10	6	4.890288	4.690944	8.173884	-5.844320	10.536165	7.044473	6.175704	6.680244	-7.039476	-8.974566	-8.692591	2.179711	-1.718885	5.124942	-5.351319	-12.756051	-0.745442	-15.560127	6.420530	5.233831	-10.323137	-5.601933	1.911352	-5.290777	-4.930855	3.899524	-4.585450	-9.548330	-8.984324	-11.417013	4.890294	4.690944	8.989473	-5.844320	10.536165	7.044473	6.175704	6.680244	-4.504524	-8.974566	-8.859122	-4.280716	-1.718884	5.124942	-5.351502	-12.756052	-0.745442	-16.039957	6.420530	5.233831	-10.323137	-5.601933	1.911352	-7.165753	-4.930855	3.899541	1.872451	-9.548330	-8.984324	-11.416954	4.843418	4.690944	8.175898	-5.843624	4.378181	7.040722	6.163962	6.680169	-6.876539	-8.780740	-7.707925	-3.031632	5.492115	5.124926	-1.900667	4.843418	4.690944	7.907378	-5.843624	4.378180	7.040722	6.163962	6.680169	-11.705210	-8.780740	-7.635559	3.428153	5.492131	5.124926	-1.900659
11	6	-16.528123	0.453427	-6.196758	8.259676	-3.507889	-15.352973	-5.029116	0.556500	4.790115	-2.381425	1.508051	-4.309314	-17.963060	-17.287768	-9.327179	-6.076862	0.453427	1.333435	3.337232	1.554380	-5.789991	0.317561	0.930215	5.460945	-8.648652	-6.284410	-3.673783	-7.591088	-9.833918	-8.621303	-21.310797	0.453427	-18.299789	8.319592	-8.334156	-17.274706	-18.140326	0.556205	-5.929747	3.195983	7.760564	-15.169484	-17.963573	-17.287800	-9.922886	9.388081	6.026393	12.405356	-5.001981	3.273739	6.515816	8.593513	6.020465	4.378840	-11.453272	-12.887201	-3.787711	4.603905	3.884144	-5.016086	9.388201	6.026393	12.665359	-8.234375	8.155365	6.515837	8.594047	6.020465	9.631049	-11.472777	-15.471728	-3.553393	-1.838072	3.884145	-12.939227	9.388201	6.026393	12.629711	-8.234375	8.155365	6.515837	8.594046	6.020465	7.065146	-11.472777	-15.471728	2.232096	-1.838072	3.884145	-12.896826
52	6	-16.739188	-0.847863	-19.552949	6.250733	-2.229670	-14.016574	-15.802666	2.485270	-10.951408	5.677467	7.334758	-15.340099	-19.310911	-16.037230	-7.485383	4.866576	5.249827	9.639751	-8.961324	9.598256	6.553567	6.835428	8.635076	-2.173662	-3.613800	-6.760434	-4.558117	-1.906402	5.720307	-7.078313	-12.974073	-0.847864	-12.687202	2.183887	4.438289	-1.893995	-6.226067	2.485269	-11.265647	1.880425	4.587186	-7.044198	-8.405916	-7.013432	-10.887107	-12.912742	-0.847864	-11.976629	2.304874	4.874344	-8.297442	-10.196921	2.485269	-11.182318	1.578291	4.330949	-6.587808	-14.314280	-11.703345	-9.079044	4.560161	5.249827	7.513388	-7.646394	4.151620	6.486192	6.327267	8.635073	-8.757453	-3.461450	-4.990328	2.669983	7.612309	5.720296	-1.000315	4.560159	5.249827	7.556840	-7.659254	4.151605	6.486191	6.327339	8.635073	-7.903434	-3.462789	-4.990320	-2.188708	7.612427	5.720297	-1.000281
72	6	9.068248	7.930287	14.275995	-7.267860	8.629851	8.043053	10.114002	6.637957	7.628960	-10.270258	-16.713576	2.947969	-1.503766	8.379664	-9.655232	-17.799217	2.788500	-3.043699	7.565037	-2.559456	-8.212714	-1.121828	0.286987	7.175411	-2.298375	-0.675649	-4.683422	-14.764608	-10.406924	-3.241324	-20.890278	2.788500	-13.511137	8.029787	-8.961182	-13.475344	-14.203814	0.286747	-5.162942	3.330878	4.666205	-16.589152	-14.740370	-10.418908	-3.112656	2.919477	7.930098	8.802358	-1.428326	-7.396748	4.899139	4.603213	6.326316	3.141839	-1.954081	-8.701260	-2.552042	4.414283	2.228201	-0.089442	9.068248	7.930287	14.281364	-7.267860	8.629851	8.043053	10.114002	6.637957	8.529302	-10.427272	-16.724837	-1.503377	-1.503766	8.379664	-9.654918	2.918184	7.930097	8.681691	-1.428315	-7.455034	4.853061	4.436365	6.326062	2.602399	-1.501327	-7.906788	1.924835	4.432995	2.228175	0.000517
