5	2	4.507994	8.514480	12.660843	-10.916206	4.733424	5.432577	11.165502	1.154088	3.579614	-10.598954	-12.495866	-0.852850	4.151039	4.743355	-7.914130	4.509064	8.514481	12.664422	-11.147650	10.476413	5.432652	11.345104	1.154093	9.856551	-12.176671	-13.934734	-0.836794	-2.093653	4.774034	-15.038779
12	2	-20.146484	2.991729	-21.558968	5.392980	-7.781602	-12.229143	-19.807440	-1.501858	-6.572658	6.897841	7.089809	-15.402216	-15.486269	-16.760169	-4.813079	4.978925	6.782548	8.815835	-12.021577	6.219639	7.706207	2.845619	4.983520	-8.202862	-3.889476	-3.831891	-2.592639	9.334768	3.387153	-1.435917
17	2	4.222381	6.706189	5.537158	-9.671863	10.693697	6.043192	4.988436	7.245701	-6.266118	-6.338585	-9.236041	5.289187	-5.105011	4.721595	-7.372889	-18.385782	0.100078	-20.710583	2.889185	2.128032	-12.233306	-9.482930	1.183298	-10.515674	2.857004	5.674955	-6.642317	-18.046680	-10.019117	-9.475202
19	2	-17.907444	0.546316	-19.674674	5.116679	-7.595817	-18.072922	-24.059261	2.269565	-8.133017	9.294683	8.808465	-15.406747	-18.052949	-13.188896	-6.007524	10.227837	6.761273	15.556740	-12.047878	5.742758	5.449481	3.660511	6.003011	2.805627	-9.551798	-9.241271	2.953407	5.193021	8.650205	-8.401648
32	2	8.012064	8.563225	10.952428	-10.306447	7.946281	7.387511	8.522726	4.465054	0.428435	-5.600098	-10.040252	8.418021	-2.842862	5.242184	-12.675694	5.296931	8.563131	5.614454	-7.262068	5.126881	7.387429	7.350746	4.465054	-4.578171	-5.583216	-10.009401	5.111555	3.112207	5.241944	-1.896237
35	2	-23.152329	-1.668178	-23.229347	6.669284	-5.747704	-10.672087	-23.863641	3.419444	-8.781551	4.633225	5.590098	-17.958617	-17.421887	-10.310904	-5.232725	-12.246032	-1.668175	-9.490917	-3.748051	4.881257	2.816367	-6.415855	3.419444	-11.736628	-0.193608	-5.704016	-8.265076	-7.272422	-3.657918	-3.714336
36	2	-18.817893	1.057751	-8.579365	8.135272	-2.835165	-14.181216	-6.997672	-0.303393	6.365868	-0.013279	1.932596	-8.440987	-19.543415	-12.969677	-4.128842	-23.670388	1.057751	-20.454268	8.135274	-5.799833	-15.087434	-17.589263	-0.303393	-4.303812	6.127537	7.682768	-15.649302	-19.543616	-13.207050	-9.125881
38	2	-20.665882	1.116624	-20.519804	8.508077	-5.663903	-12.640394	-16.365856	0.010487	-10.659360	2.347093	6.205740	-11.123513	-18.143401	-14.251030	-7.893478	-16.667207	1.116624	-13.513891	4.346309	3.208737	-6.557223	-3.258470	0.010487	-8.806926	-3.000972	2.424246	1.913274	-11.506730	-8.172717	-7.312696
41	2	-17.621011	2.870632	-7.943364	6.512275	-3.175224	-10.673287	-6.466299	-0.719074	5.127296	-2.286321	0.430836	-7.234462	-16.028739	-7.108771	-4.682771	0.888549	6.596252	8.878595	-1.639081	-6.825008	1.744747	3.569038	5.863985	3.193839	-4.776452	-8.149771	-2.787509	7.098974	2.471162	1.376590
43	2	-12.328438	-1.634359	-3.174876	-3.793389	5.430465	5.807778	-0.147992	-0.264143	-11.894093	-9.450161	-7.650544	-7.197371	-3.545001	-1.996163	-2.815959	-18.124196	-1.634359	-26.096232	6.501215	-1.504015	-11.574785	-10.421174	-0.276455	-11.213445	4.559793	4.047416	-14.536359	-11.512223	-13.819327	-2.495292
46	2	-26.868197	2.675985	-21.438544	8.887270	-4.486362	-16.871951	-16.430606	0.088256	-3.999569	3.975373	7.495793	-10.108506	-21.531782	-15.895280	-4.420345	-20.225007	2.676003	-8.794710	4.262607	3.583601	-12.082358	-6.219248	0.088377	0.551550	0.123310	1.284925	3.040057	-11.100441	-9.938442	-0.494569
54	2	-13.642146	-1.579573	-17.502445	4.219434	-8.393017	-20.025529	-12.693759	1.075899	-1.460226	3.609818	7.350793	-14.732538	-15.260009	-14.699924	-10.610442	-12.263981	-1.579573	-10.705331	4.219367	-2.045753	-19.320494	-2.185467	1.075898	8.109438	-1.037793	2.871514	-8.350563	-13.793578	-14.699922	-6.841345
57	2	-24.525292	0.455604	-18.058044	6.728913	-4.791630	-13.419991	-9.592244	3.037118	-2.815763	-1.361866	6.725204	-7.824108	-9.568734	-10.807204	2.767449	-18.374059	0.455604	-14.508079	1.450988	4.792452	-8.660077	-8.435661	3.037118	-7.568907	-1.401794	2.581802	0.334075	-8.361577	-6.067561	-2.865392
65	2	-20.093812	0.232026	-16.270811	6.599779	-5.217680	-16.869747	-19.029917	4.042525	-4.958915	3.352648	4.602505	-19.822955	-12.437825	-12.771131	-3.760570	8.600915	5.917836	12.122852	-8.497640	3.324391	3.621119	3.241344	9.136279	-1.475423	-6.282009	-9.996737	4.409009	11.480654	6.635910	5.318952
90	2	-23.020825	0.460581	-27.437856	6.624397	-7.193594	-13.047437	-13.912236	4.567287	-6.207087	7.495126	5.917525	-12.715795	-19.200679	-11.195572	-9.100980	5.894002	7.100049	8.789398	-9.527136	8.861429	5.380719	8.679539	7.112646	-3.295550	-4.237321	-5.517863	5.007186	-1.716970	6.169718	-3.860682
92	2	-21.426743	1.442442	-30.757653	7.028106	-9.162758	-10.292097	-17.517283	0.183476	-11.566114	2.997557	8.457254	-18.334792	-15.981193	-15.645811	-5.938145	9.475763	7.960863	12.359943	-11.314524	7.704924	6.054165	9.597286	6.584984	4.895411	-10.621423	-14.549144	3.265940	-1.405017	5.834214	-8.578408
98	2	7.592371	5.626664	8.823113	-5.993489	3.215877	7.713194	7.676783	8.634955	-1.381424	-5.711199	-15.699311	4.016063	6.507502	1.136492	-2.900934	-16.163323	0.710263	-21.489450	6.924251	-6.415755	-14.231332	-12.650444	2.061915	-10.002546	9.360747	6.412995	-13.504318	-12.361869	-10.687698	-3.281596
