39	2	-10.690339	5.997464	8.754602	7.340929	-22.067855	6.977992	8.638141	7.090862	8.673727	-13.175516	6.922709	-20.662078	4.228562	2.670255	-4.220720	0.334433	7.696883	7.729959	6.548772	-7.097337	-9.625025	-7.210415	-15.974463	-19.422038	-23.849295	-4.675522	-2.342406	8.897033	-0.820737	6.072378	-11.407963	-17.027882	-9.402519	5.790868	-11.263730	-8.775618	-4.098224	-0.333763	-13.175516	-10.339915	8.050401	-4.363775	2.670255	-4.220720	0.334433	7.696883	7.729959	6.548772	-7.097337	-9.625025	-7.210415	-15.974463	-19.422038	-23.849295	-4.675522	-2.342406	8.897033	-0.820737
41	2	8.342166	-12.600413	-9.006695	-10.169178	8.578174	-4.803515	-13.840364	-3.357065	-4.419892	-16.563104	-6.274378	11.516098	-2.943274	2.078194	-5.549687	-3.203428	5.695556	10.573971	7.094238	-1.552343	-11.856279	-0.127112	-19.194067	-9.145042	-15.790538	-6.150680	-6.060816	7.462372	-10.851655	-9.994481	3.469218	9.865603	7.256364	-21.666809	5.760321	6.368086	6.005818	8.233134	-16.563104	5.786664	-13.760864	6.735895	2.078194	-5.549687	-3.203428	5.695556	10.573971	7.094238	-1.552343	-11.856279	-0.127112	-19.194067	-9.144918	-15.790538	-6.150677	-6.060816	7.462372	-10.851651
43	2	2.271833	-9.886477	-21.428269	-9.522545	9.942047	-10.739044	-14.795627	-2.300909	-6.570704	-6.061372	-10.251098	8.322122	-2.196525	7.653803	0.034578	-1.366604	8.016365	9.294460	4.063391	-1.316627	-5.002589	-7.579637	-17.947303	-21.152624	-23.446621	-5.366984	-3.479699	3.201884	-6.959730	-11.661103	6.275218	8.423492	6.214497	-11.831931	6.610859	7.263874	6.706318	4.407098	-6.061372	4.390234	-14.906418	6.602682	7.653803	0.034578	-1.366604	8.016365	9.294460	4.063391	-1.316627	-5.002589	-7.579637	-17.947303	-21.152624	-23.446621	-5.366984	-3.479699	3.201884	-6.959730
47	2	8.422760	-7.181160	-15.018552	-8.903333	10.692350	-9.471226	-12.607539	-4.669634	-5.935132	-12.012942	-9.351590	9.014685	-5.733207	1.554149	-1.934805	-1.826020	6.092829	9.791028	3.254798	0.539096	-11.604517	-6.912427	-14.156422	-18.572961	-13.404956	-0.191583	-11.533114	5.224254	-4.977427	-3.477049	5.076325	7.964966	5.914630	-19.418459	8.601219	9.240855	7.273868	6.543376	-12.012942	9.113917	-18.732745	6.209035	1.554149	-1.934805	-1.826020	6.092829	9.791028	3.254798	0.539096	-11.604517	-6.912427	-14.116955	-18.572961	-13.404956	-0.191580	-11.533114	5.224254	-4.977424
48	2	6.564640	-13.021075	-15.496950	-8.564686	6.934533	-10.979507	-14.868584	-5.782804	-3.522738	-7.082363	-8.932040	10.380285	-3.800571	5.279278	3.779571	2.010355	5.345792	9.799673	6.555555	1.624585	-5.107941	-5.841831	-11.238787	-13.016981	-22.559902	-4.812434	-2.354900	6.405338	-15.479398	-8.708135	5.566619	10.326723	5.483286	-18.504440	6.044805	6.149127	6.445110	6.740475	-7.082363	5.316604	-17.281909	6.978153	5.279278	3.779571	2.010355	5.345792	9.799673	6.555555	1.624585	-5.107941	-5.841832	-11.238787	-13.016981	-22.559903	-4.812434	-2.354900	6.405338	-15.479398
49	2	7.127026	-8.198417	-15.756205	-7.319063	8.492076	-11.303033	-12.210963	-3.384828	-1.717899	-12.869628	-13.425872	11.512700	-2.938067	4.081260	-3.464110	1.412672	7.058595	8.717743	1.125108	-4.100798	-13.361863	-12.128548	-14.778358	-15.786968	-19.565718	-1.476326	-6.686761	7.091114	-12.400522	-8.227589	7.586665	10.344489	7.908422	-20.287964	6.446592	7.008910	8.878838	7.549242	-12.869628	4.371072	-14.782328	7.939629	4.081260	-3.464110	1.412672	7.058595	8.717743	1.125108	-4.100798	-13.361863	-12.128548	-14.778358	-15.786968	-19.565810	-1.476326	-6.686761	7.091114	-12.400522
52	2	-7.499846	7.480218	9.971650	7.818935	-16.427654	6.545669	8.028457	3.303341	6.186250	6.216214	5.360728	-16.040185	6.968701	6.491430	7.842628	6.875142	-4.417250	-18.239193	-17.679497	7.121842	6.375654	7.586171	11.217979	11.324485	11.613222	7.416598	7.083259	1.884183	6.386097	7.943289	-9.308070	-16.662981	-8.252089	9.596457	-9.485085	-12.793633	-8.917951	-4.552087	6.216214	-9.926966	7.827221	-4.694882	6.491430	7.842628	6.875142	-4.417250	-18.239193	-17.679497	7.121842	6.375654	7.586171	11.217979	11.324485	11.613222	7.416598	7.083259	1.884183	6.386097
56	2	-5.549824	7.380766	13.160181	8.396624	-15.468141	6.601993	7.447855	6.592083	7.554780	-13.410124	5.340419	-14.956508	6.515274	7.403204	-1.459562	-2.521474	5.654066	9.301270	6.305680	-6.120522	-11.396425	-13.900395	-17.815124	-18.960821	-20.710077	-8.230240	-6.872263	7.123553	-13.872436	5.827147	-9.100725	-15.549726	-8.514423	9.266031	-7.557206	-12.140502	-4.845158	-5.257516	-13.410124	-6.927510	10.928238	-2.264463	7.403204	-1.459562	-2.521474	5.654066	9.301270	6.305680	-6.120522	-11.396425	-13.900395	-17.815124	-18.960821	-20.710077	-8.230240	-6.872263	7.123553	-13.872436
57	2	-5.269745	5.997417	10.319908	7.422667	-9.672690	5.047704	6.830559	4.122180	8.950177	-15.938179	8.248675	-16.279044	7.441273	3.899038	-6.943585	0.729587	5.714892	10.529248	5.941268	-2.726286	-9.141840	-11.554601	-12.415052	-19.686205	-19.673863	-2.763847	-1.280209	4.336083	-4.946989	6.643383	-10.415076	-15.361739	-1.397172	10.148189	-13.188059	-13.841310	-6.659416	-2.637337	-15.938179	-9.113994	9.661048	-5.162632	3.899038	-6.943585	0.729587	5.714892	10.529248	5.941268	-2.726286	-9.141840	-11.554601	-12.415052	-19.686205	-19.673863	-2.763847	-1.280209	4.336083	-4.946989
68	2	8.218884	-3.704649	-14.480731	-7.184114	9.236353	-8.439363	-10.887009	0.850147	-4.841775	-1.944616	-11.345917	9.444133	-4.008076	3.998052	-5.375287	2.183052	7.511797	11.007964	6.081280	-1.013414	-8.941424	-9.741020	-13.719581	-16.413062	-21.741047	-5.833434	-7.415387	4.528727	0.663585	-10.640698	6.478777	8.653094	9.564973	-17.929855	6.381902	8.440470	8.384613	3.629258	-1.944616	5.854581	-11.340589	6.981248	3.998052	-5.375287	2.183052	7.511797	11.007964	6.081280	-1.013414	-8.941424	-9.741020	-13.719581	-16.413062	-21.741047	-5.833434	-7.415387	4.528727	0.663585
