2	5	6.540808	1.222733	-25.498847	-13.131039	9.317938	3.920546	5.673227	6.673623	6.453961	3.008608	5.433039	10.339076	0.934908	11.243211	15.562276	4.907088	-5.896288	-17.962760	-1.450147	1.486948	5.249891	-6.218658	6.527915	1.222733	-6.610915	-7.822765	9.318315	-5.532958	-4.987692	-16.347867	6.633101	7.521662	1.780725	-17.002637	13.069834	-24.402630	-13.719536	-1.446281	5.576967	3.158400	-16.448939	-18.083376	-15.082939	-3.663365	-6.432750	7.461529	4.671711	5.194269	-18.442002	-13.653535	-10.956558	-16.347900	-3.647731	-10.266121	-5.376777	-26.210605	-2.635969	-24.407624	-24.499427	-1.446281	10.557404	3.158400	-12.497151	-14.236078	-15.082939	2.393514	-2.781765	7.461526	4.668667	5.193409	-12.599021	-5.613599	-5.697042	-16.347896	2.005182	0.573619	0.826661	-24.867395	2.955682	-24.403787	-17.764002	-1.446281	6.847795	3.158400	-16.076761	-18.083377	-15.082939	-3.823523	-2.731572	7.461526	4.422111	5.193589	-12.599093	-5.798402	1.381589	-9.923724	2.005112	0.573580	0.826648	-23.602825	2.024510	-21.179456	-18.502334	-1.446281	3.452161	2.891509	-12.442699	-13.827432	-8.968057	-8.145713
19	5	1.571381	6.205442	4.482046	-1.676531	6.807085	-2.517839	-12.005134	-15.212333	6.482549	7.477290	0.208963	-19.332278	4.192834	-26.010529	-9.382396	-0.654899	3.393554	2.471049	-13.943802	-20.849431	-10.166046	-4.802158	7.335481	2.493364	-11.284815	-7.782535	8.978051	-6.023726	3.934658	5.893766	7.102744	7.604731	6.165145	5.671323	-1.677592	7.137779	8.695299	5.663515	-6.049261	-10.687762	3.958469	6.584103	7.831806	2.365578	-9.885947	6.888472	12.811306	8.942576	-17.077579	-9.208989	-12.006442	-15.212358	-4.922640	-9.804984	-12.198644	-30.947656	-8.006122	-26.011590	-22.160981	-0.656652	8.344782	2.471050	-11.297634	-20.194157	-10.167325	-0.704138	7.335206	2.493522	-3.410240	-6.034407	8.970485	3.607572	-5.877187	-15.150148	6.860394	2.048040	0.546081	-7.273941	9.597581	-6.929483	2.857809	1.896488	-4.594656	0.940851	4.665264	-20.842031	-8.496817	-3.201830	6.680062	2.898402	0.729559	-2.072517	8.903706	-1.589963	-12.004402	-15.212332	6.796444	7.529572	0.298761	-19.293227	9.212380	-25.999942	-9.194907	-0.654851	2.604384	2.471028	-13.507846	-20.848411	-10.166008	-3.859448
22	5	-10.985762	5.290598	5.777351	8.118248	-16.784320	-14.364167	1.301301	-10.796465	-0.792308	-8.142352	-11.791122	-24.236656	-7.525817	-26.321058	-15.808736	-4.659806	10.470897	7.453951	-6.145079	-12.976702	-13.373101	-0.930194	-10.986199	5.290598	10.543920	8.118248	-16.784320	-14.386357	-4.037817	-16.424056	-0.792308	-8.142352	-11.791122	-29.731357	-3.188308	-30.052888	-17.057035	-4.659806	10.814969	8.280746	-10.457034	-13.370817	-16.141412	4.946737	5.436737	-0.555811	-7.603743	-4.635186	8.758019	0.711243	8.398848	-5.107447	7.606806	4.685869	4.799875	0.021487	1.037221	2.916674	11.799643	-1.238150	-4.574845	-3.274758	6.372918	-5.728069	-6.485647	-2.578851	5.444920	-0.555809	-8.006243	-5.397546	8.574418	1.197771	8.414714	-5.160088	7.515695	3.229314	4.792059	0.332273	0.627991	3.446859	11.821748	-1.045117	-4.947580	-3.262990	6.521582	-5.791096	-6.486234	-2.714590	5.430649	-0.555709	-12.074229	-7.448910	8.477973	3.695096	8.252269	-6.095553	7.877953	-0.366645	-0.975961	-3.049896	3.873972	0.195018	9.819082	-4.548514	-7.010290	-0.946804	6.435281	-12.324112	-6.841131	-6.084740
27	5	-10.560166	3.715571	10.220311	7.348951	-18.507748	-6.761322	-12.018912	-17.582085	-6.218697	-8.460589	-6.311497	-30.350138	0.135419	-24.775175	-25.726705	1.727645	7.514488	6.600508	-11.321189	-16.383380	-22.304254	6.446706	7.506106	0.214069	-4.657972	-12.462088	7.680649	7.940788	-6.545122	-13.801970	3.352736	3.358440	4.971497	-7.939755	12.490730	-6.333861	0.247249	1.727645	-4.984839	1.485423	5.161723	-16.562112	-22.300458	3.508136	1.748884	2.271639	-6.760007	-2.576828	-9.261194	7.994894	9.671628	3.490124	-2.106446	-8.055307	3.103184	7.053681	-8.626673	12.300489	9.091325	8.094595	-12.157197	-14.213975	4.851158	-4.777000	0.117849	-5.534950	7.506106	0.214069	-14.349781	-12.462089	7.680643	8.242623	9.671628	3.490124	3.352734	3.357377	9.024045	11.997742	-2.747110	12.300500	15.009055	8.094595	-12.182261	-14.213975	4.851165	-4.777000	0.117849	-5.534952	7.506106	0.214069	-12.397435	-12.462089	7.680661	7.602262	4.017399	3.415360	3.352740	3.360298	9.024045	11.995365	0.220183	12.300459	15.005619	8.094595	-12.308762	-14.211057	4.755744	-0.305753	0.103898	-2.883272
33	5	-12.590145	6.578001	9.595171	6.968598	-16.253820	-11.162921	-4.678010	-13.560892	-4.441176	-4.532040	-8.221946	-25.806964	-0.898951	-18.821997	-20.590190	1.217622	10.506576	8.078286	-21.004285	-19.768764	-13.195695	0.503074	-0.097207	4.649926	-13.088896	-5.851377	-0.674397	6.638601	10.008494	8.151426	2.088606	-6.721020	3.475759	7.780082	-7.941867	13.456361	4.911724	6.922045	-12.744363	-12.696100	-3.708905	-6.037121	5.465096	-12.112389	5.585418	1.066254	0.176789	-6.151568	9.162395	-6.582692	-4.604470	-13.504438	7.622218	4.185697	0.717764	-16.160350	11.312103	-18.994099	-12.139633	1.217622	7.312999	8.078284	-22.063983	-20.172569	-13.195599	-4.481412	-0.518448	5.642892	0.231340	-1.260557	8.088362	-9.367378	-4.604471	-13.504497	7.090978	3.858251	-0.985353	-19.432694	6.370842	-18.771312	-17.910566	1.217622	7.313008	8.078284	-22.063983	-20.172568	-13.195599	-4.257158	-0.097227	4.649982	-10.812849	-5.841265	-0.674421	4.363288	5.533728	8.135938	2.088606	-6.721022	3.475759	7.763543	-6.743746	13.451679	4.911265	6.922045	-11.712434	-12.693946	-3.708906	0.097631	5.464951	-5.553790
35	5	5.764995	-0.819338	-1.676532	-12.817407	11.379095	-7.016265	-7.018077	-12.714098	4.639895	8.332705	0.578015	-18.781811	13.284665	-25.677715	-13.859719	0.001082	7.341442	6.479044	-18.736780	-22.798825	-16.430402	-0.879242	-11.460626	5.061478	9.490859	3.454216	-17.948689	-9.815643	-10.214525	-12.801712	-6.206089	-8.047234	-9.190135	-29.228154	1.291575	-25.690246	-31.065861	0.001082	12.460542	6.481105	-14.272032	-16.432629	-16.435825	3.484722	5.765431	-0.819540	-10.502800	-13.904631	11.378006	1.868391	9.733038	6.191815	4.634908	6.908168	6.577518	12.625913	-2.291491	12.854429	11.838577	5.683566	-5.065965	-9.451926	2.690911	-5.218582	7.640956	-2.951030	5.765431	-0.819540	-14.720990	-18.589853	11.348184	5.203903	9.733858	6.191819	4.503331	2.707729	6.577488	12.879195	-2.308164	12.973505	13.580373	5.683566	-6.934143	-11.653475	-2.713923	-5.218582	7.640956	-7.291701	5.765431	-0.819540	-7.665433	-12.873801	11.379095	-7.881737	4.815290	6.019334	4.639895	8.332705	6.577433	9.619215	-2.289740	8.341894	7.887520	5.683566	-3.142951	-8.569437	1.847352	4.220259	7.638306	2.089980
55	5	8.484336	0.266276	-3.332140	-9.042949	8.686537	-10.671783	-6.232750	-11.965630	7.138113	5.910514	1.074532	-21.171411	13.114168	-28.461299	-15.726749	3.133387	6.048196	6.736165	-18.754203	-18.265774	-5.859840	-4.543542	-3.563932	6.864621	7.528993	6.626052	-15.405663	-18.756216	-6.755846	-11.965214	-3.604798	-9.183338	-11.071860	-34.024526	-3.356454	-28.545951	-31.695794	3.133387	11.234259	6.736165	-15.474269	-15.280062	-5.869951	1.720360	7.590081	0.306478	-13.508008	-12.787322	6.519548	6.482211	-3.748859	3.791916	7.095021	-1.717434	6.771181	9.435076	3.114395	5.029205	8.549321	6.793718	-5.795405	-8.689516	4.552074	3.876951	4.206776	5.303066	5.246785	1.172004	-17.520804	-10.232368	3.686473	3.811718	5.979027	7.957745	3.180992	-6.638889	1.464099	13.755832	0.185191	10.297146	9.429870	6.793718	-8.601538	-9.923489	6.332721	2.943649	5.374871	-0.613547	6.757865	1.453630	-12.857236	-4.871779	7.539630	-3.452631	3.180483	7.845104	6.240753	4.909838	6.071163	9.696799	-2.197780	5.981977	7.328752	6.793718	-3.858848	-3.436273	4.124716	5.957471	5.343768	2.181990
57	5	-9.993590	7.835634	9.726167	6.035503	-12.900996	-9.158121	1.183374	-8.952993	-2.186985	-11.090695	-9.714269	-22.992621	-5.374739	-21.646149	-23.217322	-0.040851	10.297846	3.672066	-14.612598	-19.166026	-14.944046	-3.724080	1.673106	7.260805	-6.523911	-6.923492	-7.135393	8.116550	10.321261	7.915886	0.865178	-6.134802	2.798536	5.000132	-13.810374	12.615112	10.128667	5.663581	-13.278674	-11.658236	-2.139903	-5.101416	6.073083	-6.870571	7.191899	4.908249	-16.935778	-18.950714	7.830629	9.013701	10.456719	7.916279	5.474396	2.758317	7.199344	12.025790	-6.447678	12.744451	13.907407	5.663646	-13.278708	-11.658837	-2.139901	-5.101425	6.073161	-6.870689	7.191851	4.908249	-11.560148	-18.950633	7.830632	3.156814	4.527049	7.695937	5.474419	2.760120	7.199354	12.024431	-6.339246	12.538608	13.802854	5.663646	-13.240727	-11.015406	-2.234603	1.909322	6.072979	-3.263815	0.138655	7.748333	0.781163	-0.413360	-10.458306	1.857398	3.722600	7.549668	-2.052939	-13.003373	2.372142	2.922308	-16.312471	10.343913	2.732902	5.643089	-12.029415	-9.566566	-3.156918	3.931330	6.044931	-0.331636
63	5	1.379931	8.729938	-4.926663	-8.442399	-10.227363	2.341927	9.677611	4.945193	2.789158	-5.694128	-0.110801	9.645851	-15.685251	13.240256	5.734979	7.506005	-8.553711	-13.413610	2.953055	-7.199814	4.588804	-4.311758	-9.659903	8.784479	10.095055	6.680082	-20.561222	-14.950909	-4.612892	-12.798003	-2.044315	-8.947686	-10.777688	-27.620591	-0.964200	-15.469478	-26.912176	3.184058	10.276271	5.320376	-18.888759	-23.464498	-9.557451	0.438980	6.966932	8.287103	-11.439207	-16.335527	2.707671	2.343192	9.677612	4.945193	7.630146	3.566847	6.400327	13.137758	-13.192047	13.240823	13.559329	7.506019	-8.553969	-13.417201	2.953904	-7.200004	4.588805	-4.313147	6.964111	8.287103	-9.555154	-11.341571	-3.131236	2.343192	9.677612	4.945193	7.630146	3.566847	6.400327	13.137758	-13.192047	13.240823	13.559329	7.506019	-8.553969	-13.417201	2.953904	-7.200004	4.588805	-4.313147	-5.036779	8.784479	-1.262573	1.119275	-17.219735	-11.564772	5.661111	4.936857	-2.044315	-8.654904	-9.354414	-12.546131	-12.690343	0.649275	-13.402403	3.184059	-1.207033	-4.719138	-6.735377	-11.908388	-0.753614	-3.543231
71	5	-8.424419	7.470433	8.535274	6.875714	-18.400728	-12.237210	-7.253284	-17.984506	-6.283265	-2.519778	-2.185141	-33.230795	2.710670	-19.924729	-34.835055	1.802738	10.154698	6.267539	-10.825409	-22.453183	-15.590572	-2.219480	4.715569	1.375088	-2.553279	-8.538938	9.889632	-4.015703	-7.151836	-17.984506	4.521640	7.461051	6.840255	-22.005231	14.347428	-19.877057	-16.979269	1.802738	5.500669	6.267502	-10.468580	-22.453185	-15.097073	-5.504359	5.286779	1.313496	-16.316218	-9.326432	9.889559	1.867137	11.078964	7.994137	4.521090	6.084596	7.540134	11.101661	-3.061298	11.165429	12.386137	6.890893	-5.326396	-14.090002	7.282001	-6.560662	5.229616	-7.924823	5.285834	1.313550	-12.081333	-8.597617	9.889797	-7.578203	3.758032	7.993494	4.521640	7.461052	7.554631	6.201858	-0.616501	8.048826	6.165381	6.890892	-2.586875	-11.128159	6.133214	6.376052	5.134232	3.774884	5.283549	1.313682	-11.403142	-12.952614	9.825130	8.672250	11.080726	-4.987067	4.390822	2.219077	7.253149	4.998852	3.524690	10.608614	6.042561	6.890871	-2.443977	-12.302366	7.100855	-13.084402	-1.254432	-10.213555
