8	3	16	7.809080	-0.614371	-12.818112	-14.154559	10.970019	5.094457	-8.604057	5.026614	6.545902	3.384446	5.653241	7.264090	4.891807	5.141590	6.265338	7.561642	-11.555127	-7.854157	8.443617	1.326429	-0.236201	3.716855
9	4	17	-4.736064	6.148419	3.801407	3.444555	5.853337	-7.401820	-6.578782	-14.207974	5.844435	2.070983	-6.004094	-24.782169	3.724600	-17.119060	-18.943247	-1.037734	6.142568	6.051566	-17.958054	-15.001848	-11.483927	0.031443
9	4	66	-11.283536	6.148736	9.704444	8.291211	-10.474984	-7.452816	-6.962702	-14.359685	0.330066	-10.649276	-9.442331	-26.421407	3.630241	-26.447049	-25.840284	-1.037734	6.410450	6.052393	-17.952462	-14.966997	-11.483927	0.274532
9	4	12	-11.283536	6.148736	7.665783	8.291042	-10.475410	-12.216356	3.480861	-6.135266	0.330066	-10.649276	-9.442331	-22.517275	0.592258	-17.196501	-19.267239	-1.037734	7.422690	1.267412	-11.794565	-9.767601	-6.691249	-1.406314
9	4	5	-4.730466	6.148416	1.763150	2.952903	6.285335	-12.212993	3.481780	-6.134617	5.844506	2.071044	-5.996832	-20.878193	0.695552	-17.429321	-12.468085	-1.037734	7.420379	1.267086	-11.794558	-9.767622	-6.691114	-1.406765
10	1	100	-10.831123	7.818267	6.297860	5.471549	-14.783205	-9.515463	-10.638829	-14.963927	-4.087984	-13.184318	-5.883095	-28.591566	0.808116	-17.013655	-32.449607	-3.916227	10.420746	6.102660	-11.688624	-15.904465	-17.084498	2.309924
11	6	34	5.050387	-2.653734	-17.139670	-18.734214	7.087836	11.369536	3.841637	7.827954	6.600451	0.302373	5.972596	13.712234	6.359552	15.271980	11.102908	7.932987	-12.461436	-15.928345	-4.750547	1.533287	7.678104	-10.676612
11	6	25	-11.128319	3.540999	8.829206	4.657314	-8.760281	-11.526157	-9.664855	-9.664129	-1.524353	-9.056890	-9.041549	-28.056471	4.508585	-16.145095	-26.666265	2.515410	9.012918	5.622698	-20.789713	-16.649811	-11.361020	-5.018209
11	6	27	-0.602944	3.533672	-10.893846	-12.838332	3.342993	9.501545	3.837028	7.827952	3.873227	-4.622704	2.387888	13.247043	1.863857	15.255935	2.559538	7.932987	-11.810633	-15.926973	-4.600385	1.533261	7.677447	-6.670810
11	6	8	-2.553383	3.540872	3.687979	-0.344935	6.471625	-9.820631	-9.664571	-9.664129	6.525703	5.284271	-2.456271	-22.063546	10.611182	-16.117301	-17.299574	2.515410	9.008332	5.622698	-20.798633	-16.649811	-11.380904	-5.051621
11	6	4	5.211164	-2.699475	-2.197855	-12.116803	7.131267	-1.401791	-9.654435	-9.664129	7.177747	6.039004	-0.482438	-17.435570	12.571388	-12.944453	-10.068240	2.515410	9.003816	5.622685	-20.928708	-16.649806	-11.365822	-7.637964
11	6	2	-0.602878	3.533671	-10.912591	-12.861142	3.357023	9.302849	3.837025	7.827952	3.873791	-4.605915	2.392640	13.249082	1.863858	15.255609	2.572795	7.932987	-11.810726	-15.926972	0.909342	1.533261	7.677447	-6.669958
12	1	100	-12.279501	6.842113	7.638315	7.938255	-18.662695	-16.449456	-11.351058	-14.906627	-2.898016	-11.151899	-7.786115	-27.412084	-1.064475	-30.065381	-28.707059	-3.122372	12.078094	6.627219	-8.281877	-13.934331	-10.565237	5.076558
13	4	45	-2.495757	6.948424	9.692288	6.812487	-10.225496	-8.006983	-5.460492	-18.909886	3.160764	0.813136	-3.228067	-25.491744	1.907189	-18.060721	-27.585137	2.765565	9.470715	8.369482	-17.665909	-18.994007	-11.405705	-1.821316
13	4	32	4.367750	1.487088	1.089307	-6.948304	8.072660	-6.092150	-5.455406	-18.909881	8.842125	6.102233	2.263578	-18.415670	9.198109	-17.851157	-16.192876	2.765564	3.648324	8.369482	-14.248486	-18.994005	-11.405705	-6.193350
13	4	18	7.181079	1.487087	-10.443643	-9.959342	8.072926	-2.725751	9.650971	4.929006	8.852573	6.114772	4.733938	12.412238	-8.165213	6.878811	6.722097	7.546930	-8.002728	-8.787016	3.344490	-6.200760	6.513649	-6.705673
13	4	5	7.181079	1.487087	-10.443763	-9.959342	8.072926	-2.362403	6.194802	4.928994	8.852573	6.114763	4.733938	12.505266	-8.165203	6.879453	6.724795	7.546930	-7.705565	-8.787016	-1.874856	0.308649	6.513648	-0.502227
14	3	97	-7.611334	7.120251	10.138210	4.248304	-18.805373	-10.225281	-10.340351	-17.829120	-4.565395	-9.494782	-6.610780	-22.301395	-3.522206	-17.367971	-33.246538	2.183501	11.520684	6.468418	-11.158610	-14.489304	-9.923842	0.915766
14	3	1	5.757085	2.592285	-2.436368	-6.763295	5.354880	5.246045	-9.179127	-15.897726	6.725429	2.774890	6.088904	-7.342919	12.281196	-15.856468	-8.636579	2.183501	5.026719	0.829339	-11.268108	-14.914357	-9.922882	-7.284429
14	3	2	0.364017	7.048044	3.162901	-1.202648	-4.518524	4.702378	-10.007631	-16.097518	3.501330	0.024172	4.369859	-9.552047	3.680786	-15.910013	-13.170598	2.183501	5.612328	0.848073	-10.870820	-14.914357	-9.923041	-5.615994
15	7	46	-9.436715	8.858403	8.655922	4.930270	-21.414496	-18.437490	-8.091379	-15.186588	-7.503717	-6.538937	-12.523211	-28.382612	-1.231755	-19.974545	-26.904498	2.050871	7.763942	6.415573	-5.234385	-11.069982	-9.200666	3.721270
15	7	32	-4.141739	8.857683	8.655922	4.930270	-14.803739	-17.138892	-4.166308	-15.186583	-1.602463	-0.378586	-6.950049	-28.354909	1.513044	-19.759971	-23.145212	2.050871	3.790974	6.409470	-5.200095	-10.642100	-8.951231	2.721116
15	7	2	6.839683	3.201726	-2.691586	-8.370414	7.452115	-8.651425	-1.825536	-15.178891	4.244281	7.346022	-1.838186	-18.148590	12.100805	-12.674598	-6.646439	2.050871	1.610380	4.546234	-5.435272	-12.576390	-8.235281	-2.553258
15	7	14	6.955530	3.196638	-12.649900	-8.371581	7.453337	-7.254205	5.233333	5.544023	4.244281	7.344697	3.975128	5.124631	1.377475	10.069861	12.612981	7.966155	-10.196700	-9.908166	1.722790	0.840706	6.118144	-1.280388
15	7	1	6.967223	3.196168	-10.973043	-8.780759	7.453450	1.470793	-3.377173	1.613552	4.244281	6.647658	3.966627	2.933741	7.978439	10.438046	9.449303	7.917343	-10.602981	-5.444083	3.768563	4.777188	2.780633	3.080717
15	7	4	6.839684	3.201726	-2.691585	-8.370438	7.452115	-5.693389	-1.852893	-15.179708	4.244281	7.340504	-1.838186	-17.889269	12.101032	-4.742647	-0.954208	2.050871	-4.594210	4.621090	2.197482	-7.956317	-8.145482	2.866206
15	7	1	6.954782	3.196668	-6.350392	-8.371923	7.453330	-3.780847	5.834041	-10.711295	4.244281	7.323147	-1.838185	-5.491604	8.274535	-1.331851	2.137928	2.070433	-8.666921	0.634156	1.608286	-12.407856	-4.660121	-2.774911
16	10	1	5.050013	-0.153228	-19.876356	-7.033440	10.875033	0.879518	6.528012	7.433298	6.311351	8.300593	7.081071	13.194635	0.408120	2.904112	14.051284	8.506333	-3.855751	-6.440464	4.230690	1.766783	4.197507	-3.016776
16	10	1	5.050055	-0.153228	-19.876469	-7.041575	10.875021	0.895844	6.527669	7.433302	6.312583	8.293689	7.081071	13.240390	0.196013	2.993361	14.055166	8.506333	-3.907949	-6.514562	4.267847	1.788260	4.197511	-2.950611
16	10	1	5.050445	-0.153228	-19.877978	-7.572136	10.875144	1.986404	6.545760	7.433222	6.332610	8.251214	7.081072	13.745392	0.515529	5.970243	14.063455	8.506333	-5.022254	-7.159287	4.665569	1.753724	4.197512	-3.481207
16	10	1	5.050045	-0.153228	-19.877110	-7.353662	10.875142	2.018223	6.540964	7.433207	6.316611	8.287779	7.081071	13.535228	0.917183	5.328990	14.054566	8.506333	-4.492464	-6.599513	4.386802	1.698894	4.197503	-3.617115
16	10	1	5.049893	-0.153228	-19.876223	-7.018425	10.875074	1.013570	6.530767	7.433273	6.307876	8.320506	7.081071	13.076762	1.123765	2.714127	14.040557	8.506333	-3.754778	-6.224047	4.118372	1.647553	4.197487	-3.283873
16	10	21	-9.442575	5.665715	9.789034	6.739672	-12.672845	-6.885669	-5.750425	-15.605540	-2.962501	-2.853165	-10.159046	-30.289297	2.381768	-29.648279	-31.826862	2.911524	9.924356	6.791825	-14.689037	-15.833640	-20.149544	-1.306255
16	10	1	5.050665	-0.153228	-19.878488	-7.626961	10.875135	1.916313	6.547783	7.433232	6.340463	8.233445	7.081072	13.822624	0.306881	6.075440	14.067844	8.506333	-5.294159	-7.446621	4.774499	1.774614	4.197515	-3.369239
16	10	1	5.050385	-0.153228	-19.877841	-7.115329	10.874969	1.070046	6.531031	7.433304	6.322789	8.248200	7.081072	13.534352	-0.687272	3.698552	14.074771	8.506333	-4.376681	-7.078574	4.517974	1.833000	4.197520	-2.700097
16	10	17	-7.105464	5.665715	9.768474	6.739668	-5.743395	-6.845795	-4.885690	-15.605498	1.472432	1.151122	-6.192675	-30.242893	7.799801	-26.371892	-25.680677	2.911524	4.402967	6.791633	-14.689098	-15.820156	-20.149543	-3.872455
16	10	1	5.049969	-0.153228	-19.876268	-7.025583	10.875046	0.877426	6.528673	7.433292	6.310060	8.308098	7.081071	13.145480	0.655905	2.813947	14.046911	8.506333	-3.805659	-6.361543	4.189996	1.734436	4.197502	-3.099606
17	1	100	-9.439043	6.265868	9.754744	5.618733	-10.336399	-11.353613	-1.146859	-12.075170	-4.780844	-12.611936	-12.237519	-19.936770	-0.401950	-27.861648	-33.360761	4.684878	9.917593	3.089952	-18.417686	-12.473756	-10.279306	-1.619161
18	10	11	-6.779548	9.112678	5.610846	5.941729	-14.852345	-13.681909	2.062818	-7.177821	-2.996309	-10.742870	-7.821748	-24.899891	-5.339348	-20.053297	-19.453628	-1.152227	4.925666	1.149713	-12.745562	-16.484068	-9.237213	-4.774503
18	10	57	5.032940	4.090409	-12.014613	-19.024156	8.182707	8.277260	11.456079	7.057247	3.359132	-1.917146	3.061486	11.153737	-10.168536	11.603782	10.163158	4.815292	-4.589121	-14.846894	-1.727814	-9.407448	3.913684	-9.180682
18	10	4	-6.894745	9.112678	9.874853	5.942341	-14.852345	-13.682546	-4.109713	-14.964412	-2.996309	-10.742885	-7.821750	-30.523534	-3.958428	-24.230668	-21.757246	-1.152227	9.981099	6.170984	-18.855481	-17.167706	-14.756853	-1.410889
18	10	18	6.493236	4.022534	-9.881858	-15.728547	10.819690	1.965266	11.380250	7.054406	7.842540	4.295999	6.475571	12.444765	-3.587696	11.580388	15.102240	4.815292	-2.706095	-10.833059	3.194295	-9.407448	3.913684	-10.702019
18	10	1	5.651859	4.035099	-4.439986	-18.867266	9.603939	7.632195	-4.020836	-11.694173	5.704858	-0.685360	0.416804	-15.566737	10.243277	-12.486327	-0.162642	-1.152227	0.207712	0.697208	-8.292868	-17.168342	-14.756523	-11.167067
18	10	1	5.531868	4.037874	-4.321023	-18.843513	9.393661	6.879350	-4.025218	-11.640162	4.908680	-0.574383	0.030013	-16.161734	8.739022	-13.708705	-0.655926	-1.152227	0.559478	0.920661	-8.407699	-17.168334	-14.756486	-10.937688
18	10	1	5.911811	4.035496	-4.546041	-18.673818	9.918444	7.642367	-4.044154	-11.995350	6.653742	0.195473	1.154493	-15.873013	11.958598	-13.213542	0.219028	-1.152227	0.230263	1.016743	-8.433315	-17.168351	-14.756575	-11.168000
18	10	1	5.579240	4.035939	-4.385736	-18.877700	9.494630	7.373684	-4.020006	-11.645456	5.378408	-0.744749	0.187588	-15.770667	9.615855	-12.846527	-0.351522	-1.152227	0.345362	0.748652	-8.319850	-17.168337	-14.756500	-11.109144
18	10	1	5.539113	4.037020	-4.342880	-18.865748	9.420894	7.098599	-4.022329	-11.631457	5.094802	-0.687334	0.054468	-15.991981	9.070601	-13.318762	-0.529062	-1.152227	0.473985	0.835746	-8.366284	-17.168335	-14.756488	-11.021989
18	10	1	5.531684	4.037671	-4.325326	-18.849928	9.397705	6.933277	-4.024458	-11.636606	4.950886	-0.607028	0.029237	-16.120758	8.809339	-13.613307	-0.626143	-1.152227	0.539867	0.898680	-8.397414	-17.168334	-14.756486	-10.959203
19	5	8	1.571381	6.205442	4.482046	-1.676531	6.807085	-2.517839	-12.005134	-15.212333	6.482549	7.477290	0.208963	-19.332278	4.192834	-26.010529	-9.382396	-0.654899	3.393554	2.471049	-13.943802	-20.849431	-10.166046	-4.802158
19	5	5	7.335481	2.493364	-11.284815	-7.782535	8.978051	-6.023726	3.934658	5.893766	7.102744	7.604731	6.165145	5.671323	-1.677592	7.137779	8.695299	5.663515	-6.049261	-10.687762	3.958469	6.584103	7.831806	2.365578
19	5	75	-9.885947	6.888472	12.811306	8.942576	-17.077579	-9.208989	-12.006442	-15.212358	-4.922640	-9.804984	-12.198644	-30.947656	-8.006122	-26.011590	-22.160981	-0.656652	8.344782	2.471050	-11.297634	-20.194157	-10.167325	-0.704138
19	5	6	7.335206	2.493522	-3.410240	-6.034407	8.970485	3.607572	-5.877187	-15.150148	6.860394	2.048040	0.546081	-7.273941	9.597581	-6.929483	2.857809	1.896488	-4.594656	0.940851	4.665264	-20.842031	-8.496817	-3.201830
19	5	6	6.680062	2.898402	0.729559	-2.072517	8.903706	-1.589963	-12.004402	-15.212332	6.796444	7.529572	0.298761	-19.293227	9.212380	-25.999942	-9.194907	-0.654851	2.604384	2.471028	-13.507846	-20.848411	-10.166008	-3.859448
20	10	36	6.571157	1.665478	-3.527121	-10.458451	12.944556	-8.553048	-4.466309	-16.891784	8.340681	6.951272	-0.832115	-18.756868	14.428685	-24.016936	-14.489344	2.364924	4.909164	6.413647	-12.457197	-21.893796	-12.719160	-3.433417
20	10	1	6.572361	1.665478	-9.989638	-10.467472	12.944504	-8.122166	2.346561	6.520691	8.340681	6.950658	3.918769	9.920577	-0.964320	10.525390	13.979392	7.921921	-6.443113	-6.470735	-0.505639	5.611834	5.174240	2.840250
20	10	1	6.517698	1.665478	-15.075878	-11.775341	12.944299	1.465136	2.567723	6.614025	8.340681	5.460453	3.918759	13.799388	2.393165	12.850633	15.470512	7.910215	-11.981578	-11.001773	0.120109	1.360966	5.161484	-2.303023
20	10	25	-11.143400	6.688857	5.929281	6.273896	-10.742424	-19.933463	-6.837379	-16.919283	-2.100301	-9.169206	-12.035438	-30.088213	-0.705634	-24.061426	-30.624448	2.364924	10.391461	6.413647	-8.166589	-18.091495	-12.738806	2.308263
20	10	1	6.366264	1.665478	-15.178583	-12.039175	12.944142	2.525227	2.578011	6.632957	8.340680	3.776638	3.918563	13.839076	3.707781	13.079872	15.309711	7.893049	-11.778334	-9.735065	0.310997	1.173546	5.122894	-5.092729
20	10	1	6.263290	1.665478	-9.887987	-12.256519	12.944158	8.953049	6.828740	-6.929712	8.340680	2.500173	3.307334	5.667386	7.852149	6.903373	8.053972	7.427892	-7.489152	-2.930150	-1.898472	-2.383811	-1.646423	-2.337964
20	10	1	6.572406	1.665478	-8.922271	-10.463320	12.944523	-8.007740	1.110966	6.114282	8.340681	6.951244	3.918768	8.486386	-0.200268	10.173619	13.169832	7.922294	-6.054039	-4.591676	-1.024908	6.286753	5.166033	3.671215
20	10	1	6.572404	1.665478	-9.332680	-10.463303	12.944520	-8.083457	1.678436	6.299158	8.340681	6.951223	3.918768	8.752905	-0.643597	10.224264	13.311118	7.922252	-6.204686	-5.117207	-0.895056	6.286536	5.170570	3.346945
20	10	1	6.572422	1.665478	-6.964406	-10.497614	12.944532	-3.843021	-2.573830	4.103940	8.340681	6.951021	3.918761	7.232702	1.188267	9.885825	12.566955	7.922357	-2.565110	-3.721491	-1.550524	5.644347	4.504664	4.948316
20	10	1	6.381130	1.665478	-8.366330	-12.158624	12.944540	5.470817	-2.924923	-9.602302	8.340681	2.921878	3.839074	2.813213	8.156802	6.235281	8.604263	7.879924	-4.339315	-2.371132	-2.744133	0.314111	-3.887309	1.512687
21	6	1	5.520754	-2.054466	-13.164354	-8.370386	3.712291	-4.719367	4.834002	3.305312	1.392735	4.050811	4.500340	6.886336	-4.506409	11.487520	9.141233	7.444105	-9.533571	-8.120215	-1.654317	3.798578	6.709144	-0.836903
21	6	70	-8.972558	4.183405	8.781985	6.339223	-8.431521	-10.101341	-4.500574	-12.938026	-7.806945	-8.468457	-9.631999	-17.978892	-1.842499	-15.208474	-31.162897	2.820029	7.933804	7.299314	-14.857769	-12.254253	-13.284320	0.187366
21	6	18	5.506609	-2.054420	-8.022366	-3.080168	-1.190065	-11.591295	4.833998	3.305310	1.390289	4.049031	-0.026122	6.883926	-4.506531	11.481176	3.040704	7.444105	-6.380839	-8.069824	2.195881	3.798581	6.709144	-0.836901
21	6	2	5.506614	-2.054420	-8.023689	-3.080283	-1.189958	-9.211148	4.833998	3.305310	1.390289	4.049031	-0.026057	6.883976	-4.506531	11.481890	3.083913	7.444105	-6.413093	-8.069825	-3.508546	3.798580	6.709144	-0.836902
21	6	3	5.520616	-2.054465	-1.971034	-5.622863	3.691224	-9.406358	-3.645023	-12.937593	1.392723	4.050805	0.446503	-12.532123	10.890384	-15.198727	-11.224993	2.820029	5.309376	7.299314	-16.830374	-16.257606	-13.267217	-3.296500
21	6	6	5.520754	-2.054466	-13.133941	-8.369243	3.712289	-7.347895	4.834001	3.305310	1.392736	4.050814	4.500340	6.886336	-4.506408	11.487517	8.455859	7.444105	-9.415058	-8.069860	2.300530	3.798579	6.709144	-0.836902
22	5	73	-10.985762	5.290598	5.777351	8.118248	-16.784320	-14.364167	1.301301	-10.796465	-0.792308	-8.142352	-11.791122	-24.236656	-7.525817	-26.321058	-15.808736	-4.659806	10.470897	7.453951	-6.145079	-12.976702	-13.373101	-0.930194
22	5	24	-10.986199	5.290598	10.543920	8.118248	-16.784320	-14.386357	-4.037817	-16.424056	-0.792308	-8.142352	-11.791122	-29.731357	-3.188308	-30.052888	-17.057035	-4.659806	10.814969	8.280746	-10.457034	-13.370817	-16.141412	4.946737
22	5	1	5.436737	-0.555811	-7.603743	-4.635186	8.758019	0.711243	8.398848	-5.107447	7.606806	4.685869	4.799875	0.021487	1.037221	2.916674	11.799643	-1.238150	-4.574845	-3.274758	6.372918	-5.728069	-6.485647	-2.578851
22	5	1	5.444920	-0.555809	-8.006243	-5.397546	8.574418	1.197771	8.414714	-5.160088	7.515695	3.229314	4.792059	0.332273	0.627991	3.446859	11.821748	-1.045117	-4.947580	-3.262990	6.521582	-5.791096	-6.486234	-2.714590
22	5	1	5.430649	-0.555709	-12.074229	-7.448910	8.477973	3.695096	8.252269	-6.095553	7.877953	-0.366645	-0.975961	-3.049896	3.873972	0.195018	9.819082	-4.548514	-7.010290	-0.946804	6.435281	-12.324112	-6.841131	-6.084740
23	10	8	6.779305	3.191182	-1.114643	-7.891134	9.555853	-7.738680	-2.868037	-17.146380	6.757258	7.818311	-2.589026	-8.470443	12.193442	-23.222836	-7.615208	0.630649	3.471708	6.352515	-19.112532	-19.782453	-11.426685	-3.442815
23	10	68	-4.958277	6.294781	10.058896	7.368459	-2.437710	-11.705231	-5.875166	-17.153403	5.339628	1.344929	-6.990631	-15.222193	0.387663	-25.868017	-19.968736	0.630577	7.841861	6.352583	-14.259804	-17.728554	-11.426738	2.654730
23	10	1	6.774533	3.191182	-8.407050	-11.101067	9.556261	5.173725	-3.159580	1.999870	6.757258	2.037190	4.000244	8.321937	1.806827	9.831201	10.030113	6.092809	-7.348884	-7.635649	-4.176370	1.135911	1.531791	8.976296
23	10	1	6.774532	3.191182	-8.353394	-11.101067	9.556261	7.160826	-1.360885	2.557524	6.757258	2.037190	4.000244	10.459432	2.351736	11.114731	10.705395	6.092756	-8.081460	-7.610149	-3.543166	2.481065	1.779831	8.082103
23	10	1	6.774533	3.191182	-8.382905	-11.101066	9.556261	5.391554	-3.789452	1.441546	6.757258	2.037190	4.000244	6.727226	3.400513	8.815575	9.689384	6.092450	-7.366208	-7.645758	-4.444221	0.015968	1.364053	9.234579
23	10	1	6.774532	3.191182	-8.345027	-11.101067	9.556261	7.309398	-1.215057	2.592370	6.757258	2.037190	4.000244	10.589345	2.507326	11.184457	10.771575	6.092744	-8.090515	-7.607926	-3.483484	2.527893	1.800225	8.031677
23	10	1	6.774533	3.191182	-8.195780	-11.101067	9.556261	6.692040	-3.061136	0.975772	6.757258	2.037190	4.000244	6.229136	4.666414	8.486922	9.469109	6.091634	-7.209959	-7.622622	-4.525681	-0.720832	1.270191	8.894587
23	10	1	6.774533	3.191182	-8.100905	-11.101067	9.556261	7.050043	-2.657324	0.864401	6.757258	2.037190	4.000244	6.224505	4.900580	8.439850	9.414366	6.091468	-7.160417	-7.606771	-4.535612	-0.990403	1.252672	8.776019
23	10	1	6.774533	3.191182	-8.404675	-11.101066	9.556261	4.880163	-3.724612	1.677588	6.757258	2.037190	4.000244	7.273456	2.666159	9.156724	9.812957	6.092693	-7.370425	-7.644090	-4.362483	0.407010	1.426666	9.232868
23	10	1	6.774532	3.191182	-7.791408	-11.101067	9.556261	8.279980	-0.837166	0.643145	6.757258	2.037190	4.000244	7.616181	5.355677	8.580508	9.298674	6.091693	-7.042046	-7.532057	-4.540244	-2.051462	1.216460	8.430824
