15	7	-9.436715	8.858403	8.655922	4.930270	-21.414496	-18.437490	-8.091379	-15.186588	-7.503717	-6.538937	-12.523211	-28.382612	-1.231755	-19.974545	-26.904498	2.050871	7.763942	6.415573	-5.234385	-11.069982	-9.200666	3.721270	-4.141739	8.857683	8.655922	4.930270	-14.803739	-17.138892	-4.166308	-15.186583	-1.602463	-0.378586	-6.950049	-28.354909	1.513044	-19.759971	-23.145212	2.050871	3.790974	6.409470	-5.200095	-10.642100	-8.951231	2.721116	6.839683	3.201726	-2.691586	-8.370414	7.452115	-8.651425	-1.825536	-15.178891	4.244281	7.346022	-1.838186	-18.148590	12.100805	-12.674598	-6.646439	2.050871	1.610380	4.546234	-5.435272	-12.576390	-8.235281	-2.553258	6.955530	3.196638	-12.649900	-8.371581	7.453337	-7.254205	5.233333	5.544023	4.244281	7.344697	3.975128	5.124631	1.377475	10.069861	12.612981	7.966155	-10.196700	-9.908166	1.722790	0.840706	6.118144	-1.280388	6.967223	3.196168	-10.973043	-8.780759	7.453450	1.470793	-3.377173	1.613552	4.244281	6.647658	3.966627	2.933741	7.978439	10.438046	9.449303	7.917343	-10.602981	-5.444083	3.768563	4.777188	2.780633	3.080717	6.839684	3.201726	-2.691585	-8.370438	7.452115	-5.693389	-1.852893	-15.179708	4.244281	7.340504	-1.838186	-17.889269	12.101032	-4.742647	-0.954208	2.050871	-4.594210	4.621090	2.197482	-7.956317	-8.145482	2.866206	6.954782	3.196668	-6.350392	-8.371923	7.453330	-3.780847	5.834041	-10.711295	4.244281	7.323147	-1.838185	-5.491604	8.274535	-1.331851	2.137928	2.070433	-8.666921	0.634156	1.608286	-12.407856	-4.660121	-2.774911
43	7	8.252101	5.790455	-18.322914	-15.805440	6.359123	5.456335	8.519012	6.746651	8.294154	2.371050	8.278136	13.109567	-10.145713	13.281448	15.702457	8.133834	-12.793390	-14.741054	-5.167921	-4.198736	5.381898	-3.418027	-3.027175	8.547390	7.024133	6.863469	-7.497820	-15.884246	-8.045027	-9.623084	5.271083	1.595806	-2.078562	-21.501532	-0.328447	-23.882717	-24.476701	7.264398	8.193476	6.948165	-11.710278	-9.687204	-12.349746	2.597076	7.158293	5.790455	-4.031792	-8.677637	6.359888	-3.333164	-7.557493	-9.623084	8.296411	7.819742	2.037858	-14.564997	6.518711	-22.149341	-12.349496	7.264413	3.622873	6.948164	-15.533717	-14.558211	-12.349742	-0.244605	-5.769024	8.547390	8.254947	6.938090	-11.353421	-15.889630	-8.211469	-9.623084	-1.275100	-4.900786	-8.260117	-25.235064	-4.424223	-23.882727	-25.848994	7.264398	8.193563	6.948165	-11.436551	-9.384403	-12.349746	2.866606	8.252101	5.790455	-18.322913	-15.805272	6.359123	5.393900	8.519011	6.746651	8.294154	2.371050	8.278136	13.109567	-10.145713	13.281273	15.702347	8.133834	-12.793390	-14.740937	1.331387	-4.198736	5.381898	-3.412506	8.252388	5.790455	-11.291941	-9.735326	6.359888	-4.638067	1.754312	6.746639	8.296411	8.211732	8.263691	6.682191	-6.209550	8.458405	8.123725	8.112916	-4.115061	-10.477507	1.541377	4.876134	5.357602	2.720823	8.252388	5.790455	-11.291948	-9.735326	6.359888	-4.528357	1.754321	6.746639	8.296411	8.207298	8.263691	6.682192	-6.209555	8.461634	8.123785	8.112916	-4.115106	-10.477508	-4.962621	4.876122	5.357654	2.720808
78	7	-8.513061	6.012118	9.658796	6.131951	-11.457872	-13.472939	-11.109860	-18.485152	-0.604402	-10.220342	-11.229712	-18.530351	-0.762713	-22.451043	-27.871042	1.040023	7.094641	7.967615	-13.611690	-8.465867	-12.711449	5.729219	6.797036	0.062608	-5.228035	-8.704438	10.412090	-4.140010	5.466782	-2.617318	7.079889	5.862394	4.752004	3.729967	2.116376	6.024399	3.207136	6.868256	-5.719865	-0.437256	4.757703	0.569854	1.273359	3.417330	6.206976	0.062611	-6.836142	-11.058581	10.409600	2.976426	10.839126	-2.169220	6.819761	1.078389	4.752161	9.863603	-0.050719	11.349699	8.410984	7.199633	-12.243587	-7.204655	3.583039	-7.992627	1.403666	-2.369088	6.797040	0.062608	-10.533769	-8.663458	10.412090	-7.167411	3.333723	4.323553	7.079889	5.865539	4.752161	8.700328	0.681239	9.900448	8.613745	7.192952	-9.604334	-4.785121	4.621348	4.963040	3.711967	3.010200	6.681394	0.062609	-12.205866	-10.269049	10.412005	1.198986	10.822349	4.431428	7.075642	2.830237	4.752161	14.654134	-2.827177	13.285097	13.950793	7.204852	-13.551862	-13.413334	2.953153	-3.618936	4.028760	-3.402812	6.621391	0.062609	0.204089	-5.626533	10.412090	-5.975663	-4.558264	-18.353197	7.079700	5.865230	-0.050589	-11.333282	14.321576	-20.452341	-12.986508	1.051043	4.423884	7.967048	-15.863127	-14.455147	-11.837366	-0.021512	6.744059	0.062608	-12.206295	-9.945585	10.412045	0.821780	10.822346	4.431428	7.077114	3.633134	4.752161	14.450358	-2.827066	13.277659	13.943875	7.204843	-13.540211	-13.411740	2.466266	-3.618936	4.028760	-3.392067
