83	1	-21.609865	0.297181	-20.113872	6.050945	-8.618999	-17.630751	-18.047351	-0.863997	-8.629028	6.243964	6.598346	-10.856485	-17.659069	-12.375500	-15.344420	-1.877931	3.642093	-4.560861	1.646395	4.869199	7.483457	13.062878	-1.236077	-12.346609	-12.179887	-14.741345	-24.788279	-19.704277	-5.807742	-2.574630	5.709217	-3.329290
97	1	-15.548063	4.022808	-16.099256	5.474380	-7.074719	-17.715048	-9.971704	1.493760	3.997214	4.143598	10.173880	-12.084157	-13.917805	-15.648530	-11.451463	-7.240469	6.217975	3.387339	-0.384887	6.902191	7.650176	8.250051	0.768046	-6.568259	-11.817439	-12.638441	-20.206394	-18.236372	-3.840202	-11.313710	6.203936	-9.126484
