6	6	1	7.432034	7.121581	10.570043	-11.751976	10.275168	7.765362	9.872858	7.980254	6.392291	-9.101929	-19.269906	5.890355	8.443562	-1.752749	8.606642	-7.462518	6.387962	6.288262	-5.222479	-13.766863	-17.309428	-33.534408	8.100727	6.948198	6.723073	8.693669	9.757597	10.214521	4.789528	5.938154	4.186919	4.913054
6	6	3	-14.441301	0.517914	-10.326407	6.251779	-1.940310	-12.779263	-5.696056	3.030130	4.517581	-0.130266	1.401526	5.890355	-1.037810	-12.180527	-8.139627	-2.575152	6.387962	6.288262	5.657993	-6.947234	-13.089990	-27.045468	8.100727	6.948198	6.719622	12.278359	9.757596	10.214911	4.789528	5.938154	4.186919	4.913054
6	6	5	7.432034	7.121581	10.570043	-11.751976	10.275168	7.765362	9.872858	7.980254	6.392291	-9.101929	-15.328775	-5.087135	8.443562	-1.752749	8.606642	-7.462518	6.387962	0.494290	-11.495807	-8.247862	-8.756193	-22.418320	-1.829845	6.948198	6.722502	0.470137	5.900355	10.066804	4.789528	5.938037	4.186919	1.812771
7	7	8	-3.359669	1.197296	0.150867	-6.214471	4.959808	3.470898	-1.993867	1.686802	-6.620606	-1.130200	-2.546677	-9.616959	-3.061119	-7.606060	3.251725	-3.505780	7.913028	1.044973	-2.381599	2.704771	-8.360913	-3.194748	-4.111053	-0.596815	-2.255322	-8.501648	-7.979481	-11.710900	-1.719659	-5.247772	6.298574	-4.259270
7	7	25	-3.339180	1.206323	0.181785	-6.216813	4.964507	3.475348	-1.990240	1.686802	-6.619450	-1.131205	-8.739979	8.389357	-3.061114	-7.560938	3.371244	-3.505009	7.913028	6.626132	1.656426	-5.149190	-27.261571	-26.002410	8.389577	5.198505	1.046696	7.532266	8.200810	6.950610	7.494840	5.179346	0.545976	6.542914
7	7	24	-10.750009	0.840442	-15.989713	0.428566	4.365528	-7.867913	-12.169030	1.686802	-6.536588	4.580810	3.843073	-9.616968	-8.017784	-10.140220	-2.871823	-1.807015	7.913028	1.044973	-0.144785	6.731801	-2.675676	-0.566285	-4.111053	-1.032048	-3.034169	-9.085277	-8.192858	-12.137466	-1.877452	-5.247772	6.298574	-4.259294
7	7	22	4.151647	6.492029	10.525466	-12.085102	12.612965	3.532605	3.632713	6.769020	-0.824374	-6.137665	-8.974881	-9.616986	2.163964	-2.892747	8.503534	-2.856202	7.913028	1.044973	-3.405047	2.657326	-0.473196	4.167400	-4.111053	-6.794155	-7.298325	-12.659751	-12.810499	-17.041567	-3.906192	-5.247772	6.298574	-4.259337
7	7	7	4.025220	6.490609	10.514121	-12.074451	4.690517	3.481472	3.559340	6.769016	-5.019654	-5.867605	-14.944992	8.389357	-3.059950	6.820792	8.503497	0.932833	7.913028	6.626132	1.791254	-5.644615	-23.823905	-21.487404	8.389577	5.198569	1.085011	7.978377	8.246072	7.071694	7.494847	5.179346	0.545976	6.542914
7	7	9	4.151647	6.492029	10.525469	-12.085102	12.612965	3.532605	3.632713	6.769020	-0.824374	-6.137665	-15.167022	8.389357	2.163964	-2.892747	8.503534	-2.856202	7.913028	6.626132	0.635222	-3.488912	-22.120120	-21.273778	8.389577	5.174384	0.793203	4.073670	7.799317	6.145761	7.494771	5.179346	0.545976	6.542914
7	7	5	4.025220	6.490609	10.514117	-12.074451	4.690517	3.481472	3.559340	6.769016	-5.019654	-5.867605	-8.752850	-9.616986	-3.059950	6.820792	8.503497	0.932833	7.913028	1.044973	-2.249015	2.696718	-0.441623	4.328708	-4.111053	-6.796105	-7.342054	-12.793756	-12.816705	-17.239054	-3.907062	-5.247772	6.298574	-4.259337
8	4	30	5.981092	5.159875	9.295339	-3.005998	8.444346	-7.011789	3.180415	5.931863	11.424532	-7.885451	-6.775007	-13.830347	-2.996028	-5.210026	-1.935081	-6.335271	7.399516	1.709092	-5.516224	2.405614	6.870553	12.393815	0.835043	-10.706885	-10.941379	-12.385238	-20.204904	-19.226433	-3.338416	-2.463348	5.058438	-1.397758
8	4	14	-8.151281	-0.023831	-1.879796	1.478081	4.359162	-7.207187	-3.566407	1.443911	7.067777	-7.213721	-5.929248	6.235509	-3.028216	-6.835671	-11.958068	-7.129801	7.399516	6.308417	0.896650	-4.744550	-16.646915	-24.776315	8.320218	5.374075	5.040678	8.400050	10.213489	10.889236	9.376294	7.137188	-0.340118	8.354837
8	4	42	-8.265201	-0.023871	-1.934509	1.478393	4.358868	-8.880854	-4.064946	1.397682	6.778015	-7.213302	-0.083188	-13.830347	-3.029796	-6.846896	-12.053507	-7.129928	7.399516	1.709092	-5.516200	2.405879	2.813645	9.606096	0.835043	-8.244389	-10.758312	-9.324665	-20.097463	-17.600424	-3.338413	-2.463347	5.058438	-1.397757
8	4	14	5.981092	5.159875	9.295339	-3.005998	8.444346	-7.011789	3.180415	5.931863	11.424532	-7.885451	-12.609239	6.235509	-2.996028	-5.210026	-1.935081	-6.335271	7.399516	6.308417	0.896628	-4.744777	-12.632472	-22.040906	8.320218	5.374076	5.040677	8.399939	10.213485	10.889047	9.376294	7.137188	-0.340118	8.354837
9	2	54	-21.385051	4.829108	-24.729737	6.710976	-4.436418	-12.474376	-17.310466	-2.639602	-8.984052	5.103032	8.247956	-8.526081	-13.761039	-10.216982	-19.148776	-3.176286	6.900121	0.109438	0.682170	5.918159	10.059986	12.383311	-1.345585	-13.277764	-9.660448	-10.985735	-16.661541	-27.732765	-1.227570	-4.913954	9.099546	-14.494121
9	2	46	-21.385051	4.829108	-24.729733	6.710976	-4.436418	-12.467541	-17.310464	-2.639602	-8.984052	5.103032	5.016748	5.864765	-13.761039	-10.216956	-19.148776	-3.176286	6.900121	5.077402	6.052344	-3.897283	-13.349184	-10.982987	5.359910	5.726247	6.145738	8.430803	9.468123	7.713917	7.494083	5.457927	4.269597	1.843902
10	5	84	-21.952652	3.748227	-28.815067	6.293857	-6.974891	-13.991448	-18.080498	2.360386	-10.113054	5.683167	10.449258	-15.075833	-15.773550	-17.812919	-19.389137	-5.801780	5.102589	-1.806615	0.572836	6.142260	7.870981	10.743453	-3.389772	-7.360294	-11.699651	-10.737287	-20.825335	-24.565636	-5.486575	1.887947	8.314997	-11.988550
10	5	13	-21.952652	3.748227	-27.143049	6.293857	-6.974891	-13.985968	-18.080498	2.360386	-10.113054	5.683167	4.128332	5.717623	-15.773551	-17.812919	-19.389137	-5.801781	5.102589	3.454864	5.960631	-4.041152	-9.076799	-20.347169	4.292082	8.549948	6.589774	8.597553	10.401161	8.508779	5.778536	8.279144	2.782487	5.837779
10	5	1	-9.101136	3.748227	-2.668496	0.102055	3.507320	-4.318446	-1.591694	2.366147	5.495949	1.117767	0.145338	-15.075833	-0.034647	-8.948496	-7.640489	-7.207304	5.102589	-1.806615	-3.093924	3.313173	5.351093	8.099680	-3.389772	-6.939033	-11.664791	-13.659870	-20.771226	-23.156100	-5.486569	1.887947	8.314997	-11.988550
10	5	1	-9.161992	3.748227	-2.812840	0.649344	3.503790	-4.403819	-1.677994	2.365505	5.343083	0.754044	0.272954	-15.075833	-0.325681	-9.134615	-7.748169	-7.511595	5.102589	-1.806615	-2.986564	3.586750	5.573076	8.242580	-3.389772	-6.959630	-11.679428	-13.791307	-20.778312	-23.333347	-5.486570	1.887947	8.314997	-11.988550
10	5	1	-9.234052	3.748227	-3.794580	1.154056	2.419407	-4.322120	-2.469867	2.366514	4.404620	1.625202	0.264910	-15.075833	-0.828726	-8.770835	-7.577269	-6.491414	5.102589	-1.806615	-3.131482	3.356920	5.567376	8.479010	-3.389772	-6.918204	-11.642851	-13.547754	-20.751676	-23.025872	-5.486568	1.887947	8.314997	-11.988550
11	4	35	-16.071886	2.560622	-25.308208	5.503121	-6.843287	-10.654798	-22.957620	1.227112	-7.139693	3.511601	4.083570	7.657661	-11.277239	-17.622626	-8.781832	-1.317184	7.232752	6.676522	8.592193	-5.909869	-9.905527	-29.259386	6.265805	3.201501	8.748638	7.598847	11.462904	8.598510	1.431127	6.217406	3.622833	1.655346
11	4	37	-16.071886	2.560622	-25.310505	5.503121	-6.843287	-10.654826	-22.957620	1.227112	-7.139693	3.511601	9.283208	-11.713393	-11.277241	-17.622626	-8.781964	-1.317183	7.232752	0.446496	2.590644	3.955489	10.663405	6.233936	-2.567727	-13.790128	-6.056075	-6.760399	-21.655031	-16.652093	-5.395610	-5.650997	7.434970	-9.403401
11	4	8	-2.652140	2.560691	-5.226002	-6.404717	3.554344	6.414981	-8.889227	5.963976	-10.442166	-1.214929	-8.840889	7.657222	0.123714	-8.063184	9.336386	-2.403817	7.232752	6.676522	-1.546445	-9.433397	-21.396064	-39.301655	6.265805	3.202271	8.785571	1.223431	9.509333	8.596895	1.430110	6.217406	3.622833	1.654473
11	4	20	-2.652140	2.560691	-5.226002	-6.404717	3.554344	6.414981	-8.889227	5.963976	-10.442166	-1.214929	-3.641251	-7.236369	0.123714	-8.063184	9.336386	-2.403817	7.232752	0.446972	-7.547993	-2.982401	-6.978364	-23.431557	-2.566963	3.158061	8.510061	0.818447	9.051674	8.471630	1.429599	6.217406	3.622833	-4.298473
12	4	77	-21.036394	0.093361	-24.498350	5.274459	-7.386503	-11.202703	-16.791405	3.021954	-6.684254	6.290084	11.857985	-14.945331	-20.756450	-17.517579	-16.630444	-7.439032	7.284696	-0.452734	1.458987	6.760573	7.265895	10.807309	-2.427513	-9.801486	-5.736632	-11.917689	-10.690976	-20.652483	-5.288935	-3.334537	7.453093	-13.656757
