1	6	-11.490013	-0.105133	-3.241793	5.697418	-1.605235	-11.277882	-8.614928	4.267664	6.761071	-4.511480	0.663958	7.684657	-10.440270	-21.751538	-13.664649	-10.386574	7.172179	6.177251	7.001446	-6.072208	-16.906375	-18.758789	6.776676	2.204759	6.955416	9.588832	9.684013	4.847372	6.299847	5.327403	-2.405784	2.775564	3.791399	6.396669	8.067498	-3.100728	9.806263	-4.106889	8.416513	6.858292	5.474555	-8.438072	-12.174992	7.684657	3.491631	-8.496949	-1.506476	-7.762600	7.172179	6.177251	6.254111	-12.233430	-17.177315	-18.110649	6.776676	2.206100	6.955416	9.588832	9.684997	4.853699	6.299848	5.327403	-2.405784	2.775564	7.249286	6.422205	13.009626	-5.028437	9.798787	7.796345	10.055933	7.001317	7.932301	-14.033647	-18.777240	7.684657	-2.283762	-4.679346	3.704926	-13.942125	7.172179	6.177251	1.089887	-13.174806	-23.096887	-23.913232	6.776676	2.206100	6.955416	9.472846	9.685020	4.853700	6.299848	5.327403	-2.405784	2.775564	7.249286	6.422205	13.009626	-5.028437	9.798781	7.796345	10.055882	7.001317	5.479109	-14.033182	-18.777239	7.684657	3.491631	-4.678197	3.704926	-13.928335	7.172179	6.177251	1.089887	-13.174806	-23.096887	-23.912921	6.776676	2.206100	6.955416	9.472846	9.685020	4.853700	6.299848	5.327403	-2.405784	2.775564	3.791399	6.396669	8.067498	-3.100728	9.806267	-4.106889	8.416565	6.858292	7.927746	-8.438544	-12.174993	7.684657	-2.283762	-8.508107	-1.506476	-7.776513	7.172179	6.177251	6.254111	-12.233430	-17.177315	-18.110647	6.776676	2.206100	6.955416	9.588832	9.684997	4.853699	6.299848	5.327403	-2.405784	2.775564	1.153150	5.662916	12.777926	-5.028434	5.262039	7.796142	8.418953	6.291130	0.183459	-7.476099	-13.590993	7.684657	-8.773521	7.622911	3.666481	-3.178400	7.172179	6.177251	1.089901	-13.167584	-23.096885	-23.913058	6.776676	2.206100	6.955416	9.472849	9.685020	4.853700	6.299848	5.327403	-2.405784	2.775564
3	6	-15.742306	1.665681	-16.552043	0.236179	3.220690	-13.642797	-7.311616	-1.018982	-9.457128	4.936801	3.203245	7.447295	-10.748484	-11.027115	-9.154763	-8.191538	8.324209	8.056175	1.124052	-7.594793	-14.593764	-18.366898	5.372776	5.912667	8.897691	12.658149	9.700420	8.298942	7.407875	5.038620	1.702373	4.801014	5.688239	6.486336	1.232278	-1.233245	10.881075	-7.867753	8.999876	5.403810	2.110326	-2.844214	7.428184	-6.712057	7.530902	-5.812159	2.614435	-3.301810	8.324209	1.493121	-4.842508	-1.883177	-4.360501	-8.990993	0.110913	5.899886	7.354027	3.123827	8.803769	7.469835	7.407875	5.038593	1.702430	-0.782804	-15.742306	1.665681	-18.757278	0.236189	3.220690	-13.676523	-7.311617	-1.018982	-9.457116	4.936798	8.755136	-6.712057	-10.748485	-11.027115	-9.154763	-8.191556	8.324209	1.493121	-4.697386	-1.883175	-7.364635	-9.035755	0.110913	5.899891	7.371860	3.123845	8.803988	7.469994	7.407875	5.038593	1.702430	-0.782804	-21.974880	1.665681	-20.139654	6.684843	-2.735295	-17.143283	-9.261805	-1.018982	-8.189242	4.124822	5.762028	7.447295	-15.719280	-15.735678	-14.328378	-8.518987	8.324209	8.056175	5.142539	-5.989341	-9.518346	-15.120713	5.372776	5.912667	8.896544	12.658706	9.675641	8.298938	7.407875	5.038620	1.702373	4.801014	-21.974880	1.665681	-20.922283	6.684844	-2.735295	-17.143311	-9.261805	-1.018982	-8.189242	4.124822	11.313917	-6.786235	-15.719280	-15.735678	-14.328378	-8.518987	8.324209	1.493121	-0.678899	2.168386	7.482681	13.582933	0.092709	-11.052438	-0.148890	-11.338417	-22.956387	-20.652432	-2.721561	-3.430339	3.607925	-8.928485	-21.974880	1.665681	-20.379995	6.684844	-2.735295	-17.143306	-9.261805	-1.018982	-8.189242	4.124822	6.412079	0.927830	-15.719280	-15.735678	-14.328378	-8.518987	8.324209	7.407844	5.140040	-0.888861	2.637146	5.557094	4.663396	-2.668466	3.339910	0.006672	-7.019947	-12.716373	-2.721501	-3.430338	3.607925	-4.329180
6	6	-20.269490	0.517914	-23.586164	6.254934	-8.246391	-13.850346	-15.230752	3.030130	-6.538693	4.035058	5.835866	5.890355	-8.408829	-10.273565	-8.162130	0.120877	6.387962	6.288262	6.436777	-6.872342	-12.928372	-27.045118	8.100727	6.948198	6.719247	12.282506	9.757596	10.214901	4.789528	5.938154	4.186919	4.913054	-20.269490	0.517914	-23.592581	6.254934	-8.246391	-13.850346	-15.230752	3.030130	-6.538693	4.035058	9.839952	-9.312955	-8.408829	-10.273565	-8.162130	0.120877	6.387962	0.460454	0.163449	4.405233	6.051149	8.052088	-3.453039	-11.878568	-5.971059	-10.339419	-19.006756	-20.762754	-7.347922	-4.968887	9.044442	-5.898512	-14.441301	0.517914	-14.903511	6.251779	-1.940310	-12.779291	-5.696056	3.030130	4.517581	-0.130267	5.406552	-9.312955	-1.037810	-12.180527	-8.161181	-2.575152	6.387962	0.460454	-0.615335	4.338512	5.931207	8.051668	-3.453039	-11.878568	-5.929013	-10.565471	-19.006749	-20.776503	-7.347922	-4.968888	9.044442	-5.898512	7.432034	7.121581	10.570043	-11.751976	10.275168	7.765362	9.872858	7.980254	6.392291	-9.101929	-19.269906	5.890355	8.443562	-1.752749	8.606642	-7.462518	6.387962	6.288262	-5.222479	-13.766863	-17.309428	-33.534408	8.100727	6.948198	6.723073	8.693669	9.757597	10.214521	4.789528	5.938154	4.186919	4.913054	-14.441301	0.517914	-10.326407	6.251779	-1.940310	-12.779263	-5.696056	3.030130	4.517581	-0.130266	1.401526	5.890355	-1.037810	-12.180527	-8.139627	-2.575152	6.387962	6.288262	5.657993	-6.947234	-13.089990	-27.045468	8.100727	6.948198	6.719622	12.278359	9.757596	10.214911	4.789528	5.938154	4.186919	4.913054	7.432034	7.121581	10.570043	-11.751976	10.275168	7.765362	9.872858	7.980254	6.392291	-9.101929	-15.328775	-5.087135	8.443562	-1.752749	8.606642	-7.462518	6.387962	0.494290	-11.495807	-8.247862	-8.756193	-22.418320	-1.829845	6.948198	6.722502	0.470137	5.900355	10.066804	4.789528	5.938037	4.186919	1.812771
31	6	-14.159777	7.512277	-4.689172	-0.122064	6.279003	-7.936707	-4.193572	-3.797691	2.585582	-3.167598	-5.504687	4.932302	5.287865	-7.527793	-13.071928	-2.040988	5.030242	3.338893	-0.575898	-5.997494	-19.880286	-24.560936	4.655124	6.744787	5.362701	9.074230	10.481291	9.764544	6.711664	3.250011	0.989799	3.254735	-14.166694	7.512277	-4.719318	-0.115997	6.283794	-10.545053	-4.192682	-3.797691	2.594930	-3.187847	-0.059400	-10.971170	5.286986	-7.531616	-13.209477	-2.048691	5.030242	-3.222303	-6.810120	-0.991607	-7.627421	-9.538234	-5.274313	6.551373	1.363559	1.442448	2.248506	6.577002	6.704276	3.250011	0.989800	-3.023987	-14.148959	7.512277	-4.333581	-0.122239	6.490192	-7.932383	-4.122728	-3.797691	8.482144	-3.888128	-8.323868	4.932302	-1.202752	-7.927930	-13.070994	-2.767227	5.030242	3.338893	-0.583992	-6.036491	-20.005118	-24.432839	4.655124	6.744787	5.362807	9.070374	10.481296	9.769837	6.711664	3.250011	0.989799	3.254735	-14.150441	7.512277	-4.333595	-0.121473	6.490191	-8.093271	-4.122728	-3.797691	8.483211	-3.888868	-2.863577	-10.971170	-1.202749	-7.927931	-13.087668	-2.767229	5.030242	-3.222303	-6.821268	-1.032486	-7.780667	-9.478684	-5.274313	6.570824	1.419395	1.448879	2.323872	6.627866	6.705667	3.250011	0.989800	-3.023987	6.293743	7.721630	12.928594	-8.901667	7.749169	2.551737	7.688672	1.906757	2.732863	-12.455285	-11.240724	-10.971170	-1.271784	4.317745	0.634103	-6.134607	5.030242	-3.222303	-9.034331	-3.205279	-11.051615	-15.659467	-5.274313	6.744339	4.971601	1.234949	8.540315	8.174390	6.711664	3.250011	0.989799	-3.023987	6.300272	7.721630	13.240415	-8.901685	11.064335	2.551754	7.746705	1.906758	8.776012	-13.005196	-19.286095	4.932302	-1.226929	0.828043	0.634287	-9.593677	5.030242	3.338893	-2.800777	-8.306992	-20.873167	-25.509417	4.655124	6.744788	5.364061	7.743652	10.481338	9.926593	6.711664	3.250011	0.989799	3.254735
34	6	-13.250866	-2.518384	-19.394722	9.181519	-2.730384	-10.857467	-6.447925	1.552131	4.932761	-1.493463	6.301740	-16.351901	-4.617611	-15.574820	-11.873672	-10.976962	7.851013	1.644957	2.816302	-0.211422	9.924501	8.493609	-4.581067	-6.887960	-10.792788	-7.286391	-15.583250	-21.145195	-7.152047	-1.479776	9.502873	-11.090221	-16.978928	-2.518422	-24.157519	9.192196	-9.230085	-12.502738	-7.588875	1.551362	-0.601527	4.777124	6.480135	6.358908	-16.438287	-16.264749	-11.962446	-14.425307	7.851013	8.013706	7.457694	-6.720977	-6.559787	-21.664815	5.830782	6.961191	6.373171	9.101344	11.155619	10.085291	3.776136	7.867462	3.359248	5.333132	-13.250681	-2.518384	-18.902674	9.181519	-2.730384	-10.810795	-6.445260	1.552131	4.932762	-1.493464	0.297665	6.358908	-4.617611	-15.574820	-11.873672	-10.976962	7.851013	8.013706	7.456649	-6.721076	-6.560081	-21.664822	5.830782	6.961191	6.373188	9.101345	11.155619	10.085291	3.776136	7.867462	3.359248	5.333132	-17.092279	-2.518422	-25.477398	9.192196	-9.230399	-12.502746	-8.650108	1.551358	-4.682528	4.783045	12.607862	-16.351901	-16.466050	-16.198645	-11.962456	-10.878596	7.851013	1.644957	2.817299	-0.211755	9.924450	8.492382	-4.581067	-6.887883	-10.792338	-7.285817	-15.582610	-21.144015	-7.152047	-1.479776	9.502873	-11.090221	-16.978928	-2.518422	-24.157519	9.192196	-9.230085	-12.502738	-7.588875	1.551362	-0.601527	4.777124	12.484209	-16.351901	-16.438287	-16.264749	-11.962446	-14.425307	7.851013	1.644957	2.817299	-0.211755	9.924450	8.492382	-4.581067	-6.887883	-10.792286	-7.285817	-15.582610	-21.143897	-7.152047	-1.479776	9.502873	-11.090221	-4.617579	-0.194272	0.666008	1.101983	-2.741359	3.688649	0.149158	1.844333	4.325529	-6.922130	-5.933229	6.358908	-4.617141	-4.711632	-0.774184	-13.699570	7.851013	8.013706	3.331610	-11.461820	-9.680525	-24.926155	5.830782	6.961408	6.450769	9.050250	11.155621	10.085292	3.776136	7.867462	3.359248	5.333132
42	6	-20.486792	1.143091	-28.462874	6.258610	-6.356271	-13.613242	-20.075478	1.854343	-5.730669	3.864309	1.962252	2.342850	-19.173642	-15.633954	-13.420648	-7.260890	2.174166	-0.304931	8.228614	-3.345691	-13.421148	-15.074700	6.708092	5.597831	3.251082	7.004474	10.091603	9.846279	6.574068	5.644900	-1.474971	5.805727	6.418771	7.067693	13.047902	-3.765959	9.502580	7.547862	6.767922	4.895974	9.250818	-4.721554	-16.122589	-6.020151	-2.743726	0.888021	4.873870	-5.081626	2.174166	-5.387002	-5.064555	-3.278137	-8.470061	-18.629954	-5.300443	5.510473	3.250398	0.199411	10.089710	6.131957	6.574068	5.644900	-1.474971	0.157882	-20.489595	1.143091	-28.618157	6.258610	-6.356271	-17.206086	-20.075478	1.854343	-5.730669	3.864309	7.996832	-7.381197	-19.173642	-15.633959	-13.420649	-7.260901	2.174166	-5.707395	4.227462	-0.802494	6.641278	9.731352	-5.304483	-6.805668	-10.260296	-6.150304	-15.910198	-19.788536	-6.070409	-6.739853	4.909126	-5.245069	6.418771	7.067693	13.047902	-3.765959	9.502580	7.547862	6.767922	4.895974	9.250818	-4.721554	-22.153342	2.342850	-2.743726	0.888021	4.873870	-5.081619	2.174166	-0.304931	-1.205659	-5.441800	-17.590446	-24.698962	6.708092	7.527258	3.255567	2.317957	10.099069	9.120050	6.574068	5.644900	-1.474971	5.805727	6.418771	7.067693	13.020256	-3.765959	9.502579	7.547862	6.767905	4.895974	5.170159	-4.721279	-16.119759	-6.020150	3.001948	0.888029	4.873853	-4.834313	2.174166	-5.387000	-5.064555	-3.278137	-8.470078	-18.629954	-5.300443	5.510473	3.250398	0.199411	10.089710	6.131957	6.574068	5.644900	-1.474971	0.157883	6.418771	7.067693	13.020256	-3.765959	9.502579	7.547862	6.767905	4.895974	5.170159	-4.721279	-22.150512	2.342850	3.001948	0.888029	4.873853	-4.834305	2.174166	-0.304931	-1.205659	-5.441800	-17.590463	-24.698962	6.708092	7.527258	3.255567	2.317957	10.099069	9.120050	6.574068	5.644900	-1.474971	5.805727
53	6	-20.050013	2.066483	-23.770116	7.234428	-6.056458	-14.886525	-23.314441	-3.274520	-2.129671	2.670141	5.828656	-16.201884	-8.286825	-13.334113	-15.616955	-6.433067	7.526388	1.371095	-0.205615	3.358038	8.822696	12.142184	-1.297546	-10.150573	-8.572025	-9.330607	-20.300109	-22.520123	-6.496900	-5.153315	9.315579	-9.961593	-12.202948	2.066483	-15.326238	7.225559	-1.987634	-13.011496	-11.414386	-3.274520	6.241629	-3.606974	3.645941	-16.201884	-2.701963	-12.872779	-15.616914	-4.499260	7.526388	1.371095	-0.216518	3.363652	8.818961	12.117813	-1.297546	-10.150727	-8.572108	-9.383644	-20.302859	-22.520899	-6.496900	-5.153315	9.315579	-9.961593	-12.605432	2.066483	-15.128473	2.165565	4.515805	-2.892188	-11.313340	-3.274520	-1.849860	-3.545011	0.266518	-5.311123	0.110202	-5.312847	-9.285687	-7.160765	7.526388	1.371451	-5.092896	-2.598900	-7.450425	-17.743136	-1.297106	6.593645	6.396082	2.309036	8.828970	10.271231	5.429892	7.169440	2.781394	1.941457	-20.050013	2.066483	-23.767882	7.234428	-6.056458	-14.883427	-23.314441	-3.274520	-2.129671	2.670141	2.319516	5.749354	-8.286825	-13.334104	-15.616955	-6.433067	7.526388	6.486321	4.818864	-8.206425	-11.877898	-21.355536	5.256719	6.594749	6.489408	10.108778	9.802550	10.585560	5.430017	7.169440	2.781393	6.790942	-11.558550	2.066483	-14.162468	1.823324	4.516190	-2.228186	-8.929055	-3.274520	-1.851210	-3.733803	-3.220967	5.749354	0.109777	-4.457415	-8.203805	-7.182138	7.526388	6.486321	-0.068791	-8.625984	-17.868692	-27.381106	5.256719	6.594749	6.489409	8.519386	9.802457	10.585560	5.430017	7.169440	2.781393	6.790942	-11.562853	2.066483	-14.162605	1.824782	4.470604	-2.228719	-8.931875	-3.274520	-1.851191	-3.727914	-3.220910	5.749354	0.109701	0.367090	-8.205578	-6.773061	7.526388	6.486321	-0.027941	-8.655713	-17.864146	-27.353900	5.256719	6.594749	6.489409	8.674551	9.802502	10.585560	5.430017	7.169440	2.781393	6.790942
62	6	-11.269650	3.137964	-26.276520	6.421671	-8.051795	-17.583289	-13.508255	2.108469	-2.539339	5.625496	10.444782	-11.186361	-14.066126	-10.487571	-9.772877	-2.417834	8.067452	-3.569591	-0.256284	4.973684	9.700455	10.530861	-2.116747	-8.039531	-9.488932	-9.057499	-24.560875	-28.060196	-4.525895	-3.095049	6.584262	-7.160998	-11.269649	3.137964	-26.276499	6.421671	-8.051795	-17.496749	-13.508255	2.108469	-2.539339	5.625496	4.432535	3.294213	-14.066127	-10.487572	-9.772877	-2.417834	8.067452	0.309430	5.933019	-6.218945	-8.349272	-9.917670	0.851874	9.228721	7.288784	6.889692	6.372976	6.819018	5.189644	8.272337	2.999883	6.952895	-7.581652	3.138005	-19.822561	6.421671	-7.125544	-17.579613	-4.686824	2.108469	4.201235	2.335853	6.021361	-11.186361	-5.650555	-13.836915	-9.772877	-4.688107	8.067452	-3.569591	-0.256284	4.973684	9.700453	10.530885	-2.116747	-8.039552	-9.488932	-9.057499	-24.560875	-28.060196	-4.525895	-3.095049	6.584262	-7.160998	11.322973	6.056904	8.466590	-7.154852	10.287243	5.488050	2.750504	7.434241	-0.416543	-2.471531	-10.712610	3.294213	-2.682287	-3.621285	8.000140	-6.675887	8.067452	0.309430	-1.377873	-11.208802	-10.592415	-15.176300	0.851874	9.228722	7.290539	6.535361	6.372976	6.851179	5.189644	8.272337	2.999883	6.952895	11.322973	6.056904	8.466453	-7.154847	10.287243	5.488039	2.750504	7.434241	-0.416542	-2.471532	-4.700369	-5.350241	-2.682286	-3.621285	8.000140	-6.675881	8.067452	-3.204216	-6.576796	-5.327733	-5.148494	-10.881911	-1.997167	9.228722	7.284507	-0.710700	3.248205	2.979980	5.189644	8.268848	3.000236	1.026135	-7.581663	3.138005	-18.602523	6.421398	-7.125713	-11.303084	-4.687204	2.108469	4.200892	2.336099	0.009620	3.294213	-5.650963	-13.837352	-9.772877	-4.688525	8.067452	0.309430	5.933019	-6.218945	-8.349275	-9.917606	0.851874	9.228721	7.288784	6.889692	6.372976	6.819018	5.189644	8.272337	2.999883	6.952895
69	6	-20.337414	0.512026	-22.809346	7.963741	-3.670074	-11.772368	-18.186939	1.047408	-10.374085	4.590981	4.499866	8.172236	-16.098402	-15.109684	-7.792460	-4.659942	5.834565	7.298358	7.222288	-3.242981	-7.671174	-13.542967	4.312103	9.244324	3.232538	-0.963044	10.943921	3.100027	7.258452	6.985173	0.613807	4.562713	-20.337414	0.512026	-23.361661	7.963741	-3.670074	-11.782773	-18.187076	1.047408	-10.374085	4.590983	7.259058	-10.362398	-16.098402	-15.109685	-7.792011	-4.659942	5.834565	0.992364	0.687774	4.425803	7.354587	9.958580	-8.286725	-8.775205	-10.799572	-22.030185	-18.459081	-20.647784	-5.207310	-3.919710	7.135292	-13.022743	8.985686	6.585035	12.484205	-7.222205	10.874035	5.406363	9.790206	7.351820	3.066664	-7.745584	-12.774733	-3.672591	6.640846	-0.768715	6.996691	-9.521418	5.834565	0.992459	-5.948233	-5.475150	-6.808391	-12.088478	-8.286671	9.244219	4.259272	-9.156850	8.339800	1.652031	7.086943	6.984212	0.613981	-1.168095	8.985686	6.585035	12.484205	-7.222205	10.874035	5.406363	9.790206	7.351820	3.066664	-7.745584	-15.533867	8.171573	6.640846	-0.768715	6.996691	-9.521418	5.834565	7.298358	0.529020	-13.208169	-13.332314	-18.044564	4.312103	9.244608	4.770353	-2.300830	8.614094	2.042890	7.167225	6.984859	0.613864	4.556472	-10.611858	0.512026	-8.120633	1.861789	3.054958	0.745949	-5.077873	1.727953	-5.212606	1.168956	-4.067263	8.172393	-10.016296	-5.811974	-1.134129	-11.804739	5.834565	7.298358	1.155461	-13.623531	-11.548229	-24.421314	4.312103	9.244614	4.771061	-0.256368	11.844716	4.212517	7.280878	6.985190	0.613804	4.564192	-13.832501	0.512026	-15.158310	4.698923	3.001517	-6.582516	-9.826119	1.137539	-4.536449	1.369511	2.501176	-10.362316	-9.783256	-9.602567	-1.757231	-10.264011	5.834565	0.992364	-1.439634	0.547723	-0.959327	-3.150958	-8.286725	3.079501	-5.736179	-14.205430	-1.951165	-6.960624	-5.198006	0.772489	7.135197	-13.021698
72	6	-9.143170	4.975409	0.932254	2.886550	4.493903	-8.065187	-0.726271	2.733345	7.462534	-9.448645	-2.661821	-16.792535	-3.495613	-12.034973	-8.374941	-12.710221	7.641205	2.515899	-1.463364	1.745820	5.660003	11.077289	-4.551238	-9.932808	-4.314734	-9.917567	-21.303674	-19.890740	-7.135383	-0.888161	9.280857	-6.486226	4.396596	8.341167	7.651565	-6.415326	10.470238	-5.574848	5.805029	9.325831	7.346973	-8.574959	-6.806648	-16.792535	-3.495225	-7.028552	1.185473	-8.274043	7.641205	2.515899	-1.463403	1.745807	9.162156	9.677556	-4.551238	-10.031895	-4.314929	-9.917128	-21.303676	-20.001809	-7.135391	-0.888161	9.280857	-6.486226	-2.260693	4.982003	4.627406	-3.704548	4.499278	-7.201309	5.703984	2.733918	6.199503	-8.569452	-4.966657	-16.792535	-3.497536	-7.035455	-2.640506	-7.849644	7.641205	2.515899	-1.463364	1.745820	9.816997	12.022558	-4.551238	-10.032379	-4.314950	-9.917626	-21.303691	-20.002362	-7.135391	-0.888161	9.280857	-6.486226	4.396600	8.341167	7.651575	-6.415327	10.470238	-5.574827	5.805029	9.325831	7.346973	-8.574959	-11.193452	1.678834	-3.495225	-7.028552	1.185473	-8.274043	7.641205	6.870394	1.617890	-1.091200	-5.847215	-17.067688	6.643335	5.440963	7.134902	7.940424	8.369840	9.746152	5.309879	8.551057	6.895541	0.732396	3.630259	8.340980	4.112118	-1.199687	0.639306	-10.659702	4.850890	9.325398	4.055733	-4.011262	-3.826840	-16.792535	5.901200	1.718974	1.051687	2.679543	7.641205	2.515899	1.682465	3.498806	13.423881	14.952228	-4.551238	-10.141995	-6.413342	-8.719625	-22.377774	-21.241519	-7.135446	-0.888161	9.280857	-6.486226	-9.142170	4.975409	0.933182	2.886524	4.493903	-8.058811	-0.726271	2.733345	7.462533	-9.448611	-7.048980	1.678834	-3.495613	-12.031269	-8.374021	-12.710218	7.641205	6.870394	1.617929	-1.091221	-9.348027	-15.665048	6.643335	5.441130	7.134911	7.940440	8.369862	9.746195	5.309879	8.551057	6.895541	0.732396
