57	2	-8.142088	4.060693	8.755542	8.539691	-14.206597	-1.173770	-11.216311	7.735608	-1.524850	-0.531311	-5.724546	11.663233	6.655016	6.847120
58	2	-6.689284	6.190504	5.866789	4.085640	-15.603411	-3.062383	-11.551122	6.802437	2.269920	-3.936758	-6.932470	4.163365	7.719937	5.197748
61	2	-11.684269	6.300703	9.271461	6.274376	-16.187025	-2.989599	-6.907701	2.866893	4.368778	0.069579	-2.884990	10.362457	7.986841	5.841060
62	2	7.423380	0.687335	-5.850608	-5.749911	10.317169	8.283073	8.147658	-10.615721	5.315171	7.108731	6.517370	-16.662637	-3.507480	-9.259545
63	2	-8.549281	8.850657	6.946108	7.196691	-14.448514	-3.615045	-13.130770	6.301402	2.990979	0.893812	-10.179382	10.458496	4.747125	5.496532
66	2	6.638508	-4.401979	-3.042070	-9.532761	10.756632	6.741923	8.205648	-5.216698	1.689220	6.537130	6.307216	-12.834403	-5.170834	-7.581073
67	2	-8.551516	5.653988	6.587083	9.665812	-12.908090	-6.326197	-10.724074	7.921896	0.610610	-5.723062	-5.404228	7.463494	6.436100	5.450894
68	2	-4.312631	8.903746	6.730714	4.159830	-12.129079	-3.214197	-7.101690	6.650721	2.771333	-5.881048	-12.965277	9.609678	6.652215	5.597005
69	2	-9.841829	6.698084	5.815659	7.317794	-22.602727	-3.515165	-10.553482	6.891599	2.202292	-6.246476	-9.613795	5.281359	6.279440	5.480099
71	2	-12.183405	8.026763	4.863013	6.185603	-7.545281	-4.750394	-12.774717	5.286690	4.937859	-4.454798	-10.886748	9.003690	4.545939	5.904397
72	2	4.447725	3.115307	-6.510502	-7.616872	9.502917	5.159063	8.100237	-11.273553	6.989987	4.418279	7.369399	-19.616983	-5.445695	-7.927945
73	2	6.528609	-2.719906	-5.121575	-7.728912	10.703935	4.472499	6.928756	-6.242396	3.815057	5.643790	7.709425	-12.801277	-7.545583	-10.446090
76	2	-10.698071	5.976316	2.565609	7.934004	-10.692183	-0.229906	-5.392620	0.445996	4.404965	-2.809651	-4.492806	8.513171	6.987964	4.577964
77	2	-10.832210	5.296051	6.480821	8.145129	-12.624074	-4.315332	-5.528839	7.946510	-0.958332	-5.412417	-6.638459	11.342295	5.682593	6.637648
79	2	-8.237598	7.373616	7.229373	9.066076	-15.263180	-4.126889	-5.447423	6.783782	4.004716	-2.201607	-7.820084	9.781089	7.014202	7.065490
80	2	-9.960178	6.454498	6.640814	8.105540	-11.677407	-1.493015	-9.804441	5.371171	0.781315	-4.576248	-9.799620	9.736246	7.323112	5.845198
81	2	-7.556218	6.922234	3.249025	5.407845	-17.706675	-2.354876	-7.095118	6.795200	1.601763	-4.269764	-7.390978	8.311911	7.666139	7.739885
83	2	7.101810	-0.596003	-5.867082	-7.179206	11.841033	7.710665	6.038251	-6.910308	5.764360	5.949329	4.216365	-5.396704	3.912928	-5.058981
84	2	-4.047120	4.531020	4.400009	7.197053	-8.631372	-3.972512	-9.187315	7.639587	-1.580751	-3.986765	-8.637126	8.336460	5.861556	6.182442
85	2	-12.913801	5.272607	7.034845	5.857393	-12.653189	-9.448887	-10.597556	5.824594	0.871040	-3.846357	-8.022807	6.819294	3.517953	5.502016
89	2	6.296154	5.059454	-4.221873	-8.947764	8.746567	6.283629	7.089912	-11.267628	7.183007	6.307294	6.314925	-15.706596	-4.757981	-9.432983
90	2	7.262869	-0.807827	-6.426283	-7.998169	4.826326	7.992102	7.663440	-6.062841	4.470981	6.162380	6.361283	-14.483640	-0.845106	-9.769527
91	2	6.326661	-0.008349	-7.614139	-8.585183	9.052706	4.546878	5.289927	-9.077662	3.939102	3.809777	5.430461	-12.701007	-2.324399	-10.618765
92	2	-8.274504	8.389979	4.974493	7.198702	-18.241328	-6.638281	-6.890342	6.952839	2.470907	-3.839248	-9.012961	8.140569	4.257754	8.346162
93	2	-10.448516	6.667399	5.403803	7.430602	-15.038837	-4.276400	-10.237199	7.100751	2.526452	-5.962922	-9.457208	10.123871	7.498408	6.194632
94	2	-8.894529	7.272070	5.279803	8.627973	-17.512790	-5.135555	-6.579347	8.136768	0.716783	-3.966231	-8.244456	9.272748	7.152276	6.490337
95	2	-5.217695	4.286374	8.383703	6.217975	-10.111745	-3.653347	-9.590057	5.575386	-0.748131	-0.663936	-11.850187	10.986084	7.904260	5.645247
96	2	7.652128	3.490111	-8.385942	-11.283250	7.726012	8.543526	7.028713	-1.762656	8.343532	3.264140	3.790697	-19.402604	-1.436089	-8.183125
100	2	-11.291219	2.114161	8.548698	6.816247	-14.425388	-3.056525	-9.345585	7.053186	-3.069806	-2.469345	-10.915413	8.110962	8.160460	6.130947
