11	3	76.022412	63.463731	26.914415	81.635655	260.759817	5.787452	74.836523	0.749963	0.858591	0.533051	0.326713	0.844661	0.632721	0.633105	1.968353	2.000000	0.010906	11.897962	3.000000	0.040895	0.761822	5.000000	78.442754	0.147329	2.000000	0.012725	3.685761	3.000000	0.029026	4.355581	6.000000	0.041041	2.346226	2.000000	15.559774	1.922939	6.000000	0.011010	2.083379	4.000000	0.026624	30.126070	1.000000	0.040430	18.011803	2.000000	82.517774	4.214994	1.000000	10.799986	0.682180	3.000000	0.010091	3.160479	3.000000	59.824013	3.402822	4.000000	0.040373	2.084659	2.000000	87.121995	1.470292	2.000000	0.039997	5.133059	4.000000	91.045293	2.021501	6.000000	98.641223
12	3	6.210171	92.121076	91.386480	10.195325	685.381758	82.316121	26.457980	0.898916	0.285049	0.563749	0.679312	0.623354	0.488693	0.580752	1.445305	5.000000	0.010188	7.083489	2.000000	0.010556	4.489749	4.000000	84.118686	2.294276	1.000000	0.190167	2.737324	4.000000	0.015601	2.744420	5.000000	0.026665	10.572048	1.000000	64.524955	4.819937	5.000000	0.013389	4.396002	6.000000	0.012805	53.583199	4.000000	0.010557	12.365643	5.000000	34.457971	3.581200	3.000000	70.254915	3.865618	4.000000	0.018931	3.297905	4.000000	71.855503	4.121646	5.000000	0.011140	1.128434	1.000000	98.293056	1.236721	2.000000	0.023461	0.470752	2.000000	78.447338	0.069735	6.000000	55.026648
13	3	64.208155	70.892620	39.037209	27.423397	803.480859	35.544172	43.782276	0.841352	0.913043	0.916011	0.570328	0.720566	0.963932	0.164199	2.810400	5.000000	0.018985	6.671418	6.000000	0.012490	4.407993	5.000000	14.158396	2.128011	5.000000	0.126505	3.003199	4.000000	0.010842	3.292588	2.000000	0.400392	3.103572	2.000000	24.702365	2.155394	3.000000	0.011227	3.234158	4.000000	0.090941	10.383402	6.000000	0.010936	9.151545	2.000000	49.627806	0.272995	3.000000	31.252742	2.683058	4.000000	0.021305	5.018235	1.000000	8.665847	2.846054	6.000000	0.021921	4.322902	4.000000	69.632323	3.564200	5.000000	0.011774	11.043054	6.000000	34.539764	4.234104	4.000000	16.860460
14	2	60.260182	1.973585	34.582692	12.339794	735.924717	74.338861	61.205256	0.805873	0.181984	0.847158	0.177327	0.631100	0.845825	0.701117	1.083301	4.000000	0.012188	5.750395	5.000000	0.012437	3.717588	4.000000	7.159646	0.665828	6.000000	0.012688	4.442616	4.000000	0.019364	4.193345	3.000000	0.013294	9.132288	1.000000	98.099299	4.497200	5.000000	0.846218	1.537585	1.000000	0.023973	3.541322	2.000000	0.078719	4.568528	6.000000	58.332983	4.545872	2.000000	42.087830	3.774442	2.000000	0.010587	5.321347	6.000000	61.963466	1.102970	2.000000	0.011866	1.430580	6.000000	50.649602	1.634306	6.000000	0.015881	8.380345	3.000000	92.870895	5.049838	5.000000	80.497849
15	2	99.362297	33.172728	7.500208	69.061853	447.293638	10.200357	66.258587	0.380420	0.274049	0.343026	0.683005	0.778852	0.745849	0.317672	1.480771	6.000000	0.014821	4.664224	6.000000	0.012635	3.524462	1.000000	75.953590	1.161351	2.000000	0.019261	3.213164	4.000000	0.054104	0.932298	4.000000	0.019755	4.242681	4.000000	89.438577	2.679158	4.000000	0.240079	2.397410	3.000000	0.054227	6.939321	6.000000	0.043695	11.248138	6.000000	14.752366	1.294105	1.000000	25.648771	3.426018	5.000000	0.034702	0.570840	2.000000	63.966585	0.701693	3.000000	0.046864	3.432094	3.000000	29.712296	1.303579	1.000000	0.032203	6.896356	1.000000	5.159196	2.552974	2.000000	92.343103
16	2	59.929394	36.242660	6.568845	96.000581	520.162653	29.609975	86.192759	0.969126	0.688292	0.890434	0.795878	0.598435	0.355500	0.825124	3.971113	3.000000	0.013212	5.677298	3.000000	0.044873	1.856646	6.000000	64.088466	0.089095	1.000000	0.010812	0.919523	2.000000	0.013993	0.811119	4.000000	0.014863	12.948580	2.000000	5.287068	1.311714	1.000000	0.013816	0.146629	2.000000	0.010599	9.841294	4.000000	0.018598	15.260436	6.000000	84.054411	3.227197	3.000000	19.719078	2.624031	3.000000	0.099872	4.699776	2.000000	61.990160	0.483177	1.000000	0.021557	4.875165	1.000000	72.104626	3.970019	3.000000	0.120620	1.855362	3.000000	35.427879	1.286352	3.000000	29.008825
17	2	15.618572	23.740733	66.203667	16.145207	515.163781	9.890779	12.554465	0.276793	0.286150	0.972445	0.213843	0.541137	0.140123	0.242585	0.585112	4.000000	0.010822	6.807045	3.000000	0.102251	5.725073	6.000000	38.658844	4.421962	6.000000	0.010680	0.756664	5.000000	0.034891	2.644780	5.000000	0.014246	9.320478	3.000000	26.006207	0.401206	4.000000	0.015342	3.104671	3.000000	0.012675	26.144558	5.000000	0.134593	14.104171	3.000000	52.939265	3.492384	3.000000	68.391388	0.281637	5.000000	0.011641	0.539677	4.000000	19.679958	0.083478	1.000000	0.028111	4.105619	2.000000	7.092152	3.801641	1.000000	0.011370	7.999361	2.000000	40.219272	0.628163	6.000000	88.696004
18	2	25.795309	86.836347	4.622613	89.121912	647.310438	73.944805	15.461826	0.595585	0.861340	0.380045	0.991145	0.699217	0.369839	0.413611	3.905857	1.000000	0.023641	9.062171	4.000000	0.013208	5.973927	4.000000	74.489341	4.293544	1.000000	0.074524	3.086595	1.000000	0.010542	4.345508	6.000000	0.011472	8.087993	2.000000	80.969860	1.343347	5.000000	0.010635	2.905842	5.000000	0.010011	43.681922	5.000000	0.010140	17.734240	2.000000	97.766638	4.336689	5.000000	76.768100	0.362701	6.000000	0.021082	4.139660	5.000000	8.585848	0.652546	3.000000	0.018623	0.990903	2.000000	30.473486	2.014815	1.000000	0.019355	11.152330	3.000000	4.042568	2.505830	1.000000	39.120871
19	2	91.636584	18.674599	69.480868	33.210238	488.703777	15.589196	27.661815	0.345063	0.556933	0.611512	0.263282	0.141284	0.813056	0.558904	0.522382	5.000000	0.014425	1.549777	2.000000	0.086499	6.187125	5.000000	60.798445	1.864874	4.000000	0.417414	1.552969	1.000000	0.010819	2.835621	2.000000	0.017231	7.540779	5.000000	63.334532	3.184146	5.000000	0.021381	3.460427	4.000000	0.015440	48.913145	3.000000	0.012319	9.826145	2.000000	37.602572	5.037916	5.000000	62.684100	1.905620	2.000000	0.053348	1.363148	3.000000	89.963109	3.480833	1.000000	0.021141	1.692449	1.000000	54.437155	0.779404	6.000000	0.026815	4.569084	5.000000	84.054451	0.694840	3.000000	9.562693
20	1	38.996976	6.980095	39.734161	52.384672	319.478182	7.277216	1.762972	0.230024	0.724595	0.992322	0.635825	0.948175	0.401585	0.636749	1.839029	1.000000	0.030687	11.182341	1.000000	0.029954	3.231902	5.000000	27.065097	2.921836	1.000000	0.044062	1.435654	4.000000	0.012321	3.204716	2.000000	0.010900	4.242302	1.000000	30.421238	1.634044	5.000000	0.013464	1.264926	6.000000	0.013220	41.757523	6.000000	0.019506	11.055001	5.000000	51.600500	5.095186	5.000000	79.112311	0.692448	5.000000	0.117848	1.423022	3.000000	95.631035	3.219565	2.000000	0.023620	5.592968	2.000000	55.517109	3.368999	5.000000	0.041268	4.822357	5.000000	63.595187	4.173489	1.000000	35.078990
21	3	68.854239	31.147588	55.883234	51.746133	502.517992	79.578447	27.963708	0.239343	0.608998	0.148779	0.327368	0.851646	0.140911	0.186583	0.491841	2.000000	0.057757	0.842073	1.000000	0.010221	4.225167	4.000000	9.275435	0.211867	5.000000	0.054399	0.939496	4.000000	0.046464	0.060174	6.000000	0.011553	1.749218	3.000000	72.246016	5.156280	4.000000	0.015880	2.475295	1.000000	0.022383	43.169156	1.000000	0.010275	5.984836	5.000000	39.977150	4.896167	2.000000	46.571770	4.360580	1.000000	0.025148	0.204589	6.000000	8.083775	0.394034	6.000000	0.015862	3.226263	4.000000	96.460224	4.139315	5.000000	0.013084	11.167815	4.000000	2.450882	3.444834	2.000000	52.168303
22	3	63.482220	7.957162	40.059803	65.319877	249.993018	89.125631	52.365084	0.549867	0.275784	0.393970	0.602238	0.622740	0.836921	0.615788	0.802239	1.000000	0.034080	11.527533	5.000000	0.012464	4.014733	4.000000	1.271877	2.567518	4.000000	0.031367	2.831991	2.000000	0.030412	3.596136	5.000000	0.016198	2.126458	5.000000	29.415770	0.789808	2.000000	0.010218	3.580222	6.000000	0.027911	34.969348	6.000000	0.015499	3.879481	2.000000	21.527908	4.896428	3.000000	11.527522	4.053311	1.000000	0.195586	0.060508	6.000000	24.743404	2.804411	2.000000	0.036194	0.584299	2.000000	55.755562	1.931155	5.000000	0.016643	17.502100	5.000000	52.480344	5.436324	2.000000	62.848905
23	2	99.690014	59.971307	22.426184	38.963385	784.424708	25.638138	28.014203	0.783411	0.190952	0.462454	0.530221	0.520559	0.922611	0.803842	2.470355	3.000000	0.027722	11.005459	1.000000	0.015328	6.032910	3.000000	81.635215	1.899193	2.000000	0.044910	2.328806	6.000000	0.011816	1.029926	5.000000	0.109552	11.334171	2.000000	93.487826	0.843867	3.000000	0.012587	3.541852	1.000000	0.063785	26.281103	5.000000	0.014504	4.672191	5.000000	25.968080	0.502145	3.000000	57.282173	3.762640	2.000000	0.042859	4.814790	4.000000	74.459757	2.142705	6.000000	0.019926	4.729698	1.000000	84.869990	4.295567	6.000000	0.053625	12.771383	3.000000	76.389725	5.751261	1.000000	79.811447
24	2	39.964697	46.761899	70.061234	31.597920	790.791546	39.986432	21.095527	0.872371	0.475333	0.159979	0.548195	0.789302	0.780495	0.512045	1.190230	2.000000	0.022321	2.101666	2.000000	0.010148	3.023002	1.000000	22.540437	0.456642	2.000000	0.650490	3.508371	5.000000	0.014447	1.156699	5.000000	0.014184	2.685844	2.000000	90.837789	1.328513	5.000000	0.010676	3.778613	4.000000	0.010659	25.716735	6.000000	0.026373	15.047013	6.000000	9.332282	1.333454	3.000000	15.375190	1.815636	5.000000	0.010354	5.131467	3.000000	59.063756	0.154659	5.000000	0.031575	3.944136	2.000000	6.150534	3.007479	1.000000	0.010962	8.227569	3.000000	30.724323	0.985939	6.000000	37.033101
25	2	10.701242	77.077631	40.294410	77.556007	543.620633	15.392357	85.677391	0.756832	0.914023	0.643480	0.668122	0.277065	0.567122	0.487928	1.802019	5.000000	0.011991	1.342656	1.000000	0.034032	5.004019	5.000000	72.149020	3.436330	5.000000	0.012532	2.293424	3.000000	0.017014	0.555004	2.000000	0.111230	4.299117	6.000000	50.986426	5.110552	1.000000	0.017634	0.877838	6.000000	0.016745	21.258209	3.000000	0.010578	11.877606	2.000000	33.157462	5.249428	4.000000	30.412077	3.405964	4.000000	0.080697	1.546375	2.000000	25.600392	4.096734	5.000000	0.042957	1.089071	6.000000	51.754849	1.279203	2.000000	0.033459	10.396403	6.000000	55.526139	3.947267	6.000000	66.407913
26	2	44.982047	27.525463	43.707829	75.815370	286.669649	45.131931	78.366166	0.705348	0.336615	0.392999	0.952155	0.164963	0.772610	0.358125	1.960844	6.000000	0.089111	11.192979	4.000000	0.014250	3.505123	5.000000	63.230842	2.790286	4.000000	0.707216	1.170623	5.000000	0.010762	4.418397	2.000000	0.010338	12.104816	3.000000	74.236543	4.966162	1.000000	0.013601	3.874830	6.000000	0.055384	17.108209	6.000000	0.023996	1.274197	1.000000	2.485773	4.048218	5.000000	10.585080	3.107270	1.000000	0.013237	1.374585	4.000000	41.799299	1.783195	6.000000	0.025597	2.099693	3.000000	2.454251	1.206595	6.000000	0.015777	15.197735	4.000000	2.613554	2.044333	2.000000	54.037205
27	3	61.996574	20.189839	5.967918	77.190317	967.485031	42.150705	4.154210	0.162398	0.300289	0.538556	0.868792	0.243998	0.162125	0.153573	2.423077	4.000000	0.011343	2.253272	3.000000	0.026303	2.468688	6.000000	84.376131	4.101536	5.000000	0.013001	2.817947	2.000000	0.011310	1.441028	5.000000	0.017808	11.433631	5.000000	9.075932	2.722840	6.000000	0.010600	2.873382	1.000000	0.018039	36.238660	3.000000	0.012896	15.954345	6.000000	60.175103	2.718585	1.000000	3.402026	3.471086	5.000000	0.010667	1.863287	5.000000	51.277310	2.273809	3.000000	0.019517	1.234173	3.000000	51.923478	3.103978	5.000000	0.328508	7.248918	3.000000	39.765359	3.778606	4.000000	70.559363
28	2	61.006039	73.699855	75.473003	53.448840	492.697298	54.024673	48.853784	0.740470	0.267884	0.263537	0.513752	0.907780	0.769935	0.592312	1.158678	2.000000	0.050973	9.350687	5.000000	0.030150	1.828613	3.000000	9.301498	1.356806	5.000000	0.017001	4.151030	6.000000	0.021685	0.930028	2.000000	0.019519	5.213912	6.000000	65.413195	2.061206	1.000000	0.022834	1.223422	6.000000	0.041080	59.052733	6.000000	0.016865	2.192595	4.000000	97.036756	3.553298	6.000000	96.791061	4.356417	1.000000	0.018849	0.207909	1.000000	70.066823	3.606523	2.000000	0.219313	2.385045	4.000000	68.781319	0.615236	3.000000	0.010622	14.837939	4.000000	4.773426	4.282799	3.000000	89.563907
29	1	77.217876	27.521274	45.273255	73.005241	95.213124	2.972984	33.255982	0.805730	0.879592	0.146495	0.482782	0.492183	0.679684	0.807487	3.488497	3.000000	0.019516	13.818161	6.000000	0.025222	3.173221	5.000000	11.927557	1.595468	6.000000	0.029876	3.224271	1.000000	0.026871	0.616408	6.000000	0.063829	1.053753	3.000000	42.464219	4.326050	3.000000	0.016242	3.794730	3.000000	0.040813	42.087220	6.000000	0.019798	17.747414	6.000000	22.096536	3.073358	6.000000	90.351283	2.769265	5.000000	0.010017	4.997443	1.000000	69.104376	1.687504	4.000000	0.012878	1.418364	3.000000	41.808548	0.176250	3.000000	0.012294	6.560062	5.000000	93.970392	5.943678	3.000000	32.519090
30	2	64.044158	87.365041	87.841983	24.229190	381.211437	94.669845	46.515241	0.910876	0.723199	0.224223	0.964204	0.267118	0.750798	0.897073	4.111330	6.000000	0.025324	11.604354	4.000000	0.020505	5.651245	4.000000	97.830965	3.889973	6.000000	0.460226	1.942172	4.000000	0.117599	4.160467	4.000000	0.024355	12.862925	3.000000	89.542564	5.149968	4.000000	0.125350	2.560999	5.000000	0.011780	2.364421	1.000000	0.024357	9.090031	3.000000	23.462389	4.991646	3.000000	7.538697	1.216933	6.000000	0.024697	3.477910	3.000000	41.840199	2.308110	3.000000	0.023505	5.508883	3.000000	71.927006	0.063212	5.000000	0.014951	16.170449	4.000000	86.314008	2.606753	2.000000	80.638214
31	2	17.210961	11.705804	51.442106	95.373175	886.638073	15.824140	24.514958	0.146333	0.971225	0.597350	0.959719	0.616452	0.505398	0.234262	4.041307	1.000000	0.019486	10.200733	1.000000	0.023148	0.117115	5.000000	82.380160	1.488482	2.000000	0.025665	4.796322	1.000000	0.030852	3.414945	5.000000	0.022987	6.088548	5.000000	48.294132	3.349365	3.000000	0.017498	0.188029	2.000000	0.058024	33.600959	3.000000	0.013675	11.144612	2.000000	91.432124	4.921525	1.000000	37.505397	0.516282	4.000000	0.017515	0.593920	6.000000	8.712998	4.089770	4.000000	0.032104	0.441484	1.000000	96.127671	1.334207	2.000000	0.044597	11.797690	6.000000	53.338922	3.352142	5.000000	4.579876
32	2	12.488794	79.930090	42.211766	21.293194	33.970826	89.753288	96.252791	0.203303	0.115917	0.842900	0.237972	0.872726	0.577356	0.282589	0.317135	5.000000	0.014786	7.247818	1.000000	0.014606	3.682298	4.000000	8.079991	3.518828	4.000000	0.024538	5.238096	6.000000	0.016194	1.415301	5.000000	0.054474	10.373987	1.000000	37.209316	1.914392	5.000000	0.044087	1.352282	2.000000	0.014485	18.243915	5.000000	0.012548	14.469463	5.000000	56.131766	2.134866	5.000000	75.645991	1.453749	6.000000	0.013599	1.837847	6.000000	81.483317	2.121670	5.000000	0.011765	5.501674	5.000000	12.900584	3.088471	1.000000	0.070455	1.273113	1.000000	72.491997	2.251909	4.000000	96.653835
33	2	59.089759	25.247797	30.864642	85.723952	426.642294	45.809626	75.027908	0.248155	0.340260	0.106849	0.377147	0.582748	0.178568	0.885500	3.155380	5.000000	0.043665	11.496355	2.000000	0.034321	2.443380	1.000000	64.031816	4.348152	4.000000	0.017800	4.881020	5.000000	0.012428	1.051792	1.000000	0.012205	4.998281	5.000000	14.329947	1.423202	6.000000	0.024167	1.092964	1.000000	0.015422	39.821229	3.000000	0.029392	5.467543	4.000000	56.327805	2.633896	2.000000	37.135378	4.423244	2.000000	0.017609	0.537500	1.000000	36.716644	2.379705	2.000000	0.017515	5.213186	1.000000	41.224443	3.997370	3.000000	0.016637	1.375547	6.000000	61.225097	5.530444	5.000000	38.346043
34	2	1.679852	99.019673	26.366752	94.541870	353.665542	42.184566	25.961488	0.581112	0.684616	0.470794	0.572975	0.896923	0.284211	0.674086	3.993231	2.000000	0.018530	2.701897	2.000000	0.046578	6.149939	3.000000	18.000057	3.284541	2.000000	0.011896	4.050896	4.000000	0.025048	4.624370	5.000000	0.019363	3.150589	6.000000	33.562666	0.895604	1.000000	0.014464	2.769774	3.000000	0.025287	55.189541	2.000000	0.011954	16.067594	1.000000	34.995374	4.020969	4.000000	67.125371	1.761376	2.000000	0.129443	1.674442	5.000000	34.573066	1.974409	3.000000	0.224099	1.208012	2.000000	31.078650	2.340752	3.000000	0.025249	15.847388	3.000000	29.389007	0.368924	6.000000	61.336432
35	2	75.308628	21.055475	23.837210	88.627835	598.454287	64.334400	37.973476	0.157347	0.962894	0.735479	0.811954	0.525710	0.843303	0.112651	3.495046	5.000000	0.013295	8.572186	2.000000	0.021650	0.937055	1.000000	15.403954	0.275375	6.000000	0.013093	2.162116	4.000000	0.035665	1.763111	5.000000	0.020613	6.939630	4.000000	21.916924	0.067937	1.000000	0.021227	0.533362	3.000000	0.015273	31.985964	4.000000	0.012563	10.725110	1.000000	37.794088	5.739820	4.000000	42.644047	3.172779	3.000000	0.024741	3.249317	1.000000	19.979370	0.681955	5.000000	0.016639	3.404388	1.000000	21.713132	2.805861	4.000000	0.024219	16.897053	1.000000	40.164711	0.451063	2.000000	28.748396
36	2	70.377381	95.351785	68.649254	69.124723	169.803811	36.720109	82.069254	0.117437	0.928301	0.149175	0.724400	0.930047	0.112263	0.297078	0.971891	5.000000	0.020855	9.241717	4.000000	0.010966	4.019507	5.000000	32.864175	1.152350	1.000000	0.011336	0.339317	2.000000	0.021691	2.428249	5.000000	0.038425	3.330058	6.000000	29.399634	2.946034	2.000000	0.014610	3.250386	1.000000	0.027170	47.931899	3.000000	0.041392	2.545104	5.000000	51.376944	2.985152	6.000000	84.063175	1.668675	6.000000	0.014837	0.592600	5.000000	3.725486	2.073761	1.000000	0.015009	5.709334	4.000000	94.594608	2.646662	3.000000	0.020382	5.140106	5.000000	89.704041	2.342781	3.000000	69.117127
37	3	45.925937	71.822376	4.236706	55.652815	180.578025	57.871202	1.934423	0.229040	0.875021	0.275523	0.717133	0.899798	0.824499	0.699750	3.853807	5.000000	0.080621	5.583712	1.000000	0.016955	4.537493	3.000000	25.967530	2.305723	4.000000	0.066955	3.596852	1.000000	0.079548	0.478296	4.000000	0.017179	5.728385	5.000000	59.407871	2.427638	3.000000	0.014320	3.594818	5.000000	0.015793	32.748203	2.000000	0.013452	0.545425	5.000000	57.764323	5.415688	3.000000	16.529554	0.665146	4.000000	0.014137	4.569172	6.000000	63.829236	3.117587	2.000000	0.022965	0.638235	6.000000	21.657362	2.057626	4.000000	0.045218	10.957052	1.000000	60.430355	5.782131	5.000000	81.581197
38	2	68.327386	44.460339	15.200778	58.994427	153.341327	21.566937	83.627962	0.831399	0.430989	0.748007	0.379965	0.175126	0.793326	0.393028	4.175882	5.000000	0.020292	3.542520	4.000000	0.015893	0.318889	6.000000	39.519988	2.650923	4.000000	0.087233	3.124367	1.000000	0.011001	2.202243	3.000000	0.048369	6.362692	1.000000	90.032210	1.052605	3.000000	0.011228	1.079248	5.000000	0.019419	21.943452	3.000000	0.182776	12.507878	6.000000	17.541772	5.856529	1.000000	96.200130	0.341278	4.000000	0.015013	4.148664	4.000000	54.623877	2.594310	3.000000	0.023006	4.720679	2.000000	82.982003	1.441494	2.000000	0.080432	17.782588	1.000000	62.859230	1.372202	1.000000	6.456716
