39	4	9.013186	5.608131	9.163954	1.488202	0.854864	3.129590	9.146853	9.326152	6.825277	-4.744463	-0.369366	5.919193	6.472086	5.706060	0.938448	7.542582	5.324743	6.393234	-4.371921	-22.520215	-16.434928	7.601266	7.798742	6.653270	11.494896	10.613459	11.767220	5.301930	6.290531	1.838001	3.797771	9.013186	5.608131	9.163954	1.488202	0.854864	3.129590	9.146853	9.326152	6.825277	-4.744463	-0.369366	5.919193	6.472086	-17.564618	7.067778	7.542582	0.233771	1.046094	5.214500	10.221938	5.642238	0.781240	-10.107647	-8.330465	-13.794064	-18.962244	-21.733870	-5.915844	-2.848305	7.945402	-11.888149	-0.482220	2.176989	2.814550	5.964459	2.322255	5.299755	3.681194	2.919575	-5.355492	6.505656	4.122205	-0.105848	7.390512	-17.564618	6.405896	7.542582	0.233771	1.046094	5.214500	10.221938	5.642238	0.781240	-10.107647	-8.330465	-13.794064	-18.962244	-21.733870	-5.915844	-2.848305	7.945402	-11.888149	-0.482220	2.176989	2.814549	5.964459	2.322255	5.299755	3.681194	2.919575	-5.355492	6.505656	4.122205	-0.105848	7.390512	5.706060	0.276566	7.542582	5.324743	6.393234	-4.371921	-22.520215	-16.434928	7.601266	7.798742	6.653270	11.494896	10.613459	11.767220	5.301930	6.290531	1.838001	3.797771
43	4	9.478936	6.290577	5.887365	4.031833	0.652222	3.747611	8.075768	4.139517	5.605754	2.109292	1.817646	4.802940	4.919180	-13.137893	0.662158	7.110986	-1.208298	-0.270196	7.710207	9.879857	6.683480	-3.301223	-11.375597	-8.480426	-14.102137	-23.600756	-18.465779	-6.812210	-5.191127	1.803774	-3.632822	9.478936	6.290577	5.887365	4.031833	0.652222	3.747611	8.075768	4.139517	5.605754	2.109292	1.817646	4.802940	4.919180	6.144459	-4.247445	7.110986	5.100676	5.988640	1.104536	-19.048142	-8.714135	6.430630	6.436238	9.337592	7.970720	10.458308	9.810283	5.658979	7.166442	-4.211769	6.367239	-7.177153	-0.206348	1.922594	5.920384	6.970464	8.201173	3.765147	-2.210692	-9.760477	5.425132	4.690758	-0.817623	6.434560	-13.137893	0.618369	7.110986	-1.208298	-0.270196	7.710207	9.879857	6.683480	-3.301223	-11.375597	-8.479098	-14.102137	-23.600613	-18.465699	-6.812210	-5.191127	1.803774	-3.632822	-7.177153	-0.206348	1.922594	5.920384	6.970464	8.201173	3.765147	-2.210692	-9.760477	5.425132	4.690758	-0.817623	6.434560	6.144459	-4.291234	7.110986	5.100676	5.988640	1.104536	-19.048142	-8.714135	6.430630	6.436238	9.337592	7.970720	10.458308	9.810283	5.658979	7.166442	-4.211769	6.367239
51	4	-4.508330	-3.737120	0.482902	9.094754	5.937473	4.307125	-2.531356	-0.068801	-7.952277	8.065099	7.016571	2.317476	5.302199	6.659452	-2.541688	6.507846	8.437650	6.121243	-5.323820	-22.045396	-16.002277	7.238112	5.148080	6.722713	10.558769	9.452841	12.260738	7.320214	7.494996	1.767671	6.114968	-4.508330	-3.737120	0.482902	9.094754	5.937473	4.307125	-2.531356	-0.068801	-7.952277	8.065099	7.016571	2.317476	5.302199	-13.641498	1.971876	6.507846	1.932332	-0.136780	3.403040	8.602395	6.187185	-1.926309	-11.116740	-6.805532	-11.187103	-21.456886	-18.261798	-2.966428	-4.710098	4.402256	-4.262796	3.126574	2.279404	0.482931	3.063097	0.048573	1.582857	3.948222	5.381513	-0.370315	-0.451660	1.766721	8.020103	-0.587763	6.659452	1.596813	6.507846	8.437650	6.121243	-5.323820	-22.045396	-16.002277	7.238112	5.148080	6.722713	10.558769	9.452841	12.260738	7.320214	7.494996	1.767671	6.114968	3.126574	2.279404	0.482931	3.063098	0.048573	1.582857	3.948222	5.381513	-0.370315	-0.451660	1.766721	8.020103	-0.587763	-13.641498	6.110377	6.507846	1.932332	-0.136780	3.403040	8.602395	6.187185	-1.926309	-11.116740	-6.805532	-11.187103	-21.456886	-18.265609	-2.966428	-4.710105	4.402256	-4.262796
53	4	7.875603	8.022901	6.794686	6.359256	3.186000	5.949007	6.055891	2.085478	-3.493628	0.913684	1.903441	8.430473	1.561295	8.038688	4.393576	6.446394	6.219830	8.179646	-6.498906	-20.366718	-9.962340	4.772877	4.371371	2.867885	7.003348	9.712870	5.824018	6.027384	7.541094	-0.662416	5.320277	7.875603	8.022901	6.794686	6.359256	3.186000	5.949007	6.055891	2.085478	-3.493628	0.913684	1.903441	8.430473	1.561295	-8.118656	5.569446	6.446394	0.753570	4.302173	6.004482	10.235651	6.443183	0.522035	-12.727253	-12.814625	-13.206264	-7.576577	-28.764010	-6.368856	-0.537196	4.719136	-5.330322	-2.425195	1.647371	1.982209	6.359274	3.186000	5.949007	0.848686	-0.859485	-6.134338	6.402613	1.903441	1.847196	8.062252	-8.118656	5.569438	6.446394	0.753570	4.302173	6.004482	10.235651	6.443183	0.522035	-12.727253	-12.814625	-13.206264	-7.576577	-28.764010	-6.368856	-0.537196	4.719136	-5.330322	-2.425195	1.647371	1.982209	6.359274	3.186000	5.949007	0.848686	-0.859485	-6.134338	6.402613	1.903441	1.847196	8.062252	8.038688	4.393567	6.446394	6.219830	8.179646	-6.498906	-20.366718	-9.962340	4.772877	4.371371	2.867885	7.003348	9.712870	5.824018	6.027384	7.541094	-0.662416	5.320277
63	4	-0.100558	5.754332	5.316257	5.695330	3.886977	6.619961	3.426642	7.740179	2.205544	-2.210530	5.662002	6.647562	2.189706	-14.433590	5.984468	4.826780	-5.119753	-2.562050	7.940817	9.133959	3.991663	-4.699091	-6.017220	-6.538785	-12.226976	-21.038662	-21.303360	-2.290008	-2.376867	5.732442	-7.554589	-5.402723	1.893572	2.826396	5.695344	3.887002	6.619963	-0.280339	7.731610	1.171316	-2.204863	5.662013	3.595923	6.484583	7.402731	0.491939	4.826780	0.954261	2.795053	1.754657	-8.864685	-12.835976	4.505207	7.766261	8.423544	1.554787	9.602146	6.236778	6.965268	7.636358	-0.396347	6.176768	-0.100558	5.754332	5.316257	5.695330	3.886977	6.619961	3.426642	7.740179	2.205544	-2.210530	5.662002	6.647562	2.189706	7.402731	0.491969	4.826780	0.954261	2.795053	1.754657	-8.864685	-12.835976	4.505207	7.766261	8.423544	1.554787	9.602146	6.236778	6.965268	7.636358	-0.396347	6.176768	-5.402723	1.893572	2.826396	5.695344	3.887002	6.619963	-0.280339	7.731610	1.171316	-2.204863	5.662013	3.595923	6.484583	-14.433590	5.984439	4.826780	-5.119753	-2.562050	7.940817	9.133959	3.991663	-4.699091	-6.017220	-6.538786	-12.226976	-21.038662	-21.303360	-2.290008	-2.376867	5.732442	-7.554589
64	4	-16.653705	0.511762	-0.886129	6.576815	6.780229	5.845990	-0.603182	2.953387	-13.025483	5.899797	6.372443	4.581809	3.158098	-13.802918	4.011449	8.739225	-5.096866	-1.417114	6.148249	9.995796	7.385606	0.736385	-7.189206	-5.013389	-17.027705	-21.088258	-17.000679	-6.255521	-6.343110	6.627274	-9.791483	3.268297	6.278319	3.004650	2.667752	1.984053	0.851874	5.342594	7.974354	-1.029852	-2.704630	0.873878	6.743290	1.455434	-13.802918	7.008495	8.739225	-5.096866	-1.417114	6.148249	9.995796	7.385606	0.736385	-7.189206	-5.013389	-17.027705	-21.088258	-17.000679	-6.255521	-6.343110	6.627274	-9.790069	-16.653705	0.511762	-0.886129	6.576815	6.780229	5.845990	-0.603182	2.953387	-13.025483	5.899797	6.372443	4.581809	3.158098	2.170767	-1.183294	8.739225	1.460230	4.832890	-1.048588	-13.844247	-12.076223	5.774924	7.112304	6.202319	1.012838	6.576878	8.155628	5.377986	6.778573	0.181258	4.846165	3.268297	6.278319	3.004650	2.667752	1.984053	0.851874	5.342594	7.974354	-1.029852	-2.704630	0.873878	6.743290	1.455434	2.170767	1.813752	8.739225	1.460230	4.832890	-1.048588	-13.844247	-12.076223	5.774924	7.112304	6.202319	1.012838	6.576878	8.155628	5.377986	6.778573	0.181258	4.846165
70	4	-8.773192	-0.827757	-1.746689	8.642231	7.164727	6.863576	0.308792	4.493755	-15.102362	8.128352	6.934721	1.636940	4.069263	7.061790	-4.438011	6.937301	3.708773	5.217350	-2.324998	-21.148380	-14.052140	5.636195	4.693782	6.995721	10.038301	9.202433	9.002954	6.755605	5.206786	-2.235992	8.801770	-8.771997	-0.827757	-1.746689	8.642231	7.164727	6.863576	0.308792	4.493755	-15.101852	8.128352	6.934721	1.636940	4.069263	-10.534322	1.124451	6.937301	-0.520578	-1.047015	4.707734	8.920392	8.163128	-2.574074	-8.549507	-8.434234	-12.710285	-22.982514	-20.992180	-4.043922	-4.860238	3.331290	-1.325174	6.405334	5.317239	3.123359	4.175153	2.009474	1.272468	6.233808	7.655973	4.734595	-1.623611	3.464654	5.365452	2.426155	-10.534322	7.078294	6.937301	-0.520578	-1.047015	4.707734	8.920392	8.163128	-2.574074	-8.551081	-8.434234	-12.710285	-22.982792	-20.992383	-4.043922	-4.860238	3.331290	-1.325174	6.405334	5.317239	3.123359	4.175153	2.009474	1.272468	6.233808	7.655973	4.734595	-1.623611	3.464654	5.365452	2.426155	7.061790	1.515832	6.937301	3.708773	5.217350	-2.324998	-21.148380	-14.052140	5.636195	4.693782	6.995721	10.038301	9.202433	9.002954	6.755605	5.206786	-2.235992	8.801770
79	4	-9.923023	-0.537208	4.805226	7.287068	5.551181	3.932895	1.173031	1.346773	6.852219	6.640547	6.626098	0.828794	6.580647	0.962575	-0.396192	6.572429	0.161367	7.306042	-3.628970	-14.496629	-7.856735	0.770479	5.522846	7.277391	-1.214835	5.508220	7.709563	5.785989	6.986626	-0.310064	5.220634	9.503137	5.427335	6.623385	0.904211	0.536538	-1.308438	6.778801	7.257011	9.162901	-3.660705	0.423031	7.041926	3.857578	0.962575	5.754812	6.572429	0.161367	7.306042	-3.628970	-14.496629	-7.856735	0.770479	5.522846	7.277391	-1.214835	5.508220	7.709563	5.785989	6.986626	-0.310064	5.220634	-9.923023	-0.537208	4.805226	7.287068	5.551181	3.932895	1.173031	1.346773	6.852219	6.640547	6.626098	0.828794	6.580647	-17.408366	0.526777	6.572429	-3.683493	0.753320	5.481578	9.145710	4.213853	-3.926331	-11.392039	-3.753020	-24.209730	-19.838958	-17.431711	-5.084722	-3.641222	5.153497	-6.482702	9.503137	5.427335	6.623385	0.904211	0.536538	-1.308438	6.778801	7.257011	9.162901	-3.660705	0.423031	7.041926	3.857578	-17.408366	6.677781	6.572429	-3.683493	0.753320	5.481578	9.145710	4.213853	-3.926331	-11.392039	-3.753020	-24.209730	-19.838958	-17.431711	-5.084722	-3.641225	5.153497	-6.482702
92	4	-2.065630	-0.428338	-3.321675	3.408352	1.630970	1.736537	4.603207	4.491374	1.758895	0.816724	-0.383849	-2.319178	4.781884	-13.623323	8.492004	3.213572	-5.731051	-1.429176	5.955089	10.048872	5.369358	-4.805826	-6.452114	-6.799965	-19.373794	-21.220234	-15.893258	-4.443045	-3.713996	8.137888	-8.218860	3.045871	5.403369	0.287889	1.488301	1.630969	1.736537	5.339693	6.575340	5.349159	-3.283311	-0.421854	3.870840	4.764108	-13.623323	8.492051	3.213572	-5.731051	-1.429176	5.955089	10.048872	5.369358	-4.805826	-6.452114	-6.799965	-19.373794	-21.220234	-15.893258	-4.443045	-3.713996	8.137888	-8.218860	-2.065630	-0.428338	-3.321675	3.408352	1.630970	1.736537	4.603207	4.491374	1.758895	0.816724	-0.383849	-2.319178	4.781884	0.499653	4.330694	3.213572	0.050260	5.100222	4.695373	-6.143912	-1.947533	-0.451413	5.686462	5.348450	-6.785484	1.432462	3.085064	6.205411	6.938509	1.601766	7.348930	3.045871	5.403369	0.287889	1.488301	1.630969	1.736537	5.339693	6.575340	5.349159	-3.283311	-0.421854	3.870840	4.764108	0.499653	4.330741	3.213572	0.050260	5.100222	4.695373	-6.143912	-1.947533	-0.451413	5.686462	5.348450	-6.785484	1.432462	3.085064	6.205411	6.938509	1.601766	7.348930
98	4	5.763289	8.621721	5.095470	4.800921	4.080970	4.758437	7.601470	7.995052	2.979377	-2.844829	4.220532	8.784968	2.870778	-16.361461	6.047569	3.979223	0.060252	-0.790482	3.223978	10.652427	8.916156	-1.581523	-7.719657	-8.621853	-14.970160	-13.476845	-18.632180	-1.909683	-5.099894	5.772347	-5.660994	-9.421793	2.403869	-0.846531	7.348377	7.874347	7.199879	2.978845	3.751713	-12.703802	3.872731	6.897644	2.180019	6.177203	-16.361461	5.005534	3.979223	0.060252	-0.790482	3.223978	10.652427	8.916156	-1.581523	-7.719657	-8.621853	-14.970160	-13.476845	-18.632180	-1.909683	-5.099894	5.772347	-5.660994	5.763289	8.621721	5.095470	4.800921	4.080970	4.758437	7.601470	7.995052	2.979377	-2.844829	4.220532	8.784968	2.870778	2.265154	1.042511	3.979223	6.641272	5.202289	-2.750170	-23.055248	-11.235850	7.441500	6.666506	7.298641	7.407961	9.922079	8.842662	8.002962	5.755465	0.384706	4.111636	-9.421793	2.403867	-0.846531	7.348377	7.874347	7.199879	2.978845	3.751713	-12.703802	3.872731	6.897644	2.180019	6.177203	2.265154	0.000476	3.979223	6.641272	5.202289	-2.750170	-23.055248	-11.235850	7.441500	6.666506	7.298641	7.407961	9.922079	8.842662	8.002962	5.755465	0.384706	4.111636
