15	4	48	9.997303	6.335292	8.688430	0.963388	0.150123	5.890140	6.360213	1.092123	1.348040	1.515953	3.792343	6.327184	1.554503	1.994324	2.626712	7.500374	2.478281	5.959078	-2.624308	-12.769533	-12.597610	4.478817	7.703030	8.763212	9.714645	10.455026	9.779278	5.041557	5.611710	0.272887	6.865030
15	4	6	-1.735642	1.571165	2.843008	6.159730	6.159970	7.275633	1.363914	-2.147026	-7.260908	7.061700	7.365675	2.783858	7.238358	-7.341266	3.977090	7.500374	-4.120998	-0.293191	7.713239	10.643148	4.791668	-4.936299	-9.749401	-5.074965	-15.026375	-18.056933	-23.678547	-5.209644	-4.900637	5.673374	-3.372340
15	4	3	-1.735642	1.571165	2.843008	6.159730	6.159970	7.275633	1.363914	-2.147026	-7.260908	7.061700	7.365675	2.783858	7.238358	1.994324	1.508046	7.500374	2.478281	5.959078	-2.624308	-12.769533	-12.597610	4.478817	7.703030	8.763212	9.714645	10.455026	9.779278	5.041557	5.611710	0.272887	6.865030
16	4	64	-11.056717	1.122195	2.819978	6.875824	6.731288	7.196560	1.689740	-0.934587	-7.413623	6.912852	6.222581	-3.656573	6.895439	-10.429409	6.579618	6.494300	1.392436	0.999228	6.350669	9.592512	6.617064	-3.099126	-8.930215	-9.010458	-17.282449	-23.260464	-23.385865	-2.019849	-1.196591	2.560769	-6.662791
16	4	31	-11.056717	1.122195	2.819978	6.875824	6.731288	7.196560	1.689740	-0.934587	-7.413623	6.912852	6.222581	-3.656573	6.895439	5.355117	0.883832	6.494300	7.902183	7.438106	-0.317280	-13.940699	-12.948680	8.407514	7.106536	0.565632	8.235998	9.805849	8.605092	6.839327	8.761145	-4.078673	5.651142
16	4	4	7.691327	5.733914	6.581107	1.477109	3.467848	1.813028	7.884077	5.501438	7.579483	-5.057648	3.148610	2.944509	6.895225	5.355117	3.398921	6.494300	7.902183	7.438106	-0.317280	-13.940699	-12.948708	8.407514	7.106536	0.565632	8.235998	9.805849	8.605092	6.839327	8.761145	-4.078673	5.651142
16	4	1	7.691327	5.733914	6.581107	1.477109	3.467848	1.813028	7.884077	5.501438	7.579483	-5.057648	3.148610	2.944509	6.895225	-10.429409	9.094707	6.494300	1.392436	0.999228	6.350669	9.592512	6.617064	-3.099126	-8.930215	-9.010458	-17.282449	-23.233218	-23.385865	-2.019849	-1.196590	2.560769	-6.662791
17	2	66	-0.923636	1.192827	1.878199	6.321921	0.429536	5.207220	-2.211683	3.297542	-1.608669	6.312398	4.340376	5.158326	4.428823	5.696554	-6.610253	5.555334	2.710331	6.225370	-5.477523	-11.532389	-3.516508	1.915534	7.244752	6.287301	9.574701	9.450270	10.018495	6.634546	6.729311	1.788580	6.475506
17	2	34	-0.923636	1.192827	1.878199	6.321921	0.429536	5.207220	-2.211683	3.297542	-1.608669	6.312398	4.340376	5.158326	4.428822	-10.813478	-0.154332	5.555334	-0.330036	-0.136502	7.131527	7.920496	7.732768	-8.738584	-7.605397	-7.748427	-12.075236	-17.506558	-21.521085	-1.735876	-5.877147	6.580794	-8.705763
18	4	43	-11.033435	0.790044	-0.084573	6.263327	7.044783	4.938540	4.452798	1.709218	-10.661732	6.865191	6.206765	3.103906	5.536647	-18.465911	5.618045	6.708133	-1.795730	1.672008	6.691953	9.766898	4.842813	-1.878096	-9.595526	-9.447107	-15.986227	-22.340791	-23.568282	-6.139753	-4.996719	6.187761	-8.712305
18	4	36	6.246895	6.045366	6.150805	2.253500	6.964162	4.899402	6.705616	6.730118	-2.500748	-1.954634	1.735269	6.022026	0.421984	-18.465911	6.900770	6.708133	-1.795730	1.672008	6.691953	9.766898	4.842813	-1.878096	-9.595526	-9.447107	-15.986227	-22.340791	-23.568282	-6.139753	-4.996720	6.187761	-8.712305
18	4	16	-11.033435	0.790044	-0.084573	6.263327	7.044783	4.938540	4.452798	1.709218	-10.661732	6.865191	6.206765	3.103906	5.536647	5.684766	1.248246	6.708133	3.973018	6.143487	0.583140	-18.302233	-13.973115	4.737716	6.724045	6.414151	8.217576	10.100613	6.744270	6.838852	7.416296	2.832266	5.910493
18	4	5	6.246895	6.045366	6.150805	2.253500	6.964162	4.899402	6.705616	6.730118	-2.500748	-1.954634	1.735269	6.022026	0.421984	5.684766	2.530971	6.708133	3.973018	6.143487	0.583140	-18.302233	-13.973115	4.737716	6.724045	6.414151	8.217576	10.100613	6.744270	6.838852	7.416296	2.832266	5.910493
19	5	24	0.805512	5.989678	4.940321	6.245116	6.667069	6.832969	8.057614	4.379956	-5.091025	6.540112	4.734371	4.724666	6.344868	-13.378123	-3.037413	7.602248	-1.790080	2.114924	6.168714	6.559562	3.573531	-0.159651	-7.463870	-10.154662	-15.542528	-25.647830	-19.791416	-3.643450	-4.329336	5.380298	-8.518672
19	5	36	4.337006	6.917133	4.997742	3.973929	1.701402	6.210827	8.328125	6.493110	2.532896	-0.495339	0.285932	8.876930	1.534878	-13.378123	-1.952231	7.602248	-1.790080	2.114924	6.168714	6.559562	3.573531	-0.159648	-7.463844	-10.154662	-15.542528	-25.647825	-19.791416	-3.643450	-4.329336	5.380298	-8.518672
19	5	38	-6.819804	0.592069	3.049528	6.246264	6.669600	6.833190	3.555756	0.622882	-6.139676	6.577836	4.736628	3.005896	6.618785	-13.378123	-3.037422	7.602248	-1.790080	2.114924	6.168714	6.559562	3.573531	-0.159651	-7.463842	-10.154662	-15.542528	-25.647825	-19.791416	-3.643450	-4.329336	5.380298	-8.518672
19	5	1	4.337006	6.917133	4.997742	3.973929	1.701402	6.210827	8.328125	6.493110	2.532896	-0.495339	0.285932	8.876930	1.534878	1.722141	-5.605241	7.602248	4.047228	5.724476	-3.366022	-24.378957	-18.026575	8.613186	7.908819	7.531204	6.757324	10.640776	10.737698	6.458683	6.476627	2.713728	4.294030
19	5	1	-6.819804	0.592069	3.049528	6.246264	6.669600	6.833190	3.555756	0.622882	-6.139676	6.577836	4.736628	3.005896	6.618785	1.722141	-6.690432	7.602248	4.047228	5.724476	-3.366022	-24.378957	-18.026575	8.613186	7.908819	7.531204	6.757324	10.640776	10.737698	6.458683	6.476627	2.713728	4.294030
20	1	100	-1.447047	2.822392	1.497162	4.040642	3.569729	5.130894	4.340805	1.171879	-4.488442	6.890421	2.983235	3.588010	6.091437	-18.367544	5.261228	6.328447	0.569500	0.069565	5.649651	8.260244	5.730902	1.624045	-9.155271	-14.744214	-12.739911	-22.094243	-24.178128	-6.119807	-12.351628	7.792438	-10.688510
21	4	31	11.241064	6.931588	6.369473	1.458254	3.088558	1.041625	6.888591	7.316281	6.141577	-3.793547	-0.091263	3.946561	0.852411	-15.561293	6.913951	6.209163	-3.539596	1.005376	6.363748	10.668007	6.277598	-2.314075	-10.159334	-11.057661	-10.326696	-9.085989	-21.490148	-1.940197	-2.179081	7.059093	-9.200160
21	4	47	-14.208281	1.017589	-0.255286	6.480280	7.606062	6.441454	2.174437	2.763243	-8.595304	4.586306	6.338814	-1.742744	6.047104	-15.561293	4.826322	6.209163	-3.539596	1.005376	6.363748	10.668007	6.277598	-2.314075	-10.159334	-11.057661	-10.326696	-9.085989	-21.490148	-1.940196	-2.179081	7.059093	-9.200155
21	4	20	-14.208281	1.017589	-0.255286	6.480280	7.606062	6.441454	2.174437	2.763243	-8.595304	4.586306	6.338814	-1.742744	6.047104	4.280518	-0.480673	6.209163	2.250008	6.148011	0.279456	-16.590438	-15.250900	4.761819	6.613213	7.197734	9.255303	11.989885	5.981090	8.621600	6.636644	2.142381	8.793880
21	4	2	11.241064	6.931588	6.369473	1.458254	3.088558	1.041625	6.888591	7.316281	6.141577	-3.793547	-0.091263	3.946561	0.852411	4.280518	1.606957	6.209163	2.250008	6.148011	0.279456	-16.590438	-15.250900	4.761819	6.613213	7.197734	9.255303	11.989885	5.981090	8.621600	6.636644	2.142381	8.793880
22	6	12	4.333291	6.463132	6.782948	0.479617	5.562084	4.497331	6.901113	9.115343	5.730991	-3.722898	0.931763	6.501754	2.438834	-1.021658	7.205243	6.400216	5.067887	5.017658	6.241401	10.296148	6.086688	3.555438	-4.172145	-7.210717	-8.950007	-13.511148	-21.519080	-9.850340	-3.543112	5.933947	-7.222983
22	6	26	-10.797961	2.369291	2.106979	6.949849	8.796153	6.612305	0.385146	3.111683	-15.746446	6.554012	6.588866	0.055825	5.622572	-9.809647	4.592002	6.400216	-1.105338	1.400362	9.004716	10.624174	6.345236	-3.733885	-4.186455	-9.203293	-16.700136	-13.548010	-21.595012	-9.850340	-3.543112	5.933947	-7.457338
22	6	23	-10.797961	2.369291	2.106979	6.949849	8.796153	6.612305	0.385146	3.111683	-15.746446	6.554012	6.588866	0.055825	5.622572	6.043097	-2.027945	6.400216	5.098940	7.157606	-1.334329	-18.322592	-10.134057	5.134154	7.343406	5.238020	9.792597	11.575373	8.147554	2.559493	6.522266	-0.231062	4.158114
22	6	7	4.333291	6.463132	6.782948	0.479617	5.562084	4.497331	6.901113	9.115343	5.730991	-3.722898	0.931763	6.501754	2.438834	6.043097	0.610993	6.400216	5.098940	7.157606	-1.334329	-18.322592	-10.134057	5.134154	7.343406	5.238020	9.792597	11.575373	8.147554	2.559493	6.522266	-0.231062	4.158114
22	6	26	-10.797961	2.369291	2.106979	6.949849	8.796153	6.612305	0.385146	3.111683	-15.746446	6.554012	6.588866	0.055825	5.622572	-1.021658	4.566306	6.400216	5.067887	5.017658	6.241401	10.296148	6.086688	3.555438	-4.172145	-7.210717	-8.950007	-13.511148	-21.519080	-9.850340	-3.543112	5.933947	-7.222983
22	6	6	4.333291	6.463132	6.782948	0.479617	5.562084	4.497331	6.901113	9.115343	5.730991	-3.722898	0.931763	6.501754	2.438834	-9.809647	7.230939	6.400216	-1.105338	1.400362	9.004716	10.624174	6.345236	-3.733885	-4.186455	-9.203293	-16.700136	-13.548010	-21.595012	-9.850340	-3.543112	5.933947	-7.457338
23	2	72	8.656421	6.577129	4.766331	0.210068	0.895403	0.551713	6.675926	7.699782	6.567529	-4.863035	2.923095	9.039282	0.543038	-11.990386	5.447982	4.590993	-7.063873	-1.155792	5.241814	12.378150	4.608016	-2.240366	-7.102285	-10.275688	-19.920769	-24.043304	-20.920444	-3.334866	-4.928979	6.933092	-3.113506
23	2	28	-9.036332	1.447120	0.632577	6.501366	5.118145	7.093890	0.817986	1.058239	-5.013651	7.401697	6.247665	2.751723	6.011397	-11.990386	3.620291	4.590993	-7.063873	-1.155792	5.241814	12.378150	4.608016	-2.240366	-7.102285	-10.275688	-19.920769	-24.043304	-20.920444	-3.334866	-4.928979	6.933092	-3.113506
24	4	28	-7.559239	0.154122	0.020895	4.810296	6.153921	6.155559	-3.004679	1.070445	-5.523201	6.839973	6.277232	3.118882	5.514056	2.221708	-0.369039	3.022395	-0.081812	7.301009	1.071217	-17.740668	-10.926193	1.761805	6.755028	3.675356	2.437957	7.240455	10.635250	5.792243	6.743304	1.713453	9.055945
24	4	11	9.537136	6.235812	6.316532	-1.775500	1.624880	1.300324	3.574617	7.512619	5.553066	-1.742501	3.762390	5.382347	5.031406	2.221708	0.394708	3.022395	-0.081812	7.301009	1.071217	-17.740668	-10.926193	1.761805	6.755028	3.675356	2.437957	7.240455	10.635250	5.792243	6.743304	1.713453	9.055945
24	4	42	-7.559239	0.154122	0.020895	4.810296	6.153921	6.155559	-3.004679	1.070445	-5.523201	6.839973	6.277232	3.118882	5.514056	-9.494692	5.996203	3.022395	-6.236646	2.469269	8.224603	5.314748	4.861227	-4.022571	-8.856899	-10.442562	-12.985430	-15.541282	-18.897598	-5.810779	-4.838929	6.590774	0.253986
24	4	19	9.537136	6.235812	6.316532	-1.775500	1.624880	1.300324	3.574617	7.512619	5.553066	-1.742501	3.762390	5.382347	5.031406	-9.494692	6.759950	3.022395	-6.236646	2.469269	8.224603	5.314748	4.861227	-4.022571	-8.856834	-10.442562	-12.985430	-15.541282	-18.897598	-5.810779	-4.838929	6.590774	0.253986
25	1	100	10.139911	9.157396	6.159287	0.910734	2.829598	1.522014	9.325990	7.223430	6.719005	-6.914102	-0.259788	4.860091	4.000303	-5.883494	8.919090	6.754717	-2.021497	1.080561	6.975976	6.361755	9.705402	-6.059380	-6.813426	-7.744797	-14.927834	-20.256056	-16.585320	-6.217754	-5.729823	1.130403	-0.201738
26	2	46	8.661713	7.280182	6.723619	0.859400	2.389714	-0.750711	6.486813	5.002181	3.027025	0.743979	2.059186	5.209581	3.500363	7.005039	3.019812	5.327402	5.704051	4.532051	-0.662895	-26.379636	-14.104546	6.335927	6.193618	6.848428	6.438801	7.334120	10.326244	7.612729	7.500095	1.243245	4.947787
26	2	54	8.661713	7.280182	6.723619	0.859400	2.389714	-0.750711	6.486813	5.002181	3.027025	0.743979	2.059186	5.209581	3.500363	-13.003479	6.871680	5.327402	0.423378	1.840088	4.585113	9.488694	5.613860	-3.056235	-3.538025	-11.949338	-16.460150	-16.347178	-20.596908	-3.524211	-2.997181	6.826350	-10.402321
27	8	29	8.767986	6.133598	6.616914	2.955032	3.624564	1.828166	5.406306	6.473774	5.647054	-5.055787	0.955378	4.441894	-1.077960	-11.529255	4.211754	8.119850	3.086809	1.109191	6.943184	-1.417350	4.978456	3.113481	-0.194209	0.251936	-8.041052	-11.482126	-11.595364	-2.389015	-2.835285	6.145988	-5.944559
27	8	9	0.491301	6.095626	6.593770	8.716275	7.045656	4.481279	1.301123	4.399151	-1.428729	5.178486	7.114155	4.357331	-1.077440	-11.529255	-0.497276	8.119850	3.086809	1.109191	6.943184	-1.417350	4.978456	3.113481	-0.194209	0.251936	-8.041052	-11.482126	-11.595365	-2.389015	-2.835285	6.145988	-5.944559
27	8	4	0.491301	6.095626	6.593770	8.716275	7.045656	4.481279	1.301123	4.399151	-1.428729	5.178486	7.114155	4.357331	-1.077440	7.550322	-4.784481	8.119850	6.281627	6.064380	-3.616207	-21.411130	-14.151553	6.057611	7.685572	7.694410	9.571173	8.784843	9.908496	6.410996	6.441286	3.166995	4.859776
27	8	21	-10.377620	-0.301701	0.418997	8.716352	7.045656	4.481279	0.937758	0.047852	-7.454895	6.630393	7.114155	4.278866	-1.076801	7.550322	-4.784481	8.119850	6.281627	6.064380	-3.616207	-21.411130	-14.151553	6.057611	7.685572	7.694410	9.571173	8.784843	9.908496	6.410996	6.441286	3.166995	4.859776
27	8	19	-10.377620	-0.301701	0.418997	8.716352	7.045656	4.481279	0.937758	0.047852	-7.454895	6.630393	7.114155	4.278866	-1.076801	-11.529255	-0.497276	8.119850	3.086809	1.109191	6.943184	-1.417350	4.978456	3.113481	-0.194209	0.251936	-8.041052	-11.482126	-11.595365	-2.389015	-2.835285	6.145988	-5.944559
27	8	11	8.767986	6.133598	6.616914	2.955032	3.624564	1.828166	5.406306	6.473774	5.647054	-5.055787	0.955378	4.441894	-1.077960	7.550322	-0.075451	8.119850	6.281627	6.064380	-3.616207	-21.411130	-14.151553	6.057611	7.685572	7.694410	9.571173	8.784843	9.908496	6.410996	6.441286	3.166995	4.859776
27	8	5	8.767986	6.133598	6.616914	2.955032	3.624564	1.828166	5.406306	6.473774	5.647054	-5.055787	0.955378	4.441894	-1.077960	-11.538862	4.211762	8.119850	3.086809	1.109191	6.943184	4.503452	5.427076	3.113481	-6.301913	-4.147066	-11.697423	-22.982133	-20.499010	-2.394893	-3.253530	6.151392	-5.956593
27	8	2	-10.377620	-0.301701	0.418997	8.716352	7.045656	4.481279	0.937758	0.047852	-7.454895	6.630393	7.114155	4.278866	-1.076801	-11.538862	-0.497268	8.119850	3.086809	1.109191	6.943184	4.503452	5.427076	3.113481	-6.301913	-4.147066	-11.697423	-22.982133	-20.499010	-2.394893	-3.253530	6.151392	-5.956593
