25	3	61	0.763317	6.106016	1.267145	-6.450026	-12.630232	8.505515	8.331892	-4.821022	-14.412320	-18.519227	-1.908864	-11.625522	-17.559293	-4.184644	-4.867873	-3.872081	8.406349	-1.747555
25	3	12	7.008526	4.166601	1.267174	0.172412	3.719410	-7.742960	-16.146221	0.672620	6.378478	10.672379	6.583826	5.129306	5.748678	7.273813	8.064761	6.673194	-17.544254	8.430765
26	2	40	7.089291	0.756773	6.433654	-0.227474	-4.698145	6.688451	9.466131	6.889542	-7.406356	-13.949682	-10.013174	-10.184663	-15.765007	-4.652884	-1.495417	-13.725194	12.573665	5.048808
26	2	60	7.207733	0.753829	6.901214	5.127071	1.556633	-11.163456	-17.522815	6.937520	9.672560	8.226606	6.267594	6.644850	8.451082	5.465966	7.521233	3.691989	-11.075490	9.202245
27	3	20	6.940793	5.399429	2.868609	1.369803	0.132502	-11.848470	-12.681064	-2.117001	9.268421	10.025230	5.142225	7.973303	3.339141	4.591819	8.452570	6.955617	-11.869801	6.139495
27	3	75	1.454341	8.101540	2.868197	-3.449940	-11.507824	5.369686	12.517750	-4.945747	-10.077977	-13.232342	-10.824861	-8.009542	-15.558826	-3.291341	-3.920025	-6.979020	10.568320	-2.385240
27	3	5	7.915141	3.581220	2.869161	1.574009	4.304028	-11.848470	-12.681064	-1.889100	9.268494	10.025230	5.142225	7.973303	3.339141	4.591819	8.452570	6.955617	-11.869801	6.139495
28	2	56	3.590954	4.785972	0.901901	-3.368674	-14.969581	7.946690	11.259196	-1.384586	-11.855367	-9.945352	-10.354292	-10.874947	-12.750412	-5.369673	1.590856	-3.084819	8.687723	-1.104016
28	2	44	7.662339	1.834139	6.609573	7.857010	1.859331	-8.433842	-12.048863	4.772154	6.102785	10.245713	6.406531	6.023657	5.089006	6.610262	8.325551	8.695706	-18.872308	7.670726
29	2	37	-1.441175	6.477563	-0.569473	-3.135604	-15.795531	6.411369	5.242882	-5.421877	-11.365682	-14.647024	-7.114738	-5.848247	-17.313371	-2.951919	-3.954710	-1.882463	10.969869	1.221521
29	2	63	-1.182379	6.477563	-0.569473	-3.115778	-5.120155	-7.408459	-21.672019	-5.421872	4.390994	10.349047	6.254934	6.330164	3.918834	7.406622	7.001970	8.401485	-17.660305	8.619961
30	4	28	6.077192	4.727102	7.758068	5.898247	4.323006	-10.181089	-18.596840	6.337675	6.482525	11.757001	7.103015	7.749447	7.124835	7.212665	6.056863	6.688752	-14.247333	6.110880
30	4	33	3.257418	6.265746	1.510958	-4.939050	-11.613662	3.873057	10.170983	-5.229278	-11.948550	-17.127236	-7.287647	-7.614250	-17.404080	-3.770368	-4.624953	-4.488276	10.318399	-3.730686
30	4	17	3.273109	6.264420	1.511088	-4.045482	-2.158216	-10.180809	-18.596717	-5.228328	4.478007	11.757001	7.103015	7.749447	7.124835	7.170365	6.056863	6.688751	-13.520241	6.110880
30	4	22	6.070821	4.735047	2.232471	0.143826	1.183829	-10.181089	-18.596840	2.254418	6.478572	11.757001	7.103015	7.749447	7.124835	7.212625	6.056863	6.688752	-14.246443	6.110880
31	2	27	9.930724	3.001745	7.408568	6.196408	6.676728	-9.070421	-12.640640	7.277559	5.632454	9.440431	6.386215	5.719680	8.493444	7.734428	0.934556	5.164371	-12.528119	5.292384
31	2	73	6.511669	5.450071	2.336306	-3.641052	-10.556948	6.527522	12.055523	0.430690	-8.044244	-17.146436	-9.865160	-10.469152	-13.301401	-5.175265	-9.382786	-10.967535	10.963538	-6.374290
32	2	23	5.647045	3.511598	-3.619444	2.501907	2.446253	-8.069806	-14.832170	3.616500	6.386587	10.525253	7.808796	4.805024	5.855673	8.172672	7.450014	7.470022	-18.931313	7.475847
32	2	77	-0.423003	5.027078	-4.265269	-1.413282	-9.170612	7.113893	9.826059	-2.976172	-15.756809	-17.742780	-9.083244	-11.238272	-12.289805	-3.742286	-4.983743	-9.929122	9.690554	-4.594230
