49	6	7.415974	1.094426	0.942121	-0.458917	0.205771	7.787168	12.955106	1.904110	-10.979465	-12.114163	-9.525368	-13.697164	-16.446917	-4.528543	0.027766	-5.594677	10.927097	-5.315049	8.048184	1.064877	6.145790	5.869174	2.017173	7.787168	12.955106	7.476652	-10.946232	-12.114163	-9.525368	-13.697164	-16.446917	-4.528543	0.027766	-5.594530	10.927027	-5.315048	1.742514	7.311473	0.942015	-6.023109	-4.466885	7.787168	12.955106	-1.308957	-16.520142	-12.114163	-9.525368	-13.697164	-16.446917	-4.528543	0.027766	-5.600857	10.930036	-5.315058	8.049688	1.064862	6.146808	5.892287	8.329403	-6.364332	-10.542442	7.477384	6.189630	4.468577	3.022359	1.137533	-1.836320	6.321184	8.688165	5.017827	-4.953806	6.728276	8.049688	1.064862	0.942887	0.300031	6.518234	-6.364332	-10.542441	1.969710	6.189630	4.468577	3.022359	1.137533	-1.836320	6.321184	8.688165	5.017827	-4.953806	6.728276	8.049688	1.064862	6.146808	5.892287	8.329528	-7.915219	-11.106933	7.477384	6.650004	9.471069	6.947858	1.141045	4.685373	6.321184	8.688336	6.805343	-11.563330	6.779765
55	6	1.446527	7.329347	1.420172	-1.463850	-16.156498	9.279129	10.742940	-5.509916	-17.501135	-5.956016	-4.913070	-8.135732	1.271008	-4.145043	3.708691	0.845874	7.118905	-4.044993	1.446529	7.329347	6.791066	5.076387	-12.949946	9.279129	10.742940	-3.052380	-17.501134	-5.956016	-4.913070	-8.135732	1.271008	-4.145043	3.708691	0.845874	7.118905	-4.044993	1.446529	7.329347	6.791066	5.076387	-12.949946	9.284336	10.742941	-3.052379	-17.508362	-9.623530	-6.218767	-9.027388	-4.615766	-4.145950	3.708687	-2.138172	9.452531	-5.512206	6.450187	6.513372	6.825387	9.302658	1.108950	-7.674485	-14.931279	3.240721	4.548220	11.354152	8.109020	9.061439	8.272182	5.449005	8.391316	5.239984	-14.226489	6.255055	2.071671	7.286301	1.420203	-1.217625	-3.646814	0.388695	-5.176746	-5.379285	-4.471830	11.351364	5.262788	9.061373	7.802470	1.151076	8.231955	2.539163	-7.419373	5.579921	1.446527	7.329347	1.420172	-1.463849	-16.156498	9.284336	10.742941	-5.509916	-17.508363	-9.623530	-6.218767	-9.027388	-4.615765	-4.145950	3.708687	-2.138172	9.452531	-5.512206
