5	5	3.964884	8.185013	6.907731	6.356955	0.466012	-7.610705	-19.312404	1.998174	6.253971	9.039702	8.917412	2.174217	3.519669	6.469093	6.429574	5.924833	-12.151456	7.877539	-1.069249	8.741310	1.387638	-4.297280	-17.103937	5.121418	7.758374	-5.312550	-10.663897	-21.141399	-6.581512	-11.156944	-16.501983	-1.532107	-6.466863	-9.239931	7.669629	-3.172508	-1.069248	8.741310	1.393654	-3.658817	-5.850328	-5.243088	-16.138110	-5.312540	2.922273	2.505877	6.088570	1.785521	-3.095213	6.426052	6.429574	2.211715	-9.691656	6.182981	3.964879	8.185018	6.907731	6.356927	0.465937	-5.271791	-18.209589	1.998163	5.968239	2.505898	6.088628	1.785532	-3.095148	6.453601	6.429574	2.211774	-9.723432	6.183057	-1.069248	8.741310	1.393654	-3.658791	-5.850251	-7.599995	-17.321538	-5.312540	3.207996	9.039694	8.917411	2.174217	3.519651	6.453997	6.429574	5.924799	-12.129988	7.877538
57	5	0.357350	9.078741	-1.545428	-2.730896	-12.860712	7.968467	11.852911	-4.491002	-17.624064	-11.771632	-7.797747	-10.530283	-20.627837	-2.164901	-1.792068	-4.372596	10.754173	-3.169282	6.764870	5.043724	4.798366	7.411936	5.835617	-6.631360	-15.281910	5.287241	6.953107	6.883211	3.584582	7.743456	-1.523575	6.765195	8.171034	5.331748	-14.796521	7.891299	0.412046	9.078734	-1.545410	-2.498655	-2.151872	-6.209864	-15.143336	-4.488199	0.803547	6.883031	3.584313	7.743410	-1.523690	6.611293	8.171033	5.327694	-8.781832	7.891296	0.412046	9.078734	-1.545410	-2.498655	-2.151872	-6.233485	-15.185810	-4.488199	0.821390	10.081977	6.249331	7.967574	4.342444	6.618473	8.171034	5.377985	-12.673509	7.891339	6.764870	5.043724	4.798366	7.411936	5.835617	-6.633521	-15.318250	5.287241	6.970940	10.081977	6.249561	7.967582	4.342548	6.765224	8.171035	5.381732	-18.658049	7.891342
91	5	6.293677	2.880355	0.447656	1.396497	1.232219	-9.398843	-15.254611	3.074849	7.509287	6.548537	4.393949	5.294579	-1.271029	6.107648	7.829577	4.219035	-12.320301	3.168987	0.749877	7.144286	0.252207	-5.244478	-10.967727	6.632609	9.355768	-3.019977	-5.915236	-19.632677	-8.574106	-11.322067	-19.039051	-6.735248	-3.814279	-11.366831	8.794183	-7.357937	6.421988	2.726335	6.581173	6.436484	6.816136	-9.398843	-15.254611	6.343477	7.538602	6.548537	4.393949	5.294579	-1.271029	6.107648	7.829577	4.219035	-12.320629	3.168987	6.421988	2.726335	6.581173	6.436484	6.816136	-9.414293	-15.481232	6.343477	7.670735	9.281294	6.359269	5.316121	4.946899	6.107648	7.829577	6.128028	-16.768188	3.281329	6.293677	2.880355	0.447656	1.396497	1.232219	-9.414293	-15.481232	3.074849	7.641421	9.281294	6.359269	5.316121	4.946899	6.107648	7.829577	6.128028	-16.767915	3.281329
