39	3	0.892682	5.988220	2.473892	-1.261752	-12.994773	4.729643	9.561200	-6.735208	-14.431621	-17.675813	-6.378101	-12.680445	-15.274200	-3.169953	-5.181491	-9.563308	10.322068	-3.222449	5.023057	4.920861	8.614277	6.234225	-0.161452	-12.819360	-16.792101	2.841794	3.431642	10.404612	9.156837	4.587521	6.836050	6.654844	7.238785	4.923554	-18.004094	9.272148	3.939946	5.828720	2.473893	-1.219527	-2.270124	-9.945568	-16.417635	-4.518649	1.469036	10.404612	9.156837	4.587521	6.836050	6.638084	7.238785	4.923554	-16.438091	9.272148
43	3	4.162234	7.388704	7.707664	3.788792	-3.574171	8.327133	10.504680	3.908665	-11.219302	-19.196349	-5.227568	-14.425178	-15.056224	-7.211644	-3.244917	-9.056125	8.801870	-6.625873	6.882918	4.260142	9.467780	6.340065	8.244057	-4.877610	-9.874368	7.076718	6.589302	10.645993	7.885964	3.512769	8.304097	4.281519	7.983156	8.906925	-9.429535	6.583532	3.632196	7.430609	3.629297	-5.714678	-9.878680	8.327133	10.504680	-3.205399	-11.545068	-19.196349	-5.227568	-14.425178	-15.056224	-7.211644	-3.244917	-9.056124	8.801928	-6.625873
44	3	3.489297	7.642291	1.353662	-4.407067	-10.762835	5.516504	10.367640	-4.936318	-9.766069	-16.268902	-14.324880	-11.062654	-14.632908	-0.993032	-1.739705	-9.646797	8.560176	-3.739428	3.507424	7.642280	1.353662	-3.816442	-1.783792	-8.577464	-10.141240	-4.923870	5.269777	8.911093	3.670069	6.185279	6.821036	7.311119	8.879546	5.163692	-17.028485	5.116089	8.918262	1.536008	7.254114	7.920458	7.311569	-8.577481	-10.141244	3.286240	6.152760	8.911093	3.670071	6.185279	6.821036	7.311120	8.879546	5.163713	-17.028635	5.116089
46	3	-0.088335	6.899218	0.128063	-2.387728	-1.970808	-4.962103	-12.909472	-3.434211	1.030637	9.209019	8.278316	5.899770	4.258731	6.281729	5.563189	8.572332	-10.603225	6.549148	-1.552856	6.899218	-0.297202	-4.996803	-13.547739	9.455747	10.286309	-3.531780	-14.803645	-19.155053	-9.093532	-12.127445	-19.598548	-1.601595	-4.352055	-8.285727	10.502949	-5.253771	-0.059544	6.899218	3.785770	3.527740	-1.963186	-4.962114	-12.911081	-2.246888	1.031125	9.209019	8.278316	5.899770	4.258740	6.282162	5.563190	8.572351	-10.604561	6.549148
59	3	-0.377452	2.898710	1.694225	-3.600542	-11.108558	6.759129	10.782784	2.659228	-15.297656	-20.807307	-10.918631	-11.061801	-12.701095	-1.414505	-2.307245	-8.379385	9.361578	-2.641756	-0.362580	2.898710	6.986403	4.588378	-5.239036	6.759129	10.782784	3.166615	-15.294544	-20.807307	-10.918632	-11.061801	-12.701095	-1.414505	-2.307245	-8.379398	9.361578	-2.641756	5.206689	2.768145	7.254702	6.728814	5.797497	-2.469278	-12.882842	6.197846	6.818629	8.199960	4.149405	6.397620	6.062932	6.986817	6.465036	7.243347	-19.920017	9.077155
62	3	8.166798	6.244149	2.747191	-0.034884	1.377183	-6.442539	-20.260837	-0.073589	6.905272	10.354643	7.948067	7.586069	5.471198	6.616932	6.034003	9.294790	-15.579237	5.517780	3.776325	7.605903	0.400401	-5.048436	-10.588728	6.421717	8.921200	-6.316611	-13.653660	-19.625533	-8.571953	-6.465823	-15.930593	-4.323025	-4.408221	-3.642166	7.787700	-3.115529	8.166846	6.244149	5.959025	6.042470	1.377383	-6.442539	-20.260837	4.363873	6.905274	10.354643	7.948067	7.586069	5.471198	6.616932	6.034003	9.294790	-15.579237	5.517780
63	3	1.060487	5.788881	0.907525	-7.754351	-5.402552	-6.109124	-20.560627	-2.308585	3.253855	9.790192	6.910343	7.990917	6.790292	7.116220	8.510667	6.117179	-17.212755	7.212381	1.049502	5.788881	0.906737	-7.791872	-17.447978	6.337624	9.928119	-2.309576	-6.894968	-16.329492	-6.945007	-6.698763	-13.974320	-3.301631	-3.729463	-9.495930	9.129454	-4.728383	6.857187	-0.382768	7.427302	2.188855	7.037752	-6.694791	-20.560648	6.989673	8.918654	9.790192	6.910353	7.990917	6.791739	7.133859	8.511975	6.204762	-17.213592	7.212388
68	3	0.897485	7.139767	0.726527	-5.541009	-14.840709	3.110731	10.704758	-3.622535	-16.149019	-17.552387	-11.034451	-5.444668	-11.171203	-2.346528	0.618314	-5.233527	9.037985	-5.385220	6.386916	3.555586	6.134668	6.513403	8.605265	-13.108378	-18.595570	4.533155	6.505427	9.962938	6.001800	7.833744	6.585839	5.933347	6.411615	6.715091	-11.961137	4.765037	0.917605	7.139767	0.726709	-5.188455	-2.745067	-12.827333	-15.781112	-3.622402	1.269082	9.962877	6.001800	7.833744	6.578479	5.410282	6.411615	6.715086	-9.130957	4.765037
72	3	0.012522	7.148637	3.073799	-7.974653	-7.412127	5.345511	10.101012	-3.625578	-16.693812	-14.614934	-7.584828	-9.568947	-18.119309	-0.456085	-5.460937	-8.711620	10.246511	-3.926690	6.548411	2.647321	3.074593	-1.485010	4.782747	-8.515945	-10.682336	0.655583	1.981251	7.875103	7.132722	7.343362	5.986046	6.031184	5.335784	3.585468	-12.910318	7.532768	6.548414	2.647310	8.855747	5.076537	6.093123	-8.515950	-10.682338	5.861956	1.981253	7.875103	7.132722	7.343362	5.986046	6.031184	5.335784	3.585468	-12.910318	7.532768
74	3	-1.535313	7.384618	1.121403	-1.777640	-16.294927	8.954992	9.176756	0.936949	-17.340121	-17.129503	-8.616839	-7.108564	-14.117654	-7.319686	-4.410018	-6.563004	8.400980	-2.724296	4.851524	6.755902	6.478638	5.883948	1.228497	-5.121805	-10.652814	3.826039	3.176113	11.630235	6.535917	7.300800	7.476821	4.898679	7.204727	6.969892	-20.614916	7.233333	4.375798	6.907880	1.121443	-1.590575	-3.251721	-4.171433	-10.611955	2.656160	2.462700	11.630235	6.535914	7.300787	7.474369	4.898627	7.175215	6.935769	-20.539822	7.233286
