14	3	6.609805	-1.662778	8.299713	1.154752	-2.216144	1.522872	3.653771	-4.160424	2.333700	-3.900169	-4.151818	2.028513	8.663543	-8.951928	-15.436011	-7.261036	9.876929	-9.806317	-13.605164	-4.453115	-2.087150	-11.556529	4.478840	-2.400798	-5.584154	6.980994	11.023051	7.381931	-15.565557	6.520040	7.502748	6.362533	6.003205	3.377465	-20.610878	7.010105
31	3	6.480232	-8.595986	-15.343650	-10.017004	8.911292	-10.867075	-13.866486	-4.707222	-3.785751	-11.665869	10.118524	-5.732457	-8.506439	6.089248	10.362257	6.612158	-18.367150	4.801835	4.612316	6.112866	5.921684	6.833950	-17.568476	5.832501	-4.306485	0.444602	6.454090	0.294761	-5.790819	2.186581	-1.478258	0.391923	5.921558	2.556864	4.759828	5.831972
32	3	-5.347352	0.668139	9.014172	6.564201	-11.546304	5.597295	7.844629	7.844117	6.855451	4.991898	-8.626627	6.433597	0.749589	-2.431183	7.821884	0.866167	-6.009316	4.100869	7.233065	2.908685	3.844216	-0.154319	0.644145	6.400431	7.353813	-17.259353	-11.116063	-8.362375	3.759392	-8.537321	-10.796564	0.816118	-2.085135	-12.822752	10.555351	-6.229142
43	3	-6.142562	5.004464	8.844447	3.599477	-23.010946	7.825842	7.456981	7.476507	4.372003	7.994124	-15.285198	6.726415	5.638378	-9.003779	-2.066285	1.702681	-4.019075	-0.183655	-0.014173	-3.300509	0.042142	-0.583666	10.537713	4.157041	7.312902	-11.497410	-14.243315	-12.261077	7.821784	-6.938629	-11.968473	-3.300754	-4.027747	-6.217956	10.786466	-5.164076
48	3	-7.456113	5.030400	3.191222	6.626179	-10.939969	6.193787	-1.282814	5.854991	8.181166	3.509577	-11.450648	6.021266	4.691346	-10.548924	-17.138781	-10.266987	10.844554	-13.046171	-14.956984	-4.517271	-1.670847	-4.659289	10.909976	-6.931991	-7.759807	5.385626	8.245487	6.652324	-10.972557	6.198322	4.927520	5.896122	8.181946	6.638570	-17.189100	6.026381
57	3	6.559519	-12.346436	-21.567420	-8.507806	9.241009	-9.930354	-4.177769	-3.066695	-3.419291	-11.009544	11.663665	3.243412	1.772773	0.477043	6.770242	4.427554	-5.703840	7.892090	1.916791	1.550401	5.893890	-0.334273	-2.466154	8.785505	-3.477277	5.900656	6.780883	8.376512	-10.331018	7.892090	7.772652	6.599500	6.644194	5.215115	-16.479331	8.968088
60	3	5.117012	-10.817455	-14.799154	-5.832329	9.504660	-10.037260	-13.837311	-5.197120	-3.914728	-7.835277	11.456395	-3.836360	-9.051040	6.462966	9.806812	6.752525	-19.250166	2.895990	8.090899	6.617915	6.335821	5.166117	-14.796300	6.702659	-0.913098	-2.995792	1.392008	0.447701	-1.263310	-0.656239	-9.008988	-1.563506	5.977161	-4.696043	6.563020	-3.836118
79	3	6.387513	-6.887835	-20.005354	-6.560468	5.390072	-9.169498	-9.920747	-5.669493	-0.903312	-9.225941	10.741327	-6.315601	-9.956449	3.818593	9.993901	4.800381	-18.001741	4.555752	5.967946	6.117751	6.909943	6.791881	-14.665750	5.613735	0.895035	-2.866826	0.367673	4.649062	-11.818902	4.555315	-0.641356	-1.946464	2.319856	1.673570	4.470042	5.009476
