37	2	-11.694649	9.068192	9.945097	8.151132	-13.327140	6.263745	4.056732	3.172236	4.778875	7.630952	-14.004140	5.634389	7.843967	-7.218524	-15.895925	-6.905326	9.696761	-4.663269	-17.892545	-9.224167	-4.978394	-7.644190	9.200597	-5.098297
38	2	-8.505891	6.490515	12.157679	8.775475	-16.456467	6.652946	7.235478	6.273533	6.095506	7.558932	-15.591595	3.334878	6.311354	-6.405932	-10.850261	-8.237011	8.021622	-8.785706	-10.389480	-5.036823	-3.271913	-7.044174	7.857180	-9.639661
39	2	6.477538	-9.731505	-17.930401	-9.691771	10.018215	-9.990484	-16.075336	-4.530930	-1.118719	-11.664337	10.460394	-5.707177	-10.157512	6.276214	8.830752	6.635668	-18.725307	6.659738	4.147756	7.726887	7.468338	5.911642	-13.065143	5.446729
40	2	3.910506	1.713408	9.287807	0.873521	-6.336106	5.748446	1.542248	0.622910	4.527559	-0.493269	-6.670273	3.158757	6.449977	-7.935556	-14.648564	-9.530355	10.683748	-6.832583	-15.934521	-3.143874	-3.019773	-15.541389	9.441153	-3.989964
41	2	-14.370804	5.072143	9.776175	6.072915	-14.637425	8.919669	7.209234	8.794921	8.064943	5.825879	-19.343160	5.881493	3.271589	-8.544484	-14.636467	-10.100506	10.824279	-1.459157	-13.705119	-2.509753	-0.601454	-7.875639	5.969281	-5.131930
42	2	0.864676	-7.872672	-13.696750	-9.386057	9.944660	-9.891681	-13.014041	-0.158823	-2.394077	-11.406772	9.514215	-5.363311	-14.526123	7.948698	10.362512	6.295124	-14.085408	7.652694	6.063753	8.202118	5.092571	3.378621	-14.184605	7.119519
44	2	4.368654	-7.323225	-17.393748	-10.261267	11.849374	-10.589383	-5.123447	-1.214459	-6.469501	-9.034614	10.981196	-5.483260	-7.897197	7.216351	9.754147	7.747183	-14.334659	6.795151	6.843253	5.942277	6.391822	6.439077	-16.651585	7.038653
45	2	-0.531541	-0.018151	7.355482	2.043420	-7.443961	3.241862	2.133094	2.268083	6.662153	-0.905420	0.042241	2.337965	5.756554	-15.617974	-19.260625	-7.079594	7.862319	-10.292617	-14.433340	-7.122541	-6.111953	-13.713892	11.185144	-1.741543
46	2	3.055319	-9.443076	-16.549618	-10.961203	10.660253	-9.284248	-13.715550	-5.133789	-1.033295	-12.292851	8.385784	-1.797086	-13.763185	8.718427	10.894436	5.571040	-10.575678	5.784584	5.235288	3.146807	8.199583	6.823048	-11.254626	5.384954
47	2	7.389952	-11.987574	-16.649003	-4.174698	10.902848	-7.352176	-12.196980	-8.978996	-2.741787	-12.493872	9.268090	-4.743772	-9.128450	5.450479	10.834040	9.077637	-7.878947	7.727988	6.325540	3.124023	7.596207	6.035746	-11.657840	4.733912
49	2	-11.964924	7.281863	8.157437	7.205226	-16.734659	5.541152	5.830766	8.542317	7.649407	8.157013	-14.358652	7.195359	4.722998	-9.185616	-13.697631	-11.573577	11.761191	-13.088852	-18.442560	-2.059061	-5.537591	-6.648592	9.171744	-3.123203
50	2	6.131890	-3.357016	-20.264399	-9.360582	10.377431	-6.143114	-11.889434	-2.843170	-4.290691	-11.151202	8.455890	1.183650	-9.515829	8.110189	8.777646	5.252322	-14.817088	8.107363	7.546403	5.160983	7.237332	7.088752	-7.979265	8.393172
51	2	-5.013223	7.324543	10.193736	5.908131	-17.338270	6.228406	4.397330	4.343022	7.002967	6.986100	-18.564080	6.626929	6.949719	-9.232295	-19.582840	-11.464647	10.067024	-10.142821	-20.283324	-7.413137	-4.919487	-6.385722	6.383123	-2.646890
52	2	-17.736951	5.012924	10.745989	9.799519	-12.897156	7.630885	5.993764	7.934624	6.800879	6.284150	-14.607600	7.665542	0.843306	-3.018436	-12.870646	-8.459013	3.978005	-7.109350	-7.152608	2.457414	-0.023037	-6.136723	9.853176	-2.789498
53	2	5.346337	-7.329684	-17.946174	-11.051606	13.097537	-9.988980	-9.450657	2.661213	-7.778109	-11.050674	8.246034	-4.871261	-12.358050	6.707384	9.248371	6.220918	-14.253412	8.688121	6.748393	6.431841	3.942075	4.574611	-14.280328	4.564035
54	2	-14.431620	5.315939	9.864826	7.111013	-16.920853	6.841099	6.957824	6.072406	6.695012	4.697689	-12.516481	7.737495	2.050501	-3.270585	-6.121759	-11.006427	10.492572	-10.449643	-9.808560	-0.121755	-0.248152	-4.833436	10.269555	-3.258450
55	2	-1.636174	5.981442	5.015192	2.864814	-6.003702	4.612166	-4.345931	1.118895	6.293724	2.763684	-6.567465	4.559045	9.298227	-10.514146	-11.090153	-5.991065	11.347741	-8.680511	-8.721863	-10.869920	-4.167574	-8.897462	9.278097	-6.452875
56	2	-11.812403	4.887291	10.813812	6.029494	-16.042085	6.082065	7.158905	6.391719	6.476828	8.010556	-18.435316	5.478881	6.426128	-13.289786	-15.189962	-10.478663	9.592772	-10.268985	-8.260846	-4.325377	-5.171754	-8.151722	6.950814	-3.731633
58	2	-11.567022	6.481742	11.829425	6.597314	-13.113841	6.519480	5.653025	6.830945	7.001861	6.756554	-20.275648	9.682164	6.930600	-10.763277	-19.957144	-9.780686	9.998084	-6.175610	-16.398552	-4.987621	-6.039126	-4.460401	10.127489	-2.098276
59	2	7.872754	-8.965471	-17.940407	-12.306853	10.904848	-11.910397	-12.307272	-3.804353	-4.812372	-7.824533	12.015351	-8.806107	-7.837558	8.180608	9.715582	6.530399	-10.652851	7.295919	9.684878	7.631236	7.173931	6.491089	-10.885206	3.095985
61	2	-10.812937	6.566897	10.114872	8.351896	-11.664855	4.794677	9.356846	4.643770	8.933089	7.232609	-19.464173	7.745625	3.381414	-7.452327	-15.991916	-7.906736	9.348809	-13.566873	-11.361851	-4.242306	0.472403	-9.573867	6.944215	-2.898179
62	2	7.365373	-7.709478	-5.855574	-11.839999	7.074114	-13.178793	-15.607875	-5.303754	-4.185038	-11.552098	10.178318	-2.979681	-8.694725	7.180232	11.436546	4.866294	-20.260871	3.793546	5.973357	6.343855	5.357277	6.592278	-15.080332	6.753955
63	2	6.986159	-7.486696	-13.619203	-8.353534	11.113983	-9.928655	-11.600125	-1.616885	-3.700134	-12.158628	9.293471	-3.530522	-7.547674	6.771243	9.785323	6.298536	-12.418318	5.669966	5.507865	6.850840	5.826792	3.366961	-12.165909	7.735039
64	2	7.811049	-6.543382	-22.754342	-8.996540	10.658019	-7.846831	-17.499157	-4.378082	-4.268506	-13.062378	9.618217	-3.305370	-8.705587	6.063557	5.226314	7.330708	-20.751663	5.829530	7.059686	6.173899	5.752852	4.901722	-16.292294	1.024049
