46	3	10.919793	7.213996	7.989406	-0.013862	1.073337	3.584350	7.043004	6.249851	6.717634	-0.122015	1.929582	8.218260	3.267234	6.978504	3.560991	7.209388	7.989404	4.964468	7.210146	7.215158	7.036958	6.213673	-6.959095	4.037043	6.012424	7.880558	3.528283	5.257300	-7.366010	0.674324	3.189826	5.386787	7.214114	7.215159	2.629989	0.179874	-12.058095	7.513296	6.033121	2.828294	5.653828	4.650857
77	3	-6.926760	1.056723	2.250007	6.067008	6.122390	6.306891	1.405256	0.531625	-8.735633	3.702674	5.073953	2.036659	7.866202	5.425931	-0.191101	1.092787	2.250008	0.473304	0.999545	4.621626	1.639582	6.003326	-5.458248	-0.414798	0.026807	6.712290	5.729164	6.544392	7.230028	6.048678	7.392309	0.039312	0.999539	4.621626	6.805748	6.087847	0.410710	-6.299846	0.026401	7.476788	4.507823	6.544392
91	3	6.549120	4.958393	4.636977	0.597513	3.664622	2.581591	6.559665	6.489897	1.348415	-3.900978	5.368014	4.462489	5.785284	3.246174	-1.663302	1.584282	2.259736	6.617589	3.667614	2.585269	0.772546	1.126743	-1.663753	6.187838	6.243674	-1.257619	8.811561	-1.273430	1.266661	3.636526	3.078472	0.597881	3.664622	2.581591	6.544426	4.420516	0.395559	-0.310559	5.368014	2.182762	8.713348	3.246174
