point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
AS(AS_AS),AS,0.7961805555555557,0.7657174556213018,25.60769230769231,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,top60
C(AS_C),C,0.333699046679816,0.4970052083333333,13.43108651086511,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top60
AS(AS_C),AS,0.333699046679816,0.7657174556213018,27.005769230769232,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top60
E(AS_E),E,0.5529797335600908,0.7145061728395061,17.033333333333335,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
AS(AS_E),AS,0.5529797335600908,0.7657174556213018,25.94333346408818,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
M(AS_M),M,0.5809264053254438,0.5760000000000001,7.6000000000000005,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top60
AS(AS_M),AS,0.5809264053254438,0.7657174556213018,28.24735136829596,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top60
AS(AS_PS),AS,0.3144019460597873,0.6815545024360901,25.024863578205423,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top60
PS(AS_PS),PS,0.3144019460597873,0.08599920878283282,2.747110125598026,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top60
AS(AS_RS),AS,0.6660022650557158,0.7511063703652228,27.58326406975705,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top60
RS(AS_RS),RS,0.6660022650557158,0.9093014604719597,25.7411672873216,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top60
C(C_AS_RS),C,0.5204921929214497,0.48185495111217214,19.673868111594423,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
AS(C_AS_RS),AS,0.5204921929214497,0.7511063703652228,28.968753267210868,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
RS(C_AS_RS),RS,0.5204921929214497,0.9093014604719597,27.428672949461347,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
