,PC1,PC2
0,-4.220268805740958,-4.6750670612084955
1,-2.0655691350753154,-4.844752815687557
2,4.24875254401035,-5.19733933888942
3,2.941920609404906,2.024888351185122
4,-3.4097169778669736,2.4669229350863824
5,-1.8796751841783028,-3.0245866677572084
6,-3.458203479999212,-2.8656368092805256
7,-1.5813791939263935,2.2826958048420276
8,2.667689633107104,-3.2843984547799834
9,4.903465521467314,2.8552320241096885
10,-3.9289541736087656,3.3732907646495955
11,4.398946499588233,2.9539134075798943
12,-3.744676505587659,-2.782975866312383
13,-3.110229445964439,3.0241102107021756
14,4.44899970742708,1.736973491304272
15,-3.5210218874476746,2.232533042092482
16,4.1492575675884575,-4.335612628131161
17,4.320752721962384,1.7993934226986168
18,-2.593848002190668,-3.9580875909575406
19,-3.836793819145042,-3.8384064188042712
20,4.295165105367824,-1.2500116556720988
21,-2.2194155764370214,2.1068078266838586
22,-2.4074759349987844,-0.8766533838761056
23,4.003592129805169,-4.27140523100708
24,-2.145935269466088,-3.7410822427785138
25,-4.409974850844083,-2.8409325431172374
26,-4.24483414103243,3.5268149468814967
27,-2.6659597238198183,3.423726353430633
28,1.8749441433223648,3.1588019102083935
29,-4.150637475317806,4.203742754845796
30,-1.0062770602837061,4.012584998968738
31,-4.622343775423,-1.4851855772513558
32,-4.596946189075579,3.1008718410168847
33,3.206679024962665,2.6154234305996416
34,2.936120638253222,-1.9454451814900715
35,-3.9600006538109063,-4.241891541196072
36,3.743499520981221,-4.707311647546139
37,3.04204288199787,2.5086514705996823
38,1.246366552334909,2.643420128294638
39,4.935772186220382,2.402067021913865
40,4.871894396003304,-0.7146492371938299
41,2.9236152661201547,-0.6067019058358845
42,3.418201105374607,2.591519146068269
43,0.6200632651095277,-0.41356610082373835
44,0.7053326420148475,-0.42447116965610004
45,3.2946392640300988,-0.5191091161514613
46,0.8990398388459765,-0.4369757809016121
47,3.7766188689049756,-2.7105227178317
48,-3.043383222419066,-2.3103452311644492
49,-2.1569482424310182,3.2926847248022066
50,4.4036150345132254,-2.863693170348789
51,3.367453441543315,-2.791936349271195
52,4.737685228245117,2.004850157211312
53,4.839960057830204,1.9683437138772786
54,4.459456043641793,-2.8954170742709477
55,3.6841416316376985,2.078398574793452
56,1.9930479790900149,-2.726598628403222
57,-4.762274381571588,-4.748959980660116
58,-2.5538899061960647,-4.92071994317258
59,3.7637704159646646,-5.296067178781975
60,3.313672840951438,-5.215364561272481
61,3.9079545584590076,-5.272311182510858
62,1.0534124889824272,-5.133020321190397
63,-4.629929649185294,1.6568270107789609
64,4.8573523179040095,1.1076170665753762
65,3.153049185232684,1.2090686761219998
66,3.800050806457846,1.181643698169624
67,0.2832504613715114,1.4160491781643274
68,-4.360584593197487,-0.5158377727450812
69,0.7449836400551215,3.413074618331109
70,-3.206724700025602,3.640337679688974
71,2.307772412752589,3.4217076644852855
72,-2.9164613934347248,3.449450773783697
73,4.397317393035195,2.954889644584635
74,4.454618575587939,2.976083614573604
75,-0.9994249537133834,3.344631777970792
76,-2.507511645155365,2.8432811811551217
77,-1.1763191252449416,2.771837728860984
78,-1.8668822131130378,-3.5637520780861878
79,3.4564021267136718,2.6177149572004534
80,3.1754752752121402,-3.7426877017369264
81,-2.7024399979266924,-3.5175687730475014
82,2.254840558110658,2.6749291956359427
83,-0.23783592285213193,-3.6402703163931154
84,-2.568815574864916,2.8481669049422855
85,-2.63154726665657,2.854023487335845
86,-4.731361060794379,3.2778661067026467
87,-4.71345746436024,3.579872991103976
88,3.979369535812056,3.177466743946875
89,-4.412991678702159,2.3341417390780914
90,-3.7639964754584634,2.3013797329929924
91,3.674130466752813,1.864679907615068
92,-4.466942486918976,1.3206677890267815
93,-5.0065319375082415,-3.5444265793058487
94,-3.3407741229480084,4.181040972835214
95,3.696190119401776,3.8533689213157754
96,0.7910070174760305,3.9655853739689393
97,2.4263185164799155,3.9650423481528163
98,-1.1468342783701226,3.9806008455463124
99,-4.480743747189725,0.7355916291262036
100,4.166853416816886,-3.453673584419163
101,-4.804080105785876,-2.9696071137623057
102,4.462969576845307,0.25431162519029266
103,-0.8907279982498548,-3.149678771482155
104,-3.621828720931653,-2.40347054296907
105,3.9390800882195762,3.565669775825327
106,-3.3927460851287026,3.995741651493712
107,3.42647226751435,-2.8045644128735416
108,-4.731629763482281,2.73925341459926
109,-4.988053527577426,-3.4392065602454007
110,4.416614287637667,2.229817494776555
111,3.9376198376845504,-3.92580989734043
112,-3.643858319324697,-2.74699605854764
113,2.2800698802044463,-3.058384093503447
114,-3.7623956684014734,2.739646297239851
115,-4.270333768499384,-2.791941918721067
116,2.099849565387021,-3.045523855371582
117,-2.9559890960160504,2.76605972251379
118,2.3361911032365983,-3.062048685333711
119,2.611927708494579,-3.08336831379534
120,2.3470048172162654,-3.062684240414426
121,4.7153205627816215,2.3133370138716933
122,-1.7220346706353233,1.4343578969006154
123,-2.011445203378261,-2.0124553232845503
124,4.469643582634341,1.1499384231144656
125,4.23488492404736,-2.3026960318575727
126,-4.482013667435237,-1.0041822706966232
127,-4.58530585741286,-3.8465050849495084
128,3.327739810291768,-4.269274034479206
129,3.5578712435837607,-4.314553836030931
130,3.524495910689558,-1.4365715690006398
131,3.500095350536428,2.1979270363004253
132,3.3695783470656435,-3.8376471165149972
133,-2.7085392330659026,2.523082258304424
134,1.0768150844744604,2.3636044761689696
135,-2.92029978206893,-3.5040974018909194
136,0.7547497245207836,-3.652133349386467
137,-4.053010257554049,2.9239385751736955
138,-4.430281413119222,-3.7982067912093385
139,-2.3240637308224055,-1.1696134198120458
140,-2.217204738548359,-3.5383082350674644
141,3.4473284005398526,-1.5852843434437212
142,-2.3223519841894427,-1.235094664473045
143,-4.527107651932254,-2.5407066498853936
144,-3.5150682090357304,4.0084325571693915
145,-0.2164259267892308,2.9392038254924047
146,-1.3198423458207953,3.0263637973742266
147,4.688261995843403,2.6683465653252454
148,3.4285366082534656,2.8918514621602136
149,-4.933548673740736,-3.065648672306774
150,3.5988115366892055,-3.493812415784535
151,-0.3279642646706564,-3.261100982512433
152,-4.101700707248569,1.689355760277264
153,2.771088766356611,1.32810457030585
154,-5.0629704445444785,2.060662386334413
155,-5.626531570863091,-2.3511209699143945
156,3.392903401794735,-2.8897040510610386
157,3.7132812019160117,1.547102152069898
158,4.344206431174537,2.4200830411386227
159,0.34302216631025145,2.6168071247534193
160,-4.070930287517181,2.8932215473324168
161,-2.069600607895161,2.740328563975933
162,-0.8999009150592899,2.717966818547348
163,3.3866116195018816,2.60258886826493
164,-3.3243721281064,2.66066464252031
165,-3.546510360649667,2.6840386902658344
166,-3.7489304955031217,-1.7640743708419084
167,-3.2599185386645275,-1.8149434991373157
168,-4.478618534770724,-3.0349444082304746
169,-4.79840075613666,3.6799131852652223
170,2.6800394029047943,3.2157293919387633
171,-5.116434559565246,-0.5052082511559364
172,4.418377890653548,3.1172659371247473
173,4.074805569567048,-1.0653046712614336
174,4.262504015068699,-3.0508643386354963
175,4.0249836149267955,-2.98205199130873
176,-3.8999798215426713,-2.56103247509163
177,-3.4560160764797723,-2.627989073750513
178,3.1520633850818784,-2.893407413452787
179,-4.4905007116583455,4.104774674140202
180,3.9377576730615615,3.6583131647855893
181,-1.892546582097829,3.907129120794997
182,-2.385494100528753,3.0953160740943453
183,-3.1927415213691623,3.2178706589905604
184,4.704978128775464,2.7258761863108054
185,2.8904504019997903,2.8903074051953697
186,4.088556710806745,-3.954592554036277
187,2.686104886171661,-3.8585205604055766
188,-2.7961240622537797,-3.5928621755636927
189,2.802148294425522,-3.911084472825031
190,-0.13957325432546996,-3.7334155804885083
191,-4.268174169289277,-3.4827096302470357
192,-0.19186937824023517,-3.7551904725746983
193,4.170915402719835,-3.936341659739177
194,2.9062840834432957,1.8656697558626336
195,3.8081933320846755,-2.294527961992104
196,2.7342901310742254,-2.286310843399971
197,-2.519564032106873,0.025458284258451386
198,2.8773593263026265,-0.27383469962030943
199,4.026201228224964,1.8526901514768999
200,3.9450412081233805,-0.2814341287943537
201,-2.374334150277669,2.152996963704832
202,3.0915266179088463,1.8910271349473475
203,2.803454276646051,-2.2489981926637146
204,-4.267508586834512,-2.80813183731358
205,-4.21729971210078,3.177774290384214
206,3.74677405628954,-3.2517709129283516
207,4.29511446851468,2.690746485382243
208,0.7610658634391442,3.3663975613743133
209,0.5883750575503248,3.394406425934631
210,5.182638135536744,2.9861759859692985
211,-2.848406997734944,3.483983283406314
212,0.5668324849739019,3.3956439873709074
213,0.10950661429403052,3.3985128757399896
214,1.0489805705322444,3.3778845765676415
215,0.9269180784659,3.383208387347406
216,0.9976005604354569,3.3822677864863384
217,1.0167557821512254,3.3678913278536546
218,-4.01644512297359,4.8261398147975365
219,4.020281172689817,4.493994739915683
220,4.047763269683099,4.449329238625601
221,-1.5040848740424027,4.651585850135957
222,-0.45245380096174076,4.088684267591225
223,-1.0078418226718346,4.1460888264941085
224,-1.1530443217144657,4.1153815874528075
225,4.100469773844563,3.872802990267682
226,-0.8268093032219833,4.103992296612593
227,3.223769498949307,3.9398608292465314
228,-1.9422291208342752,4.184458289978854
229,-0.5665507906652844,4.095365811416851
230,2.7463699927473857,3.970941706138623
231,-0.9414990042726538,4.142307491208804
232,-4.047769196136829,4.451270402422509
233,2.44101556662489,4.2217683029438655
234,2.8375984167765607,2.0204429154618104
235,-3.2199822319245257,2.342833857299142
236,3.109724115024439,1.9950896190516867
237,1.8616213490223863,2.0430956644237663
238,-3.5947612986814623,2.3664588257862045
239,1.9843004085702702,2.0997952640735322
240,3.1086870068764365,1.9928021683209898
241,3.0335266481542638,2.0053470175011148
242,2.890795473495934,2.0072914366075194
243,1.0772754649878544,2.1134748495683096
244,-2.624931567406592,3.277590711932785
245,3.8288118905218353,-1.2529737912379235
246,2.7673282141382676,-1.1574276277367745
247,4.084192908279831,-1.2880964900496588
248,0.9947081684416742,-1.0291752452838325
249,-3.8752989836946883,-0.9092090738162634
250,-2.075772174637542,-0.9848325438973268
251,2.039088027428093,-1.1003933851713699
252,1.2712673063215971,-1.04650891160732
253,2.2096797817354634,-1.1122513444826543
254,2.8535140268772126,-1.1650624610083344
255,3.5667122714611796,2.0707559498797066
256,3.049719143802349,-2.3550414131122386
257,-3.5798630724277336,2.388649026865275
258,-3.9301595797417077,-2.0503296883866535
259,2.6243228948113715,2.086411267680519
260,0.24356074115822438,-4.45116437037125
261,2.0215330728740173,-4.482594314558888
262,0.42343103616084815,-4.439030446752481
263,1.0897171365964184,-4.460450463012389
264,-3.530405513377778,3.573759864808242
265,4.642425525660555,3.046227699588411
266,4.308727163783147,3.123079276146849
267,-4.918359637339331,2.208855725595532
268,-2.8231277069978624,-4.676580042628261
269,-4.218059019558527,1.7372119495711333
270,2.351976645995014,1.4079327133112862
271,4.232845431269027,1.2800189043616625
272,-1.1837362817277792,2.8173599802316716
273,-0.9892565136246146,2.809514027497003
274,-1.3141546571572822,2.847353486848973
275,-0.38267235407727246,2.780905626482455
276,-0.7443382968019093,2.8000747497953418
277,-0.6738627500523839,2.796947432799492
278,3.311610720667344,2.7269688993118573
279,-0.6544210924595296,2.8191278945795837
