,PC1,PC2
0,3.200834501500299,-4.894198659007345
1,0.24098247958761057,-0.8575743689693889
2,-6.465841196009508,-2.5579560575419076
3,2.202288255247867,1.0279844735684966
4,5.128132999220349,-2.8692072965559317
5,-2.199710029847773,-5.141938485943707
6,4.835541106501296,1.1323938826053146
7,-5.416898600545642,3.1222844870659214
8,1.8098546957444082,5.280071030878633
9,-5.080272945875683,-1.2229165751248603
10,1.5340428953490355,5.39315415650567
11,2.034023796521228,1.603964256406919
12,0.3803432579767091,0.01628978136178289
13,3.4953724072382166,-4.224189367930879
14,5.135384254637961,-0.7001086493874519
15,-0.11366505550860517,-0.6909265221933387
16,5.223569060014864,-2.8565587528486844
17,2.994008130089695,-4.874409997256863
18,-0.5230973221255946,3.0299051976089086
19,0.14804644019582583,4.078948271210585
20,4.065677801222439,0.7241198434004913
21,-3.7789890659688417,3.432098389603011
22,-0.7290078627770263,-0.6778977058453641
23,3.2568416165993255,-0.12283663870297852
24,-5.116706920030777,-1.7170047660071677
25,1.0188056458768273,4.89097870313278
26,-0.5292862927875854,-4.048578424659746
27,-0.967244008417198,-4.677569334314887
28,-3.5526882917235056,0.037255982725121935
29,5.912993370060491,-2.6568788773877223
30,-4.893596735757971,-0.5087752645298651
31,-6.417159180751314,-2.2172386262953414
32,1.2356288254268635,-0.303032175958973
33,2.8578878901702565,1.5051589269634447
34,-5.329138632583946,-1.1521507925085857
35,4.3930536785832714,-4.604844426688535
36,-6.111791061818155,1.8971603138098094
37,5.215323663090463,1.5459554187656632
38,-5.561300082383731,2.912723185369183
39,2.0695716325524627,5.600974067031091
40,-2.43513966936083,-1.1300056340010884
41,-2.975943533220865,-2.258684802918224
42,5.6081181225328685,-2.661816807281181
43,3.7522963623531203,-4.644467384608637
44,-2.9572692383310564,-6.803716175777001
45,-6.066227447857248,3.64893913918857
46,-4.402402045999734,3.0004372057468225
47,-2.696654026808179,-1.8931973100494972
48,-3.5677875966670944,-5.831075096793091
49,4.393907724039807,0.2881943712506258
50,1.0783648149291774,5.757887556123666
51,-6.494517603397945,-1.8733687929811391
52,4.486375093632853,-2.444974855440387
53,-1.0349837376637563,-2.555234805579751
54,3.567431704760915,-3.23808487480517
55,2.7652621154904526,5.56017112984481
56,5.744019890586749,-1.6280339757685331
57,5.485904832974941,1.843546126943873
58,4.928708186592382,-2.8515284904534948
59,3.059412493417688,1.9116656542450394
60,2.4158967055898595,-2.175782712463503
61,5.209796510970549,-3.231948582813264
62,-1.9170901879907887,-4.056627550380845
63,-1.7757218041697762,-3.8862549877897927
64,2.172943951807889,0.8689584719875671
65,5.41138974016748,2.532753137575809
66,2.633771067655582,3.1298425836837587
67,5.611852200423701,-1.0351944913876496
68,2.455997170126896,6.562236488472944
69,1.3477697330041691,1.1940872081173892
70,2.3235155389204474,2.3458798445052693
71,5.286019036099678,-1.6689054385909334
72,4.333417763949409,-2.823763903804625
73,3.3197194490485322,1.9811714645981067
74,4.796112649203913,-4.116226338719528
75,6.350401199223559,-2.156266252984725
76,1.6961836735917832,0.09505593024699004
77,2.718233242536404,5.3141547874755535
78,5.45286608069205,2.2738460263811606
79,4.511583879512114,0.08580750469830047
80,4.0810080584869,4.213208020070068
81,5.8747644561550585,-1.7713801832701794
82,2.644202194044855,-2.0301181511855066
83,4.040871904140113,-3.9258791625258214
84,1.3355660935559965,-0.2227024911663183
85,1.6267804113906785,4.7975524654648565
86,-5.000212931789636,-0.9569879011024148
87,4.920628547844729,-2.678142152975614
88,-2.617106474500471,-4.381481974038579
89,-5.169840931937804,2.47772315800993
90,-2.0046316173975316,-5.166173595322129
91,1.8363013840277604,1.5283985515835226
92,-6.124156437159921,-2.2288975155907065
93,-2.977231203556455,-4.791877913830068
94,1.92226721477104,5.805948542465946
95,5.577691595406002,-2.2211638742349415
96,2.3347367410366204,2.1870185948989596
97,5.154847863224331,1.1556543568679434
98,0.5149834648603108,-0.07694318448093868
99,-3.61036904714015,0.9245138801992507
100,-7.330879021974955,2.492635012584705
101,1.2101872162456597,6.269041256485214
102,-5.98254351832764,4.022212087776364
103,5.181520676632875,0.30053731766041475
104,-0.32075603459379304,4.488893708991217
105,3.6502655496111056,-1.3885070846582601
106,4.825676036759565,-2.927545988044451
107,-3.0626113526190726,0.3171824110070366
108,1.1965170203100584,6.4840018206788645
109,4.277727832859541,2.4381890914447806
110,4.9199377484350055,-2.1293694402850742
111,-4.931807917925604,2.71703997876537
112,-5.823645515389635,3.8637735161027535
113,-3.600645572758694,-5.724526047103851
114,3.010591171629814,-4.116634208927198
