,PC1,PC2
0,-1.9557425870667224,-6.114230746406637
1,-6.065338198899891,-1.7525922122423614
2,-5.026507570972999,2.7024958541359716
3,-0.07270355133888026,-6.18428395575935
4,-5.867064386036041,-2.475189342083318
5,1.2183746104865194,2.5380499187494614
6,7.506996245746195,-3.8220878945913004
7,7.152763100528058,-0.7684809063492927
8,7.2095953954779874,-3.5222389043062363
9,-2.9307699117502506,-5.393057197441299
10,3.4586314380807304,-2.1924917146354654
11,-2.923690924885941,-2.816312913391518
12,2.1663433823272302,1.728671723445765
13,-4.239150095700139,-3.856314664902966
14,-0.4382578467966045,1.1606326202237887
15,-2.5755112135479314,2.980449646045029
16,-1.8714442599323606,6.106783098930891
17,-3.2160791399800006,-5.5219654380702385
18,2.663235888627103,0.6136875920534521
19,-6.405305357938332,-2.0583909089090033
20,0.2309898759884576,4.2736493595146685
21,6.684731812282332,-0.9020901789561061
22,4.89672138446102,0.016612689449730027
23,-6.838487503451109,-2.318103214911358
24,-3.0809676025347903,-5.754733922238134
25,2.710187404187516,-6.915560503686368
26,-6.456735719328532,-0.9686471213756718
27,-1.2231843357928731,8.432989446675741
28,-2.0974990247034833,-5.0004922764613395
29,8.260682353321846,3.9938065276490433
30,2.0053545134076174,7.876751953004026
31,-1.355526281059589,7.079442478569327
32,5.97864716088356,3.915093941007504
33,-4.284478951858202,4.60753294954916
34,9.450556606061438,2.4211799132442486
35,-7.327547749316117,-1.9840281233826185
36,-3.91393738943284,5.151722387163834
37,-2.649232669321115,7.249540762842151
38,-6.619856914684169,1.597194806244154
39,-3.5980689874795995,3.1802619975172615
40,-2.496745693791893,-2.266852048257625
41,1.6115582119843643,3.3869300325567004
42,-3.154863867988119,-5.873099544813451
43,-0.25235835416724955,4.83785512194742
44,1.124346597815454,6.999098813692946
45,-5.917024601006501,2.702058192092619
46,-3.601309910537395,5.532789528573347
47,-3.4925217935508206,-5.145004612692616
48,-0.9007516231998899,7.4700078565394845
49,-6.8459171931972795,-1.8559986562987312
50,-2.515401777855159,-1.1868258903954616
51,5.080190333543158,1.7517126543845771
52,3.6582227902785314,3.6963268514423127
53,-1.4222127299015823,0.5568150036652962
54,-2.43338740815626,5.623262445509568
55,9.674842016665691,2.126297796975669
56,2.209007930365955,-6.335498747641248
57,2.2801328931166873,-6.365460183977168
58,1.6507709658188257,-6.066836670022281
59,-6.044526540696717,-0.4996835242345902
60,1.4446370833354636,-5.985820186744921
61,1.5789352075580998,-6.0335835034387255
62,1.8545841930512679,-6.168832477779144
63,2.0610694834312335,-6.264759846630323
64,-1.5711852606185692,8.535574859714405
65,-5.911859721945784,1.9121430951072906
66,-6.594960234114023,-2.0818853839422573
67,-2.7023312691701564,3.121346270800839
68,1.2199837221327947,7.636215495920754
69,-1.6563729141967367,7.859015192230072
70,-2.970598071419629,-5.291000631444309
71,7.677571093531441,-1.1251220025912547
72,0.4279236404012074,7.639503127000572
73,7.083333011282924,3.9976740942176106
74,1.9846606869319043,4.679196135582097
75,5.312164862103958,5.765254066655715
76,6.332625002118946,-2.67303095460733
77,0.6644664392209704,7.37246805723173
78,-1.521207728360509,7.690291194291244
79,2.4498952737638753,-2.0006154400394465
80,-1.3833857736381665,1.4416373647327527
81,8.437521342308365,3.3139742977458257
82,7.382775837590126,-4.1253686130536105
83,-2.7838736282788212,5.688178298686361
84,-0.6083227109523903,5.36460283132861
85,-2.1930735225029627,-6.552195149730236
86,-5.70438367889589,-2.2790828032129893
87,-2.5800291267492277,-6.077408367927316
88,-2.691495995981365,-5.639608923979216
89,-1.881468760936247,-1.6453397379423962
90,2.0750100269291263,-8.495333090388927
91,-3.676147311461289,0.5752108695567375
92,-5.4181342472073615,1.0510397799239888
93,-6.13177934064009,-2.6361226589913267
94,-4.298327389245519,-2.9473379257485686
95,1.4042005349973627,-7.879206039350196
96,0.9943961870385895,6.305394563032142
97,-1.0980452591837782,7.351124352487478
98,-1.797563440338806,7.541985903875432
99,-6.1187762041246,-2.444372661301563
100,-6.557291263250745,-2.047398138349203
101,-1.2979963731217234,7.180426733241135
102,0.8398259031447067,0.22510996867319125
103,-5.5763604407467415,2.591141202706016
104,0.743664728671301,0.4039991610654088
105,-5.102034985017125,2.2150949379031277
106,-6.665833338252336,-1.8523284348447016
107,-6.163728225274822,-2.2157386610644525
108,-7.031077457798205,-2.840501768875231
109,-2.5530522151014816,-6.611542041634391
110,-5.891178106505277,1.1511023943149616
111,-0.3262317411205283,-6.684957998845067
112,-6.040088125272181,-2.2258640812001027
113,4.910369204907907,-7.853533386338086
114,-0.13072435617518405,-5.937254453821709
115,5.038227409373516,-7.065642890608859
116,-5.244526053383621,1.0098347188841255
117,2.059888296573607,2.6363704173614058
118,-1.3281976819203185,-5.181650515799795
119,-0.3442230415440228,-5.76515144444429
120,-6.0763047153436025,-1.6182097898758772
121,2.835994085840542,6.53338594560582
122,-1.4828959354208702,7.597734912900869
123,5.376128745106352,1.3646592287368386
124,-2.2275776902012883,3.7725194702184144
125,-5.049808035539611,-3.0747320221312173
126,-1.6604101679733763,-5.616409763775878
127,-3.0015424729064297,-4.641263147186316
128,-2.696163403922253,-5.380663200133409
129,3.5481955352919687,2.5728365886164433
130,8.733203318768615,0.9203558039690042
131,4.444024956764302,-6.961113023644166
132,-0.9350887730923356,-0.07660299089945832
133,1.4142220299572887,2.8933882892711207
134,2.450206585270647,-6.200748793925455
135,9.524861234463236,0.5695748196892233
136,-1.2758023481377285,-1.0175393220020388
137,-1.9881552798177136,-4.900972810684653
138,5.165802308016747,-2.6693478636187185
139,-5.513881337733596,-1.0160867366141195
140,5.038959860374546,3.0465640111751218
141,2.0438212631677737,-5.744231994285716
142,0.7232435916721354,-5.1800005531946605
143,2.799439300247418,-1.8772174857659234
144,8.608512912904033,1.8144435916327806
145,1.4634849802716965,-1.3215498390087308
146,-4.885393360322291,3.414427100904511
147,-6.613997621332357,-1.7593722965732106
148,-1.9932645985135549,2.933770328945847
149,-0.6996536395277286,7.57077275182006
150,-1.2591293542960202,2.4760376905732597
151,0.007555873399317507,2.161122198284544
152,0.0595651916829359,7.229406449375116
153,2.6029336014713778,6.622467841269046
154,-0.8468315890371623,6.5880406325573215
155,1.3103480294504672,1.8683314249935505
156,0.5411249492966019,1.659371220196686
157,-2.542017925195646,7.292170878602805
158,2.9787513981326756,0.784620778994403
159,-6.781960559673535,-1.8085284584974581
160,1.7572099972779067,-0.8871111004306319
161,-3.991011490667719,1.0548248995749891
162,-2.6922734247969466,2.732440853569939
163,-4.8531177507958265,0.941874044037199
164,-1.5381249374871995,7.387282255363139
165,-3.74662154618374,2.68731864103272
166,-1.1112646970550355,-4.574693615703343
167,2.5055514322752046,3.166626802159496
168,3.2345597540907356,4.256245627731694
169,0.5250894745193022,0.7605558672034732
170,-4.9621141388912005,-0.3415531852923116
171,-1.5042878042575654,7.038141192028823
172,5.42556747126654,4.03919562020666
173,-0.7615855676427362,8.134269940930736
174,-1.5564329853786538,4.259602863917587
175,-3.3940089770519495,4.681829249479008
176,-4.144546461074958,1.5773491419487562
177,6.773218020023486,5.534813467472777
178,-4.928270970799573,-2.6990480081080723
179,0.17460039330227303,-6.881638057500849
180,2.705103351038225,-7.564748148747967
181,-0.3456885766805917,-4.056226788207568
182,-4.194576791971442,1.1628434824508278
183,1.6591257461116962,-7.418623720204688
184,3.913981502987674,6.746020397601836
185,7.793747673278055,1.7725901123648033
186,4.9908638905257545,5.736232860752508
187,1.6178380815341258,6.796302754716667
188,-0.8530339624138824,7.991198620460622
189,-4.835076487807827,2.5723757664915547
190,-5.5890328690148054,-1.391756102071439
191,1.337286558018882,-5.4636096398086345
192,3.857835815680337,-5.790808458859334
193,3.539488479534186,6.456761761165824
194,2.683451068783658,2.2297162878500605
195,1.3608677005688723,-5.708717712846056
196,-6.433778354850505,1.716143992334949
197,-7.293331991840643,-2.342107750327681
198,-3.031576301670149,-5.920079537982388
199,-2.312475376842426,-1.9606256510894113
200,-1.8618807763727012,7.747380582903962
201,-2.348526371436151,2.9193412719759024
202,4.2082286406117335,-7.610882764702215
203,-6.664644654477952,-1.3110414455588508
204,-2.2203241215201315,-5.766070022395657
205,-5.7559002137730975,2.115192495897769
206,3.171132557802096,-5.551421197093545
207,-3.726357343700586,2.6141868658844016
208,7.657299364722576,-3.292442072540044
209,7.396113466811574,2.206767216295424
210,6.629771922000604,-1.3178744335907007
211,-1.9303175275076516,-4.965797251257021
212,7.84082613620973,-1.516605173996105
213,6.109753471735528,-0.933136322929422
214,1.8766954808437863,0.2355758980474503
215,7.704993768247156,-1.4550684317246267
216,7.598668128653714,-2.041828231252252
217,-1.976158561911303,-5.607356479677869
218,2.535026611837937,3.2212854955588224
219,6.084016713923883,-0.84536213983395
220,1.8526764912030889,-0.29681864044163064
221,-4.787893550873396,0.8575460873081093
222,8.698591973905998,0.9766430968505504
223,-1.7108360112118446,-2.8660212939860923
224,-2.533822488052055,7.053768795544819
225,-5.36901455740956,-2.6170940421457702
226,7.309331200075802,2.9138137131273205
227,-6.203414421504794,2.092086713658128
228,3.0777598428912105,-1.816999795326383
229,2.0872265015804574,-6.999689936293934
230,0.7859504471247881,-6.728770618494749
231,-7.227103574020525,-1.954437532901068
232,-6.298788514038279,1.733272906694096
233,-3.781828812024191,-2.2667873997580146
234,-1.9992831912514255,-3.0718371044077353
235,8.015070029772577,2.2604863975985725
236,2.738664477399083,-1.83130015661814
237,2.1187796493636757,3.46498609551137
238,-1.5459001896694966,7.048099616482449
239,0.7004308528495945,-1.6240395993042114
240,-5.748576966780422,-2.0406516707265285
241,-2.281552371508727,2.8725842243515247
242,4.166079067857035,3.2636959242145758
243,-1.3511549664140368,-1.4881300810918965
244,-0.7900457040754169,2.8641222689454127
245,-5.759350421731105,-1.168129565278209
246,7.274570047029931,2.9520374009217782
247,-0.9534488177422156,6.943120801403205
248,3.9833117576011334,5.070761680407367
