61	1	-18.012508	-14.521475	-9.031126	-9.048625	-1.864992	7.724140	7.955615	5.718640	5.176194	3.119185	-0.041227	-5.641079	9.172521	-20.171804	5.736102	0.968432	4.809399	2.162156	-2.305904	3.200830
62	1	-24.006115	-11.118742	-5.369104	-13.290802	2.020099	5.978951	5.418270	5.237929	6.972986	-2.194561	1.137869	-12.873322	7.896065	-9.086633	6.526812	1.695232	7.055995	-1.167388	-16.898732	1.353131
64	1	-3.520248	-9.354261	-9.824180	-10.719083	-4.378567	-0.681660	2.308019	3.427899	4.156161	5.868333	5.774772	4.925997	-2.982174	-3.580477	0.700793	3.495091	3.442496	-0.824452	-18.347506	6.026413
75	1	-14.514095	-12.797823	-11.500772	-7.103993	-2.081054	5.786445	5.812953	2.668627	6.118065	1.171404	2.037701	-18.970626	7.199799	-17.190215	6.089958	2.316521	8.301673	1.659106	-3.194030	2.342129
76	1	-17.626624	-11.747738	-3.951672	-11.487645	0.371654	5.964016	-0.194645	5.356298	7.019570	1.075796	2.975514	-7.521305	7.142441	-12.401938	2.861599	1.469241	8.881959	-0.775367	-12.733805	1.739420
79	1	-12.842081	-7.165650	-8.683258	-11.748015	-2.898935	1.845032	2.536730	8.335033	6.846561	-0.775904	4.277332	-7.160721	1.692514	-5.312005	0.763245	1.035217	6.821958	0.272936	-13.739370	6.008060
84	1	-19.493911	-10.762880	-8.006634	-15.619080	2.673270	4.791899	7.929293	6.626037	7.447057	-1.692607	5.409251	-12.786922	3.564049	-13.386589	6.381801	4.111150	4.717160	-0.002788	-12.322217	0.164519
89	1	-15.804374	-6.269946	-3.990421	-9.419678	0.925472	7.773125	6.812502	8.646472	7.115847	0.931539	2.792420	-13.784221	9.323512	-12.174775	8.460994	-0.023709	3.235223	0.884664	-16.046631	-2.518561
90	1	-14.104435	-11.573677	-12.344330	-17.488401	0.466810	3.306469	5.172121	7.410541	6.950212	0.919480	-3.400557	-7.760557	7.056052	-12.010068	7.064627	1.060337	8.756096	2.753494	-13.454447	4.496162
96	1	10.518796	6.326074	3.552419	5.457617	9.454484	-0.371233	-5.794076	-7.534395	3.101034	7.690363	2.537752	9.644490	5.696534	5.136463	-0.560053	6.574908	1.596876	5.566418	5.191653	4.869538
100	1	-27.201709	-11.908651	-6.938218	-16.546782	0.664845	8.096892	8.418501	6.360286	7.045497	1.601575	2.815383	-6.430728	6.528316	-12.909183	7.699081	1.263601	4.390884	4.118074	-11.374486	0.802889
