1	1	100	-23.134724	-8.627626	-11.627933	-8.580916	-3.669892	5.912588	5.261698	5.848421	7.772157	-1.573730	0.123031	-15.599419	8.397286	-10.833419	6.441570	1.270671	7.554651	2.490027	-7.422290	4.293062
2	1	100	-13.562020	-4.809885	-8.101712	-9.955652	2.897287	5.326076	6.237865	6.686196	6.372359	4.136585	1.760679	-13.788711	6.973154	-16.665439	7.700227	-0.104350	3.306412	1.030798	-8.738372	0.817578
3	3	31	-8.989043	-8.789188	-9.921173	-13.371784	-0.298722	6.304856	3.466013	3.314888	5.121787	-1.020306	4.182226	-5.747877	7.011255	-10.477707	6.213487	7.723315	3.077429	1.779791	-12.833450	3.894259
3	3	53	0.028180	-2.972285	-8.877535	-9.707711	-0.297619	0.553685	-1.626646	0.432718	5.121787	4.947374	6.826211	1.763482	0.546555	-1.972571	-0.003088	9.403242	3.073556	1.779791	-12.432536	5.285879
3	3	16	9.111232	6.347349	7.006915	1.324442	6.040289	-5.809755	-8.113767	-3.102428	0.309276	5.141160	6.995659	7.946437	-1.488030	6.977988	-0.042320	9.404420	3.073556	6.852763	7.017770	5.454187
4	3	87	-11.510184	-11.267136	-13.761278	-15.546044	0.592426	7.281750	4.980932	6.628332	6.207807	0.132093	1.702592	-9.825865	8.075156	-12.068656	7.534330	0.653264	5.263389	2.610790	-12.848850	2.324859
4	3	3	10.024812	5.846318	4.828933	4.308723	6.801109	-3.075005	-3.328293	-2.113487	1.059709	5.959206	7.018209	9.698104	1.742051	7.617905	0.995528	6.327982	-0.113357	7.466377	7.275363	5.857325
4	3	10	8.347149	5.682646	3.750487	-0.583306	6.801108	-3.075005	1.981863	2.768007	6.207789	5.959206	7.018209	8.356200	1.742051	7.616517	0.995528	6.327982	-0.113357	3.038463	3.026818	5.857325
5	2	33	7.245933	7.560056	4.127267	6.157747	5.481855	-4.141622	-4.079437	-1.400681	0.906955	7.548467	6.296218	5.757528	-1.496672	5.891887	-0.903784	6.436959	4.955623	4.576361	1.690739	6.259548
5	2	67	-7.680619	-6.556897	-13.865808	-11.038399	0.024794	4.756599	2.333896	-0.585149	1.242510	2.365525	1.037072	-1.264376	7.295948	-15.005566	4.857639	0.212487	7.363454	0.769200	-14.115803	3.697367
6	2	98	-20.823761	-9.506457	-3.757344	-12.357769	-0.366269	7.668674	6.100117	6.252268	7.198851	4.501123	2.057698	-17.035182	6.994192	-16.551621	8.371657	1.614040	4.103648	7.108447	-9.695587	1.088836
6	2	2	5.547148	5.546538	5.607620	1.194540	4.781727	-3.026661	0.824446	-0.070281	7.011018	6.010391	8.212329	1.333944	-0.755543	5.459219	2.102407	8.224869	-1.623183	7.383182	3.249382	4.752236
7	1	100	-8.940930	-8.428828	-9.454577	-12.588725	-0.574754	9.552328	2.918874	2.645169	4.284077	-1.525389	3.622001	-4.722811	5.228176	-17.034626	6.247419	1.811054	8.344452	-6.247368	-9.224254	0.322628
8	2	48	-12.799021	-10.038912	-10.355599	-16.615642	-0.118862	9.024428	2.956324	0.671712	6.970455	2.379506	-0.490305	-11.507206	7.580258	-14.145517	7.792680	3.100603	3.809793	0.404497	-15.540450	1.254658
8	2	52	8.060996	8.365250	6.556212	4.109406	4.771170	-2.971690	-3.744841	-5.750985	1.083783	6.646871	5.381858	4.154544	-2.565716	6.631443	6.466618	7.464964	0.495314	6.774300	3.682411	7.453931
9	2	82	-15.311713	-10.265090	-12.107312	-10.308891	0.854423	6.322288	3.385121	7.809920	4.909377	0.677650	2.140623	-15.444200	8.750713	-15.054055	5.945139	2.609965	6.768995	0.444553	-16.408719	2.119911
9	2	18	3.264845	7.323865	3.258901	4.807388	6.392400	1.154178	-3.437586	-2.277602	2.641933	7.183984	7.510378	8.349019	4.320682	7.454619	2.237081	8.782850	0.689295	6.146714	4.239832	5.923924
10	2	76	-17.854254	-7.772094	-12.886962	-16.250065	1.073783	5.252633	6.956033	3.965738	7.311803	1.615575	2.780888	-7.808107	6.807246	-11.185627	3.157527	1.243181	2.671872	-0.699466	-9.310679	0.860360
10	2	24	7.583334	6.523700	5.986987	5.111558	6.848539	-3.591428	-4.751414	-0.502769	1.069328	6.666627	6.674793	11.960776	-0.913417	7.414218	-2.199292	7.130188	-0.970848	4.790940	4.751546	7.393223
11	2	54	5.332643	6.398995	4.280074	3.899764	6.414071	-4.451972	-0.320422	3.672082	6.249798	6.422632	6.994304	5.677944	-5.552904	7.948083	2.222128	6.127521	6.551739	6.596257	7.750795	7.660852
11	2	46	-18.716618	-7.556359	-13.725384	-11.338261	0.240935	6.699083	4.251094	7.991401	8.317405	-0.079907	0.510946	-9.478456	6.561425	-5.403733	8.192452	0.264703	7.684853	1.441131	-9.631189	5.228532
12	2	44	-20.756005	-10.929357	-7.829874	-7.853629	0.736912	6.274756	4.555544	7.259120	4.974903	2.080778	3.219566	-12.762940	6.502663	-11.233703	6.856213	1.384187	6.808676	1.011176	-10.756677	0.556532
12	2	56	1.998844	6.658773	7.273706	8.032782	7.347912	-5.014558	2.679143	5.098380	3.582766	7.268603	9.001038	4.732495	-2.621517	9.139611	4.347954	5.898177	6.050973	6.381153	7.036281	6.759547
13	1	100	-8.734135	-8.764736	-11.462208	-14.295520	1.334449	7.894621	3.273144	3.031967	3.195285	0.399198	-1.732677	0.526796	5.173894	-11.548720	5.771948	-0.610111	7.176312	-0.689698	-6.821468	-0.881238
14	2	34	-9.630223	-8.734018	-6.773109	-5.033890	3.215786	4.140365	4.129560	5.351019	3.586489	1.333447	0.869355	-0.264089	8.628462	-4.122149	5.939776	0.066022	6.978852	2.868860	-11.531481	1.462258
14	2	66	7.178638	9.191648	5.952303	5.612401	6.376001	-3.005986	-1.669096	1.872079	3.241595	5.977655	4.935964	8.945458	3.179987	7.371197	2.479510	6.644583	1.962070	4.943894	5.500577	6.576636
15	3	24	-3.567597	6.639181	6.487639	1.873422	5.806543	6.613022	7.332832	6.594148	6.178248	6.932311	-2.363955	-13.539845	7.441601	-1.211879	6.114879	3.079850	4.542449	4.468241	1.319928	3.458705
15	3	27	4.533292	7.188588	8.520225	7.476405	5.806797	-0.455344	1.585921	2.563442	5.900943	8.272930	4.190715	-2.825266	0.096183	3.604350	0.222858	5.929865	3.721628	5.003324	4.118478	4.494196
15	3	49	-15.427110	-9.617016	-5.356064	-3.912167	0.052501	6.618902	7.373228	6.594375	6.487191	6.932192	-2.364611	-19.727860	7.445067	-13.243162	6.114922	0.722586	4.696113	0.754262	-14.225128	3.458646
16	1	100	-5.268476	-6.310426	-9.801036	-14.874624	1.195040	1.933154	-0.116414	0.651117	9.463574	0.653847	7.026900	-9.523615	-2.638686	-11.046253	3.194983	3.063743	6.330121	0.601528	-18.504709	2.069869
17	2	19	7.285929	2.473295	8.895811	4.295377	6.221264	-2.474444	1.597328	0.422753	4.331398	4.914903	5.188472	5.977308	-0.252642	5.950349	-0.935856	7.192626	1.211752	6.170105	0.565630	6.085322
17	2	81	-9.291134	-15.743323	-8.584793	-7.084178	3.731685	8.885162	4.461216	4.774472	5.277826	-0.991500	-1.158119	-8.043093	6.894162	-11.187934	5.682702	0.552755	6.160205	1.029874	-15.816925	0.835372
18	2	80	-18.056491	-11.016068	-8.936819	-8.763293	2.518623	8.334444	5.285785	6.912415	6.220049	0.983753	1.714281	-12.080685	7.377988	-17.002617	6.840765	3.164810	6.954014	2.182599	-10.408837	3.370850
18	2	20	10.234337	6.370003	5.797141	4.213882	8.160533	-4.301267	-3.661828	-4.057277	0.191802	6.298587	6.269556	10.767545	-4.041372	5.805513	1.339140	8.954374	2.341316	8.127073	6.533861	6.781680
19	2	48	-16.487786	-8.018943	-8.536223	-17.178768	0.440186	6.154490	4.354978	5.940285	5.088488	2.229200	-1.609872	-12.596807	7.363809	-13.487192	6.097633	-0.230669	8.851791	1.604208	-13.306036	3.520464
19	2	52	9.598713	8.773036	6.765169	6.141770	5.834473	-0.956264	-5.609065	-3.240200	0.014307	5.616306	4.452419	9.553169	3.389198	7.577162	-0.257635	5.222795	8.802991	7.304151	3.505904	5.762865
20	2	30	7.123021	6.397607	6.580609	4.883118	7.225703	1.959502	-5.056564	-5.692419	-2.064163	3.327894	5.632944	8.726375	-3.455229	6.899089	1.148315	5.295106	5.897843	7.207261	7.517574	5.041819
20	2	70	-6.411016	-11.731539	-10.465568	-11.301040	2.763735	8.500598	0.369675	-0.202098	3.338987	-3.040582	-0.430422	-1.470516	5.508448	-9.100163	6.745856	-0.972384	8.646930	3.146225	-14.395458	-0.840197
21	2	76	-19.497560	-9.665789	-8.174723	-11.526260	0.002674	7.488893	6.754932	3.334036	4.577468	1.129764	1.013838	-1.960316	4.450702	-13.380284	5.821524	0.856102	6.792900	-0.759702	-8.230706	3.142955
21	2	24	6.347890	6.454794	5.446890	6.045432	6.520204	-0.351657	0.480207	-1.038971	4.542812	7.664035	6.559165	9.095562	-7.280758	6.665042	-0.542250	6.462203	2.255480	5.046769	5.685517	6.340322
22	1	100	10.973128	7.027699	7.108507	8.759462	7.846620	-5.396637	-6.598158	-5.832094	2.346145	8.630123	9.154500	10.184983	-5.880897	6.728919	1.146104	6.881395	0.746762	5.555657	2.699359	5.633804
23	2	73	-9.242914	-6.395136	-9.323139	-11.821493	-0.793524	5.779991	2.997829	3.933004	5.378192	-0.561690	0.187968	-6.708595	7.270408	-17.630859	5.297824	2.815743	6.409055	0.160421	-8.591377	6.580523
23	2	27	9.509626	7.265920	7.647068	5.368018	5.281196	-3.655663	-2.401343	-2.725048	3.149407	5.348473	6.641545	9.068424	-0.788419	3.517974	-1.069090	6.985206	3.566178	5.849902	6.523475	7.343968
24	2	51	2.012091	7.752049	6.890987	0.532815	5.605684	-3.846010	1.736951	5.820894	8.349218	7.499265	5.977998	-11.437886	-3.234223	2.689296	1.842533	7.474946	6.967071	5.434298	6.130784	8.087899
24	2	49	-12.000325	-10.737340	-7.063288	-12.578216	0.564365	5.063001	5.372777	6.386040	8.500731	4.443878	-0.356514	-16.675238	3.887410	-9.425961	5.550949	3.523998	9.063154	2.600661	-15.149264	5.833380
25	2	93	-19.960842	-13.567709	-11.606701	-7.031393	-0.083666	4.249873	8.097145	8.078915	8.253994	-0.520037	0.676658	-9.877527	5.361219	-14.232340	5.540270	0.192302	7.972311	2.438656	-13.223706	6.951310
25	2	7	6.287669	6.024247	7.256210	6.645466	5.717925	-3.266301	-0.111047	1.125071	1.848161	5.200147	6.758527	6.681017	2.153477	3.599519	-1.055686	6.703313	5.968131	8.061994	2.296959	9.081354
26	1	100	-14.133546	-12.008932	-11.103351	-14.515977	0.162137	7.926381	7.026874	6.244595	7.667454	4.665642	1.632380	-16.018111	5.177242	-14.895859	7.099632	0.266401	6.333681	0.302517	-13.085867	2.053743
27	1	100	-18.937012	-6.663338	-11.394716	-14.595493	3.563052	8.042306	5.402997	6.783213	7.898611	-1.487246	2.644528	-16.025036	5.827097	-9.335378	9.143742	1.408721	3.194037	-0.692418	-10.748653	2.652572
28	1	100	-20.254827	-7.941156	-16.590515	-16.385410	3.905265	7.932553	6.481827	6.241232	6.263004	-2.497125	1.897874	-3.564783	7.029506	-17.497869	5.794732	0.440338	6.961599	0.126759	-10.063092	1.208264
29	2	90	-16.082949	-13.419165	-10.190586	-10.545076	-0.606499	5.749763	5.968110	6.306718	8.518471	5.655116	2.077655	-11.362552	6.007402	-13.397839	7.487328	0.466043	7.201681	1.299981	-17.376601	0.586320
29	2	10	-0.124536	4.725513	6.819478	2.116300	6.010102	-6.298884	4.871574	6.253049	7.342183	8.490192	7.661574	-1.737166	-1.402989	2.965766	4.277304	6.005115	5.924316	6.113545	5.177427	5.989670
30	2	81	-11.778290	-12.691866	-10.847768	-12.932394	2.281248	7.104415	6.273207	2.984395	7.043573	-0.405741	-0.016839	-15.755935	6.399951	-12.454485	6.587095	0.268986	7.289086	1.378858	-9.803014	2.111158
30	2	19	8.542464	4.989620	4.752128	3.992194	6.054192	-1.887780	0.252608	-1.297301	1.042475	5.903406	6.499348	7.503949	-1.849337	8.618119	3.443826	6.403889	5.284119	6.895011	7.807198	8.412774
31	3	59	-10.780107	-11.444418	-16.400167	-12.997137	0.465312	6.979310	6.652178	6.410570	5.912281	0.231281	2.022978	-13.310098	6.355428	-14.355932	4.658624	-1.941935	1.848698	-0.883572	-16.581168	1.775225
31	3	28	3.674406	-6.129298	-16.379623	-9.405493	0.471181	0.386234	1.951785	3.171757	5.912281	6.435568	5.621959	-0.526927	0.669210	-8.802964	2.696766	4.608320	1.801841	-0.883572	-16.581167	6.452965
31	3	13	11.117890	4.438431	2.164311	4.276039	6.358240	-5.820802	-1.472188	0.392316	3.130189	6.435569	5.666019	11.290389	0.614244	5.099524	2.678371	4.608320	1.801841	5.171455	0.691749	6.459975
32	3	12	4.877386	8.200978	5.026437	0.135646	7.410634	-2.452934	0.988568	4.139843	7.439272	6.801449	7.857613	2.335481	-9.251978	5.038453	0.065289	7.183991	3.574375	3.404414	2.045587	7.196867
32	3	60	-11.443147	-10.397333	-7.217574	-15.286162	0.986336	4.767384	4.666254	6.373090	7.439814	1.414611	2.666971	-13.147951	2.462067	-10.373025	4.617414	2.377375	6.331062	2.585372	-14.076859	1.104943
32	3	28	11.170512	8.265859	6.721703	4.309676	7.410634	-2.452934	-1.193145	-3.803478	1.239748	6.801449	7.864480	7.407936	-9.379537	5.137087	0.065289	7.183991	3.574375	7.373006	6.502828	7.196867
33	2	61	-11.229287	-11.371204	-4.507674	-15.565225	3.039672	6.371240	3.773720	1.979115	6.744401	1.823602	0.218374	-10.284931	7.887555	-12.562273	5.469311	5.104488	0.057668	2.691832	-9.234747	4.285980
