42	2	3.997912	8.148123	4.570080	7.337594	4.091182	-3.513080	-0.304551	-3.003600	1.064125	6.464223	7.088827	4.954113	-4.740390	5.762415	1.091229	6.809450	2.251141	6.526546	6.314600	5.700090	-16.038559	-7.969143	-12.025810	-11.188588	-1.512723	6.529167	6.400487	5.514480	4.662713	1.172459	1.246736	-4.479370	5.211508	-14.714311	6.171064	0.499385	6.753797	0.808167	-12.023194	0.223884
43	2	-18.430652	-8.730731	-11.133358	-13.928873	0.151215	3.818194	6.358533	3.467242	8.730194	0.296725	5.626343	-10.601270	5.672110	-11.495555	4.822180	1.472963	7.157020	0.901731	-15.497979	3.180378	8.410884	3.461840	6.083792	8.054527	6.722550	-6.652308	2.000405	-1.376554	4.718270	4.333949	8.834513	7.004888	1.414434	7.623404	-0.383475	7.908952	6.015107	6.439441	6.393094	7.805056
47	2	9.118940	6.813802	4.001499	8.207220	5.950367	-8.363063	1.041380	4.483399	3.329526	6.263343	6.587291	5.699979	-6.272502	5.756408	1.641221	6.496091	-4.222625	6.837601	6.801503	8.099689	-10.078636	-6.819102	-13.857117	-10.514400	2.494494	4.532939	7.286515	8.473616	5.908912	1.431776	0.511987	-6.495200	4.719049	-11.446179	6.741297	1.557812	1.772923	0.958150	-16.738385	6.334388
49	2	9.845691	2.668810	7.185035	5.116634	7.138315	-5.581639	-6.173832	-0.720529	1.307211	8.419109	3.555252	10.499431	-4.892644	6.606795	-0.394026	7.334834	3.603723	7.747221	8.880014	7.016414	-5.087253	-11.593118	-9.426324	-6.867100	1.587863	6.934453	2.587873	2.757580	5.353968	4.531684	-3.017645	-9.042385	2.197864	-12.705882	5.668859	1.189961	6.494600	1.414053	-9.935572	2.413978
54	2	7.548106	8.047993	6.215687	4.955518	7.777405	-6.093694	3.823723	3.460333	3.195097	6.787602	5.900578	2.113828	-4.219507	6.632641	0.499076	8.145728	0.927688	6.946684	4.406982	9.660180	-18.539491	-7.364390	-11.667831	-13.910314	1.138717	4.951492	9.407495	4.090816	6.792239	4.317810	1.504544	-12.154772	4.515880	-17.449547	5.749663	5.128652	3.711040	0.747432	-16.760153	3.346042
55	2	-11.517242	-6.575935	-8.213953	-16.245053	1.773587	4.303850	5.888293	5.382743	6.801365	-1.612571	3.916105	-9.010978	6.980986	-12.773505	7.257546	1.362552	4.227551	0.055744	-19.469784	1.848344	7.271224	6.736108	4.999097	0.353274	8.146944	-7.601985	2.344770	4.202289	3.129683	4.850095	6.731648	0.929678	-2.164754	7.121785	1.999718	6.276796	1.011828	5.707239	2.190915	7.233347
57	2	8.966008	6.121509	5.472597	6.962577	6.743059	1.629512	-6.145479	0.525693	0.635548	6.316895	4.765009	8.504350	4.162575	6.330657	3.673103	4.931454	7.752211	6.050714	7.070778	3.046636	-19.573569	-7.311671	-11.734028	-8.681983	3.820574	7.967997	4.191532	6.174847	5.210720	0.920433	-1.826384	-6.526892	6.667069	-14.707912	8.307632	-0.250386	8.177052	0.808910	-14.903431	0.063122
58	2	-12.990931	-9.764781	-7.354715	-11.905016	0.410763	6.429554	7.034814	5.441152	5.766432	-2.356130	2.310606	-14.810881	6.911390	-5.860166	5.858199	0.524051	8.468845	-0.629667	-14.447739	0.033641	7.011104	4.975498	3.370286	-0.393384	6.456495	-2.060535	2.944469	-0.784359	5.766431	2.985083	7.355513	3.094123	-4.128792	8.952302	1.476650	6.446799	7.216738	2.665304	1.744338	5.673285
59	2	-14.058904	-10.230278	-5.864385	-16.101385	0.226570	6.568984	4.562518	5.921957	8.291462	-0.344990	2.870613	-16.611534	5.488773	-14.727622	6.607363	1.223956	8.683420	1.791404	-11.919112	1.309508	3.371539	4.734249	5.274567	-1.311350	5.593542	-5.876469	3.477278	2.601657	8.290978	6.194789	9.054021	0.278490	-2.924505	4.561117	0.657435	6.437821	6.993501	1.901075	3.651519	6.252864
65	2	-20.608961	-14.947945	-12.311461	-10.469997	0.690942	8.763339	6.443195	6.975071	5.469562	3.322155	0.294909	-17.650005	6.389755	-13.841167	6.597075	0.564607	7.075953	0.404097	-16.198248	4.554184	6.727328	3.898557	5.411414	6.879214	5.296013	-0.891060	-4.572943	-3.110581	0.632939	7.161410	6.505844	9.921586	-2.658170	7.582229	0.558749	6.379014	2.739855	6.997439	6.090450	9.250795
67	2	-3.783677	-10.266185	-11.388726	-15.146051	2.798515	6.570352	1.974106	-3.148095	6.851759	1.827645	2.037279	-0.889897	7.496094	-12.417544	5.067345	9.357283	3.088320	2.631095	-7.908905	0.397181	9.663915	6.623791	4.670276	6.060755	7.313027	-3.993268	-1.740442	-7.559796	4.532679	7.857749	7.730251	11.738766	-3.633671	4.017883	0.638508	9.583339	2.981637	6.783877	5.819304	6.104421
68	2	-10.721416	-11.456573	-10.792564	-6.834504	-0.788868	5.382549	3.218819	4.066051	8.299440	2.400070	-0.222746	-5.730224	6.089001	-19.069070	5.045868	0.291456	2.290634	1.753446	-8.833642	-0.647785	9.166700	7.924799	4.034429	5.067741	5.532929	-3.223491	2.145023	2.681551	4.616484	5.706093	6.281255	7.672993	-3.917627	1.293079	-0.909035	6.424570	-2.560095	7.206292	5.813858	5.003024
69	2	-13.039096	-6.990831	-10.770552	-8.081631	2.232035	4.473346	2.562989	2.835087	6.867388	0.105811	2.243167	-6.453300	4.502038	-5.875746	6.542061	2.132587	6.398306	-1.140436	-14.788534	3.883571	5.092074	6.735895	6.065462	0.892802	7.860581	-4.208308	-1.485409	-0.493652	6.792711	5.851655	8.872079	2.576796	-5.333175	6.547916	0.488722	7.622070	3.514284	4.861080	4.460376	6.376545
70	2	2.890839	5.820719	7.118227	4.679804	3.678054	-1.079554	-3.815738	-0.702050	4.646589	6.927421	2.385808	3.357554	0.418821	7.287584	0.383629	5.333537	6.740385	3.867526	-3.970515	6.532595	-13.105759	-11.563517	-12.141033	-12.527526	-1.702362	5.614603	0.632579	-0.677023	4.707271	1.003871	-2.714165	0.326361	4.344266	-7.835699	6.680909	0.004966	7.500111	-2.616096	-10.795695	0.812888
71	2	10.907864	7.327627	6.024133	6.820159	5.768311	-3.909620	-4.807152	-4.174040	-1.661393	5.449985	5.597430	8.611567	0.243163	8.649268	4.024693	8.263098	1.026987	7.413046	5.744160	3.038635	-9.672638	-11.348510	-10.684636	-6.092405	-0.798232	3.734559	6.953031	2.233416	3.938375	0.630692	-0.798876	-1.752759	3.312685	-8.966760	8.976374	3.533397	6.538650	1.906999	-16.018764	-1.226338
73	2	8.401109	7.050046	8.471317	6.490293	5.976750	-0.849224	-4.210628	-2.727712	1.337090	6.652997	3.051679	9.461902	3.415823	6.344113	0.003493	6.638473	3.642684	7.169490	4.864522	3.436998	-18.949221	-7.552467	-6.452060	-8.448262	1.307474	5.667609	5.067338	6.727767	5.811566	0.231325	-2.599605	-6.395286	8.358879	-9.809925	5.617539	0.120611	5.946540	3.738694	-13.640970	-1.064093
74	2	-8.997421	-8.778245	-7.297523	-12.580497	1.259729	5.428789	-1.332300	-2.841692	0.280699	-0.532850	2.140039	4.901446	7.281187	-9.725680	3.817582	0.751638	3.518218	4.877077	-7.760924	1.181816	8.399135	8.070472	8.277473	3.129522	7.660694	-1.413190	-7.803539	-4.243861	-2.283842	5.887522	7.060448	10.817617	-1.441481	7.884061	0.592309	6.124366	-2.752239	8.804149	7.465099	7.258545
77	2	-20.611882	-9.815728	-7.758130	-14.267993	-0.395142	8.939700	6.175258	6.488066	5.834749	3.458974	1.586876	-10.680650	7.154504	-10.954414	7.223246	-0.497775	7.173771	0.581464	-14.895595	2.129494	1.354409	2.679794	2.840326	-3.954473	5.492528	1.432768	1.646472	3.910584	5.790777	4.553026	7.337702	4.929517	3.130402	9.000888	0.992773	4.614748	6.551663	0.953199	-1.140789	7.827610
80	2	-18.168702	-6.657655	-11.611587	-9.713395	2.915951	7.251875	5.667750	6.711939	7.549645	2.866601	4.185980	-9.063216	4.569628	-16.281223	6.872514	1.823740	5.812753	2.473972	-15.634552	-1.714211	8.038374	9.117501	5.955056	5.541945	9.361741	-2.603040	1.498271	3.363802	5.483356	6.630639	8.637707	6.402338	-4.403414	6.611641	0.450589	7.762434	0.063797	6.250073	4.907587	4.777460
81	2	8.467694	8.203278	6.153141	8.514147	4.676775	-5.692949	-2.558359	-2.326597	0.616399	8.848275	7.410838	7.858150	-6.798650	6.363693	-3.592256	6.537183	7.139551	7.051334	3.240871	7.685457	-4.395053	-7.855058	-11.896688	-10.109839	-0.944004	5.269667	1.466886	1.573363	5.769057	2.311856	2.106968	-6.275285	3.159811	-17.597942	2.766979	3.735425	8.872110	0.678585	-19.890998	3.585322
82	2	-15.940830	-11.675681	-10.282774	-9.416630	2.254086	6.585040	4.303680	7.341031	5.481941	1.644398	2.309966	-12.551975	5.280087	-17.212558	8.759419	-3.186097	5.835938	-2.174375	-10.828103	0.059487	3.104403	2.316802	4.392622	4.198629	6.683958	-5.956986	-0.622374	5.051448	5.472064	7.716355	8.007295	5.261732	-6.243219	4.177047	2.396080	3.260333	-0.651676	4.299251	8.527741	5.833384
85	2	9.347247	5.820127	8.123155	5.033213	6.187244	-3.082438	-4.894941	-4.053085	-1.320083	6.158055	7.969283	11.319045	-5.822022	4.508714	-2.381952	6.181337	2.164920	6.536121	8.067677	7.104263	2.002655	-5.128201	-9.797469	-6.069747	0.409190	-1.098279	-1.064301	0.645178	5.106892	6.158023	7.925608	5.749297	-5.817629	-6.732694	-2.381910	6.181337	2.164920	1.071603	-10.710943	7.103135
86	2	6.915485	5.938684	7.356533	7.427115	6.871395	-7.122280	-1.374299	-0.822369	1.890026	6.784982	6.867649	11.023544	-1.602252	6.628590	-1.183976	5.962679	2.362388	6.055839	5.209954	7.059464	-18.431071	-10.911398	-9.612036	-11.572806	0.482646	4.371460	5.346873	6.698624	5.209108	0.359672	0.952953	-3.758579	7.179910	-13.795723	4.453038	-0.232750	4.122675	-0.349060	-12.718458	6.483718
87	2	6.155862	6.563507	7.146418	8.080505	5.034213	-4.572822	-5.277681	1.050315	4.054772	6.577037	5.399040	3.789452	-3.414008	7.196937	-1.101733	6.562750	3.933767	5.782226	5.423164	6.564455	-9.206553	-7.233908	-9.164060	-8.026728	1.035348	6.738973	-0.821558	1.502450	4.632538	2.084801	0.010300	-7.164795	3.992314	-13.682209	4.977447	0.768314	8.159703	4.979079	-9.679828	0.583877
88	2	9.699467	7.103853	5.730553	5.213153	8.098716	-4.790319	-1.209022	-0.740087	0.950993	4.390196	6.088110	9.793767	-2.141671	8.384455	-0.652365	8.100541	5.009276	7.266186	8.662630	5.650831	-20.018558	-8.923826	-7.388721	-16.281620	1.517534	7.312123	6.763907	9.345221	7.155548	-0.719941	0.636753	-13.829543	5.630596	-9.229069	5.822037	4.127851	8.571915	1.739697	-9.972000	2.063090
92	2	7.426703	3.836240	7.036312	6.207748	6.825252	-4.231615	-2.734416	-3.250545	4.705933	5.559851	4.888442	9.638993	-4.373010	6.013916	1.031497	7.212858	1.501175	5.108991	5.461767	7.371001	-18.610173	-12.896712	-8.235941	-13.986285	0.984723	5.875540	5.192494	5.616785	7.956785	-0.838189	-1.278663	-8.814459	3.895082	-13.229493	7.566624	1.897328	4.372134	-1.178883	-11.584129	2.787608
94	2	-10.367269	-10.476992	-5.440771	-8.314397	0.246836	8.923612	2.510587	-2.400162	4.325539	0.826000	-0.577563	-7.122307	7.237550	-14.824341	6.494210	1.379821	5.047237	4.210321	-7.177014	3.562567	7.615569	5.095308	6.477436	6.125667	5.426022	0.243428	-1.966961	-3.641805	1.051970	7.449562	6.054437	8.925717	-5.837154	7.456139	3.039403	6.250384	3.702387	6.418301	7.420185	7.947228
97	2	1.360401	-4.757546	-10.408656	-11.108975	1.154341	1.607605	2.906633	1.667435	1.261766	4.061243	4.645518	-2.037767	-2.223275	-6.254486	5.132446	6.982755	4.148827	1.534133	-11.267602	7.555652	-5.186698	-10.496960	-10.408657	-12.136984	1.154341	6.704495	3.002378	1.669577	1.261766	-1.772852	-0.775345	-8.007435	4.322811	-12.903129	7.327753	4.717201	5.619367	1.534133	-11.267602	1.868359
98	2	-10.824028	-11.783056	-12.777768	-9.132112	1.853517	5.485275	5.299605	1.019576	3.199453	0.171300	2.167348	1.027108	7.238621	-6.582000	6.411271	5.561715	1.922588	4.557762	-11.963075	1.127570	10.267648	6.081553	2.802511	5.107865	6.716700	-5.880253	-0.102723	-5.651483	2.419593	5.234450	7.054119	10.543322	-5.074820	9.648845	1.935535	9.086253	0.508527	6.189627	7.118045	6.938519
99	2	-21.818578	-8.068648	-13.868689	-12.133980	1.948178	4.166446	6.593996	6.462023	7.589470	-0.560567	5.152025	-9.159157	5.228009	-12.600430	6.098340	1.319291	7.965343	1.710359	-11.754688	0.811716	2.134962	7.990734	3.350574	2.520508	7.037993	-5.789627	0.233348	-0.015453	6.328182	5.815423	6.624732	5.116343	-1.949278	5.195082	1.328768	6.632283	4.966093	6.359192	6.709989	5.741926
