33	4	8.165938	-12.889548	-19.346809	-7.274171	8.223445	-9.015201	-12.392741	-4.813147	-10.720275	1.197193	-10.690904	6.216169	9.641573	-5.412276	-2.937290	-10.502057	9.243192	8.338014	6.850936	8.166073	-12.889548	-19.348632	-7.335829	11.693293	-9.015237	-11.644156	-4.813147	-5.183345	7.222960	-10.690904	-11.023982	9.641574	-5.412276	6.162171	7.244518	-15.426009	-0.539452	-8.618953	-5.693316	4.155345	9.277042	8.602863	-9.481901	8.894676	8.065479	4.788326	6.114791	7.222960	6.920840	-11.023982	-17.830237	5.714366	6.162171	7.244518	-15.426009	-0.539452	-8.618953	-5.685961	4.155345	6.595901	8.567327	-12.944477	8.894677	7.280246	4.788326	0.518511	1.197193	4.200471	6.216169	-16.299764	5.575482	-2.937290	-10.502057	9.243192	8.338014	6.850936
35	4	-6.918125	6.346428	10.066411	4.397295	-19.684189	8.282153	6.505813	9.021402	1.353680	-0.073193	6.832078	4.807500	-18.927194	7.308212	-5.172814	-10.851329	12.220739	7.134748	6.533009	6.236186	-10.279367	-9.226401	-10.791670	5.667679	-5.083877	-7.493536	0.460561	-9.254236	-0.073193	-8.282174	4.807500	11.123839	-4.500204	-5.172814	-10.851329	12.220739	7.134748	6.533009	-6.919542	6.346468	10.108611	4.398234	-16.786817	8.282155	6.515596	9.021402	7.151538	4.794779	7.637502	-7.644311	-18.927885	7.308212	4.578678	3.717867	-6.049343	-0.140293	-8.723333	6.236186	-10.279367	-9.228222	-10.791844	8.565095	-5.083879	-7.493497	0.460561	-3.456378	4.794779	-8.282168	-7.644311	11.123839	-4.500204	4.578678	3.717867	-6.049343	-0.140293	-8.723333
36	4	-11.261982	8.979501	10.625483	7.960945	-25.335741	5.911929	5.419655	6.760932	4.798959	0.301413	7.126454	6.232163	-18.295754	8.274743	-3.854270	-9.289384	9.266904	6.416524	6.580855	-11.261983	8.979501	10.625594	7.961062	-19.810200	5.911929	5.419655	6.760932	6.436378	6.855243	7.130713	-12.323390	-18.295755	8.274746	7.709554	6.668688	-14.808656	-2.620610	-7.746523	2.794268	-4.040372	-12.899333	-8.773474	8.868395	-6.790267	-6.099236	-0.956465	0.173876	6.855243	-5.223715	-12.323390	10.242919	-2.793537	7.709554	6.668688	-14.808656	-2.620610	-7.746523	2.794942	-4.042428	-13.422077	-9.107086	3.314636	-6.800042	-6.483671	-0.956953	-1.276103	0.301413	-7.185595	6.232163	10.242920	-2.396597	-3.854270	-9.289384	9.266904	6.416524	6.580855
39	4	-9.260308	6.611815	10.293935	5.860253	-15.836703	4.298989	5.710447	5.880429	7.256636	7.753827	8.286942	-8.814240	-20.091063	3.688591	6.321931	5.653370	-15.112208	-2.186307	-7.295495	-9.256552	6.611806	10.293515	5.854096	-19.197203	4.298765	5.709739	5.880429	0.817695	1.119953	7.987608	6.800720	-20.086877	3.688591	-5.080385	-10.256615	10.976046	5.976745	8.032536	5.138912	-5.718556	-13.212305	-8.779514	5.080748	-9.562603	-11.233487	-7.109805	-8.182648	1.119953	-7.752106	6.800720	7.020600	-5.736773	-5.080385	-10.256615	10.976046	5.976745	8.032536	5.137965	-5.718550	-8.481654	-8.093704	8.441249	-9.510125	-10.770239	-7.109195	-2.923517	7.753827	-4.228979	-8.814240	7.019813	-5.776565	6.321931	5.653370	-15.112207	-2.186307	-7.295495
42	4	-4.766446	6.474837	9.523600	3.427196	-9.726188	5.248890	7.771432	5.474468	7.267847	8.484086	6.709329	-6.083608	-21.961965	6.465594	5.991165	3.714650	-11.133565	-4.089180	-14.961860	7.085178	-5.017786	-19.591091	-9.603891	11.583172	-12.182992	-10.648482	-7.706674	-3.738719	8.484086	-8.213276	-6.083608	4.958177	-1.312743	5.991165	3.714650	-11.133565	-4.089180	-14.961860	7.085178	-5.017786	-19.591299	-9.603891	11.583156	-12.182992	-10.646734	-7.706674	-7.972093	7.068053	-8.214474	2.193728	4.958177	-1.312743	-4.062992	-9.836731	4.289337	6.822182	0.821978	-4.766370	6.474837	9.518034	3.427196	-9.726205	5.248890	7.768391	5.474468	3.034474	7.068053	6.709329	2.193728	-21.961965	6.465594	-4.062992	-9.836731	4.289337	6.822182	0.821978
43	4	8.617244	-4.865004	-18.003300	-9.445877	9.621583	-6.932801	-13.707934	-2.458875	-4.934015	5.180725	-11.487281	-15.127296	9.127263	-3.507547	7.597586	8.085231	-14.841435	-5.234279	-10.687527	-5.767201	6.300385	10.207386	6.513111	-11.522893	5.982761	6.463124	7.295608	6.794614	5.180725	6.605688	-15.127296	-19.735948	6.960168	7.597586	8.085231	-14.841435	-5.234279	-10.687527	8.617244	-4.865004	-18.003300	-9.444910	7.219769	-6.802315	-13.707862	-2.458875	-9.823426	0.650913	-11.487369	3.871736	9.127263	-3.507541	-2.635100	-6.397946	8.161133	6.688281	6.403400	-5.767202	6.300385	9.644693	6.511790	-13.924234	5.984027	5.906484	7.295608	1.905202	0.650913	5.848436	3.871736	-19.735945	6.929519	-2.635100	-6.397946	8.161133	6.688281	6.403400
45	4	-10.517109	7.499281	10.825009	7.126634	-24.634194	6.954047	7.199914	8.028243	4.809248	-1.419729	6.657079	6.786773	-19.028045	6.869534	-5.463656	-12.047229	8.116699	7.796492	6.971977	6.721160	-9.416495	-14.935509	-10.226543	3.400991	-7.635325	-9.919423	-4.046521	-7.792649	-1.419729	-11.059676	6.786773	8.192619	-4.710965	-5.463656	-12.047229	8.116699	7.796492	6.971977	6.721160	-9.416495	-14.935517	-10.226562	7.149808	-7.635326	-9.919400	-4.046467	-3.674072	4.742771	-11.059675	-6.471317	8.192619	-4.710965	6.490395	5.517572	-12.966073	-2.083434	-8.090143	-10.517109	7.499281	10.825014	7.126634	-20.886261	6.954047	7.200067	8.028243	8.965503	4.742771	6.657119	-6.471317	-19.028045	6.869534	6.490395	5.517572	-12.966073	-2.083434	-8.090143
50	4	-9.282307	5.823418	10.910123	7.039577	-17.958774	7.183794	7.943946	5.833365	6.406140	6.132912	5.938624	-5.321711	-15.356767	9.338513	7.572602	6.557100	-16.079767	-6.157674	-8.427490	5.907061	-12.210706	-19.612174	-10.315740	8.059687	-9.702036	-14.520940	-6.873113	-4.462082	6.132912	-11.677546	-5.321711	10.263280	1.103612	7.572602	6.557100	-16.079767	-6.157674	-8.427490	5.907061	-12.209883	-19.610547	-10.236004	4.138706	-8.998244	-14.521202	-6.873113	-7.534243	0.002985	-11.701408	4.171076	10.263280	1.103612	-3.116184	-10.814796	10.295212	5.578192	5.547087	-9.282307	5.823418	10.909738	7.039567	-21.877306	7.183811	7.889079	5.833365	3.333977	0.002985	5.871102	4.171076	-15.356767	9.338373	-3.116184	-10.814796	10.295212	5.578192	5.547087
51	4	-4.220988	7.330343	10.198835	4.958147	-12.533296	4.959949	6.462605	3.864254	8.002517	8.137950	5.865347	-4.031404	-13.750553	6.828220	6.991560	5.210412	-19.147221	-3.364012	-13.000220	8.699770	-6.908851	-8.365584	-8.528186	10.195004	-12.871581	-4.378302	-5.517148	0.436794	8.137950	-1.640959	-4.031404	8.944356	-6.084667	6.991560	5.210412	-19.147221	-3.364012	-13.000220	-4.220945	7.330342	10.198368	4.958139	-18.541365	4.959947	6.449826	3.864254	2.222761	2.024778	5.768724	6.851665	-13.750484	6.828220	-1.680018	-9.068118	5.403637	5.490184	5.368614	8.700802	-6.908833	-14.036871	-8.528197	4.186931	-12.901167	-7.416728	-5.517148	-5.342788	2.024778	-4.718503	6.851665	8.946411	-6.088379	-1.680018	-9.068118	5.403637	5.490184	5.368614
52	4	7.301927	-9.598755	-18.911045	-13.503314	8.038135	-9.763616	-15.693061	-5.244912	-6.999391	5.242753	-12.624960	2.121140	7.983524	-1.900667	-1.130292	-12.238013	6.635531	7.558342	6.384432	7.301927	-9.598755	-18.911341	-13.566632	8.768875	-9.768071	-14.816663	-5.244912	-3.630991	6.378128	-12.623666	-14.375905	7.983524	-1.900667	6.419333	2.699062	-14.202399	-3.104243	-6.379778	-3.186402	2.710205	9.635619	4.967330	-15.993261	6.330475	6.681838	5.881322	6.545489	6.378128	5.600654	-14.375910	-12.912597	6.896685	6.419333	2.699062	-14.202399	-3.104254	-6.379778	-3.186402	2.710205	9.634812	4.967343	-16.724017	6.330475	6.681838	5.881322	3.177089	5.242753	5.600029	2.121140	-12.912564	6.896685	-1.130292	-12.238388	6.635531	7.558342	6.384432
