16	6	9.373943	-8.131950	-13.660906	-9.658812	9.726448	-9.952485	-8.255607	-4.567873	1.430255	7.466099	-2.606198	1.212236	11.507458	-7.208268	1.075529	-3.001171	-6.608229	-0.145944	-0.993910	9.373943	-8.131950	-15.022866	-9.680826	4.272545	-9.952181	-8.815978	-4.567873	0.423990	2.654636	-4.459246	7.574366	11.507462	-7.272424	-6.023628	-13.695591	9.759945	4.239368	6.652486	-5.531324	4.710303	9.430500	7.589741	-17.353988	5.834019	7.359262	7.692362	5.989562	7.466099	8.443210	1.212236	-17.716512	5.741227	1.075529	-3.001171	-6.608229	-0.145944	-0.993910	-5.530794	4.710303	9.430500	7.588963	-22.807803	5.834019	7.295532	7.692362	4.979620	2.654636	8.442340	7.574366	-17.715324	5.741227	-6.023628	-13.695591	9.759945	4.239368	6.652486	9.373943	-8.131950	-13.634029	-9.651348	9.726513	-9.952485	-8.107301	-4.567873	1.746937	7.510775	-2.208028	-3.725939	11.507457	-7.159077	6.075088	5.173223	-17.741390	-6.263801	-10.750851	-5.531433	4.710303	9.430500	7.589893	-17.356214	5.834019	7.372014	7.692362	6.306245	7.510775	8.443268	-3.725939	-17.716737	5.741227	6.075088	5.173223	-17.741390	-6.263801	-10.750851
27	6	6.747855	-8.562674	-16.886685	-4.296304	8.723915	-11.618456	-13.756015	-6.496511	-3.323484	6.975806	-9.175188	-9.250701	9.978817	-9.148992	7.153717	6.566683	-11.584840	-3.147230	-12.310009	-8.299611	6.990106	11.793595	7.212819	-14.182043	5.085282	6.419438	5.768252	7.248156	6.975806	7.719527	-9.250701	-15.660712	2.378333	7.153717	6.566683	-11.584840	-3.147230	-12.310009	6.747855	-8.562666	-16.950831	-4.296292	8.719205	-11.618451	-13.756015	-6.496511	-4.343426	5.806659	-9.354410	2.243301	9.978817	-9.148992	0.033550	-7.744438	6.510245	0.773098	-6.058018	-8.299568	6.990106	11.791675	7.212820	-14.186766	5.085282	6.419438	5.768252	6.227903	5.806659	7.718955	2.243301	-15.660610	2.378333	0.033550	-7.744438	6.510245	0.773098	-6.058018	6.747795	-8.408775	-13.897945	-4.044103	2.369549	-11.462697	-13.755709	-6.496511	-7.444033	2.137599	-9.416409	4.763391	9.978781	-9.148979	-3.591772	-10.550402	8.078063	5.280167	-0.924971	-8.185128	6.989286	9.549994	7.173305	-20.342708	5.084644	1.961739	5.768252	0.656823	2.137599	6.609652	4.763391	-13.343800	2.378304	-3.591772	-10.550402	8.078063	5.280167	-0.924972
28	6	-2.800616	6.062553	11.892058	7.524126	-20.064647	6.540562	6.452435	5.295906	5.524697	4.639736	6.380171	-8.275263	-16.643329	6.557847	4.974568	5.772748	-14.383104	-4.979843	-11.157823	9.252721	-7.329570	-8.509053	-3.976540	1.348902	-8.569403	-18.243698	-3.320787	-10.486839	-1.801759	-6.964296	8.029089	8.781463	-1.958072	-6.609464	-10.538984	10.813543	6.261997	7.275417	9.252721	-7.329570	-9.377322	-3.984613	7.977263	-8.569530	-18.243698	-3.320787	-5.444318	4.639736	-6.964296	-8.275263	8.781621	-5.105234	4.974568	5.772748	-14.383104	-4.979843	-11.157823	9.252721	-7.329570	-8.509062	-3.976540	1.348903	-8.569403	-18.243698	-3.320787	-5.976459	-1.193166	-6.964296	1.171729	8.781463	-1.958072	-0.808133	-6.073492	4.470072	0.969214	-4.673371	-2.800616	6.062553	8.080686	7.259843	-26.595793	6.540555	2.152587	5.295906	0.440053	-1.801759	4.686231	8.029089	-16.033429	6.551558	-6.609464	-10.538984	10.813543	6.261997	7.275417	-2.800616	6.062553	11.891931	7.524125	-26.596006	6.540562	6.452282	5.295906	4.950432	-1.193166	6.380171	1.171729	-16.643329	6.557849	-0.808133	-6.073492	4.470072	0.969214	-4.673371
30	6	6.314478	-11.178159	-12.844724	-7.831893	7.933738	-0.437442	-6.726548	-8.757731	0.571243	6.315181	-5.532557	-1.122059	9.057844	-3.087999	6.246007	-1.688944	5.092300	6.294579	6.210034	-8.674226	5.143600	9.421590	7.996909	-13.503446	7.157036	7.912118	4.021813	8.042608	6.338765	6.454738	-8.575587	-19.324307	5.235486	7.946781	4.865896	-14.744864	-4.902406	-10.608470	6.314475	-11.178159	-10.569016	-7.827155	7.936846	-0.437439	-6.436787	-8.757731	1.098156	6.338765	-4.772668	-8.575587	9.057840	-3.085652	7.946781	4.865896	-14.744864	-4.902406	-10.608470	-8.674226	5.143600	9.420185	7.996909	-18.401460	7.157036	7.709608	4.021813	3.880689	-0.011680	6.452219	5.152940	-19.324307	5.235454	0.633986	-10.157917	9.307196	6.309086	6.481714	-8.674226	5.143600	9.421554	7.996909	-13.506557	7.157036	7.906441	4.021813	7.515696	6.315181	6.454736	-1.122059	-19.324307	5.235486	6.246007	-1.688944	5.092300	6.294579	6.210034	6.313118	-11.178159	-14.468905	-6.704106	3.038803	-0.437363	-9.284936	-8.757730	-3.063516	-0.011680	-10.057115	5.152940	9.056515	-3.089255	0.633986	-10.157879	9.307196	6.309086	6.481714
44	6	2.823903	-8.626425	-15.920424	-8.687184	3.972653	-6.309604	-10.237389	1.706819	0.328723	6.376072	-7.047282	-9.768512	8.381167	-2.458390	8.480273	7.722297	-9.176409	-4.532954	-9.352061	-13.560643	8.193852	7.331605	6.818959	-18.944203	7.567588	5.477647	7.924244	8.148048	6.376072	7.986211	-9.768512	-17.228529	4.811338	8.480273	7.722297	-9.176414	-4.532965	-9.352061	-13.560584	8.193851	7.331193	6.818959	-18.944597	7.567588	5.365324	7.924244	3.515301	4.411912	7.985058	7.048908	-17.228224	4.811338	-2.771914	-8.779259	9.052254	7.995344	6.454483	-7.086134	2.496228	0.213805	0.229566	-9.375579	1.339804	-4.954189	7.923970	3.511348	4.411912	4.365666	7.048908	-1.087542	4.811327	-2.771914	-8.779259	9.052254	7.995344	6.454483	2.823903	-8.626432	-16.063942	-8.687125	3.972259	-6.309559	-13.840547	1.706819	-4.303859	4.411912	-7.136447	7.048908	8.381168	-2.458388	-2.771914	-8.779259	9.052254	7.995344	6.454483	-7.086220	2.497009	0.214296	0.229592	-9.376168	1.340439	-4.840404	7.923971	8.144095	6.376072	4.436927	-9.768512	-1.088195	4.811328	8.480273	7.722297	-9.176414	-4.532965	-9.352061
59	6	-5.398805	4.879409	9.782761	5.512837	-22.038651	6.047145	7.986352	7.510418	6.298023	5.086567	6.526547	-4.524816	-17.499873	8.012560	5.692053	7.463176	-9.042883	-3.927407	-10.937078	-5.262643	4.879407	4.808281	5.512296	-27.947917	6.031164	6.442195	7.510418	0.488770	-0.615926	2.860374	3.379676	-16.672529	7.132828	-4.379667	-3.779476	4.487730	0.449296	-6.085184	8.286284	-10.554989	-17.800819	-3.358729	0.700220	-6.463015	-14.995365	-2.816077	-8.125530	-0.615926	-11.997455	3.379676	11.746344	1.054968	-4.379667	-3.779476	4.487730	0.449296	-6.085184	8.286008	-10.168071	-17.594154	-3.060268	0.625686	-6.312472	-14.985415	-2.816077	-8.557408	-1.123349	-11.997455	8.024860	11.746341	1.200231	-4.635469	-4.025169	10.379860	6.857133	6.346563	8.286831	-11.922504	-18.638463	-6.597342	6.799261	-10.638133	-15.038511	-2.816077	-4.728464	5.086567	-11.997450	-4.524816	11.746346	-2.071911	5.692053	7.463176	-9.042883	-3.927407	-10.937131	-5.178725	4.879391	4.563353	5.478336	-27.975396	6.020649	4.937903	7.510418	-0.285553	-1.123349	0.844415	8.024860	-15.573039	4.555375	-4.635469	-4.025169	10.379860	6.857133	6.346563
61	6	7.851677	-8.571201	-14.103172	-10.679066	8.476248	-8.022000	-16.200258	-6.634490	-3.071235	3.997461	-10.913084	-10.771284	10.435290	-2.828984	6.969264	4.632731	-9.480557	-4.625442	-9.866118	-4.537050	7.014959	12.257853	6.839391	-15.695346	7.653271	5.631035	4.166920	7.201299	3.997461	4.342892	-10.771284	-14.185288	7.406413	6.969264	4.632731	-9.480557	-4.625442	-9.866118	7.851684	-8.571201	-14.981619	-10.682154	4.169529	-8.007559	-18.035214	-6.634492	-7.900877	0.282700	-11.577058	2.805698	10.435342	-2.828980	-5.651439	-11.545974	10.315890	5.853812	1.633494	-4.537050	7.014959	12.257853	6.839391	-15.747855	7.653271	5.631035	4.166920	7.201299	3.960628	4.342892	-2.919615	-14.185288	7.406413	0.444117	-6.654326	7.081581	1.046620	-3.784528	-4.537020	7.014958	12.257339	6.817530	-20.000368	7.653271	5.283088	4.166920	2.370712	0.282700	4.251064	2.805698	-14.185285	7.401023	-5.651439	-11.545974	10.315890	5.853812	1.633494	7.851677	-8.571201	-14.103172	-10.679066	8.424185	-8.022000	-16.200258	-6.634490	-3.071235	3.960628	-10.913084	-2.919615	10.435290	-2.828984	0.444117	-6.654326	7.081581	1.046620	-3.784528
73	6	8.963968	-12.420514	-15.933954	-7.836470	9.815009	-11.045727	-4.456161	-5.752610	0.208712	6.796025	-7.769311	-11.539401	8.465352	-2.555778	7.441751	3.429709	-7.394228	-5.406528	-8.874977	-6.918028	3.768834	9.425041	7.075836	-15.109244	6.765084	7.547352	5.434720	8.013715	6.796025	5.829623	-11.539401	-15.899756	8.085991	7.441751	3.429709	-7.394325	-5.406528	-8.874977	-6.917999	3.768115	9.199507	7.051627	-18.562963	6.765084	7.540661	5.434720	1.405409	1.266597	4.488441	7.151299	-15.809502	8.074110	-3.932095	-11.670851	12.702972	7.506655	4.960167	8.963968	-12.420515	-16.993423	-7.836477	6.360604	-11.045725	-9.459617	-5.752610	-6.370103	1.266597	-9.958875	7.151299	8.465927	-3.117323	-3.932095	-11.670851	12.702972	7.506655	4.960167	8.963968	-12.420515	-16.993423	-7.836477	9.097534	-11.045727	-9.459941	-5.752610	-6.386892	5.094609	-9.958875	1.212879	8.465927	-3.125313	0.591099	-10.882876	3.897820	5.067156	-1.570363	-6.918000	3.768144	9.208632	7.052620	-15.826221	6.765084	7.540905	5.434720	1.416181	5.094609	4.507484	1.212879	-15.813314	8.074367	0.591097	-10.882877	3.897821	5.067156	-1.570363
80	6	6.513556	-16.391367	-16.939011	-8.875547	8.910215	-3.877146	-16.466931	-1.622503	-4.325124	6.009444	-8.280740	-7.712115	9.212895	-2.589698	4.936329	8.505447	-17.470973	-0.997875	-13.218052	-2.768326	0.908038	7.540750	5.397900	-3.769096	6.786951	5.969181	7.574734	5.964044	6.009444	6.497626	-7.712115	-16.328336	8.278427	4.936329	8.505447	-17.470973	-0.997875	-13.218052	6.513556	-16.391367	-16.938485	-8.825475	5.418866	-3.875104	-16.505811	-1.622503	-8.815792	0.625721	-8.346566	3.743353	9.212895	-2.589698	-6.324142	-5.847487	5.633151	5.061174	-1.472822	6.513556	-16.391367	-16.938447	-8.823556	5.368325	-3.875025	-16.505811	-1.622503	-8.858086	0.560659	-8.346573	6.414673	9.212895	-2.589698	-6.412474	-8.304193	11.030951	8.256220	4.751117	-2.744229	0.904479	7.262299	5.989935	-13.490884	6.809725	5.969157	7.573392	1.430606	0.560659	6.073303	6.414673	-16.321123	8.278428	-6.412474	-8.304192	11.030951	8.256220	4.751117	-2.753388	0.905838	7.356361	5.989903	-13.440404	6.809727	5.969168	7.573906	1.472991	0.625721	6.094838	3.743353	-16.324973	8.278428	-6.324142	-5.847489	5.633151	5.061174	-1.472821
81	6	-8.510879	6.817411	10.502607	6.571073	-15.004800	7.986571	7.981454	8.289479	3.468033	5.912627	6.780422	-3.713867	-17.793853	7.293641	5.340624	5.861342	-21.460308	-3.550843	-8.661436	9.313665	-6.968782	-18.298463	-10.500200	5.758577	-8.626193	-12.507595	-2.447602	-13.407753	-0.719165	-9.564733	6.780690	10.350657	-3.446441	-6.362598	-11.412767	9.685482	6.668420	7.428710	9.313665	-6.968782	-18.298409	-10.500200	5.758577	-8.626193	-12.507595	-2.447602	-13.406453	-0.718640	-9.564733	5.007172	10.350657	-3.446441	-0.105626	-5.313948	-5.175891	1.435903	0.152043	9.313665	-6.968717	-17.051629	-10.501144	9.452551	-8.679935	-12.507582	-2.447593	-8.311055	5.912627	-9.564709	-3.713867	10.350657	-3.446441	5.340624	5.861342	-21.460308	-3.550843	-8.661436	-8.509738	6.813922	9.827484	6.373574	-18.566241	7.986431	3.954585	8.289372	-1.628670	-0.719165	1.847533	6.780690	-16.880734	6.719525	-6.362598	-11.412767	9.685482	6.668420	7.428710	-8.509739	6.813925	9.827982	6.373703	-18.566348	7.986431	3.955541	8.289372	-1.627370	-0.718640	1.848258	5.007172	-19.894533	6.719995	-0.105626	-5.313948	-5.175891	1.435903	0.152043
