8	4	34	7.524442	-4.258456	-18.843689	-9.180432	11.594032	-12.009531	-13.568796	1.501359	-5.857102	5.645796	-10.967323	-7.577522	11.487144	-5.992575	6.396607	5.370340	-12.621101	-2.968693	-10.236575
8	4	15	-5.861960	8.961075	9.150702	8.602057	-21.315647	6.710967	4.835096	5.288180	1.669091	-0.011807	6.365466	6.545762	-18.277820	3.533684	-1.587965	-9.526150	9.853342	7.558330	5.566658
8	4	18	-5.861967	8.961075	9.231631	8.602360	-17.588763	6.710959	5.483032	5.288180	6.153917	5.645796	6.479259	-7.577522	-18.278510	3.533684	6.396607	5.370340	-12.621098	-2.968693	-10.236575
9	4	39	-8.111645	7.450226	9.288180	7.291463	-17.964473	6.808856	8.733038	6.675245	2.623627	6.654538	5.845821	-10.858253	-19.074403	6.814758	8.082309	6.479295	-17.107075	-6.439335	-14.341229
9	4	58	6.528236	-7.799909	-19.417294	-6.670122	9.421873	-11.530281	-10.184057	-1.962777	-5.467124	6.654538	-10.711866	-10.858253	7.288414	-5.247198	8.082309	6.479295	-17.107075	-6.439335	-14.341229
9	4	2	6.528236	-7.799876	-19.417311	-6.670119	2.936270	-11.070215	-13.158208	-1.962775	-10.138992	0.830569	-10.726556	6.717832	7.288414	-5.247190	-1.303168	-8.634403	8.286831	5.425931	3.896958
9	4	1	-6.137587	6.987002	3.002240	7.144424	-20.312978	6.778057	8.297313	6.663179	-2.048290	0.830569	3.751142	6.717832	-18.748548	6.814077	-1.303168	-8.634403	8.286831	5.425931	3.896958
10	2	56	7.763702	-8.018527	-19.856213	-10.437127	10.032837	-9.512555	-13.513783	-3.670166	-7.708519	6.590041	-7.492357	-6.574453	9.643281	-3.373433	5.875670	8.587632	-17.806255	-4.390190	-13.658213
10	2	44	-5.224344	6.658375	8.481174	8.271379	-11.174716	4.249787	6.615980	8.747983	4.897230	6.590041	7.660190	-6.574453	-18.877241	8.529496	5.875670	8.587632	-17.802836	-4.390190	-13.658213
11	5	23	7.661889	-10.955465	-17.325286	-14.511502	6.443367	-7.070703	-14.885670	-4.553593	-11.382215	5.094958	-15.012395	2.219584	9.535958	-2.192380	-0.862219	-10.123138	2.620460	1.558354	-1.961346
11	5	28	7.661889	-10.955465	-17.300454	-14.315206	2.156435	-4.149270	-14.885570	-4.553593	-11.381791	2.802171	-15.012395	7.002001	9.535955	-2.192375	-6.117534	-11.902574	12.120491	4.779673	6.971522
11	5	40	7.661889	-10.955465	-17.325422	-14.511865	7.209417	-7.350828	-14.885010	-4.553593	-5.766669	9.415470	-15.012395	-10.172482	9.535958	-2.192380	5.227439	3.749572	-17.037477	-4.592756	-5.025068
11	5	5	7.661889	-10.955465	-14.011692	-8.310990	-3.968211	-1.830857	-14.825462	-4.553593	-7.398411	2.802171	-15.012395	7.002001	9.534465	3.575024	-6.117534	-11.902574	12.120491	4.779673	6.971522
11	5	4	-0.798609	7.772470	10.792106	2.848928	-6.733323	7.100189	4.187002	1.738659	4.382526	9.415470	2.075535	-10.172482	-7.382564	8.090717	5.227439	3.749573	-17.061755	-4.592756	-5.025068
12	3	55	7.371476	-8.454126	-15.410570	-12.143375	11.171698	-10.827355	-21.986781	-0.282559	-0.918248	3.310971	-9.899982	-10.163206	11.586636	-4.080819	7.098733	6.671437	-10.196146	-2.924954	-10.609344
12	3	41	7.371478	-8.454180	-16.898718	-12.167388	11.136656	-10.827949	-21.995836	-0.282559	-6.812661	0.637770	-10.009144	5.555699	11.586640	-4.080819	-3.215910	-8.929574	10.067074	3.708979	4.688122
12	3	4	-4.051534	5.440950	9.071593	2.259850	-14.017359	6.634713	-0.560449	9.272008	7.600636	3.310971	5.275570	-10.163206	-5.412554	7.431301	7.098733	6.671437	-10.196146	-2.924954	-10.609344
13	4	47	6.423321	-10.360949	-21.552478	-12.209382	7.085168	-13.345508	-10.466271	0.428321	-4.015719	7.610929	-7.864267	-10.018597	10.390145	-5.022692	6.152169	6.999345	-19.919630	-6.754674	-6.923337
13	4	43	6.423321	-10.360949	-19.945548	-12.327606	2.067751	-13.339106	-11.798025	0.428321	-9.060985	1.116733	-8.746813	6.993163	10.390145	-4.855718	-5.291286	-8.665067	9.598355	4.970274	7.839293
13	4	8	-9.461020	5.803980	9.324110	6.053675	-15.859944	4.116080	7.011584	6.507925	3.739624	7.610929	6.330777	-10.018597	-9.916796	6.692615	6.152169	6.999345	-19.919633	-6.754674	-6.923351
13	4	2	-6.137548	5.697027	2.868983	5.977647	-17.789641	3.609487	4.420666	6.503000	-1.305925	1.116733	4.196099	6.993163	-4.990350	6.692357	-5.291286	-8.665067	9.598355	4.970274	7.839293
14	4	31	6.319995	-14.908793	-14.749224	-8.825816	6.283188	-6.825170	-14.839281	-2.062585	-14.183638	1.916904	-10.884426	5.597275	10.690553	-3.663116	-4.310775	-8.850743	10.445522	6.196258	6.038191
14	4	33	6.319995	-14.908793	-15.192003	-8.830786	9.470593	-7.156543	-14.839407	-2.062586	-7.588191	8.073430	-10.884426	-7.227236	10.690553	-4.627020	7.904114	5.460291	-13.098809	-5.935624	-10.057410
14	4	20	-8.831356	3.923664	11.033088	3.693257	-15.533364	7.744463	6.482141	9.189365	1.099759	8.073430	-0.264483	-7.227236	-10.704481	2.876230	7.904114	5.460291	-13.098809	-5.935624	-10.057410
14	4	16	-3.143687	2.891535	7.620185	1.940751	-14.588384	7.697024	-0.507132	9.189350	-5.515709	1.916904	-3.486089	5.597275	-1.877042	1.811242	-4.310775	-8.850743	10.445522	6.196258	6.038191
15	5	21	-12.229416	7.544479	8.018892	6.954244	-19.752244	7.390995	4.623883	6.951868	5.418424	6.855908	6.332348	-5.727322	-11.880070	7.358749	6.039584	5.647009	-18.968316	-4.012462	-11.338602
15	5	6	-7.954586	7.544453	3.096646	6.814649	-20.700093	7.289785	2.108351	6.951868	-0.539822	4.628822	4.364982	4.024494	-11.859129	7.358749	0.073846	-0.665047	-5.873562	0.594841	-4.702604
15	5	35	5.896792	-7.876366	-21.385577	-11.418415	10.580531	-3.312387	-12.418326	0.025568	-6.756188	6.855908	-10.657997	-5.727340	10.333103	-4.749678	6.039584	5.647009	-18.968316	-4.012462	-11.338602
15	5	33	5.896792	-7.876366	-21.369520	-11.418415	9.605088	-3.312387	-12.418326	0.025568	-12.714430	4.628823	-10.816676	4.024494	10.333103	-4.749678	0.073847	-0.665047	-5.873562	0.594841	-4.702604
15	5	5	5.896792	-7.876366	-21.226086	-11.418415	7.106715	-3.312387	-12.418326	0.025568	-12.717214	1.268512	-10.816681	9.212595	10.333103	-4.749678	-6.488277	-6.456155	4.723667	6.846951	3.983122
16	6	19	9.373943	-8.131950	-13.660906	-9.658812	9.726448	-9.952485	-8.255607	-4.567873	1.430255	7.466099	-2.606198	1.212236	11.507458	-7.208268	1.075529	-3.001171	-6.608229	-0.145944	-0.993910
16	6	17	9.373943	-8.131950	-15.022866	-9.680826	4.272545	-9.952181	-8.815978	-4.567873	0.423990	2.654636	-4.459246	7.574366	11.507462	-7.272424	-6.023628	-13.695591	9.759945	4.239368	6.652486
16	6	14	-5.531324	4.710303	9.430500	7.589741	-17.353988	5.834019	7.359262	7.692362	5.989562	7.466099	8.443210	1.212236	-17.716512	5.741227	1.075529	-3.001171	-6.608229	-0.145944	-0.993910
16	6	27	-5.530794	4.710303	9.430500	7.588963	-22.807803	5.834019	7.295532	7.692362	4.979620	2.654636	8.442340	7.574366	-17.715324	5.741227	-6.023628	-13.695591	9.759945	4.239368	6.652486
16	6	18	9.373943	-8.131950	-13.634029	-9.651348	9.726513	-9.952485	-8.107301	-4.567873	1.746937	7.510775	-2.208028	-3.725939	11.507457	-7.159077	6.075088	5.173223	-17.741390	-6.263801	-10.750851
16	6	5	-5.531433	4.710303	9.430500	7.589893	-17.356214	5.834019	7.372014	7.692362	6.306245	7.510775	8.443268	-3.725939	-17.716737	5.741227	6.075088	5.173223	-17.741390	-6.263801	-10.750851
17	2	90	7.053696	-9.456798	-17.875041	-6.275376	9.006614	-12.755248	-19.067920	-4.932301	-7.279772	5.724818	-12.103803	-12.932577	13.142396	-4.314209	5.087755	9.453253	-16.077842	-6.491118	-11.554648
17	2	10	-6.619821	6.932405	9.291964	8.502953	-19.204121	6.540659	1.861935	7.693716	4.650018	5.724818	4.544920	-12.932577	-9.370806	5.709002	5.087755	9.453253	-16.077842	-6.491118	-11.554648
18	2	69	5.128653	-10.749761	-9.821848	-12.135677	8.183044	-11.148677	-8.075341	-1.463340	-2.564225	6.638414	-6.335871	-15.547991	9.097103	-6.242509	6.853599	7.274921	-12.044471	-0.766968	-11.448159
18	2	31	-8.166109	7.583583	11.704457	3.478393	-13.832686	4.672335	9.395368	6.536945	7.295233	6.638414	5.512045	-15.547991	-16.189898	5.368337	6.853599	7.274921	-12.044469	-0.766968	-11.448159
19	4	86	3.966798	-10.949048	-11.450390	-10.580124	12.590311	-9.168844	-6.955033	-2.947345	0.485402	5.638992	-8.718028	-13.160654	8.130223	0.009021	6.908918	6.959988	-15.422746	-5.916282	-12.727218
19	4	11	-9.685740	4.728362	9.460793	5.558267	-13.957955	4.594146	7.599431	8.428198	7.261483	5.638992	3.159865	-13.160654	-15.571225	5.274996	6.908918	6.959988	-15.422746	-5.916282	-12.727218
19	4	1	3.966949	-10.949048	-14.192585	-10.581841	6.900423	-9.168844	-12.808681	-2.947499	-4.632319	0.121073	-11.818373	5.373954	8.130237	0.009787	-2.908059	-7.299935	10.311373	5.823059	5.353751
19	4	2	-9.646518	4.728361	9.203259	5.558076	-19.645627	4.594146	7.598979	8.428198	2.112822	0.121073	2.404283	5.373954	-15.571187	3.665441	-2.908059	-7.299935	10.311373	5.823059	5.353751
20	4	21	-4.410104	6.630639	9.849720	7.715116	-16.699243	7.497770	6.798779	5.802230	1.628607	0.284414	7.222864	7.530126	-15.387661	6.558127	-4.938108	-13.923174	9.726889	8.299394	4.781253
20	4	25	7.124528	-12.122920	-17.687945	-4.634045	5.296945	-7.907434	-10.946793	-4.806256	-7.871352	0.284414	-8.567823	7.530126	9.691951	-5.212644	-4.938108	-13.923174	9.726889	8.299394	4.781253
20	4	36	7.124530	-12.192903	-17.394117	-5.591257	10.715120	-8.891634	-10.946409	-4.806256	-2.814174	6.381022	-8.477145	-8.306984	9.692605	-5.212644	5.600701	4.683997	-14.409480	-3.767012	-13.211723
20	4	18	-4.410104	6.630639	10.516815	7.713832	-11.281070	7.496755	6.799954	5.802230	6.694346	6.381022	8.358380	-8.306984	-15.387649	6.558127	5.600701	4.683997	-14.409480	-3.767012	-13.211723
21	4	37	-9.374941	5.506427	9.406063	6.322492	-21.667296	6.022044	5.460910	5.625086	0.720871	0.018084	8.953418	7.768442	-8.910814	7.542172	-5.348810	-8.533893	10.433337	6.335288	7.727993
21	4	35	4.486744	-8.172197	-17.304270	-10.266109	4.777095	-8.949376	-14.441286	-3.982319	-11.720369	0.018084	-5.926562	7.768442	12.272352	-1.936174	-5.348810	-8.533893	10.433337	6.335288	7.727993
21	4	18	-9.374941	5.506427	10.574964	6.322492	-20.399612	6.022044	8.462027	5.625086	4.902838	4.772847	9.088318	-7.044313	-8.910826	7.542172	6.140134	6.901236	-10.499291	-3.582960	-7.398962
21	4	10	4.486744	-8.172197	-17.255500	-10.266120	6.044779	-8.949417	-14.452271	-3.982319	-7.538405	4.772847	-5.195506	-7.044313	12.272352	-1.936171	6.140134	6.901236	-10.499291	-3.582960	-7.398962
22	4	39	5.545819	-7.872666	-13.749194	-11.566025	10.011517	-7.972923	-14.100699	-3.072495	-4.648775	6.638829	-9.873212	-6.919513	7.005156	-3.339373	4.758888	7.088066	-20.241622	-2.023803	-11.596409
22	4	49	-11.003925	6.744869	9.024378	6.753412	-14.056234	5.370583	6.752576	5.406199	5.628065	6.638829	6.817964	-6.919513	-11.722737	6.615451	4.758888	7.088066	-20.241622	-2.023803	-11.596409
22	4	5	5.545819	-7.872666	-13.806978	-11.565910	4.939846	-7.972911	-14.930950	-3.072495	-9.684149	0.110689	-9.873213	6.495286	7.005156	-3.131830	-1.364672	-5.901103	6.351982	3.619342	0.802290
22	4	7	-10.990947	6.744869	7.786124	6.727517	-19.088240	5.370460	5.547469	5.406199	0.592691	0.110689	6.763299	6.495286	-11.718377	6.615842	-1.364672	-5.901103	6.351982	3.619342	0.802290
23	5	51	-10.852486	8.223838	9.818763	8.865503	-10.135044	6.166502	9.675688	7.576520	7.458571	7.146357	2.188105	-12.659838	-14.760902	4.712720	5.830977	8.147883	-18.675741	-5.462265	-10.417326
23	5	9	-1.893356	2.532629	-2.865697	3.708095	1.877840	-4.182865	2.903213	7.561156	1.807781	7.146357	0.024212	-12.659838	-9.330294	-3.307812	5.830977	8.147883	-18.675741	-5.462265	-10.417326
23	5	35	5.864533	-6.924535	-16.384279	-4.626944	11.492699	-10.539783	-12.764768	-2.308056	-3.717286	7.146357	-16.565679	-12.659838	9.738615	-3.697029	5.830977	8.147883	-18.675741	-5.462265	-10.417326
23	5	3	-10.852486	8.223838	9.818755	8.865003	-15.507954	6.166502	8.814967	7.576520	1.794524	0.955857	1.026389	5.600039	-14.760902	2.350752	0.385388	-2.686728	7.877242	6.709649	7.498610
23	5	2	5.864533	-6.924534	-16.385974	-4.626944	6.119789	-10.538268	-13.604939	-2.308056	-9.381333	0.955857	-16.600508	5.600039	9.738615	-3.697028	0.385388	-2.686728	7.877242	6.709649	7.498610
24	3	15	5.294787	-7.949881	-14.074890	-7.622118	4.978460	-8.922257	-14.485592	-7.907359	-5.305794	0.826665	-11.381926	6.498427	8.552440	-4.555075	-5.380216	-8.554223	5.983761	5.390032	7.561208
24	3	11	-5.548562	6.468057	9.233685	6.059376	-10.891815	7.300614	2.500972	2.338107	8.097945	7.305646	3.011467	-9.585528	-16.062421	6.889712	7.379461	7.776901	-18.485737	-5.902472	-5.821896
24	3	74	5.294787	-7.949881	-9.572184	-7.618199	9.423320	-9.988984	-12.234331	-7.907359	-0.298210	7.305646	-8.048239	-9.585528	8.552440	-5.649549	7.379461	7.776901	-18.485737	-5.902472	-5.821896
25	4	24	5.488734	-7.801488	-21.728217	-10.662799	6.390240	-12.015020	-18.951922	-3.571493	-7.909775	2.394919	-12.482754	7.005892	8.460500	-8.780433	-1.742163	-9.302373	7.021411	7.513159	7.242940
25	4	54	5.488734	-7.801489	-21.769851	-10.663094	11.255610	-12.015022	-17.340806	-3.571494	-3.498911	7.832536	-10.833674	-9.745044	8.460500	-8.780433	9.259203	4.804515	-21.050136	-4.242298	-8.818198
25	4	5	-13.165681	6.381637	5.252601	5.192215	-18.640721	6.570968	4.013177	7.524675	0.734108	2.394919	4.109454	7.005892	-16.021614	4.357058	-1.742181	-9.302373	7.021411	7.513159	7.242940
25	4	17	-13.165686	6.391270	8.993801	5.196096	-13.780442	6.570969	4.791021	7.524680	5.145524	7.832536	5.211390	-9.745044	-16.051218	4.357524	9.259203	4.804515	-21.050136	-4.242298	-8.818198
26	5	38	5.167101	-12.681776	-16.372038	-9.016213	8.238977	-11.439426	-13.696787	-1.959469	-5.288714	5.987778	-9.495671	-11.290303	8.289993	-4.235337	5.729816	7.097783	-9.671327	-3.687519	-9.662765
26	5	16	5.166325	-12.678903	-10.938950	-2.855953	-4.492357	-5.218997	-14.166963	-1.958969	-6.184722	0.095718	-9.495672	5.702580	8.285565	-0.116955	-4.390039	-10.582422	10.790238	5.758245	7.159006
26	5	19	5.167083	-12.681939	-16.505182	-5.564985	2.086835	-11.439422	-15.064407	-1.959457	-11.807873	0.095718	-9.495672	5.702580	8.289890	-2.919820	-4.390039	-10.582422	10.790238	5.758245	7.159006
26	5	16	-10.716984	5.275717	12.344193	6.370089	-19.830883	5.997650	6.587457	6.702165	5.978118	5.987778	6.136170	-11.290303	-17.720762	6.362419	5.729816	7.097783	-9.671327	-3.687519	-9.662765
26	5	11	-9.937467	5.275717	6.317918	5.448039	-25.401643	5.997585	5.630842	6.702012	-0.571164	0.095718	1.351399	5.702580	-17.608703	3.119901	-4.390039	-10.582422	10.790238	5.758245	7.159006
27	6	20	6.747855	-8.562674	-16.886685	-4.296304	8.723915	-11.618456	-13.756015	-6.496511	-3.323484	6.975806	-9.175188	-9.250701	9.978817	-9.148992	7.153717	6.566683	-11.584840	-3.147230	-12.310009
27	6	42	-8.299611	6.990106	11.793595	7.212819	-14.182043	5.085282	6.419438	5.768252	7.248156	6.975806	7.719527	-9.250701	-15.660712	2.378333	7.153717	6.566683	-11.584840	-3.147230	-12.310009
27	6	10	6.747855	-8.562666	-16.950831	-4.296292	8.719205	-11.618451	-13.756015	-6.496511	-4.343426	5.806659	-9.354410	2.243301	9.978817	-9.148992	0.033550	-7.744438	6.510245	0.773098	-6.058018
27	6	12	-8.299568	6.990106	11.791675	7.212820	-14.186766	5.085282	6.419438	5.768252	6.227903	5.806659	7.718955	2.243301	-15.660610	2.378333	0.033550	-7.744438	6.510245	0.773098	-6.058018
27	6	10	6.747795	-8.408775	-13.897945	-4.044103	2.369549	-11.462697	-13.755709	-6.496511	-7.444033	2.137599	-9.416409	4.763391	9.978781	-9.148979	-3.591772	-10.550402	8.078063	5.280167	-0.924971
27	6	6	-8.185128	6.989286	9.549994	7.173305	-20.342708	5.084644	1.961739	5.768252	0.656823	2.137599	6.609652	4.763391	-13.343800	2.378304	-3.591772	-10.550402	8.078063	5.280167	-0.924972
28	6	22	-2.800616	6.062553	11.892058	7.524126	-20.064647	6.540562	6.452435	5.295906	5.524697	4.639736	6.380171	-8.275263	-16.643329	6.557847	4.974568	5.772748	-14.383104	-4.979843	-11.157823
28	6	17	9.252721	-7.329570	-8.509053	-3.976540	1.348902	-8.569403	-18.243698	-3.320787	-10.486839	-1.801759	-6.964296	8.029089	8.781463	-1.958072	-6.609464	-10.538984	10.813543	6.261997	7.275417
28	6	40	9.252721	-7.329570	-9.377322	-3.984613	7.977263	-8.569530	-18.243698	-3.320787	-5.444318	4.639736	-6.964296	-8.275263	8.781621	-5.105234	4.974568	5.772748	-14.383104	-4.979843	-11.157823
28	6	9	9.252721	-7.329570	-8.509062	-3.976540	1.348903	-8.569403	-18.243698	-3.320787	-5.976459	-1.193166	-6.964296	1.171729	8.781463	-1.958072	-0.808133	-6.073492	4.470072	0.969214	-4.673371
28	6	8	-2.800616	6.062553	8.080686	7.259843	-26.595793	6.540555	2.152587	5.295906	0.440053	-1.801759	4.686231	8.029089	-16.033429	6.551558	-6.609464	-10.538984	10.813543	6.261997	7.275417
28	6	4	-2.800616	6.062553	11.891931	7.524125	-26.596006	6.540562	6.452282	5.295906	4.950432	-1.193166	6.380171	1.171729	-16.643329	6.557849	-0.808133	-6.073492	4.470072	0.969214	-4.673371
29	5	5	7.798595	-3.807001	1.344464	-2.692017	-3.373658	4.252776	-7.720938	-3.184020	-0.163182	1.266686	-5.139650	6.812052	9.183510	1.505978	-5.714205	-13.498136	9.753575	7.576500	5.517522
29	5	25	7.821992	-12.140668	-10.432894	-8.712219	9.455545	-7.326196	-11.519130	-3.184026	1.304126	7.370418	-3.223700	-6.458912	9.259419	-4.878766	5.552036	5.893158	-20.181725	-0.337775	-9.525097
29	5	25	-7.987655	7.240206	9.883338	7.028852	-21.829152	7.839352	4.420858	7.075407	1.584260	1.266686	5.236099	6.812052	-14.783181	7.850979	-5.713653	-13.498136	9.753575	7.576500	5.517522
29	5	17	-7.987773	7.240214	9.964617	7.029212	-15.758967	7.839299	5.217567	7.075407	7.860564	7.370418	6.103747	-6.458912	-15.285508	7.850995	5.552036	5.893158	-20.181725	-0.337775	-9.525097
29	5	28	7.821992	-12.136738	-12.494568	-8.657295	3.385322	-5.132427	-13.394166	-3.184026	-4.972178	1.266686	-7.309831	6.812052	9.259913	-4.873028	-5.714172	-13.498136	9.753575	7.576500	5.517522
30	6	10	6.314478	-11.178159	-12.844724	-7.831893	7.933738	-0.437442	-6.726548	-8.757731	0.571243	6.315181	-5.532557	-1.122059	9.057844	-3.087999	6.246007	-1.688944	5.092300	6.294579	6.210034
30	6	52	-8.674226	5.143600	9.421590	7.996909	-13.503446	7.157036	7.912118	4.021813	8.042608	6.338765	6.454738	-8.575587	-19.324307	5.235486	7.946781	4.865896	-14.744864	-4.902406	-10.608470
30	6	21	6.314475	-11.178159	-10.569016	-7.827155	7.936846	-0.437439	-6.436787	-8.757731	1.098156	6.338765	-4.772668	-8.575587	9.057840	-3.085652	7.946781	4.865896	-14.744864	-4.902406	-10.608470
30	6	5	-8.674226	5.143600	9.420185	7.996909	-18.401460	7.157036	7.709608	4.021813	3.880689	-0.011680	6.452219	5.152940	-19.324307	5.235454	0.633986	-10.157917	9.307196	6.309086	6.481714
30	6	7	-8.674226	5.143600	9.421554	7.996909	-13.506557	7.157036	7.906441	4.021813	7.515696	6.315181	6.454736	-1.122059	-19.324307	5.235486	6.246007	-1.688944	5.092300	6.294579	6.210034
30	6	5	6.313118	-11.178159	-14.468905	-6.704106	3.038803	-0.437363	-9.284936	-8.757730	-3.063516	-0.011680	-10.057115	5.152940	9.056515	-3.089255	0.633986	-10.157879	9.307196	6.309086	6.481714
31	5	17	6.795835	-13.011551	-14.585465	-10.779074	2.085921	-2.121463	-16.144937	-1.850224	-9.127751	1.455213	-12.219525	7.340695	9.753054	-4.669770	-2.624014	-6.304882	9.529327	5.954875	7.157150
31	5	17	-11.382345	5.286605	12.010157	4.852899	-19.926707	7.490012	6.517729	5.799232	2.019906	1.455213	4.557038	7.340695	-17.653565	5.730980	-2.624014	-6.304882	9.529327	5.954875	7.157150
31	5	28	6.795835	-13.011309	-9.357439	-7.191190	-1.797769	-0.169961	-15.741893	-1.850224	-3.315119	1.455213	-12.219072	7.340695	9.753003	-2.130877	-2.624014	-6.304882	9.529327	5.954875	7.157150
