1	2	56	2.552693	6.507268	0.297187	-6.865607	-1.610836	-3.796216	5.750885	1.852359	-3.344221	-3.829924	10.495313	5.579396	6.454760
1	2	44	2.552693	6.507268	0.297187	-6.865609	-1.610836	-3.796216	-8.071528	8.352540	8.031976	3.709373	-9.631350	-0.401678	-6.227598
2	5	32	-2.350862	7.414125	-1.806165	0.664766	-0.513978	-2.009236	4.463219	-3.429391	2.275412	-7.099640	3.650396	1.854538	-7.501320
2	5	31	-2.350862	7.414125	-1.806165	0.664766	-0.513978	-2.009236	-1.673348	2.593526	7.561955	-0.793855	-0.650066	1.809355	-8.829100
2	5	15	-2.350862	7.414125	-1.806165	0.664766	-0.513978	-2.009236	-2.136898	2.593526	7.621371	5.492879	-6.564143	-4.348862	-14.779557
2	5	8	-2.350862	7.414125	-1.806165	0.664766	-0.513978	-2.009236	-1.540951	2.593526	5.169720	-0.811509	3.510241	1.811481	-8.766435
2	5	14	-2.350862	7.414125	-1.806165	0.664766	-0.513978	-2.009236	7.393223	-3.436783	-3.043669	-11.680809	9.987522	6.873807	2.653840
3	2	52	1.330931	7.844338	0.676862	-3.384455	-6.044344	-4.433337	-8.295601	7.308504	8.085771	6.153733	-16.099930	-5.913549	-6.726712
3	2	48	1.330931	7.844338	0.676862	-3.384455	-6.044344	-4.433337	6.127486	1.982460	-4.516055	-12.005683	8.189570	5.826272	7.652276
4	2	93	6.088422	6.370016	7.820136	4.721796	3.562764	7.227073	7.868643	1.143948	-8.981636	-14.227297	8.738102	4.986080	6.638767
4	2	7	6.088422	6.370016	7.820136	4.721796	3.562764	7.227073	0.099584	7.155380	3.412033	0.188266	-10.909095	0.773381	-4.727719
5	4	22	0.587377	3.592434	3.208611	2.105283	-2.482864	-0.955242	-7.474065	7.389153	7.407196	5.509487	-17.207924	-1.319721	-12.741317
5	4	71	5.841899	2.683409	7.023609	6.866888	3.247463	5.779585	-7.474065	7.389153	7.407196	5.509487	-17.207924	-1.319721	-12.741317
5	4	4	5.841899	2.683409	7.023609	6.866888	3.247463	5.779585	3.422757	1.812645	1.848161	-6.322829	9.205530	8.873738	4.904083
5	4	3	0.587377	3.592434	3.208611	2.105283	-2.482864	-0.955242	3.422757	1.812645	1.848161	-6.322829	9.205530	8.873738	4.904083
6	3	60	1.875670	6.930783	2.017982	-0.163698	-3.587045	-1.817225	-8.685703	6.798500	6.870945	8.017768	-17.971418	-4.523306	-11.731083
6	3	38	8.347823	0.819952	7.184397	6.922414	5.138789	7.808676	-8.685704	6.798500	6.870945	8.017768	-17.971418	-4.523306	-11.731083
6	3	2	8.347823	0.819952	7.184397	6.922414	5.138789	7.808676	7.867583	0.228692	-0.462642	-4.810662	10.054606	5.635529	5.239795
7	2	61	7.179449	2.942587	7.275056	6.710363	5.693285	4.923131	-8.438799	5.820770	4.445045	5.344295	-21.708886	0.624116	-5.336552
7	2	39	7.179449	2.942587	7.275056	6.710363	5.693285	4.923131	4.896361	-0.491923	-8.599094	-11.087557	8.232788	5.639867	1.013863
8	2	93	2.583477	5.894374	0.897578	-9.221171	-6.779081	-5.160447	-7.095239	6.737795	6.931524	6.561908	-14.521080	-3.096431	-12.919715
8	2	7	2.583477	5.894374	0.897578	-9.221171	-6.779722	-5.160447	7.440747	2.086527	-4.747497	-9.698547	11.534144	6.677231	4.361437
9	2	95	6.620138	1.026476	5.804343	7.649273	6.803108	2.943059	-9.512640	6.330842	5.971181	6.402394	-18.305001	-3.934358	-8.169825
9	2	5	6.620138	1.026476	5.804343	7.649273	6.803108	2.943059	6.526564	6.270927	-3.742457	-8.156134	3.033320	6.716101	6.651824
10	5	77	6.549615	3.063780	7.515285	7.642190	9.064543	7.725474	-7.438671	8.830393	5.017696	6.286293	-20.927263	-6.062025	-10.977203
10	5	9	6.545760	3.079249	2.126925	1.412074	5.898104	5.501344	-7.438671	8.830393	5.017696	6.286293	-20.927263	-6.062025	-10.977203
10	5	7	6.549615	3.063780	7.515285	7.642190	9.064543	7.725474	5.908679	3.144040	-7.044587	-9.623821	6.818688	3.217530	5.790433
10	5	5	1.271658	5.643197	1.197608	-2.291071	2.026759	-0.132214	-7.438671	8.830393	5.017696	6.286293	-20.927263	-6.062025	-10.977203
10	5	2	1.271658	5.643197	1.197608	-2.291071	2.026759	-0.132214	5.908679	3.144040	-7.044587	-9.623821	6.818688	3.217530	5.790433
11	6	45	6.882679	2.758560	6.275754	7.809473	5.604152	6.672655	-9.548079	3.728738	5.406275	6.559087	-14.614540	-1.669942	-11.592577
11	6	22	3.984602	5.200285	5.611776	3.080434	-0.274625	4.909241	-9.548079	3.728738	5.406275	6.559087	-14.614854	-1.669942	-11.592577
11	6	22	3.984600	5.200292	0.652027	-3.361955	-3.931435	0.119132	-9.548079	3.728738	5.406275	6.559087	-14.614873	-1.669942	-11.592577
11	6	4	6.882679	2.758560	6.275754	7.809473	5.604152	6.672655	6.805852	-1.089069	-7.169693	-10.020076	10.934219	6.162068	2.716798
11	6	5	3.984602	5.200285	5.611776	3.080434	-0.274625	4.909241	6.805852	-1.089069	-7.169693	-10.020076	10.934219	6.162068	2.716798
11	6	2	3.984600	5.200292	0.652027	-3.361955	-3.931435	0.119132	6.805852	-1.089069	-7.169693	-10.020076	10.934219	6.162068	2.716798
12	4	37	0.269527	5.918126	6.832564	6.806046	0.147612	-0.537611	7.512681	0.269360	-6.202232	-10.612775	8.142376	5.162280	6.304852
12	4	36	0.269527	5.918126	6.832564	6.806046	0.147612	-0.537611	-10.019745	6.730811	5.154275	4.403536	-14.697905	-4.820541	-10.006810
12	4	16	0.269517	5.918126	2.548203	0.838243	-3.718165	-4.752174	-10.019745	6.730811	5.154274	4.403536	-14.697905	-4.820541	-10.006810
12	4	11	0.269517	5.918126	2.548204	0.838244	-3.718163	-4.752168	7.512681	0.269360	-6.202203	-10.612775	8.142376	5.162280	6.304852
13	2	90	3.257814	6.812139	6.697625	6.625801	2.124119	0.682243	-9.282162	6.579567	9.051613	5.936834	-15.479195	-1.209827	-9.154110
13	2	10	3.257814	6.812139	6.697625	6.625801	2.124119	0.682243	7.320518	0.623102	-1.645778	-6.435996	5.857805	8.056114	6.345391
14	2	49	5.605822	0.783008	-0.265056	-5.690777	1.225318	1.400430	-5.755776	6.500496	7.008133	6.391114	-17.987852	-2.039418	-10.496948
14	2	51	5.605822	0.783008	-0.265056	-5.690777	1.225318	1.400430	5.905952	0.608581	-5.804242	-11.507283	9.326552	6.373285	8.241947
15	4	24	0.974359	6.875482	3.438792	-3.158881	-2.007848	-5.565305	4.844739	-2.678890	-0.158235	-10.268490	10.049285	6.556913	5.690334
15	4	53	7.042371	2.947741	7.678092	6.838316	6.556973	4.844823	4.844739	-2.678890	-0.158236	-10.268490	10.049285	6.556913	5.690334
15	4	9	0.974359	6.875482	3.438792	-3.158881	-2.007848	-5.565302	-7.431927	3.472743	6.554524	4.158155	-9.362136	-4.500690	-3.338680
15	4	14	7.042371	2.947741	7.678092	6.838316	6.556973	4.844823	-7.431927	3.472743	6.554524	4.158155	-9.362136	-4.500690	-3.338680
16	4	56	4.513696	6.033808	7.870523	5.458898	3.757180	4.205565	-4.797063	6.303215	2.948454	5.227115	-8.314365	-2.813829	-12.258881
16	4	26	0.442286	6.929681	2.947838	-3.824799	-3.086007	-2.439754	-4.797063	6.303215	2.948454	5.227115	-8.311628	-2.813829	-12.258881
16	4	13	4.513696	6.033808	7.870523	5.458898	3.757180	4.205565	6.536775	3.427522	-8.803632	-8.995225	9.384473	6.820500	5.734752
16	4	5	0.442286	6.929681	2.947838	-3.824799	-3.086007	-2.439754	6.536775	3.427522	-8.803632	-8.995225	9.384473	6.820500	5.734752
17	3	81	2.012472	5.067076	-0.175538	-4.944602	1.918889	1.661237	-7.014095	6.389669	8.974929	7.592501	-17.601383	-1.689360	-10.620400
17	3	15	2.219476	5.067076	5.605682	3.821846	5.350168	3.624922	-7.014095	6.389669	8.974929	7.592501	-17.601383	-1.689360	-10.620400
17	3	4	2.012472	5.067076	-0.175538	-4.944602	1.918889	1.661237	5.768708	0.189753	-2.393014	-10.410963	9.692396	6.635900	3.310904
18	2	18	0.169147	7.200522	-0.822066	-5.846165	-4.129042	-2.404935	7.169879	4.368938	-3.289336	-6.975931	8.016423	7.079108	4.663382
18	2	82	0.169147	7.200522	-0.822066	-5.846165	-4.129042	-2.404935	-7.162484	8.029982	6.943333	8.264954	-12.294096	-4.289920	-11.041747
19	2	55	2.326261	5.871495	-1.773559	-4.794158	-6.529002	-2.855155	-11.202744	6.252147	8.487475	6.009953	-18.611027	-3.699167	-8.770759
19	2	45	2.326261	5.871495	-1.773559	-4.794158	-6.529002	-2.855155	6.358152	3.942907	-1.816828	-10.469084	8.351583	8.057805	7.720800
20	2	95	0.520780	8.741027	0.056911	-2.569376	-0.545384	1.201043	-11.555177	5.300699	6.993721	8.971097	-10.983564	-8.205162	-13.062276
20	2	5	0.520780	8.741027	0.056911	-2.569376	-0.545384	1.201044	5.503893	-0.778449	-5.020115	-8.547193	7.036583	3.167119	5.026208
21	2	75	2.371831	7.466688	-0.126023	-4.967121	-8.734325	-5.640891	-8.406327	5.773583	7.360075	7.173346	-15.152027	-4.222926	-9.311465
21	2	25	2.371831	7.466688	-0.126023	-4.967121	-8.734325	-5.640891	4.685585	2.208029	-3.503676	-10.194611	9.078321	7.191763	6.277688
22	4	55	5.095360	1.510691	-0.777585	0.757488	2.456448	3.564890	7.637394	0.561887	-5.273785	-10.683902	8.676621	7.291251	4.847060
22	4	13	1.152021	7.313662	-2.997147	-2.317567	-3.515390	2.142789	7.637394	0.561887	-5.273785	-10.683902	8.676621	7.291251	4.847060
22	4	28	5.095360	1.510691	-0.777599	0.757473	2.456448	3.564889	-5.854578	6.982993	6.911634	5.031712	-14.621059	-1.914740	-13.633563
22	4	4	1.152021	7.313662	-2.997148	-2.317567	-3.515390	2.142789	-5.854578	6.982993	6.911634	5.031712	-14.621059	-1.914740	-13.633563
23	5	72	1.386958	4.744931	3.386174	-1.708318	-0.811293	2.331689	6.859778	2.667166	-9.800222	-7.677029	10.277042	5.862564	6.077889
23	5	6	1.386958	4.744931	3.386174	-1.708318	-0.811293	2.331689	-5.016941	8.717047	1.457842	6.381385	-16.099865	-3.280294	-1.549160
23	5	11	1.386958	4.744931	3.386174	-1.708318	-0.811293	2.331689	0.554730	8.687442	1.408195	6.338541	-5.191823	2.620611	3.726436
23	5	10	4.637922	4.538448	6.420993	4.783719	3.502069	2.437282	6.859778	2.667165	-9.800222	-7.677029	10.277042	5.862564	6.077889
23	5	1	4.637922	4.538448	6.420993	4.783719	3.502069	2.437282	0.554730	8.687442	1.408195	6.338541	-5.191823	2.620611	3.726436
24	4	27	-0.133553	5.431521	0.229180	-3.083600	-0.690803	-4.889229	5.373312	6.490126	-5.390862	-9.594906	7.092056	7.145951	7.007746
24	4	41	-0.133553	5.431521	0.229180	-3.083600	-0.690803	-4.889229	-10.370575	8.193458	4.697469	8.144567	-16.079565	-0.993690	-9.876107
24	4	21	6.070884	1.040921	6.072771	7.408654	6.800426	6.401507	-10.370575	8.193458	4.697469	8.144567	-16.079565	-0.993690	-9.876107
24	4	11	6.070884	1.040921	6.072771	7.408654	6.800426	6.401507	5.373312	6.490126	-5.390862	-9.594905	7.092056	7.145951	7.007746
25	3	38	0.791262	6.248317	2.394671	-4.323477	-4.702840	-9.073093	-6.479265	6.890866	5.886033	5.324124	-14.263607	-2.920755	-7.236846
25	3	32	0.791262	6.248317	2.394671	-4.323477	-4.702840	-9.073093	8.407934	4.367747	-2.213377	-10.510330	3.996767	7.368740	8.280076
25	3	30	0.791262	6.248317	2.394671	-4.323477	-4.702840	-9.073093	8.311810	4.367747	1.005257	-0.991007	-2.334672	7.366636	7.673460
26	4	67	5.104551	4.403271	6.213474	7.724952	5.796354	5.479477	-4.656263	6.578718	8.172208	7.978418	-15.147422	-5.297937	-7.398409
