2	5	-2.350862	7.414125	-1.806165	0.664766	-0.513978	-2.009236	4.463219	-3.429391	2.275412	-7.099640	3.650396	1.854538	-7.501320	-2.350862	7.414125	-1.806165	0.664766	-0.513978	-2.009236	-1.673348	2.593526	7.561955	-0.793855	-0.650066	1.809355	-8.829100	-2.350862	7.414125	-1.806165	0.664766	-0.513978	-2.009236	-2.136898	2.593526	7.621371	5.492879	-6.564143	-4.348862	-14.779557	-2.350862	7.414125	-1.806165	0.664766	-0.513978	-2.009236	-1.540951	2.593526	5.169720	-0.811509	3.510241	1.811481	-8.766435	-2.350862	7.414125	-1.806165	0.664766	-0.513978	-2.009236	7.393223	-3.436783	-3.043669	-11.680809	9.987522	6.873807	2.653840
10	5	6.549615	3.063780	7.515285	7.642190	9.064543	7.725474	-7.438671	8.830393	5.017696	6.286293	-20.927263	-6.062025	-10.977203	6.545760	3.079249	2.126925	1.412074	5.898104	5.501344	-7.438671	8.830393	5.017696	6.286293	-20.927263	-6.062025	-10.977203	6.549615	3.063780	7.515285	7.642190	9.064543	7.725474	5.908679	3.144040	-7.044587	-9.623821	6.818688	3.217530	5.790433	1.271658	5.643197	1.197608	-2.291071	2.026759	-0.132214	-7.438671	8.830393	5.017696	6.286293	-20.927263	-6.062025	-10.977203	1.271658	5.643197	1.197608	-2.291071	2.026759	-0.132214	5.908679	3.144040	-7.044587	-9.623821	6.818688	3.217530	5.790433
23	5	1.386958	4.744931	3.386174	-1.708318	-0.811293	2.331689	6.859778	2.667166	-9.800222	-7.677029	10.277042	5.862564	6.077889	1.386958	4.744931	3.386174	-1.708318	-0.811293	2.331689	-5.016941	8.717047	1.457842	6.381385	-16.099865	-3.280294	-1.549160	1.386958	4.744931	3.386174	-1.708318	-0.811293	2.331689	0.554730	8.687442	1.408195	6.338541	-5.191823	2.620611	3.726436	4.637922	4.538448	6.420993	4.783719	3.502069	2.437282	6.859778	2.667165	-9.800222	-7.677029	10.277042	5.862564	6.077889	4.637922	4.538448	6.420993	4.783719	3.502069	2.437282	0.554730	8.687442	1.408195	6.338541	-5.191823	2.620611	3.726436
40	5	6.802136	5.029448	7.892848	3.371738	6.563827	6.821229	-4.108559	6.645585	6.336008	5.577526	-9.407660	-1.999250	-9.627818	6.802136	5.029448	7.892848	3.371738	6.563827	6.821229	6.449110	0.095088	-2.880642	-5.518797	8.955155	7.128289	6.678155	3.883813	7.310782	4.681004	-2.201173	2.216706	-4.103661	-4.108559	6.645585	6.336008	5.577526	-9.407660	-1.999250	-9.627818	6.802136	5.029448	7.892849	3.371738	6.563827	6.821229	6.357892	0.101726	-2.859647	-5.354725	6.340871	1.536843	-4.872757	3.883812	7.310782	4.681003	-2.201174	2.216706	-4.103666	6.449110	0.095088	-2.880642	-5.518797	8.955155	7.128289	6.678155
48	5	9.393092	-0.583170	0.879693	0.184919	5.986019	-0.436629	-8.311116	7.645086	6.288033	7.105963	-15.122051	-1.562403	-3.573969	9.393092	-0.583170	0.879693	0.184919	5.986019	-0.436629	6.247407	1.535841	-5.133479	-11.204052	8.804819	6.241030	8.078714	9.393092	-0.583170	6.180522	6.492919	7.958525	5.611845	6.247407	1.535841	-5.133479	-11.204052	8.804819	6.241030	8.078714	9.393092	-0.583170	6.180522	6.492919	7.958525	5.611845	-8.311116	7.645086	6.288033	7.105963	-15.122051	-1.562403	-3.573969	9.393092	-0.583170	0.879693	0.184919	5.986019	-0.436629	-0.527305	7.629181	5.233767	2.478429	2.053302	4.281053	5.143996
