point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
AS(AS_AS),AS,0.3560755094742273,0.35050886252559266,11.258681852128452,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,top60
C(AS_C),C,0.2808263357497901,0.26601484603572,4.897150571020274,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top60
AS(AS_C),AS,0.2808263357497901,0.35050886252559266,11.542569081404034,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top60
E(AS_E),E,0.3640478997659371,0.5708603020496222,10.37108953613808,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
AS(AS_E),AS,0.3640478997659371,0.35050886252559266,11.277349344074016,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
AS(AS_M),AS,0.32084412842788934,0.35050886252559266,11.465845611567177,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top60
M(AS_M),M,0.32084412842788934,0.264502427184466,3.406796116504854,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top60
AS(AS_PS),AS,0.22441841952261454,0.3498185492181586,10.918971376122785,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top60
PS(AS_PS),PS,0.22441841952261454,0.20936523323253428,6.984077410146299,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top60
RS(AS_RS),RS,0.283427804276712,0.5776024811218986,9.15173797636783,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top60
AS(AS_RS),AS,0.283427804276712,0.35046703324905604,11.625327374489418,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top60
RS(C_AS_RS),RS,0.23728040752913432,0.5776024811218986,9.335650103927328,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
C(C_AS_RS),C,0.23728040752913432,0.26601484603572,5.8103889657907954,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
AS(C_AS_RS),AS,0.23728040752913432,0.35046703324905604,11.8858815194733,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
C(C_C),C,0.28428229503775626,0.26601484603572,5.024271844660193,0.0,0.19444444444444445,0.28125,0.125,top60
C(C_M),C,0.2688247684410222,0.241003550106015,7.806027508090615,0.0,0.1625,0.20833333333333334,0.11666666666666667,top60
M(C_M),M,0.2688247684410222,0.3134101941747573,12.55728155339806,0.0,0.1625,0.20833333333333334,0.11666666666666667,top60
