point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
AS(AS_AS),AS,0.34913956248396194,0.34440166622253815,11.277522650559602,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,dominant
C(AS_C),C,0.27310223599173566,0.26069687018860654,5.03618648960739,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,dominant
AS(AS_C),AS,0.27310223599173566,0.34440166622253815,11.562995203410907,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,dominant
E(AS_E),E,0.3172870216388482,0.5712567359507313,10.378752886836025,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,dominant
AS(AS_E),AS,0.3172870216388482,0.34440166622253815,11.990215846509148,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,dominant
AS(AS_M),AS,0.2821176647156292,0.34440166622253815,11.817829543435778,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,dominant
M(AS_M),M,0.2821176647156292,0.26498989607390294,3.41203233256351,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,dominant
AS(AS_PS),AS,0.18993155818543223,0.3436771052402602,11.339731075230322,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,dominant
PS(AS_PS),PS,0.18993155818543223,0.2091847302954778,7.044540471065739,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,dominant
RS(AS_RS),RS,0.2509471526419026,0.5779914538372868,10.428397144947898,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,dominant
AS(AS_RS),AS,0.2509471526419026,0.34435026237703426,12.01160990165442,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,dominant
RS(C_AS_RS),RS,0.20712170636633231,0.5779914538372868,10.428695451337429,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,dominant
C(C_AS_RS),C,0.20712170636633231,0.2606959680523479,7.070327860113756,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,dominant
AS(C_AS_RS),AS,0.20712170636633231,0.34435026237703426,12.297082454505725,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,dominant
