point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
AS(AS_AS),AS,0.3560755094742273,0.35050886252559266,11.25868185212845,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,top30
C(AS_C),C,0.2808263357497901,0.26601484603572,5.024271844660193,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top30
AS(AS_C),AS,0.2808263357497901,0.35050886252559266,11.542569081404032,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top30
E(AS_E),E,0.3640478997659371,0.5708603020496222,10.37108953613808,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top30
AS(AS_E),AS,0.3640478997659371,0.35050886252559266,11.95817774458551,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top30
AS(AS_M),AS,0.32084412842788934,0.35050886252559266,11.791448842419715,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top30
M(AS_M),M,0.32084412842788934,0.264502427184466,3.4067961165048546,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top30
AS(AS_PS),AS,0.22441841952261454,0.3498185492181586,11.059925147928924,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top30
PS(AS_PS),PS,0.22441841952261454,0.20936523323253428,6.8266901735373615,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top30
RS(AS_RS),RS,0.283427804276712,0.5776024811218986,10.401699029126211,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top30
AS(AS_RS),AS,0.283427804276712,0.35046703324905604,11.986528657885387,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top30
RS(C_AS_RS),RS,0.23728040752913432,0.5776024811218986,10.401699029126211,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
C(C_AS_RS),C,0.23728040752913432,0.26601484603572,5.438723223917398,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
AS(C_AS_RS),AS,0.23728040752913432,0.35046703324905604,12.184389454047157,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
C(C_C),C,0.28428229503775626,0.26601484603572,5.024271844660193,0.0,0.19444444444444445,0.28125,0.125,top30
C(C_M),C,0.2688247684410222,0.241003550106015,7.806027508090615,0.0,0.1625,0.20833333333333334,0.11666666666666667,top30
M(C_M),M,0.2688247684410222,0.3134101941747573,12.55728155339806,0.0,0.1625,0.20833333333333334,0.11666666666666667,top30
C(C_PS),C,0.2037174207892199,0.26601484603572,6.485957991627021,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top30
PS(C_PS),PS,0.2037174207892199,0.20936523323253428,6.344266119971312,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top30
RS(C_RS),RS,0.33906924534144517,0.5776024811218986,8.239482200647249,0.0,0.14166666666666666,0.16071428571428573,0.125,top30
C(C_RS),C,0.33906924534144517,0.26601484603572,6.986448220064726,0.0,0.14166666666666666,0.16071428571428573,0.125,top30
E(E_AS),E,0.3640478997659371,0.5708603020496222,10.37108953613808,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top30
AS(E_AS),AS,0.3640478997659371,0.35050886252559266,11.95817774458551,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top30
E(E_C),E,0.27240043501746647,0.5219120819848974,11.43096008629989,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,top30
C(E_C),C,0.27240043501746647,0.25435203188174393,5.852144012944984,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,top30
RS(E_C_AS_RS),RS,0.19849852831485174,0.5776024811218986,9.721217155151654,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top30
C(E_C_AS_RS),C,0.19849852831485174,0.25435203188174393,6.1244481350973174,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top30
AS(E_C_AS_RS),AS,0.19849852831485174,0.35046703324905604,12.260343253381146,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top30
E(E_C_AS_RS),E,0.19849852831485174,0.5219120819848974,10.561330593928687,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top30
E(E_E),E,0.5741049757281553,0.5708603020496222,10.37108953613808,0.0,0.34444444444444444,0.29310344827586204,0.4375,top30
E(E_M),E,0.3405734150543642,0.5708603020496222,12.093851132686082,0.0,0.19523809523809524,0.16666666666666666,0.25,top30
M(E_M),M,0.3405734150543642,0.26765776699029126,4.671844660194174,0.0,0.19523809523809524,0.16666666666666666,0.25,top30
E(E_PS),E,0.33723556783488734,0.5708603020496222,10.371089536138077,0.29473684210526313,0.15833333333333333,0.24390243902439024,0.05514705882352941,top30
PS(E_PS),PS,0.33723556783488734,0.20936523323253428,6.528050340132253,0.29473684210526313,0.15833333333333333,0.24390243902439024,0.05514705882352941,top30
RS(E_PS_RS_AS_C_M),RS,0.1459625143093755,0.5672382206387766,15.545350354461933,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top30
AS(E_PS_RS_AS_C_M),AS,0.1459625143093755,0.34973524456577554,11.70527346279268,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top30
C(E_PS_RS_AS_C_M),C,0.1459625143093755,0.23401567046947033,9.352718993057737,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top30
M(E_PS_RS_AS_C_M),M,0.1459625143093755,0.31523058252427183,14.316882489014647,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top30
PS(E_PS_RS_AS_C_M),PS,0.1459625143093755,0.2074134088781782,6.994021160615918,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top30
