1	3	-14.055753	-4.023613	1.684964	6.928754	5.489935	8.727828	-2.162908	1.372487	-7.618543	7.333752	6.922437	-2.581028	5.936413	0.494375	-19.469280	0.331255	-22.912180	2.741391	-7.572787	-19.494002	-14.960404	3.264665	-4.651303	1.817058	5.742568	-16.485566	-16.447258	-13.319592	2.479744	-14.055753	-4.023613	1.684964	6.928754	5.489935	8.727828	-2.162908	1.372487	-7.618543	7.333752	6.922437	-2.581028	5.936413	0.494375	-15.378719	0.331255	-8.367706	2.240152	-2.256546	-18.901000	-7.585766	3.264836	4.268390	-3.029463	-0.013047	-3.865325	-17.133532	-12.493504	1.546870	-14.055753	-4.023613	1.684964	6.928754	5.489935	8.727828	-2.162908	1.372487	-7.618543	7.333752	6.922437	-2.581028	5.936413	0.494375	7.331554	6.425768	11.401481	-13.848733	9.843922	4.202001	6.306507	8.791809	7.167988	-14.530223	-17.481775	-4.013807	-1.551049	5.737030	-7.926577
3	3	10.292800	6.632898	8.450933	1.285807	1.129254	1.795548	5.624574	4.015007	8.938227	-0.178123	2.635669	6.682613	1.698188	8.576992	13.827013	7.094079	13.628215	-13.607543	8.137844	6.702948	11.519078	6.332244	6.819036	-12.251649	-18.780559	3.631936	-0.018969	4.871343	-9.744147	10.292800	6.632898	8.450933	1.285807	1.129254	1.795548	5.624574	4.015007	8.938227	-0.178123	2.635669	6.682613	1.698188	8.576992	-20.031758	1.089481	-24.983801	3.885931	-6.405698	-10.978578	-15.975417	0.743498	-10.034113	3.309127	5.698664	-14.142620	-16.225182	-17.577192	-3.731685	10.292800	6.632898	8.450933	1.285807	1.129254	1.795548	5.624574	4.015007	8.938227	-0.178123	2.635669	6.682613	1.698188	8.576992	13.792280	7.094079	11.513971	-9.001498	1.399852	4.237446	10.278378	6.332244	4.606933	-8.238293	-18.572409	8.157672	6.805104	0.787240	1.685775
8	3	10.344018	5.109337	7.141591	0.226091	1.330262	0.651405	7.234410	5.216281	6.939903	-1.080662	-3.092868	5.799084	2.812733	3.455370	-14.360822	-0.085445	-19.123560	6.159487	-2.843623	-17.520055	-16.172435	-2.965550	-12.390813	7.239092	7.192437	-16.924153	-6.757969	-14.749515	0.877207	10.344018	5.109337	7.141591	0.226091	1.330262	0.651405	7.234410	5.216281	6.939903	-1.080662	-3.092868	5.799084	2.812733	3.455370	-11.470133	-0.085435	-11.946825	3.828029	5.050271	-12.887001	-13.262417	-2.965548	-11.516147	4.332655	1.958811	-12.143210	-8.426661	-9.043019	-4.068237	10.344018	5.109337	7.141591	0.226091	1.330262	0.651405	7.234410	5.216281	6.939903	-1.080662	-3.092868	5.799084	2.812733	3.455370	1.813051	6.214892	3.559058	1.221335	9.312720	-3.821223	2.912015	2.676376	0.265482	-0.246644	-6.383646	5.992963	-0.246659	-2.592222	2.995193
13	3	-11.177679	4.037062	0.773596	5.557328	6.786740	6.811864	3.144800	1.142243	-9.102950	6.116001	6.657191	4.771317	5.093610	4.131464	8.583084	7.486968	11.727709	-10.387727	4.387784	7.461786	10.056979	5.881238	5.409212	-11.712261	-9.097787	-2.602710	6.524227	5.003597	-0.878044	-11.177679	4.037062	0.773596	5.557328	6.786740	6.811864	3.144800	1.142244	-9.102950	6.116001	6.657191	4.771318	5.093610	4.131464	-16.391976	0.887378	-21.332565	1.500359	3.714464	-8.538598	-7.806941	0.914987	-10.733107	5.248442	3.738956	-13.315010	-7.087578	-12.934330	-8.373054	4.990215	8.266634	5.261277	-0.915986	2.678126	3.260587	7.156861	7.676608	5.066540	1.203836	0.613647	8.611479	0.734013	4.933614	-9.956062	0.887378	-21.332447	1.473812	3.730941	-8.534697	-7.808486	0.914987	-10.769554	5.292554	3.726974	-13.314902	-7.087471	-12.934255	-8.284249
17	3	9.972877	6.995432	5.732939	0.192141	0.197810	0.330836	4.229395	8.339983	5.724014	-5.189778	2.265463	7.011028	3.619466	7.074861	-3.759767	1.824519	-0.846745	-0.605507	6.115795	2.004918	2.801089	1.228326	-4.254210	-6.597303	-4.181317	-4.287305	-8.510012	-5.701054	-5.001775	9.972877	6.995432	5.732939	0.192141	0.197810	0.330836	4.229395	8.339983	5.724014	-5.189778	2.265463	7.011028	3.619466	7.074861	-17.274273	1.824518	-22.127940	9.131463	-3.210712	-11.668386	-9.433372	1.196387	-5.373866	2.375632	6.118600	-8.644936	-17.229692	-10.676719	1.347307	9.972877	6.995432	5.732939	0.192141	0.197810	0.330836	4.229395	8.339983	5.724014	-5.189778	2.265463	7.011028	3.619466	7.074861	1.254090	2.888073	3.645709	-7.234335	5.001995	6.287898	3.043903	5.376287	-10.636696	-7.199827	-9.546265	-3.481442	4.883831	3.058447	0.633280
22	3	9.988206	7.454779	5.245086	-2.122909	4.671383	4.054020	6.995217	5.693512	3.541969	-4.387995	3.450670	2.963419	7.561949	6.698670	-17.970026	-0.840330	-22.117361	4.625575	-7.794683	-14.500908	-18.232497	-3.469312	-7.662763	3.584846	5.722585	-14.717145	-11.706817	-14.690959	3.118556	9.988206	7.454779	5.245086	-2.122909	4.671383	4.054020	6.995217	5.693512	3.541969	-4.387995	3.450670	2.963419	7.561949	6.698670	-17.940580	-0.840330	-22.085940	4.625002	-1.337936	-14.421037	-15.025974	-3.469312	-7.662764	3.339980	5.722577	-11.517539	-10.065210	-12.908925	3.305205	9.988206	7.454779	5.245086	-2.122909	4.671383	4.054020	6.995217	5.693512	3.541969	-4.387995	3.450670	2.963419	7.561949	6.698670	8.495706	5.749069	12.695017	-11.301051	8.830552	7.140838	9.695329	2.920001	2.092973	-5.372605	-13.493173	3.826680	-0.012317	2.602584	-2.938331
36	3	-9.027246	-1.161967	1.513386	8.179663	5.982936	6.426493	3.495558	-5.731790	-7.858298	6.517805	3.824016	3.231552	3.225449	3.153347	-17.232140	-4.322524	-29.940583	6.275336	-7.740998	-16.780981	-19.810301	1.915227	-7.635183	3.899721	5.790955	-20.184846	-16.464772	-12.942219	-6.585884	-9.027246	-1.161967	1.513386	8.179663	5.982936	6.426493	3.495558	-5.731790	-7.858298	6.517805	3.824016	3.231552	3.225449	3.153347	11.482015	2.056001	11.453312	-10.339781	9.477183	7.473095	8.758065	8.208990	2.920081	-10.791833	-12.980814	2.886743	-1.318342	8.257604	-3.856757	-9.027246	-1.161967	1.513386	8.179663	5.982936	6.426493	3.495558	-5.731790	-7.858298	6.517805	3.824016	3.231552	3.225449	3.153347	-3.266242	-4.317121	-1.577504	0.118922	2.318887	5.479678	-3.243041	1.930919	-5.976846	-2.091328	-5.786890	-8.208517	-5.579085	-1.376688	-5.036187
44	3	10.004886	6.394600	5.732476	0.851900	-0.962475	1.497637	7.364039	7.121198	6.780110	0.248713	-5.089516	6.089779	3.818102	7.753436	-20.266851	-2.375129	-21.212561	5.233417	-7.848299	-13.185024	-22.922890	1.431531	-5.164657	5.768073	6.548493	-17.378855	-15.200004	-14.041516	-4.868093	10.004886	6.394600	5.732476	0.851900	-0.962475	1.497637	7.364039	7.121198	6.780110	0.248713	-5.089516	6.089779	3.818102	7.753436	10.970561	4.120851	13.311470	-2.015351	4.715456	6.237927	7.637443	6.200290	4.787244	-10.691228	-17.826349	-1.952552	4.274906	6.275210	-2.997251	10.004886	6.394600	5.732476	0.851900	-0.962475	1.497637	7.364039	7.121198	6.780110	0.248713	-5.089516	6.089779	3.818102	7.753436	-13.757736	-2.375129	-8.886676	5.164778	-2.889439	-7.439186	-16.470095	1.431531	4.469131	0.159878	-3.551459	-6.432817	-15.020609	-13.676422	-6.376147
58	3	10.543288	5.687948	7.955902	0.383089	0.048545	-1.282120	6.043036	7.052175	7.212966	-2.558810	-1.042711	6.209828	4.305843	1.870658	-14.666025	4.476505	-16.843805	7.072240	-8.005463	-2.576118	-18.506455	-0.517907	-3.944964	8.646188	8.281140	-14.820779	-7.245391	-15.291428	-0.361892	10.543288	5.687948	7.955902	0.383089	0.048545	-1.282120	6.043036	7.052175	7.212966	-2.558810	-1.042711	6.209828	4.305843	1.870658	12.234300	7.929882	12.822632	-6.859056	9.451190	8.521858	6.398965	6.049694	10.288453	-8.296174	-15.961341	-0.217209	-0.116268	7.869477	-8.714313	10.543288	5.687948	7.955902	0.383089	0.048545	-1.282120	6.043036	7.052175	7.212966	-2.558810	-1.042711	6.209828	4.305843	1.870658	12.217906	7.929874	12.717025	-6.859054	3.911504	8.514759	6.398592	6.049664	4.631627	-8.265964	-12.822004	-0.341225	5.259288	7.840764	-3.095823
61	3	2.597988	5.447902	8.237979	2.190633	9.172227	7.899302	7.473246	7.989549	-2.374626	-3.454799	6.404804	7.250972	2.631294	8.784952	-18.764440	1.600080	-24.026196	6.676669	-9.217264	-14.349755	-14.171099	2.141759	-5.815827	3.817423	4.182765	-8.258001	-19.599613	-21.528219	3.746784	2.597988	5.447902	8.237979	2.190633	9.172227	7.899302	7.473246	7.989549	-2.374626	-3.454799	6.404804	7.250972	2.631294	8.784952	7.873309	5.709271	10.731412	-5.547054	4.104310	-4.875826	3.433874	6.160807	2.016055	-5.545884	-8.011323	11.089702	-7.237494	-4.121566	5.345328	2.597988	5.447902	8.237979	2.190633	9.172227	7.899302	7.473246	7.989549	-2.374626	-3.454799	6.404804	7.250972	2.631294	8.784952	13.683391	5.709271	12.465875	-12.288639	9.890521	7.794730	8.643070	6.211711	2.039220	-13.364224	-13.165869	6.739080	-4.418635	2.396250	-3.308928
