10	4	-1.913461	4.270392	4.328965	5.758864	6.477177	7.420264	-1.347169	2.373767	-2.957350	6.841942	5.545966	3.316470	5.496600	7.174166	-21.857481	1.070597	-20.116482	4.750871	-9.295535	-18.178288	-15.605761	0.508935	-11.052057	7.064134	7.718878	-13.996676	-17.443778	-15.701784	-3.077003	8.613723	5.639821	4.329183	0.554523	4.315632	3.974677	5.264809	6.502098	2.685345	-4.038921	1.765179	8.416449	-0.773643	7.846747	-19.625652	1.070597	-20.116482	4.750871	-9.295535	-18.178288	-15.605656	0.508953	-11.052057	7.064134	7.718878	-13.996676	-17.443778	-15.701771	-3.077003	8.613723	5.639821	4.329183	0.554523	4.315632	3.974677	5.264809	6.502098	2.685345	-4.038921	1.765179	8.416449	-0.773643	7.846747	10.407298	6.843353	7.706421	-8.055361	9.481035	-4.962424	7.771415	6.079402	8.662444	-3.486948	-10.711598	2.165722	-4.704272	-1.275222	-4.072688	-1.913461	4.270392	4.328965	5.758864	6.477177	7.420264	-1.347169	2.373767	-2.957350	6.841942	5.545966	3.316470	5.496600	7.174166	8.167706	6.843353	7.706342	-8.055360	9.481035	-4.962712	7.766317	6.065633	8.662444	-3.486948	-10.711598	2.165722	-4.704272	-1.275490	-4.072567
18	4	8.710320	7.456448	8.007725	0.249029	1.738132	2.984723	7.449725	6.255679	7.222945	0.785872	0.540239	6.426260	4.211148	7.724884	-11.907671	0.052556	-15.974991	-0.320719	1.924362	-11.505267	-13.487600	0.869276	-12.394382	8.990507	5.514214	-13.374076	-10.986165	-7.554647	-6.926345	8.710320	7.456448	8.007725	0.249029	1.738132	2.984723	7.449725	6.255679	7.222945	0.785872	0.540239	6.426260	4.211148	7.724884	14.327429	6.507166	11.234560	-11.803351	11.138466	6.574274	10.233959	6.388824	7.027945	-9.756886	-12.362233	-0.895605	-2.878719	5.274532	-10.216036	8.710320	7.456448	8.007725	0.249029	1.738132	2.984723	7.449725	6.255679	7.222945	0.785872	0.540239	6.426260	4.211148	7.724884	13.781409	6.507166	11.119700	-11.803337	11.138255	6.574274	10.068824	6.388824	3.193846	-9.734103	-9.489157	4.872214	-2.878772	5.274531	-9.569871	8.710320	7.456448	8.007725	0.249029	1.738132	2.984723	7.449725	6.255679	7.222945	0.785872	0.540239	6.426260	4.211148	7.724884	-7.831500	0.052556	-9.209280	-5.624586	1.977979	1.757167	-8.394927	0.869276	-16.263916	3.874750	-0.028251	-13.288586	-7.567679	-1.117037	-12.412064
26	4	-6.531683	0.602666	-0.013416	7.928173	4.143022	6.671663	1.315963	2.572011	-4.253477	5.729202	6.920719	5.602335	5.157008	1.079568	-17.380491	1.926109	-24.445342	5.807994	-3.571025	-17.485527	-14.508243	2.077317	-9.194870	1.975021	6.695070	-12.068247	-11.427864	-14.164108	1.948237	9.738931	5.620250	6.218034	2.124911	-1.662165	1.149689	6.654214	8.012240	6.581802	-4.779067	0.414041	8.052852	3.476802	6.608231	11.193734	7.217185	10.014195	-9.505894	7.471231	5.201920	5.520916	7.962235	0.502797	-7.909993	-5.990162	1.512239	0.373690	6.789830	-1.616113	9.738931	5.620250	6.218034	2.124911	-1.662165	1.149689	6.654214	8.012240	6.581802	-4.779067	0.414041	8.052852	3.476803	6.608231	-10.806310	1.926108	-24.445342	5.807994	-3.571024	-17.485527	-14.508242	2.077316	-9.194870	1.975021	6.695070	-12.068247	-11.427864	-14.164108	1.948237	-6.531683	0.602666	-0.013416	7.928173	4.143022	6.671663	1.315963	2.572011	-4.253477	5.729202	6.920719	5.602335	5.157008	1.079568	4.619584	7.217165	10.007103	-9.505894	7.407411	5.201919	5.516929	7.955765	0.502824	-7.899624	-5.955901	1.512231	0.373470	6.789829	-1.616183
27	4	9.285005	6.217753	5.497232	2.515160	2.679436	1.011894	6.049314	5.784661	2.946158	-1.160436	1.488015	6.530284	2.137223	6.199989	-18.249096	1.113569	-25.255058	2.153128	-7.889640	-12.737730	-26.055713	1.449322	-5.818679	9.280572	6.348271	-18.461485	-20.493748	-18.092640	-2.553007	-11.654760	1.677822	0.437462	8.083765	6.474638	6.821378	0.581608	0.973571	-4.296537	7.879205	7.950039	1.343823	5.331826	2.469927	-24.716649	1.113569	-25.255314	2.153128	-7.889715	-12.737730	-26.055713	1.449322	-5.818679	9.280572	6.348271	-18.461485	-20.493763	-18.092653	-2.553007	9.285005	6.217753	5.497232	2.515160	2.679435	1.011894	6.049314	5.784661	2.946158	-1.160436	1.488015	6.530284	2.137223	6.199989	14.000007	7.499080	10.560375	-14.360160	6.645979	5.302739	4.415342	6.460144	5.499413	-8.933675	-17.589894	-1.649163	2.822604	3.375811	-5.469157	-11.654760	1.677822	0.437462	8.083765	6.474638	6.821378	0.581608	0.973571	-4.296537	7.879205	7.950039	1.343823	5.331826	2.469927	7.532470	7.496998	10.547362	-14.360160	6.609115	5.302738	4.415334	6.460144	5.499062	-8.933549	-17.588464	-1.649284	2.821373	3.375066	-5.468812
29	4	3.720826	5.813001	4.391314	-1.973835	6.839212	6.139323	6.789670	6.185183	-1.550855	0.020039	3.812460	5.431013	3.244789	7.872598	-15.888115	1.368876	-4.300552	7.925463	-1.461450	-10.117240	-5.826915	-0.722792	6.342424	-7.567999	0.606807	0.610734	-19.869672	-15.082732	-2.975888	-3.013095	0.853877	0.929295	3.098042	7.555591	6.234311	2.028082	1.567688	-4.377574	6.779462	5.399787	2.857746	6.140691	7.836731	-21.064460	1.368876	-4.300552	7.925463	-1.461450	-10.117240	-5.826915	-0.723238	6.342424	-7.567999	0.606807	0.610734	-19.869672	-15.082732	-2.975888	3.720826	5.813001	4.391314	-1.973835	6.839212	6.139323	6.789670	6.185183	-1.550855	0.020039	3.812460	5.431013	3.244789	7.872598	12.898606	5.562420	14.543737	-7.105174	11.107990	4.056855	9.299556	5.636452	6.760606	-18.375472	-14.650556	3.970859	-4.160222	5.439275	-5.316179	-3.013095	0.853877	0.929295	3.098042	7.555591	6.234311	2.028082	1.567688	-4.377574	6.779462	5.399787	2.857746	6.140691	7.836731	7.707427	5.562420	14.543737	-7.105174	11.107899	4.056855	9.299556	5.608820	6.760607	-18.375472	-14.650553	3.970859	-4.160222	5.410048	-5.316166
33	4	1.658219	6.442110	5.132596	5.814596	6.500969	6.421499	5.134326	2.577068	-7.864244	5.661790	6.735509	4.098408	7.547367	2.648751	-6.575047	0.790649	-17.005311	-0.499977	5.534548	-12.444118	-3.228905	0.364395	-20.714963	0.392374	3.743924	1.938829	-11.917172	-13.028925	-1.259739	-4.851532	3.581240	-0.673548	5.874656	6.501018	6.421500	1.240865	-2.985020	-9.978901	6.695707	6.735964	0.699344	7.553452	2.569967	-10.803514	0.790649	-17.132837	-0.499975	5.534490	-12.444118	-3.308747	0.364216	-20.761135	0.392452	3.743969	1.938192	-11.917220	-13.028929	-1.259992	1.658219	6.442110	5.132596	5.814596	6.500969	6.421499	5.134326	2.577068	-7.864244	5.661790	6.735509	4.098408	7.547367	2.648751	5.832252	7.079688	8.624387	-10.987884	10.397756	5.661626	9.051218	6.807087	-6.767142	-13.373764	-6.954737	0.803353	-3.497638	3.551160	-1.886642	1.658219	6.442110	5.132596	5.814596	6.500969	6.421499	5.134326	2.577068	-7.864244	5.661790	6.735509	4.098408	7.547367	2.648751	-6.576149	0.790649	-18.058779	0.509005	3.708467	-12.444452	-3.876263	0.364395	-17.254910	1.631328	5.143929	-7.193694	-11.995945	-13.030422	-5.210326
35	4	8.063776	6.837153	4.758559	0.210705	2.828536	2.876590	6.803492	7.492955	5.216158	-3.772995	1.653876	6.415049	1.305010	5.550376	-8.800267	-0.829243	-7.995026	3.081892	7.899309	-5.359995	-0.395690	3.075046	4.180733	-5.305910	-2.497463	0.965607	-15.039640	-9.199935	-4.173411	8.063776	6.837153	4.758559	0.210705	2.828536	2.876590	6.803492	7.492955	5.216158	-3.772995	1.653876	6.415049	1.305010	5.550376	-8.864766	-0.829244	-20.012279	3.103491	7.842756	-10.380722	-5.318134	3.075046	0.009313	-3.239062	2.505512	-5.635683	-15.039637	-9.201635	-2.070048	8.063776	6.837153	4.758559	0.210705	2.828536	2.876590	6.803492	7.492955	5.216158	-3.772995	1.653876	6.415049	1.305010	5.550376	12.990690	4.717914	9.601402	-7.601123	12.355946	7.423365	12.261460	7.181992	7.423464	-15.047740	-15.238422	0.965617	-1.941068	7.191296	-10.445924	8.063776	6.837153	4.758559	0.210705	2.828536	2.876590	6.803492	7.492955	5.216158	-3.772995	1.653876	6.415049	1.305010	5.550376	7.494072	4.716371	3.276374	-2.540321	3.071334	7.381893	6.934761	7.181992	-6.832564	-12.932033	-8.426319	4.589480	9.842198	6.888311	4.709253
38	4	3.349222	4.865491	2.577235	0.599308	4.216392	4.735083	8.661812	4.113792	-0.256253	-0.731121	1.832757	7.181524	0.693335	6.704734	-20.476276	-0.363267	-12.516291	7.235170	-14.163040	-10.413478	-21.391035	-0.073243	-8.753573	8.416941	7.227777	-21.982117	-20.213994	-19.393491	-1.928661	-8.538808	-1.007220	-0.703982	6.723582	4.262974	4.743476	6.554010	-1.890462	-3.160920	6.518844	5.775953	1.044049	4.639076	5.157331	-26.596326	-0.363267	-12.516291	7.235170	-14.163040	-10.422450	-21.393631	-0.073243	-8.753573	8.416941	7.227777	-21.982117	-20.213994	-19.393878	-1.928661	-8.538808	-1.007220	-0.703982	6.723582	4.262974	4.743476	6.554010	-1.890462	-3.160920	6.518844	5.775953	1.044049	4.639076	5.157331	4.848230	6.198675	11.947805	-7.104476	4.713421	8.467609	10.113032	6.518880	7.115815	-7.925048	-13.814617	-2.718144	-5.741194	3.610518	-5.428258	3.349222	4.865491	2.577235	0.599308	4.216392	4.735083	8.661812	4.113792	-0.256253	-0.731121	1.832757	7.181524	0.693335	6.704734	10.968284	6.204456	11.948720	-7.104541	4.713506	8.467609	10.125470	6.518889	7.117932	-7.926615	-13.814620	-2.718078	-5.741196	3.610520	-5.428285
40	4	2.723180	3.722540	5.441355	0.800007	1.407634	3.876264	4.286496	8.858583	3.516027	0.089782	-0.716384	7.030932	3.652295	7.945876	-19.504658	2.913883	-24.789241	6.708611	-3.368364	-11.593283	-16.093249	-0.831156	0.987242	4.782936	2.213659	-10.298778	-15.084354	-10.158997	1.747641	2.723180	3.722540	5.441355	0.800007	1.407634	3.876264	4.286496	8.858583	3.516027	0.089782	-0.716384	7.030932	3.652295	7.945876	-20.769784	2.913870	-28.499007	6.708611	-3.393907	-11.606016	-19.436000	-0.831156	-3.852070	4.888690	4.536231	-12.521478	-14.973933	-10.158998	1.789363	-4.282263	-1.915497	3.878431	6.172830	5.773784	5.492193	-1.423359	3.500474	-0.257897	5.558078	5.914417	4.881377	5.368747	5.240419	-25.200364	2.913860	-28.499007	6.708611	-3.393907	-11.605937	-19.436033	-0.831156	-3.852079	4.888690	4.536231	-12.521478	-14.973933	-10.158998	1.789363	-4.282263	-1.915497	3.878431	6.172830	5.773784	5.492193	-1.423359	3.500474	-0.257897	5.558078	5.914417	4.881377	5.368747	5.240419	-23.936049	2.913861	-24.790550	6.708611	-3.368384	-11.593307	-16.093331	-0.831156	0.987007	4.783001	2.214505	-10.299812	-15.084264	-10.158997	1.747676
45	4	6.990211	4.664432	8.005003	-4.677474	2.089763	3.066480	7.671361	6.168592	5.111187	-0.515996	3.785005	7.990855	5.077987	6.426319	-16.651333	1.318713	-18.159266	2.984153	-7.579760	-16.952566	-3.685324	3.819475	2.624155	-3.060248	4.494835	-5.848861	-17.073087	-13.440528	-0.440195	6.990211	4.664432	8.005003	-4.677474	2.089763	3.066480	7.671361	6.168592	5.111187	-0.515996	3.785005	7.990855	5.077987	6.426319	-20.847248	1.318484	-27.833218	2.984153	-10.707719	-16.953302	-11.589823	3.819445	-7.745120	0.580012	7.923718	-3.731671	-12.148350	-13.440902	4.072724	6.990211	4.664432	8.005003	-4.677474	2.089763	3.066480	7.671361	6.168592	5.111187	-0.515996	3.785005	7.990855	5.077987	6.426319	13.408369	7.381407	12.612401	-12.038534	8.436727	6.251790	12.730662	6.899397	7.132898	-14.864574	-8.548159	-1.619097	-1.920762	6.624080	-4.271155	6.990211	4.664432	8.005003	-4.677474	2.089763	3.066480	7.671361	6.168592	5.111187	-0.515996	3.785005	7.990855	5.077987	6.426319	6.270103	7.313716	3.044253	-5.168309	6.748393	-5.276162	7.826112	6.846985	1.445163	-9.086190	-0.683828	9.877610	-3.308600	0.955700	3.774812
