2	4	6.859921	-11.891002	-12.254553	-9.400334	9.804308	-15.138585	-10.951072	-7.144425	2.595306	-13.556272	-6.436553	11.126935	-3.132762	6.959077	1.338681	3.180005	5.863632	9.023933	1.363814	1.052715	-6.752649	-5.775865	-16.230882	-11.449707	-17.770104	1.865050	-6.213506	7.709606	-5.266544	6.859921	-11.891002	-12.254553	-9.400334	9.810395	-15.138585	-10.951144	-12.778399	2.595306	5.857439	-6.436553	11.126935	-3.134091	6.959077	6.009612	8.326566	-6.827594	-16.621693	-17.377853	6.706110	5.481409	5.635436	9.055415	10.598899	10.244294	9.204137	6.622960	3.174805	5.986244	-8.100012	7.025553	9.401032	6.361906	-13.724632	0.521041	4.605206	4.764042	9.117471	-13.556272	6.617279	-17.295950	7.291223	6.959077	1.338681	3.180005	5.863632	9.023933	1.363814	1.052715	-6.752649	-5.775865	-16.230882	-11.449707	-17.770104	1.865050	-6.213506	7.709606	-5.266544	-8.099910	7.021423	9.386076	6.270676	-10.524009	0.521041	0.462137	-0.869945	9.117471	5.857439	4.811285	-7.376074	7.290860	6.959077	6.009612	8.326566	-6.827594	-16.621694	-17.377853	6.706110	5.481409	5.635436	9.055415	10.598899	10.244294	9.204137	6.622960	3.174805	5.986244
4	4	4.542911	-9.072559	-12.989379	-8.540672	10.319799	-8.738538	-12.419304	-4.593272	-0.614624	-11.878486	-12.558469	10.780568	-3.942436	4.319968	-4.506192	0.201956	5.947347	7.799965	6.381130	-9.758577	-12.803495	-10.630325	-16.133994	-24.008901	-23.390873	-2.468835	-0.461464	5.056969	-6.611453	-9.825975	5.083295	10.199065	4.516352	-17.820954	5.969975	5.673870	7.163531	8.730947	-11.878486	6.260598	-15.838793	8.854121	4.319968	-4.506192	0.201956	5.947347	7.799965	6.381130	-9.758577	-12.803495	-10.630325	-16.133994	-24.008901	-23.390873	-2.468835	-0.461464	5.056969	-6.611453	-9.825975	5.083295	10.199065	4.516352	-17.680266	5.969975	5.667701	2.484937	8.730947	1.637410	6.260598	-12.851982	8.854120	4.319968	-0.198969	6.447448	-3.160361	-16.512766	-6.660185	-3.685458	5.862716	4.710350	7.210622	8.240933	9.736118	6.243100	6.994495	-0.003982	6.991153	4.542911	-9.072559	-12.989379	-8.540672	10.319799	-8.738538	-12.430979	-9.271865	-0.614625	1.637410	-12.558469	10.842892	-3.942471	4.319968	-0.198969	6.447448	-3.160361	-16.512766	-6.660185	-3.685458	5.862716	4.710350	7.210622	8.240933	9.736118	6.243100	6.994495	-0.003982	6.991153
5	4	-7.568135	7.615505	11.602096	6.307251	-10.296515	6.477788	5.568075	2.060781	8.464877	4.417887	6.703427	-15.855328	8.978292	5.651560	0.945801	2.957511	1.743020	-19.498303	-7.912677	6.430128	5.457834	6.923779	-1.092544	6.433529	6.285606	8.052667	7.305301	-1.310918	7.323050	7.556552	-10.260022	-15.796772	-12.444824	11.267218	-8.994123	-15.515887	-9.818801	-1.766377	4.417887	-11.496930	10.692737	-0.739825	5.651560	0.945801	2.957511	1.743020	-19.498303	-7.912677	6.430128	5.457834	6.923779	-1.092544	6.433529	6.285606	8.052667	7.305301	-1.310918	7.323050	7.556552	-10.260033	-15.796772	-12.444824	11.267218	-8.994123	-15.515852	-4.636030	-1.766377	-4.849768	-11.496930	10.692737	-0.739825	5.651560	-5.025771	-0.266273	7.501641	10.528771	6.628024	-0.836904	-11.179392	-4.135539	-21.892187	-17.708061	-19.889111	-3.684552	-5.479496	5.002854	-5.566592	-7.568517	7.615505	11.602104	6.310812	-12.265185	6.477788	6.473280	7.243553	8.464877	-4.849768	6.703427	-18.903789	8.978292	5.651560	-5.025771	-0.266273	7.501641	10.528771	6.628024	-0.836904	-11.179392	-4.135539	-21.892187	-17.708061	-19.889111	-3.684552	-5.479496	5.002854	-5.566592
7	4	7.176260	-8.287197	-13.704051	-10.840262	10.738087	-10.915717	-13.665128	-4.685397	-3.579848	-9.293921	-5.651668	10.505088	-3.304122	7.950022	6.388090	1.761048	6.540828	8.363243	3.065167	-0.692705	-5.340257	-12.364196	-10.619180	-17.147345	-27.575207	-3.288270	-1.582971	9.077292	-7.181990	-10.733292	8.190865	11.660994	6.764364	-16.529225	3.505786	9.183408	6.179043	7.306011	-9.293921	8.790254	-14.326875	7.956067	7.950022	6.388090	1.761048	6.540828	8.363243	3.065167	-0.692705	-5.340257	-12.364196	-10.619180	-17.150748	-27.575207	-3.288270	-1.582971	9.077292	-7.181990	-10.733292	8.190865	11.660985	6.764328	-12.093974	3.505785	6.817990	1.054744	7.306011	5.653893	8.790254	-8.919551	7.956067	7.950022	7.630218	8.119712	-5.589038	-26.764327	-16.457300	5.953025	9.164287	5.381047	9.370317	12.612690	8.656567	7.674673	5.826241	4.219195	6.172989	7.176260	-8.287197	-13.704051	-10.840262	10.738087	-10.915717	-13.665129	-9.809696	-3.579848	5.653893	-5.651877	10.505265	-3.304123	7.950022	7.630218	8.119712	-5.589038	-26.764327	-16.457300	5.953025	9.164287	5.381047	9.370317	12.612690	8.656567	7.674673	5.826241	4.219195	6.172989
8	4	7.039441	-11.357584	-11.973340	-11.161102	9.846522	-7.272734	-14.519937	-10.146317	-5.923939	6.617448	-8.377187	8.486549	2.340557	6.491005	4.665169	9.353520	-5.460228	-13.101019	-4.940691	5.426261	7.957036	6.595035	10.868290	9.452529	9.515269	7.744535	9.807116	-0.808904	3.657644	-7.834414	7.153415	12.325892	6.999580	-15.799802	8.822220	5.165573	8.064073	5.529275	-8.998082	8.735697	-12.257015	9.243005	6.491005	-0.402712	2.989321	3.565699	9.249981	3.893982	-3.020542	-3.228666	-1.986161	-13.659009	-13.183918	-21.694249	-0.904969	-0.681187	4.406397	-12.695886	-7.834413	7.153414	12.325489	6.951493	-13.013996	8.822220	4.223248	1.898792	5.529275	6.617448	8.735696	-10.612647	9.243005	6.491005	4.665169	9.353520	-5.460228	-13.101019	-4.940691	5.426261	7.957036	6.595035	10.868290	9.452529	9.515269	7.744535	9.807116	-0.808904	3.657644	7.039441	-11.357584	-11.973348	-11.161102	9.846464	-7.272734	-14.519925	-3.981036	-5.923939	-8.998082	-8.377187	8.486549	2.340557	6.491005	-0.402712	2.989321	3.565699	9.249981	3.893982	-3.020542	-3.228666	-1.986161	-13.659009	-13.183918	-21.694249	-0.904969	-0.681187	4.406397	-12.695886
9	4	9.302082	-4.370445	-17.264240	-6.766366	9.412359	-9.761912	-15.619074	-6.187140	-0.139879	7.568226	-11.480002	8.223325	-4.067227	8.605903	6.757763	5.475918	-3.901942	-20.323595	-11.570083	6.792362	7.085543	6.099063	9.379207	10.581069	10.920719	6.366636	5.923323	0.146096	6.593893	9.302082	-4.370445	-17.264240	-6.766366	9.400055	-9.761912	-13.500026	-0.088376	-0.139877	-11.499709	-11.480002	7.560139	-4.067227	8.605903	2.087341	0.785103	3.954737	7.562104	6.806518	-2.161231	-2.636825	-4.962665	-7.307388	-13.957668	-14.660348	-5.553109	-3.739866	6.678223	-7.926751	-6.305918	8.805877	10.461233	7.360492	-15.373144	6.178114	7.008436	2.302982	7.028825	7.568226	5.724503	-10.344078	7.041949	8.605903	6.757763	5.475918	-3.901942	-20.323595	-11.570083	6.792362	7.085543	6.099063	9.379207	10.581069	10.920719	6.366636	5.923323	0.146096	6.593893	-6.306021	8.805877	10.461444	7.360492	-16.775691	6.178114	7.681889	8.401747	7.028825	-11.499709	5.724503	-10.366616	7.041949	8.605903	2.087341	0.785103	3.954737	7.562104	6.806518	-2.161231	-2.636825	-4.962665	-7.307388	-13.957668	-14.660348	-5.553109	-3.739866	6.678223	-7.926751
11	4	8.622350	-8.237984	-15.709944	-8.849974	10.484868	-9.742262	-11.982323	-11.996842	-6.428387	4.475042	-7.201113	11.455673	-6.072123	4.740199	1.829650	8.535408	2.111211	-13.101467	-6.671144	-0.944321	7.071525	6.734336	2.917395	3.981211	4.161675	8.796631	6.566512	-0.123183	5.804679	-7.909584	6.900814	10.117234	7.832594	-14.283650	7.690304	6.908504	5.274493	5.645334	-8.523810	6.425310	-10.357537	3.929859	4.740199	-0.225875	3.044389	8.552297	10.745626	6.560043	-7.210102	-10.160580	-6.345435	-19.568306	-32.214912	-27.786513	-3.778765	-6.114823	5.296855	-5.974908	8.622350	-8.237984	-15.709944	-8.849974	10.484868	-9.742262	-11.982323	-6.188973	-6.428387	-8.523810	-7.201113	11.455673	-6.072123	4.740199	-0.225875	3.044389	8.552297	10.745626	6.560043	-7.210102	-10.160580	-6.345435	-19.568306	-32.214912	-27.786513	-3.778765	-6.114823	5.296855	-5.974908	-7.902764	6.900706	10.061890	7.827956	-7.874511	7.682841	1.617100	-0.533376	5.645244	4.475042	5.814628	-9.333797	3.911825	4.740199	1.829650	8.535408	2.111211	-13.101467	-6.671144	-0.944321	7.071525	6.734336	2.917395	3.981211	4.161675	8.796631	6.566512	-0.123183	5.804679
16	4	5.902046	-10.097512	-17.375354	-4.580557	11.833985	-6.390750	-14.111903	-10.439594	-3.283151	7.532036	-6.057452	11.171973	-4.195107	5.957231	5.712517	7.439480	-2.505854	-17.049712	-9.513219	5.377230	5.295260	7.430423	9.572114	11.743343	7.772867	4.264728	8.909977	3.063932	5.089493	-6.948518	4.892536	8.394685	6.616221	-12.792883	7.318153	8.278590	6.060207	5.929940	-12.276697	6.973195	-13.815065	7.179437	5.957231	-0.056984	1.736257	6.419509	9.874785	7.260127	-6.050195	-11.096303	-8.162912	-17.251136	-20.080041	-24.054691	-5.366274	0.651135	7.233282	-12.383888	5.902046	-10.097512	-17.375354	-4.580556	11.833981	-6.390750	-13.504289	-5.523740	-3.283151	-12.276697	-6.057452	11.171822	-4.195107	5.957231	-0.056984	1.736257	6.419509	9.874785	7.260127	-6.050195	-11.096303	-8.162912	-17.251136	-20.080041	-24.054691	-5.366274	0.651135	7.233282	-12.383888	-6.948516	4.892536	8.393548	6.616166	-8.550799	7.318135	7.068251	1.144353	5.929940	7.532036	6.973195	-8.606622	7.179437	5.957231	5.712517	7.439480	-2.505854	-17.049712	-9.513219	5.377230	5.295260	7.430423	9.572114	11.743343	7.772867	4.264728	8.909977	3.063932	5.089493
17	4	6.455409	-10.799949	-15.921092	-6.256427	5.770466	-5.077385	-12.866288	-7.798210	-2.538939	-10.756149	-12.261871	10.700948	-5.004279	6.485967	0.717284	2.075986	6.831502	9.635713	7.189127	-8.797893	-9.256156	-7.029278	-15.295371	-20.460428	-16.126303	-4.011458	-4.577613	7.134166	-13.684589	-8.688828	6.588960	9.758462	7.103426	-14.364994	5.398060	6.408126	4.867291	7.730313	-10.756149	5.501137	-17.900769	7.312496	6.485967	0.717284	2.075986	6.831502	9.635713	7.189127	-8.797893	-9.256156	-7.029277	-15.295371	-20.460428	-16.126330	-4.011458	-4.577613	7.134166	-13.684589	6.455409	-10.799949	-15.921092	-6.256427	5.770466	-5.077385	-13.264045	-14.180365	-2.538939	6.795920	-12.261871	10.700948	-5.004279	6.485967	6.726053	7.896335	-0.670489	-14.233096	-14.727600	2.373784	6.261694	8.206218	8.781089	9.270321	8.315723	8.232868	7.338062	1.468543	3.850377	-8.688671	6.588960	9.757740	7.103426	-10.075181	5.398058	5.617800	-1.514864	7.730313	6.795920	5.501137	-12.286832	7.312496	6.485967	6.726053	7.896335	-0.670489	-14.233096	-14.727600	2.373784	6.261694	8.206218	8.781089	9.270321	8.315723	8.232868	7.338062	1.468543	3.850377
18	4	-9.558019	6.625140	10.544667	6.256544	-13.150496	4.392123	6.458305	3.741184	8.464108	-7.982091	6.183676	-11.736226	5.859536	3.734805	2.127848	0.850142	1.149176	3.553833	4.135987	-3.782387	-4.483967	-5.985906	-4.449526	-11.038055	-17.109016	-2.583814	-2.485323	4.568475	-3.881443	7.142468	-9.044482	-15.734472	-11.311668	10.498833	-10.291143	-7.160206	-12.790161	-4.226319	2.563661	-11.668879	8.935625	-2.470418	3.734805	5.123904	6.416400	-6.824426	-28.168878	-16.490234	6.705017	5.209813	6.844106	12.191641	10.352593	9.150286	6.578386	6.827518	1.484544	6.737440	-9.558019	6.625140	10.544667	6.256544	-8.432425	4.392123	6.455751	-0.082915	8.464107	2.563661	6.183676	-7.649300	5.857550	3.734805	5.123904	6.416400	-6.824426	-28.168878	-16.490234	6.705017	5.209813	6.844106	12.191641	10.352593	9.150286	6.578386	6.827518	1.484544	6.737440	7.142468	-9.044482	-15.734472	-11.311668	10.498833	-10.291143	-7.160206	-8.966062	-4.226319	-7.982091	-11.668879	8.935625	-2.470418	3.734805	2.127848	0.850142	1.149176	3.553833	4.135987	-3.782386	-4.483967	-5.985906	-4.449525	-11.038055	-17.109016	-2.583814	-2.485323	4.568475	-3.881443
