1	3	65	7.362172	-11.892253	-13.516529	-9.310844	10.513322	-4.613029	-13.907473	-14.964643	-7.073580	6.622891	-7.985323	8.179309	-7.108543	5.373291	8.350143	6.994364	-4.860318	-16.705717	-12.561596	7.703630	5.542177	9.152146	9.450155	8.656137	7.894597	5.635984	5.060182	0.650705	5.628236
1	3	8	-9.988203	6.546045	9.991873	5.527980	-17.735864	9.382835	4.993067	4.117084	2.540843	-7.095662	4.007621	-13.819561	4.600744	5.373291	2.160236	1.389703	4.705388	9.795877	7.162845	-0.763373	-11.763454	-6.474233	-17.060052	-21.538861	-21.146848	-5.542667	-6.210308	4.034557	-4.025531
1	3	27	7.362172	-11.892253	-13.516539	-9.310844	10.513322	-4.613050	-13.907473	-8.778742	-7.073580	-7.095662	-7.985323	8.179307	-7.108543	5.373291	2.160238	1.389703	4.705388	9.795877	7.162845	-0.763371	-11.763454	-6.474232	-17.060051	-21.538861	-21.146848	-5.542667	-6.210308	4.034557	-4.025531
2	4	58	6.859921	-11.891002	-12.254553	-9.400334	9.804308	-15.138585	-10.951072	-7.144425	2.595306	-13.556272	-6.436553	11.126935	-3.132762	6.959077	1.338681	3.180005	5.863632	9.023933	1.363814	1.052715	-6.752649	-5.775865	-16.230882	-11.449707	-17.770104	1.865050	-6.213506	7.709606	-5.266544
2	4	19	6.859921	-11.891002	-12.254553	-9.400334	9.810395	-15.138585	-10.951144	-12.778399	2.595306	5.857439	-6.436553	11.126935	-3.134091	6.959077	6.009612	8.326566	-6.827594	-16.621693	-17.377853	6.706110	5.481409	5.635436	9.055415	10.598899	10.244294	9.204137	6.622960	3.174805	5.986244
2	4	20	-8.100012	7.025553	9.401032	6.361906	-13.724632	0.521041	4.605206	4.764042	9.117471	-13.556272	6.617279	-17.295950	7.291223	6.959077	1.338681	3.180005	5.863632	9.023933	1.363814	1.052715	-6.752649	-5.775865	-16.230882	-11.449707	-17.770104	1.865050	-6.213506	7.709606	-5.266544
2	4	3	-8.099910	7.021423	9.386076	6.270676	-10.524009	0.521041	0.462137	-0.869945	9.117471	5.857439	4.811285	-7.376074	7.290860	6.959077	6.009612	8.326566	-6.827594	-16.621694	-17.377853	6.706110	5.481409	5.635436	9.055415	10.598899	10.244294	9.204137	6.622960	3.174805	5.986244
3	6	14	2.284521	-0.885341	9.102980	3.260179	-6.308090	6.336806	1.655458	-8.440300	4.758670	6.302438	3.652673	-5.010232	3.637359	5.998421	7.478246	7.816414	-3.984391	-22.289980	-16.677073	6.131718	7.906027	6.452029	11.568327	5.889251	8.225517	6.743748	5.797961	3.132663	4.661346
3	6	26	5.939654	-10.003157	-13.964220	-15.063364	9.178205	-7.417225	-13.518086	-5.816451	-0.971029	-12.476114	-9.400422	9.409093	-8.319284	5.998421	1.264431	1.176495	3.141134	7.338844	4.479716	-5.484066	-4.312866	-8.015107	-7.009988	-18.058165	-18.642854	-1.850781	-6.165390	6.748354	-13.364885
3	6	39	5.939654	-10.003157	-13.964220	-15.063364	9.178205	-7.417225	-13.518712	-11.175584	-0.971029	6.302438	-9.400423	9.445788	-8.319284	5.998421	7.478246	7.816414	-3.984391	-22.289980	-16.677073	6.131718	7.906027	6.452029	11.568327	5.889251	8.225517	6.743748	5.797961	3.132663	4.661346
3	6	13	1.935708	-0.764818	9.147435	3.405015	-6.578504	6.345234	1.986434	-2.746425	4.770852	-12.476114	3.685017	-5.677578	3.643225	5.998421	1.264431	1.176495	3.141134	7.338844	4.479716	-5.484066	-4.312866	-8.015107	-7.011583	-18.058829	-18.642854	-1.850781	-6.165392	6.748354	-13.364885
3	6	5	-4.977338	5.505846	9.290388	3.700526	-11.338908	6.360144	5.913692	-0.606063	8.838392	6.302438	7.982898	-10.765052	3.730255	5.998421	7.478246	7.816414	-3.984391	-22.289980	-16.677073	6.131718	7.906027	6.452029	11.568327	5.889251	8.225517	6.743748	5.797961	3.132663	4.661346
