60	2	6.672649	-11.025901	-19.354481	-11.399858	9.842967	-8.007668	-13.390996	-6.050414	-8.817494	-17.256661	-7.972278	9.833142	-1.646443	3.053302	-4.308062	4.726597	5.264505	9.175287	9.113682	-4.285170	-14.370191	-5.346015	-12.215774	-19.421983	-19.863449	-5.801942	-2.988984	7.728489	-9.126485	-9.546025	7.195981	4.239242	5.329110	-15.786850	6.140193	6.063237	6.865192	1.935806	-17.256661	5.900154	-13.633225	8.479875	3.053302	-4.308062	4.726597	5.264505	9.175287	9.113682	-4.285170	-14.370191	-5.346015	-12.215774	-19.421983	-16.855054	-5.801942	-2.988984	7.728489	-9.126485
71	2	-9.756443	7.172401	9.261173	7.797492	-15.829270	8.551430	5.629676	7.300568	5.841315	-17.008393	7.339751	-12.310061	5.771874	5.367316	-3.830972	0.111553	6.799064	11.391067	6.946896	-7.688081	-9.607797	-9.790985	-14.169035	-23.250198	-24.724013	-3.368959	-5.888490	7.765070	-3.530927	6.418910	-6.335587	-21.877398	-9.261213	10.088901	-4.328297	-16.389617	-4.856298	-6.053345	-17.008393	-8.957678	10.305517	-3.991897	5.367316	-3.830972	0.111553	6.799064	11.391067	6.946896	-7.688081	-9.607797	-9.790985	-14.169035	-23.250312	-24.724013	-3.368959	-5.888490	7.765070	-3.530927
72	2	4.911010	-9.367993	-13.863704	-9.110507	9.020907	-10.578545	-16.303318	-5.277386	-5.627054	-7.203414	-6.576985	10.754314	-5.980920	8.703275	5.057620	5.447369	2.872692	8.623497	3.587564	-2.097371	-9.175056	0.130586	-3.907319	-18.063982	-7.907005	-10.370386	0.799566	7.959273	-15.212955	-6.193689	7.194605	10.651024	6.891854	-18.927900	6.843102	6.093076	6.065684	7.037976	-7.203414	8.681453	-13.363779	6.496429	8.703275	5.057620	5.447369	2.872692	8.623497	3.587564	-2.097371	-9.175056	0.130586	-3.907319	-18.063982	-7.907005	-10.370386	0.799566	7.959273	-15.212955
81	2	3.958502	-10.231469	-11.254677	-10.924422	12.715346	-12.699713	-14.041832	-8.413751	-8.231833	2.860138	-7.797124	6.701235	-1.967275	6.429978	3.804730	8.106585	-3.277587	-7.285076	-5.602769	5.342247	2.688479	9.026921	8.328944	8.638881	10.885990	7.793863	6.126933	-3.652955	5.099545	3.958502	-10.231469	-11.254677	-10.922217	12.715344	-12.699713	-12.714062	-2.272291	-8.231833	-8.477970	-7.797124	6.607332	-1.967275	6.429978	-2.159846	2.662937	6.045965	8.676609	8.023489	-4.053820	-13.088294	0.967164	-16.939057	-16.443571	-14.968535	-3.797277	-3.513677	2.696628	-5.309104
84	2	8.101077	-9.778825	-19.532167	-12.046693	9.881219	-14.641512	-17.968990	-7.073542	-1.014692	-17.778197	-8.976460	9.208206	-8.121298	6.190677	-2.679937	0.187187	4.346246	10.841908	2.953316	-1.806368	-4.924338	-6.937264	-9.668095	-25.520186	-20.955028	-3.409881	-3.209470	5.923066	-2.175045	8.101077	-9.778825	-19.532167	-12.046693	9.881219	-14.641512	-17.999880	-12.537313	-1.014692	3.987742	-8.976460	9.208206	-8.121298	6.190677	2.506179	6.804628	-5.482476	-25.751475	-13.322817	6.540401	9.540662	6.291904	8.184134	7.063540	9.294649	6.689460	5.889244	-0.117411	5.249124
86	2	8.329128	-10.903613	-19.492318	-10.886146	10.285059	-9.264713	-14.947214	-13.428827	-2.930794	7.436872	-15.061153	10.031886	-3.793741	6.774371	6.410706	6.067947	-2.852523	-17.461515	-18.486241	7.616809	8.442420	5.761594	6.595233	9.750027	13.176835	7.920723	5.161439	0.231895	5.602712	-4.442861	6.477291	8.280366	6.705184	-13.232988	7.909767	4.487196	-0.710322	7.298490	7.436872	2.685640	-9.585181	8.673532	6.774371	6.410706	6.067947	-2.852523	-17.461515	-18.486241	7.616809	8.442420	5.761594	6.595233	9.750027	13.176835	7.920723	5.161439	0.231895	5.602712
88	2	4.580877	-5.538649	-15.713648	-8.872282	9.227771	-11.195342	-18.236548	-2.590873	-3.583880	-16.036750	-5.992452	8.959855	-4.239127	1.394465	-3.215610	0.006993	6.604042	7.806890	7.492288	-3.455665	-9.751729	-7.451791	-14.749489	-26.430506	-18.223299	-7.484420	-4.539511	7.134280	-9.189559	-7.556121	7.039469	9.858960	6.983566	-18.461836	6.222564	5.765199	7.302072	4.370018	-16.036750	7.465202	-15.046876	7.319688	1.394465	-3.215610	0.006993	6.604042	7.806890	7.492288	-3.455665	-9.751729	-7.451791	-14.749489	-26.430506	-18.223299	-7.484420	-4.539511	7.134280	-9.189559
90	2	-5.163291	6.724781	9.812335	7.802341	-18.413019	9.105194	8.570755	7.489392	9.220078	-11.960254	7.573696	-16.180036	3.047767	7.058312	-1.989470	0.370670	6.282180	8.882175	5.592048	-7.496961	-7.674852	-8.046498	-11.490596	-15.775342	-28.923394	-6.171692	-3.810492	3.901268	-3.554667	-5.163291	6.724781	9.812335	7.802105	-16.907256	9.105191	8.341829	4.432445	9.220078	3.816694	7.573696	-15.793991	3.047767	7.058312	4.283516	6.935451	-0.994849	-15.872187	-9.439119	2.670198	8.493493	7.643738	9.088442	9.807041	7.553528	6.600525	8.279206	-1.747723	6.699063
92	2	5.855076	-9.493849	-15.407993	-8.200766	10.051090	-12.698823	-12.831519	-7.275303	-3.628714	7.037228	-10.231486	9.186181	-5.490556	6.257939	4.611898	5.485269	-0.042096	-16.351933	-7.311204	5.807935	3.055882	4.473807	10.932689	11.289738	8.805307	5.680956	5.094011	1.017217	6.500943	-10.951132	7.217633	11.305027	7.683903	-13.087923	5.217387	7.187794	2.634955	7.697545	7.037228	6.605305	-14.425516	6.114332	6.257939	4.611898	5.485269	-0.042096	-16.351933	-7.311204	5.807935	3.055882	4.473807	10.932689	11.289738	8.805307	5.680956	5.094011	1.017217	6.500943
98	2	6.087119	-6.496559	-15.248386	-5.898976	9.230602	-10.661026	-16.167926	-6.289191	-3.271454	-10.680687	-7.658557	11.811806	-4.653350	4.682356	-5.845710	4.542283	7.478045	10.392533	5.748582	-4.369291	-7.861004	-10.137393	-11.976495	-21.995730	-17.668408	-9.763696	-3.668395	5.308622	-3.741862	-4.312914	4.468390	11.424639	4.965726	-20.121833	5.914324	6.265342	5.611997	6.237315	-10.680687	8.243528	-11.546205	6.801616	4.682356	-5.845710	4.542283	7.478045	10.392533	5.748582	-4.369291	-7.861004	-10.137393	-11.976810	-21.995730	-17.668408	-9.763696	-3.668395	5.308622	-3.741862
