PC1,PC2
-4.33963144194916,0.6804853348541531
3.1210157625022044,-0.37108951648890676
3.472129690087537,-0.3526187378992214
-4.479886943033022,0.3139509325904489
-4.28353036206598,0.6265644443361456
3.292438718941134,-0.7219322442071429
-4.5626693095695945,0.2563447721746619
3.914477241603804,-0.04764746012670335
-4.3209214850443045,0.17499647825175094
3.066374153420392,0.044328152771652723
3.2704055871637197,0.06585873992029291
-4.194366382841278,-0.10196921459849066
-3.9523805230387272,-0.2120338243473313
3.71529285494621,0.2933309147010961
3.705400861424485,1.475113378231706
-3.62979147567819,-1.1956362957701356
-3.572989513172799,-0.324848268991434
3.614148435902108,0.42729261485696707
-3.7342738963357487,0.6717902687622334
3.675705566878765,-0.48730771967115993
3.2940071777685977,-0.7624189688061627
-4.395658002486689,0.7520329153709728
-4.501424765073768,1.0680530099144172
3.6414301332710193,-1.0165411662587425
0.10645595844976806,-1.7938494999262566
3.175201427103117,1.1415408370667826
-3.6957402391481513,-1.7015710704393192
-0.0877380826643682,-1.8646747168671056
0.5489494330531063,-1.7862086216632787
-4.577909164303723,0.7918939444465213
3.8889485733029243,-0.7118126046366696
-3.639810881308688,0.39587703556491427
3.625542241213315,-0.2927746462509623
-4.041845436184597,0.909333663229967
3.2297981836066536,-0.8246814986686025
3.848365569733997,0.4410898440612555
-3.8071324653265477,-0.14076414120474873
3.82942676568493,1.5620877111231015
-2.0732301291033726,-1.490300943916186
-3.8624500254828376,0.6427840327115579
3.8661028040324674,-0.4053984694900678
-3.994465482891726,0.798652545551518
3.8600368711036444,-0.4403685371456503
3.4500850368180345,1.4553136740039534
-2.6903716366553256,-1.3389511079049516
-4.467854380287296,1.0766695752778626
3.0714871784184097,-1.0077732933153944
-4.274526958921644,0.41877747648437397
4.090118758668637,0.0613683926649742
-2.7981691313932004,-0.5222362080816818
3.687011962301651,0.9503282864878847
3.6764234488834666,1.3373418701355437
-3.7686453980847126,-1.0165169263678153
-4.1355185783194734,0.5180306196391538
3.0486869245704904,-0.34969646767457707
-0.4135314216896722,-1.422711506160181
-4.123825205597856,-0.16983548534611784
4.139735902312386,0.09543573309446925
2.4675032799550825,-0.8148349116936177
-4.83859667908169,0.9920973403153756
3.388264136140363,-0.8991580659663675
-2.8020418096293485,-0.10208453688604328
3.3594920976877174,0.06786044213984985
1.5209943047913876,-0.9001793038707192
3.394689474094766,0.4244009304708638
-3.6363301643652464,-0.0981447323862533
-2.9890182288221863,0.16088927363918673
4.171336059251161,0.46306478323234296
-3.5921761924060323,0.09808540599312893
3.4758750379649577,0.03157389109626175
4.07543738845342,-0.8909612124576513
4.038304244772481,1.2576494036527357
-2.694549182362034,-1.2044840299932735
3.689075296033711,-0.17145572723152228
0.09262987943399649,-0.3761931186462792
-2.683629823481826,-1.283584413662576
-5.130341310705087,1.270108444850418
-4.042081526660678,0.8911281472090868
2.760491030609149,-0.887559709493913
3.9349547877716824,-0.4954450896040531
-3.9617179572958614,0.7259533507185034
3.634293217333023,0.5196767504878689
-3.504025506168764,-0.03788024926605981
-3.8301985202986946,0.222565110678686
3.1037334916856696,-0.17201635557808706
-2.9243997709371508,-0.8006877723290372
4.270109617091429,1.2984915557508094
-4.284553291963746,1.3360980996748872
3.9417877603776215,0.7396783802264548
-3.106147600522558,-0.4863899647541615
4.122835442144224,-0.0015814806513160242
-3.817685037846003,0.23722466836642456
-3.040950846519634,-0.07977917866723454
4.230460803586968,0.5006611028849601
3.8774777183752884,0.7279668138136329
-3.7802863326830707,-0.3440432706342717
3.920057248239925,0.4717306761039519
-2.9403113524887217,-0.1325389117801332
3.84624455729535,1.8020634941926352
-2.9657941248393644,-1.2439256066979234
-3.518490217173767,-0.26854530237045815
3.9069131545814475,0.4883467458556632
-3.526680333584917,-0.8100142125581946
3.9203789573310415,1.2432490476093334
3.978014135645424,0.5757972596837537
-3.7079021200672635,-0.5514158492530493
0.6351060156746182,-1.2495571852035787
3.904918846823835,0.9315313019789536
-3.7391045488240575,-0.6577194898790368
-3.6539207251087173,-0.799651743406113
3.739008630001645,1.1566226743994077
-3.593542425881041,0.9590375508778579
4.309576793912893,-0.6338861350955697
-4.012573539097335,0.530790152699752
3.713218013231702,-0.09510315028993561
3.4673609813245942,0.2422647423596747
-4.322692470531913,-0.16333072511675797
4.452842583462272,2.065032191349405
-3.5104587388979627,-1.553276573674747
-0.4026050638114748,-0.7704953599287054
-2.927615830176575,-1.7076584243789021
3.7201150523959305,0.9630429384309139
-3.960401395642319,0.8730275073635247
2.945246853954421,-0.47774812285518575
-3.4167037997918794,0.03804004011277926
2.200102803973194,-0.7063477062746546
