1	10	9	10.996487	7.265030	6.467339	3.318266	-2.853595	-2.554724	5.198719	6.085637	0.514261	-9.718117	-14.211923	0.456279	6.468062	-4.034736	-8.813538	5.517701	-10.796100	6.534614	9.419255	7.070490	-8.606091	3.772613	8.715730	6.366088	1.362518	3.991659	7.083278	6.087715	5.555647	-2.336490	-9.940809	5.555433	6.948452	7.290600	4.648184	-0.370417	2.207244	-0.467038	8.652282	5.124087	-1.567436	-11.883898	-4.048456	-10.918736	-15.844834	-12.865794	-5.561137	-2.547980	3.314617	-6.411165
1	10	13	10.972207	7.265030	6.467339	3.808305	-2.839058	-2.552314	5.198719	6.085637	-0.824542	-3.795875	10.810853	0.593545	6.468062	-4.034736	-8.813538	5.418577	7.245460	-7.263626	-8.310560	-5.272894	8.760091	-13.068279	-9.719293	-4.123827	-9.226006	3.991659	-11.132687	6.087715	-6.863444	-2.336490	-9.940809	5.555433	6.948452	7.290600	4.648184	-0.370417	2.207244	-0.467038	8.652282	5.124087	-1.567436	-11.883898	-4.048456	-10.918736	-15.844834	-12.865939	-5.561144	-2.547980	3.314617	-6.411165
1	10	30	10.972207	7.265030	6.467339	3.808305	-2.839058	-2.552314	5.198719	6.085637	-0.824542	-3.795875	10.812445	0.593545	6.468062	-4.034736	5.469772	-0.525357	7.245460	-7.263626	-8.310560	-5.272894	6.836319	-13.068230	-12.117632	-9.656761	-13.082651	0.849449	-11.133620	1.683037	-6.736011	-6.528927	-12.779845	9.172860	6.948454	7.290600	4.648184	5.760625	6.256085	-7.585939	-24.576199	-16.316537	7.183520	4.878966	5.617177	9.004958	7.483840	10.871353	6.748326	5.436559	-2.879566	6.474863
1	10	9	10.972207	7.265030	6.467339	3.808305	-2.839058	-2.552314	5.198719	6.085637	-0.824542	-3.795875	10.810853	0.593545	6.468062	-4.034736	-8.813538	5.418577	7.245460	-7.263626	-8.309433	-5.272894	9.437516	-13.068279	-9.715243	-4.123827	-3.499049	9.141205	-9.657527	-5.803840	-6.881443	6.875539	5.109467	-16.684055	-3.278862	-11.149993	4.648184	-0.370417	2.207244	5.834528	10.210439	7.138868	-1.567436	-12.160933	-7.249329	-14.884733	-21.826897	-16.670762	-5.603647	-2.547980	3.314617	-6.411165
1	10	21	10.996487	7.265030	6.467339	3.318266	-2.853595	-2.554724	5.198719	6.085637	0.514261	-9.718117	-14.211923	0.456279	6.468062	-4.034736	-8.813538	5.517701	-10.796100	6.534614	9.426465	7.070490	-7.928666	3.772613	8.716413	6.366088	7.093943	9.141205	7.153137	-5.803840	5.545071	6.875539	5.109467	-16.684055	-3.278862	-11.149993	4.648184	-0.370417	2.207244	5.834528	10.210439	7.138868	-1.567436	-12.160933	-7.249329	-14.884733	-21.826897	-16.677947	-5.603669	-2.547980	3.314617	-6.411165
1	10	2	10.996487	7.265030	6.467339	3.318266	-2.853595	-2.554724	5.198719	6.085637	0.514260	-9.718068	-9.097959	0.456279	6.468062	-4.034736	5.469772	-0.426232	-10.796100	6.534614	9.419680	7.070486	-9.146581	3.772613	5.029961	0.833154	1.384484	2.679426	7.080485	-10.019986	5.561279	2.358899	1.028763	-6.859729	-0.000776	-6.649051	4.648184	5.760625	6.256085	-1.284442	-22.028140	-14.286252	7.183520	3.140277	5.595955	8.710503	7.481567	9.331939	6.747928	5.436559	-2.879566	6.474859
1	10	4	-2.711298	1.458329	1.971243	5.969937	3.077133	0.730160	-0.085427	1.733805	-7.386619	0.346003	-14.211923	5.146022	1.574540	1.707791	-8.813538	4.625011	-10.796100	6.534614	9.426465	7.070490	-7.928666	3.772613	8.625272	6.366088	7.026994	9.141205	7.153134	-5.803840	5.545071	6.875539	5.109467	-22.104906	-9.746285	-17.680402	4.648184	-0.370417	2.207244	5.834528	10.210439	7.138868	-1.567436	-12.160933	-7.249329	-14.884733	-21.826897	-16.677950	-5.603669	-2.547980	3.314617	-6.411165
1	10	5	-4.732362	1.452769	1.971243	7.539704	3.077557	0.730501	-0.085435	1.733489	-7.386681	6.268244	10.812445	5.993867	1.574538	1.707791	5.469772	-2.187320	7.245460	-7.263626	-8.310560	-5.272894	8.122132	-13.068276	-12.974912	-9.656761	-9.191645	2.679426	-11.132641	-10.020006	-6.837140	2.358899	1.028804	-16.636188	-6.468266	-13.534945	4.648184	5.760625	6.256085	-1.284372	-22.027952	-14.286102	7.183520	3.140021	5.595953	8.710490	7.481566	9.331894	6.747928	5.436559	-2.879566	6.474859
1	10	3	-4.732362	1.452769	1.971243	7.539704	3.077557	0.730501	-0.085435	1.733489	-7.386681	6.268244	10.810853	5.993867	1.574538	1.707791	-8.813538	3.756613	7.245460	-7.263626	-8.310488	-5.272894	9.437516	-13.068279	-9.950628	-4.123827	-4.489315	9.141205	-10.588227	-5.803840	-6.881448	6.875539	5.109467	-22.230601	-9.746286	-17.681003	4.648184	-0.370417	2.207244	5.834528	10.210439	7.138868	-1.567436	-12.160933	-7.249329	-14.884733	-21.826897	-16.677950	-5.603669	-2.547980	3.314617	-6.411165
1	10	3	10.972207	7.265030	6.467339	3.808305	-2.839058	-2.552314	5.198719	6.085637	-0.824542	-3.795875	10.812445	0.593545	6.468062	-4.034736	5.469772	-0.525357	7.245460	-7.263626	-8.310560	-5.272894	8.122132	-13.068276	-12.117632	-9.656761	-9.191619	2.679426	-11.132641	-10.019986	-6.837140	2.358899	1.028763	-6.859728	-0.000776	-6.649051	4.648184	5.760625	6.256085	-1.284442	-22.028140	-14.286252	7.183520	3.140277	5.595955	8.710503	7.481567	9.331939	6.747928	5.436559	-2.879566	6.474859
