point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
AS(AS_AS),AS,0.708829365079365,0.6817941673710906,-0.02055427251732086,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,top60
C(AS_C),C,0.2928583168967784,0.42429315476190477,0.29486469864698667,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top60
AS(AS_C),AS,0.2928583168967784,0.6817941673710906,0.24634307881540318,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top60
E(AS_E),E,0.4654448088759313,0.687389770723104,-0.0141651085047309,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
AS(AS_E),AS,0.4654448088759313,0.6817941673710906,-0.005552722533854184,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
M(AS_M),M,0.48963176246830087,0.4442857142857143,0.3091052855665712,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top60
AS(AS_M),AS,0.48963176246830087,0.6817941673710906,-0.2630665362859272,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top60
AS(AS_PS),AS,0.3133441916014984,0.6534559961561062,-0.039565383828795875,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top60
PS(AS_PS),PS,0.3133441916014984,0.12723097718915685,-0.03490353807348769,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top60
AS(AS_RS),AS,0.5785592501942304,0.676920518256322,-0.13717365672898713,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top60
RS(AS_RS),RS,0.5785592501942304,0.8799232075895493,0.08866430857335304,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top60
C(C_AS_RS),C,0.4345274108036663,0.42373511904761907,0.059460421895136645,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
AS(C_AS_RS),AS,0.4345274108036663,0.676920518256322,-0.07164286571462855,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
RS(C_AS_RS),RS,0.4345274108036663,0.8799232075895493,-0.07232811051572492,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
C(C_C),C,0.6428571428571428,0.42429315476190477,2.0,0.0,0.19444444444444445,0.28125,0.125,top60
M(C_M),M,0.6807142857142857,0.6285714285714286,-2.0,0.0,0.1625,0.20833333333333334,0.11666666666666667,top60
C(C_M),C,0.6807142857142857,0.517423115079365,2.0,0.0,0.1625,0.20833333333333334,0.11666666666666667,top60
C(C_PS),C,0.27415740389529464,0.42429315476190477,0.0008762764989383907,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top60
PS(C_PS),PS,0.27415740389529464,0.12722322628632413,0.0031512251019513676,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top60
C(C_RS),C,0.5446428571428571,0.42429315476190477,0.008586277020411042,0.0,0.14166666666666666,0.16071428571428573,0.125,top60
RS(C_RS),RS,0.5446428571428571,0.8807043650793651,-0.008586277020411042,0.0,0.14166666666666666,0.16071428571428573,0.125,top60
E(E_AS),E,0.4654448088759313,0.687389770723104,-0.000685918101378715,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
AS(E_AS),AS,0.4654448088759313,0.6817941673710906,-0.022223746484669776,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
E(E_C),E,0.5524784710481826,0.7442680776014109,-0.02575543221968314,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,top60
C(E_C),C,0.5524784710481826,0.44624255952380953,0.02575543221968314,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,top60
E(E_C_AS_RS),E,0.3139337586539951,0.7409521986354165,-0.0033733639184991993,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
C(E_C_AS_RS),C,0.3139337586539951,0.4432739383632241,-0.014750033733637567,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
AS(E_C_AS_RS),AS,0.3139337586539951,0.6769174488519277,-0.02280394008905578,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
RS(E_C_AS_RS),RS,0.3139337586539951,0.8798154688905409,0.0023557324697513955,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
E(E_E),E,0.8833705357142857,0.687389770723104,-2.0,0.0,0.34444444444444444,0.29310344827586204,0.4375,top60
M(E_M),M,0.7175099206349207,0.5314285714285714,-0.0038897151355678796,0.0,0.19523809523809524,0.16666666666666666,0.25,top60
