point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
C(C_PS),C,0.27415740389529464,0.42429315476190477,-2.0,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,dominant
PS(C_PS),PS,0.27415740389529464,0.12722322628632413,1.8333333333333335,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,dominant
C(C_RS),C,0.5446428571428571,0.42429315476190477,2.0,0.0,0.14166666666666666,0.16071428571428573,0.125,dominant
RS(C_RS),RS,0.5446428571428571,0.8807043650793651,-2.0,0.0,0.14166666666666666,0.16071428571428573,0.125,dominant
E(E_AS),E,0.4654448088759313,0.687389770723104,2.0,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,dominant
AS(E_AS),AS,0.4654448088759313,0.6817941673710906,-2.0,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,dominant
E(E_C),E,0.5524784710481826,0.7442680776014109,-2.0,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,dominant
C(E_C),C,0.5524784710481826,0.44624255952380953,2.0,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,dominant
E(E_C_AS_RS),E,0.3139337586539951,0.7409521986354165,2.0,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,dominant
C(E_C_AS_RS),C,0.3139337586539951,0.4432739383632241,1.75,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,dominant
AS(E_C_AS_RS),AS,0.3139337586539951,0.6769174488519277,-2.0,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,dominant
RS(E_C_AS_RS),RS,0.3139337586539951,0.8798154688905409,-2.0,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,dominant
E(E_E),E,0.8833705357142857,0.687389770723104,-2.0,0.0,0.34444444444444444,0.29310344827586204,0.4375,dominant
M(E_M),M,0.7175099206349207,0.5314285714285714,-2.0,0.0,0.19523809523809524,0.16666666666666666,0.25,dominant
E(E_M),E,0.7175099206349207,0.687389770723104,-2.0,0.0,0.19523809523809524,0.16666666666666666,0.25,dominant
E(E_PS),E,0.2957593656217855,0.687389770723104,-2.0,0.29473684210526313,0.15833333333333333,0.24390243902439024,0.05514705882352941,dominant
PS(E_PS),PS,0.2957593656217855,0.12722322628632413,1.8333333333333335,0.29473684210526313,0.15833333333333333,0.24390243902439024,0.05514705882352941,dominant
M(E_PS_RS_AS_C_M),M,0.25376898774973294,0.6384455632473254,2.0,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,dominant
E(E_PS_RS_AS_C_M),E,0.25376898774973294,0.7419246724958456,2.0,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,dominant
C(E_PS_RS_AS_C_M),C,0.25376898774973294,0.5395257426240057,-2.0,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,dominant
AS(E_PS_RS_AS_C_M),AS,0.25376898774973294,0.6411378204316052,-1.8461538461538463,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,dominant
RS(E_PS_RS_AS_C_M),RS,0.25376898774973294,0.6739219405309257,-2.0,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,dominant
PS(E_PS_RS_AS_C_M),PS,0.25376898774973294,0.1282428403814374,-1.1666666666666667,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,dominant
E(E_RS),E,0.3724360924398923,0.687389770723104,-2.0,0.22,0.18382352941176472,0.2734375,0.10416666666666667,dominant
RS(E_RS),RS,0.3724360924398923,0.8807043650793651,2.0,0.22,0.18382352941176472,0.2734375,0.10416666666666667,dominant
M(M_M),M,0.5,0.4442857142857143,-2.0,0.0,0.35,0.4166666666666667,0.25,dominant
M(M_PS),M,0.19264993093289134,0.4442857142857143,2.0,0.17142857142857143,0.18421052631578946,0.21978021978021978,0.15151515151515152,dominant
PS(M_PS),PS,0.19264993093289134,0.12722322628632413,1.8333333333333335,0.17142857142857143,0.18421052631578946,0.21978021978021978,0.15151515151515152,dominant
M(M_RS),M,0.45200892857142855,0.4442857142857143,2.0,0.08333333333333333,0.18181818181818182,0.19117647058823528,0.171875,dominant
RS(M_RS),RS,0.45200892857142855,0.8807043650793651,2.0,0.08333333333333333,0.18181818181818182,0.19117647058823528,0.171875,dominant
PS(PS_PS),PS,0.24583771835338436,0.12722322628632413,-1.8333333333333335,0.15873015873015872,0.3,0.3235294117647059,0.2777777777777778,dominant
PS(PS_RS),PS,0.35032293997874697,0.12823779771761196,1.1666666666666667,0.11578947368421053,0.20562770562770563,0.1925925925925926,0.22395833333333334,dominant
RS(PS_RS),RS,0.35032293997874697,0.6728734327526065,2.0,0.11578947368421053,0.20562770562770563,0.1925925925925926,0.22395833333333334,dominant
RS(RS_RS),RS,0.8807043650793651,0.8807043650793651,-2.0,0.0,0.40476190476190477,0.3333333333333333,0.4583333333333333,dominant
AS(AS),AS,0.708829365079365,0.6817941673710906,2.0,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,dominant
C(C),C,0.6428571428571428,0.42429315476190477,-2.0,0.0,0.19444444444444445,0.28125,0.125,dominant
E(E),E,0.8833705357142857,0.687389770723104,-2.0,0.0,0.34444444444444444,0.29310344827586204,0.4375,dominant
M(M),M,0.5,0.4442857142857143,2.0,0.0,0.35,0.4166666666666667,0.25,dominant
PS(PS),PS,0.24583771835338436,0.12722322628632413,1.8333333333333335,0.15873015873015872,0.3,0.3235294117647059,0.2777777777777778,dominant
RS(RS),RS,0.8807043650793651,0.8807043650793651,2.0,0.0,0.40476190476190477,0.3333333333333333,0.4583333333333333,dominant
