point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
AS(AS_AS),AS,0.708829365079365,0.7094780219780218,22.86813186813187,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,top60
C(AS_C),C,0.5522572001309114,0.6303125,11.555988988461312,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top60
AS(AS_C),AS,0.5522572001309114,0.7094780219780218,24.00824175824176,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top60
E(AS_E),E,0.6646141724971795,0.8829365079365077,16.333333333333336,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
AS(AS_E),AS,0.6646141724971795,0.7094780219780218,23.074296772409976,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
M(AS_M),M,0.6313963603874729,0.5017857142857143,6.257142857142856,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top60
AS(AS_M),AS,0.6313963603874729,0.7094780219780218,24.639299299326062,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top60
AS(AS_PS),AS,0.32862995317456845,0.6802308342434317,23.029452120497144,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top60
PS(AS_PS),PS,0.32862995317456845,0.12723097718915685,4.090739018210907,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top60
AS(AS_RS),AS,0.5913603464155842,0.7045615790292833,24.632040729574065,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top60
RS(AS_RS),RS,0.5913603464155842,0.8799232075895493,20.37084450904513,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top60
C(C_AS_RS),C,0.5791318946719229,0.6291964285714287,15.81238492602397,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
AS(C_AS_RS),AS,0.5791318946719229,0.7045615790292833,25.756219680827716,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
RS(C_AS_RS),RS,0.5791318946719229,0.8799232075895493,21.677050857697573,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
C(C_C),C,0.6428571428571428,0.6303125,12.047619047619047,0.0,0.19444444444444445,0.28125,0.125,top60
M(C_M),M,0.6807142857142857,0.7,27.314285714285717,0.0,0.1625,0.20833333333333334,0.11666666666666667,top60
C(C_M),C,0.6807142857142857,0.648805501930502,21.25,0.0,0.1625,0.20833333333333334,0.11666666666666667,top60
C(C_PS),C,0.3573496938259447,0.6303125,12.395695273755722,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top60
PS(C_PS),PS,0.3573496938259447,0.12722322628632415,3.7044763645134773,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top60
C(C_RS),C,0.7206892809571381,0.6303125,18.63690476190476,0.0,0.14166666666666666,0.16071428571428573,0.125,top60
RS(C_RS),RS,0.7206892809571381,0.8807043650793651,12.38095238095238,0.0,0.14166666666666666,0.16071428571428573,0.125,top60
E(E_AS),E,0.6646141724971795,0.8829365079365077,16.333333333333336,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
AS(E_AS),AS,0.6646141724971795,0.7094780219780218,23.105522846725947,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
E(E_C),E,0.5647680475041881,0.7936507936507934,28.380952380952387,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,top60
C(E_C),C,0.5647680475041881,0.6033986175115208,18.89880952380953,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,top60
E(E_C_AS_RS),E,0.3783975819179073,0.790333817132199,18.716395867124767,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
C(E_C_AS_RS),C,0.3783975819179073,0.5990353751471263,16.253199066134183,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
AS(E_C_AS_RS),AS,0.3783975819179073,0.704558509624889,26.35749195728341,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
RS(E_C_AS_RS),RS,0.3783975819179073,0.8798154688905409,21.17367375549144,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
E(E_E),E,0.8833705357142857,0.8829365079365077,16.333333333333336,0.0,0.34444444444444444,0.29310344827586204,0.4375,top60
M(E_M),M,0.7175099206349207,0.5982142857142856,18.057142857142857,0.0,0.19523809523809524,0.16666666666666666,0.25,top60
E(E_M),E,0.7175099206349207,0.8829365079365077,22.507936507936503,0.0,0.19523809523809524,0.16666666666666666,0.25,top60
E(E_PS),E,0.49718379408017893,0.8829365079365077,16.333333333333336,0.29473684210526313,0.15833333333333333,0.24390243902439024,0.05514705882352941,top60
PS(E_PS),PS,0.49718379408017893,0.12722322628632415,3.667530443780508,0.29473684210526313,0.15833333333333333,0.24390243902439024,0.05514705882352941,top60
M(E_PS_RS_AS_C_M),M,0.2805406971868423,0.7123741346758967,35.138310877111266,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top60
