point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
AS(AS_AS),AS,0.6797986849216356,0.6781593406593406,-2.0,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,top30
C(AS_C),C,0.5530256352762457,0.5326206140350876,0.00958685231682272,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top30
AS(AS_C),AS,0.5530256352762457,0.6781593406593406,0.00958685231682272,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top30
E(AS_E),E,0.6711277648738827,0.6680856756851599,-2.0,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top30
AS(AS_E),AS,0.6711277648738827,0.6781593406593406,2.0,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top30
M(AS_M),M,0.6522037941801934,0.3833333333333333,2.0,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top30
AS(AS_M),AS,0.6522037941801934,0.6781593406593406,-2.0,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top30
AS(AS_PS),AS,0.4757085903258792,0.6781593406593406,-0.02639580772465554,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top30
PS(AS_PS),PS,0.4757085903258792,0.30074644777265747,-0.013363237080646783,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top30
AS(AS_RS),AS,0.6436011904761905,0.6781593406593406,0.01015089163237317,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top30
RS(AS_RS),RS,0.6436011904761905,0.6911458333333333,0.01015089163237317,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top30
C(C_AS_RS),C,0.6106317091294017,0.5326206140350876,0.2956349206349206,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
AS(C_AS_RS),AS,0.6106317091294017,0.6781593406593406,-0.3174603174603174,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
RS(C_AS_RS),RS,0.6106317091294017,0.6911458333333333,-0.3174603174603174,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
C(C_C),C,0.5435606060606061,0.5326206140350876,2.0,0.0,0.19444444444444445,0.28125,0.125,top30
M(C_M),M,0.5541627762215997,0.3984375,-2.0,0.0,0.1625,0.20833333333333334,0.11666666666666667,top30
C(C_M),C,0.5541627762215997,0.5291666666666667,2.0,0.0,0.1625,0.20833333333333334,0.11666666666666667,top30
C(C_PS),C,0.40304626937984495,0.5326206140350876,-2.0,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top30
PS(C_PS),PS,0.40304626937984495,0.30074644777265747,1.8333333333333335,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top30
C(C_RS),C,0.6020567981774878,0.5326206140350876,2.0,0.0,0.14166666666666666,0.16071428571428573,0.125,top30
RS(C_RS),RS,0.6020567981774878,0.6911458333333333,-2.0,0.0,0.14166666666666666,0.16071428571428573,0.125,top30
E(E_AS),E,0.6711277648738827,0.6680856756851599,2.0,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top30
