point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
AS(AS_AS),AS,0.6117713365539452,0.6111700680272109,19.307692307692307,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,dominant
C(AS_C),C,0.4758670812347963,0.5121139430284858,9.591666666666665,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,dominant
AS(AS_C),AS,0.4758670812347963,0.6111700680272109,20.103846153846153,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,dominant
E(AS_E),E,0.6348100544628801,0.836111111111111,15.400000000000002,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,dominant
AS(AS_E),AS,0.6348100544628801,0.6111700680272109,23.130769230769232,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,dominant
M(AS_M),M,0.5749345355060105,0.39499999999999996,5.039999999999999,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,dominant
AS(AS_M),AS,0.5749345355060105,0.6111700680272109,21.71923076923077,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,dominant
AS(AS_PS),AS,0.34847186508799244,0.6016708921808371,21.080665951335817,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,dominant
PS(AS_PS),PS,0.34847186508799244,0.1757142656302318,5.598779112626113,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,dominant
AS(AS_RS),AS,0.5388467197928848,0.6100620864492869,21.58462373347505,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,dominant
RS(AS_RS),RS,0.5388467197928848,0.8329861111111111,21.31666666666667,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,dominant
C(C_AS_RS),C,0.5132676082695217,0.5121139430284858,18.266666666666673,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,dominant
AS(C_AS_RS),AS,0.5132676082695217,0.6100620864492869,22.38077757962889,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,dominant
RS(C_AS_RS),RS,0.5132676082695217,0.8329861111111111,21.316666666666666,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,dominant
C(C_C),C,0.5309027777777777,0.5121139430284858,9.591666666666665,0.0,0.19444444444444445,0.28125,0.125,dominant
M(C_M),M,0.5658870858688303,0.5800000000000001,23.840000000000003,0.0,0.1625,0.20833333333333334,0.11666666666666667,dominant
C(C_M),C,0.5658870858688303,0.522368295019157,17.166666666666668,0.0,0.1625,0.20833333333333334,0.11666666666666667,dominant
C(C_PS),C,0.34283940915719147,0.5121139430284858,16.850451939015898,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,dominant
PS(C_PS),PS,0.34283940915719147,0.1757142656302318,5.126954331855051,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,dominant
C(C_RS),C,0.6280898217636023,0.5121139430284858,15.083333333333334,0.0,0.14166666666666666,0.16071428571428573,0.125,dominant
RS(C_RS),RS,0.6280898217636023,0.8329861111111111,11.733333333333334,0.0,0.14166666666666666,0.16071428571428573,0.125,dominant
E(E_AS),E,0.6348100544628801,0.836111111111111,15.400000000000002,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,dominant
AS(E_AS),AS,0.6348100544628801,0.6111700680272109,23.130769230769232,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,dominant
E(E_C),E,0.5381834679238089,0.7818495514147686,21.15555555555556,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,dominant
C(E_C),C,0.5381834679238089,0.5023223758999621,12.983333333333334,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,dominant
E(E_C_AS_RS),E,0.4042705634564641,0.7818495514147686,10.555555555555555,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,dominant
C(E_C_AS_RS),C,0.4042705634564641,0.5023223758999621,16.31419205794206,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,dominant
AS(E_C_AS_RS),AS,0.4042705634564641,0.6100620864492869,24.094151707920823,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,dominant
RS(E_C_AS_RS),RS,0.4042705634564641,0.8329861111111111,23.206337599019037,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,dominant
E(E_E),E,0.8367187500000001,0.836111111111111,15.400000000000004,0.0,0.34444444444444444,0.29310344827586204,0.4375,dominant
M(E_M),M,0.6118705035971224,0.43749999999999994,12.399999999999999,0.0,0.19523809523809524,0.16666666666666666,0.25,dominant
E(E_M),E,0.6118705035971224,0.836111111111111,20.31111111111111,0.0,0.19523809523809524,0.16666666666666666,0.25,dominant
E(E_PS),E,0.4828467018934687,0.836111111111111,15.400000000000002,0.29473684210526313,0.15833333333333333,0.24390243902439024,0.05514705882352941,dominant
PS(E_PS),PS,0.4828467018934687,0.1757142656302318,4.897239204962986,0.29473684210526313,0.15833333333333333,0.24390243902439024,0.05514705882352941,dominant
M(E_PS_RS_AS_C_M),M,0.3105228873693474,0.5975,7.912258071829752,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,dominant
E(E_PS_RS_AS_C_M),E,0.3105228873693474,0.7818495514147686,26.53333333333334,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,dominant
C(E_PS_RS_AS_C_M),C,0.3105228873693474,0.5147026967285588,3.3333083517380215,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,dominant
AS(E_PS_RS_AS_C_M),AS,0.3105228873693474,0.5993593628223767,29.67487277330409,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,dominant
RS(E_PS_RS_AS_C_M),RS,0.3105228873693474,0.7361136340419461,31.69468558569308,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,dominant
PS(E_PS_RS_AS_C_M),PS,0.3105228873693474,0.17409486073652872,6.041483924042411,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,dominant
E(E_RS),E,0.5230425099758219,0.836111111111111,15.400000000000002,0.22,0.18382352941176472,0.2734375,0.10416666666666667,dominant
RS(E_RS),RS,0.5230425099758219,0.8329861111111111,13.727766170447605,0.22,0.18382352941176472,0.2734375,0.10416666666666667,dominant
M(M_M),M,0.39375,0.39499999999999996,5.039999999999999,0.0,0.35,0.4166666666666667,0.25,dominant
M(M_PS),M,0.31495006891837735,0.39499999999999996,5.04,0.17142857142857143,0.18421052631578946,0.21978021978021978,0.15151515151515152,dominant
PS(M_PS),PS,0.31495006891837735,0.1757142656302318,5.126954331855051,0.17142857142857143,0.18421052631578946,0.21978021978021978,0.15151515151515152,dominant
M(M_RS),M,0.7356004901960785,0.39499999999999996,5.04,0.08333333333333333,0.18181818181818182,0.19117647058823528,0.171875,dominant
RS(M_RS),RS,0.7356004901960785,0.8329861111111111,11.733333333333334,0.08333333333333333,0.18181818181818182,0.19117647058823528,0.171875,dominant
PS(PS_PS),PS,0.30481682117010855,0.1757142656302318,5.1269543318550514,0.15873015873015872,0.3,0.3235294117647059,0.2777777777777778,dominant
PS(PS_RS),PS,0.39644335908934847,0.17409486073652872,5.62403609122489,0.11578947368421053,0.20562770562770563,0.1925925925925926,0.22395833333333334,dominant
RS(PS_RS),RS,0.39644335908934847,0.7358757386027343,26.214445763370684,0.11578947368421053,0.20562770562770563,0.1925925925925926,0.22395833333333334,dominant
RS(RS_RS),RS,0.8329861111111112,0.8329861111111111,11.733333333333334,0.0,0.40476190476190477,0.3333333333333333,0.4583333333333333,dominant
AS(AS),AS,0.6117713365539452,0.6111700680272109,19.307692307692307,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,dominant
C(C),C,0.5309027777777777,0.5121139430284858,9.591666666666665,0.0,0.19444444444444445,0.28125,0.125,dominant
E(E),E,0.8367187500000001,0.836111111111111,15.400000000000004,0.0,0.34444444444444444,0.29310344827586204,0.4375,dominant
M(M),M,0.39375,0.39499999999999996,5.039999999999999,0.0,0.35,0.4166666666666667,0.25,dominant
PS(PS),PS,0.30481682117010855,0.1757142656302318,5.1269543318550514,0.15873015873015872,0.3,0.3235294117647059,0.2777777777777778,dominant
RS(RS),RS,0.8329861111111112,0.8329861111111111,11.733333333333334,0.0,0.40476190476190477,0.3333333333333333,0.4583333333333333,dominant
