3	4	54	6.515936	-6.255245	-17.013989	-11.038546	10.085355	-5.604359	-16.445293	-7.219190	-6.093797	-12.069209	5.318615	9.537718	-7.996169	-16.856140	-1.434115	-13.022586	5.433644	-5.551231	-14.692848	-6.130241	-1.142614	4.208382	2.502208	-8.821685	-21.333078	-15.395239	-6.698604
3	4	20	-9.789098	9.266364	9.157645	7.022850	-13.953115	8.974350	6.562965	5.181852	1.850335	6.878174	5.318615	-22.259953	4.354184	-16.794770	-1.434095	-13.022586	5.433644	-5.551231	-14.688467	-6.130241	-1.142614	4.208382	2.502208	-8.821685	-21.333078	-15.395239	-6.698604
3	4	6	-9.789098	9.266364	9.219812	7.022850	-13.953115	8.974350	7.451696	5.181852	6.071558	6.962732	0.697155	-22.259978	4.354672	7.506842	4.466228	9.218723	-10.809585	8.790339	7.358399	8.685283	4.955732	-5.652102	-2.999582	3.229907	-6.979302	4.179709	-6.815799
4	2	43	7.324518	-10.620651	-12.108471	-4.994014	10.095036	-8.521649	-14.881571	-3.745498	-2.929980	-7.431081	-11.532110	9.324775	-2.791915	-14.423184	-1.493821	-24.545165	6.260544	-7.716693	-9.749285	-18.415501	4.986855	8.062863	10.215197	-13.369239	-18.266278	-12.616506	-2.542242
4	2	57	-7.388351	5.684317	11.269233	6.955240	-18.591574	6.808406	6.699970	5.300224	8.074322	7.969792	-11.532110	-8.335729	6.723565	-14.423184	-1.493821	-24.393628	6.260544	-7.716693	-9.749285	-18.415501	4.986855	8.062863	10.215197	-13.369239	-18.266273	-12.616506	-2.542242
5	6	62	7.917247	-8.856996	-18.889268	-10.830819	9.616761	-9.794860	-16.167635	-0.503043	-2.781588	-7.719124	-6.542061	9.568522	-2.962502	-19.235500	0.439689	-16.631257	8.882681	-7.188257	-18.201716	-17.872566	4.773616	4.314738	7.911575	-14.893414	-16.684023	-11.326333	-1.419810
5	6	30	-6.701630	8.029568	11.098415	7.071881	-13.406427	6.459089	6.113544	8.666389	8.760577	7.447338	-6.542061	-14.983119	7.113316	-19.235500	0.439689	-16.631257	8.882681	-7.188257	-18.201716	-17.872566	4.773616	4.314738	7.911575	-14.893414	-16.684023	-11.326318	-1.419810
5	6	3	-6.701629	8.029568	11.098415	7.071881	-13.406427	6.459089	6.113544	8.666389	8.760577	7.447338	-6.505546	-14.983119	7.113316	-18.696437	0.439728	-16.054598	8.878682	-0.714411	-13.998089	-17.675296	4.773624	4.289096	7.905893	-14.902204	-17.162881	-4.844293	-1.799814
5	6	1	-6.701629	8.029568	11.098388	7.071881	-13.406427	6.459089	6.113541	8.666389	6.517738	7.447338	1.019726	-14.983119	7.113316	2.308161	5.879648	11.702524	-2.876858	0.895303	5.457763	7.073261	6.665934	-3.487459	-3.684032	1.339849	0.881637	9.057579	4.007800
5	6	3	7.917247	-8.856996	-18.889268	-10.830819	9.616761	-9.794860	-16.167635	-0.503038	-2.781588	-7.719124	-6.505546	9.568522	-2.962502	-18.696437	0.439728	-16.054598	8.878682	-0.714411	-13.998089	-17.675296	4.773624	4.289096	7.905893	-14.902204	-17.162881	-4.844294	-1.799814
5	6	1	7.917247	-8.856996	-18.913586	-10.830819	9.616761	-9.794860	-16.167719	-0.503043	-5.024426	-8.771715	1.019726	9.568522	-2.962560	2.308161	5.879648	11.702524	-2.876858	0.895303	5.457763	7.073261	6.665934	-3.487459	-3.684032	1.339849	0.881637	9.057579	4.007800
6	10	14	-7.785345	6.085315	6.081197	9.736468	-15.961569	6.304430	9.064779	6.263704	4.490526	6.520982	3.149134	-16.480279	5.954672	4.629392	6.507792	8.011544	-5.724087	9.161907	-2.871823	6.376518	5.394983	-5.943292	-1.751862	3.188419	-6.544616	-1.948556	-1.479639
6	10	9	6.734836	-8.465046	-15.189340	-3.301558	9.877094	-11.062733	-11.401890	-1.422478	-5.898572	-10.741146	3.149134	10.171906	-4.304227	4.629392	6.507792	8.011544	-5.724087	9.161907	-2.871823	6.376518	5.394983	-5.943292	-1.751862	3.188419	-6.544616	-1.948556	-1.479639
