7	7	-10.976502	5.453413	9.820365	6.526335	-21.570387	6.341023	3.725713	6.968695	0.938971	3.407402	5.954859	-13.966971	5.148994	9.757439	5.706336	15.897503	-12.319178	10.799146	8.027394	12.122667	6.949455	-5.930217	-9.560685	4.244536	-3.977534	7.706542	-5.461932	7.084148	-10.655678	-16.794484	-11.354191	8.168749	-7.579498	-18.587821	-3.272935	-10.755842	-10.586900	5.954859	9.955859	-4.583694	9.757439	5.706336	15.897503	-12.319178	10.799146	8.027394	12.122667	6.949455	-5.930217	-9.560685	4.244536	-3.977534	7.706542	-5.461932	7.084148	-10.655678	-16.794400	-11.354191	8.168749	-7.579498	-18.581954	-3.272935	-5.417108	-10.586881	-7.244585	9.955859	-4.583698	-19.413296	-0.874863	-7.239932	5.389915	-4.539147	-14.545585	-11.643230	2.538718	6.748001	10.044473	-13.042383	-20.113646	-14.629282	-3.842231	7.084148	-10.655678	-16.794400	-11.354191	8.168749	-7.579498	-18.581954	-3.272935	-5.417108	-10.586881	-7.137106	9.955859	-4.583693	-17.819987	-0.874863	-2.863693	3.071235	0.235751	-9.028073	-10.852966	2.538766	6.547559	3.816476	-13.021573	-15.749671	-11.138594	-4.399257	-10.976504	5.453413	10.017047	6.526386	-21.574290	6.341023	5.305066	6.968695	6.277705	3.407751	-7.244585	-14.189124	5.149010	-19.413296	-0.874863	-7.239933	5.389915	-4.539147	-14.543726	-11.643609	2.538718	6.748001	10.044473	-13.042383	-20.113646	-14.629282	-3.842231	-10.976504	5.453413	10.017047	6.526386	-21.574290	6.341023	5.305066	6.968695	6.277705	3.407751	-13.411532	-14.189124	5.149010	-9.833557	-0.874863	0.724420	-3.250351	0.235772	5.878814	-6.371200	2.556824	7.637028	-2.713899	-13.067621	-6.442403	-0.250368	-3.890991	7.084148	-10.655678	-16.794400	-11.354191	8.168749	-7.579498	-18.581954	-3.272935	-5.417108	-10.586881	-13.411532	9.955859	-4.583698	-9.833557	-0.874863	0.724420	-3.250351	0.235772	5.878814	-6.371200	2.556824	7.637028	-2.713899	-13.067621	-6.442403	-0.250368	-3.890991
11	7	7.353854	-10.097328	-12.217842	-12.814677	9.999525	-15.932236	-17.500816	-2.184009	-7.446150	-9.899628	-7.433597	8.072148	-2.699959	-17.742887	-0.604936	-13.664028	5.365905	1.231666	-13.642684	-8.312556	0.171455	1.803994	9.566610	-12.047872	-17.059645	-12.468451	-10.216382	7.353854	-10.097328	-12.226485	-12.814677	9.999525	-15.932236	-17.651593	-2.184009	-8.879344	-9.899627	-1.610473	8.072148	-2.699959	7.794175	5.662905	12.050422	-8.121099	9.936596	7.382318	5.071591	6.120135	-7.357886	-1.317816	2.084925	-3.052799	2.862516	-3.135227	7.353854	-10.097281	-12.217842	-12.814677	9.999525	-15.932236	-17.500815	-2.184009	-7.446146	-9.899600	-11.426646	8.072148	-2.699958	3.435647	5.662755	9.810864	-8.015946	4.607678	7.380679	3.751530	6.119474	-6.027862	-0.676472	3.856274	5.557467	2.861493	1.123387	7.353854	-10.097322	-12.226423	-12.814677	9.999525	-15.932236	-17.650452	-2.184009	-8.861865	-9.899628	-2.457418	8.072148	-2.699959	-14.213872	-0.604936	-8.090777	3.020163	5.515695	-10.065845	-6.168714	0.171459	-3.139680	6.075688	-5.335928	-16.007349	-12.343238	-5.942123	7.353854	-10.093614	-12.226352	-12.814677	9.999525	-15.932236	-17.649159	-2.184009	-8.842287	-9.898659	-2.670266	8.072148	-2.699947	-14.383683	-0.604936	-8.331017	3.020168	5.515583	-10.065845	-6.254082	0.171458	-3.139613	6.083214	1.171405	-16.007355	-12.343238	-5.933041	-7.635901	7.687415	5.597548	3.884002	-16.620715	1.000926	5.997718	6.894392	5.087568	7.811388	-7.433597	-16.020996	6.751851	-17.742887	-0.604936	-13.664028	5.365905	1.231666	-13.642684	-8.312556	0.171455	1.803994	9.566610	-12.047872	-17.059645	-12.468451	-10.216382	-7.571787	7.687143	5.432679	3.883993	-16.598151	0.999963	5.854679	6.894392	3.654374	7.810198	-1.610473	-16.020570	6.751838	7.794175	5.662905	12.050422	-8.121099	9.936596	7.382318	5.071591	6.120135	-7.357886	-1.317816	2.084925	-3.052799	2.862516	-3.135227
18	7	4.644631	-12.832288	-12.195871	-8.457279	11.134495	-8.777425	-14.495353	-4.388831	-9.973665	-12.261045	5.214645	8.296531	-4.850924	10.468022	4.125970	11.923795	-4.308291	10.771959	5.595125	11.598878	6.777741	-7.314187	-7.661207	-2.417323	-5.403022	6.939262	-6.763839	4.644631	-12.832288	-10.590198	-8.449692	11.134495	-8.766200	-14.119724	-4.388831	-4.005047	-10.717507	-7.107690	8.296529	-4.850924	-21.004225	-1.718182	-21.869495	8.415417	-3.280863	-15.143709	-18.415381	0.212429	7.516718	9.526936	-18.445521	-24.744103	-12.187172	-2.186926	-10.017781	6.652856	11.699835	9.110861	-16.487972	6.887685	4.751711	6.700082	1.216659	5.173232	3.964994	-17.830854	5.721042	-6.148732	-1.718181	-3.783595	4.244017	6.204529	-1.531770	1.018174	0.212429	-5.906706	3.247102	-2.456671	-14.544435	-7.836504	-6.555318	-10.017781	6.652856	12.144310	9.209878	-16.487972	6.887801	5.887911	6.700082	7.185009	6.037408	-7.107690	-17.830854	5.721049	-21.004225	-1.718182	-21.869495	8.415417	-3.280863	-15.143709	-18.415927	0.212429	7.516718	9.526936	-18.445520	-24.744103	-12.187172	-2.186911	4.644631	-12.832288	-11.936672	-8.456570	11.134495	-8.776339	-14.456317	-4.388831	-7.253543	-12.024109	-1.001281	8.296531	-4.850924	6.742305	4.125970	5.511707	-3.442469	10.129655	5.589511	8.774145	6.777741	-1.734286	-4.595835	-6.624225	-5.397096	6.926334	-0.566744	-10.017781	6.652856	11.699763	9.110843	-16.487972	6.887685	4.751573	6.700082	1.216390	5.173110	5.214645	-17.830854	5.721042	10.468022	4.125970	11.923795	-4.308291	10.771959	5.595125	11.598878	6.777741	-7.314187	-7.661207	-2.417323	-5.403022	6.939262	-6.763839	-10.017781	6.652856	12.073540	9.195663	-16.487972	6.887785	5.653211	6.700082	3.936512	5.881234	-1.001281	-17.830854	5.721049	6.742305	4.125970	5.511707	-3.442469	10.129655	5.589511	8.774145	6.777741	-1.734286	-4.595835	-6.624225	-5.397096	6.926334	-0.566744
30	7	6.692505	-12.767320	-14.433997	-6.965878	9.676263	-8.964538	-15.746171	-3.699719	-7.467494	-7.838031	7.199925	8.983046	-6.283624	-14.516774	1.582914	-3.900243	1.410000	2.934226	-8.392303	-3.900956	1.040794	-6.221945	1.895006	3.652178	-10.502941	-10.879163	-4.626726	6.692505	-12.767320	-14.433997	-6.965878	9.676263	-8.964538	-15.746171	-3.699719	-7.467494	-7.838031	8.871269	8.983046	-6.283624	7.552783	6.795787	13.048337	-5.911459	8.824361	8.292235	9.085359	5.426571	-15.515125	-12.671218	3.599579	-3.521483	4.927854	-9.210581	6.692505	-12.767320	-14.433997	-6.965878	9.676263	-8.964538	-15.746171	-3.699719	-7.467494	-7.838031	9.512864	8.983046	-6.283624	-21.135462	1.582914	-11.215624	7.678664	-3.852127	-14.045226	-8.858038	1.040794	-3.009442	4.828423	-4.442564	-16.076087	-17.237762	-7.303093	6.692505	-12.767320	-14.433997	-6.965878	9.676263	-8.964538	-15.746171	-3.699719	-7.467494	-7.838031	8.236957	8.983046	-6.283624	-21.135462	1.582914	-11.215657	7.678664	-3.852139	-14.045226	-8.858038	1.040794	-3.009417	4.828424	1.876359	-16.076087	-17.237762	-7.302687	6.692505	-12.767320	-14.433997	-6.965878	9.676263	-8.964538	-15.746171	-3.699719	-7.467494	-7.838031	9.651409	8.983046	-6.283624	-14.516773	1.582914	-3.900091	1.409999	2.934240	-8.392275	-3.900954	1.040794	-6.222171	1.894995	-2.519176	-10.502940	-10.879156	-4.630493	6.692505	-12.767320	-14.433997	-6.965878	9.676263	-8.964538	-15.746171	-3.699719	-7.467489	-7.838031	4.489185	8.983046	-6.283624	7.552776	6.795787	13.040442	-5.911458	5.901826	8.292234	9.085108	5.426571	-15.451976	-11.904126	3.605340	0.814829	4.927853	-6.225763	6.692505	-12.767320	-14.433997	-6.965878	9.676263	-8.964538	-15.746171	-3.699719	-7.467494	-7.838031	11.267424	8.983046	-6.283624	7.552783	6.795787	13.048352	-5.911459	8.824361	8.292235	9.085359	5.426571	-15.515132	-12.671218	-2.620710	-3.521483	4.927854	-9.210697
42	7	-14.508870	3.764985	11.167976	6.508085	-16.462417	5.936252	5.544702	5.107736	6.178487	7.931110	-0.189804	-17.212916	8.741497	8.200510	6.474326	10.151159	-11.782681	11.307587	7.581401	10.220595	4.920286	-4.498575	-3.742553	3.761366	-4.796813	3.982302	-3.926680	-14.508870	3.764985	11.167976	6.508085	-16.462417	5.936252	5.544794	5.107736	6.211524	7.931226	-14.688163	-17.212916	8.741500	-14.426108	1.104876	-18.201016	-0.315968	4.934273	-9.541290	-10.190897	0.349072	2.434733	4.440706	-7.195662	-17.611515	-12.990128	-2.494935	3.468404	-13.457744	-15.597162	-9.436220	10.018169	-10.455233	-18.957942	-4.161214	-5.620913	-9.326797	-14.688163	8.826919	0.403329	-14.426108	1.104876	-18.201049	-0.315968	4.934273	-9.541290	-10.190897	0.349072	2.434733	4.440706	-7.195662	-17.611515	-12.990128	-2.494935	3.468404	-13.457744	-15.597162	-9.436220	10.018169	-10.455233	-18.958062	-4.161214	-5.653950	-9.326972	-0.189804	8.826919	0.403328	8.200510	6.474326	10.151159	-11.782681	11.307587	7.581401	10.220595	4.920286	-4.498575	-3.742553	3.761366	-4.796813	3.982302	-3.926680	3.468404	-13.457744	-15.597162	-9.436220	10.018169	-10.455233	-18.957942	-4.161214	-5.620913	-9.326797	-9.877646	8.826919	0.403329	-17.178335	1.104876	-23.231922	6.285152	-1.603288	-14.832779	-15.928374	0.349072	3.911298	9.949008	-12.289556	-18.775856	-18.316882	-1.992737	-14.508870	3.764985	11.167976	6.508085	-16.462417	5.936252	5.544794	5.107736	6.211524	7.931226	-9.877646	-17.212916	8.741500	-17.183943	1.104876	-23.240754	6.285152	-1.603291	-14.832780	-15.928419	0.349072	3.911298	9.949008	-12.289558	-18.775860	-18.316883	-1.992736	3.468404	-13.457744	-15.597162	-9.436220	10.018169	-10.455233	-18.957942	-4.161214	-5.620913	-9.326797	-3.685718	8.826919	0.403329	7.208078	6.474326	9.712167	-11.782283	6.986370	7.581398	7.949930	4.920171	-4.212869	-3.737934	-1.127850	1.942977	3.982163	-0.577859
43	7	4.615435	-9.590612	-16.591511	-10.191480	8.963893	-6.206150	-8.258162	-6.281344	-8.170542	-11.219390	3.303795	8.722991	-4.310058	-17.863492	-1.706035	-17.313476	5.941219	-2.513647	-19.566465	-6.050178	2.914000	0.462450	7.634128	-8.055673	-13.079438	-13.627446	-11.808834	-13.662617	5.539271	11.312031	9.201595	-12.917990	5.044827	7.127391	3.678682	3.127194	5.341269	3.303795	-14.373037	7.954424	-17.863492	-1.706035	-17.313476	5.941219	-2.513647	-19.566465	-6.050180	2.914000	0.462450	7.634128	-8.055673	-13.079438	-13.627446	-11.808834	-13.662617	5.539271	11.313672	9.201622	-12.917990	5.044827	7.137006	3.678682	7.498125	5.343024	-5.318284	-14.373154	7.954448	-25.102291	-1.706398	-27.321738	5.952657	-6.979336	-19.566589	-14.479495	2.914000	4.844927	9.444491	-16.743558	-13.082783	-13.627447	-6.798074	4.615435	-9.590612	-16.591500	-10.191485	8.963893	-6.206150	-5.188611	-6.281344	-3.799610	-9.291534	-5.318284	8.722256	-4.159362	-25.102291	-1.706398	-27.321738	5.952657	-6.979336	-19.566589	-14.479495	2.914000	4.844927	9.444491	-16.743558	-13.082783	-13.627447	-6.798074	4.615435	-9.590611	-11.747146	-7.261472	8.963893	-6.206150	0.739857	-6.281344	-3.799610	-6.145029	-5.318284	7.199197	-3.136189	-25.102291	-1.706398	-27.321738	5.952657	-6.979336	-19.566589	-14.479495	2.913999	4.844927	9.444491	-16.743558	-13.082783	-13.627447	-6.798074	-13.662617	5.539271	11.313672	9.201621	-12.917990	5.044827	7.135405	3.678682	5.404092	5.342953	2.368888	-14.373134	7.954447	7.165348	4.522012	10.965875	-9.108376	7.176946	4.384464	10.398222	9.518561	-11.553442	-9.181072	2.011918	-4.120082	7.951222	-5.446341	4.615435	-9.590612	-16.591512	-10.191503	8.963893	-6.206150	-6.491627	-6.281344	-5.893642	-11.011200	2.368888	8.722879	-4.301277	7.165348	4.522012	10.965875	-9.108376	7.176946	4.384464	10.398222	9.518561	-11.553442	-9.181072	2.011918	-4.120082	7.951222	-5.446341
46	7	-11.346458	7.719051	10.936759	8.275555	-17.894044	8.716022	5.531132	7.291825	2.985563	6.988816	9.058633	-22.452894	6.767220	9.989923	8.778119	12.455850	-8.501936	12.495694	8.712362	9.435053	7.736806	-10.341501	-15.068715	1.931485	-4.740896	8.232217	-3.540498	5.353918	-7.623847	-18.270479	-8.118476	8.403605	-8.356778	-17.912613	-2.766663	-6.558320	-11.468231	9.058633	5.479478	-0.660438	9.989923	8.778119	12.455850	-8.501936	12.495694	8.712362	9.435053	7.736806	-10.341501	-15.068715	1.931485	-4.740896	8.232217	-3.540498	-11.347704	7.719051	10.953059	8.275567	-17.894045	8.716022	5.546152	7.291825	5.089997	7.014211	4.125230	-22.452901	6.767220	9.989886	8.778119	12.447999	-8.501936	8.697092	8.705168	9.433319	7.736806	-9.177023	-15.059083	2.486455	2.207846	8.232181	0.190647	-11.347720	7.719051	10.953268	8.275567	-17.894045	8.716022	5.546197	7.291825	9.228414	7.014286	-7.048156	-22.452901	6.767220	-17.881843	2.934595	-24.094025	7.692741	0.623503	-5.543105	-10.862607	1.597122	5.648374	9.858680	-12.158347	-15.509747	-6.356399	-2.113538	5.353918	-7.623847	-18.269290	-8.118476	8.403605	-8.356778	-17.912606	-2.766663	-4.453885	-11.468226	4.125230	5.479478	-0.660438	9.989886	8.778119	12.447999	-8.501936	8.697092	8.705168	9.433319	7.736806	-9.177023	-15.059083	2.486455	2.207846	8.232181	0.190647	-11.347720	7.719051	10.953268	8.275567	-17.894045	8.716022	5.546197	7.291825	9.228373	7.014286	-5.551376	-22.452901	6.767220	-11.823988	2.934595	-2.690975	-3.559368	7.083278	8.507053	-0.724261	1.597122	-1.124315	-2.308407	-5.669361	-9.661237	1.076609	-4.916047	5.353913	-7.623847	-15.895422	-8.118476	8.403605	-8.356778	-17.316650	-2.766659	-0.315469	-11.029145	-7.048156	5.479478	-0.660438	-17.881843	2.934595	-24.094025	7.692741	0.623503	-5.543105	-10.862607	1.597122	5.648374	9.858680	-12.158347	-15.509747	-6.356399	-2.113538
50	7	7.686767	-9.788837	-19.280554	-9.140583	9.566376	-7.184616	-12.291667	-2.583190	-6.596130	-11.140066	-8.637644	13.065783	-4.340751	-26.009599	1.051544	-22.979428	6.477714	-8.732809	-10.304120	-20.450143	-1.116447	3.061443	10.703165	-9.149231	-15.391354	-15.277585	5.949819	-9.694697	7.155800	8.329959	5.305784	-17.272932	7.558925	9.791918	6.820138	6.064424	6.944542	-8.635060	-11.320383	6.022916	-19.571404	1.051590	-15.465597	5.153036	2.343576	-6.567626	-13.125318	-1.116433	1.674660	6.886519	-7.993328	-11.792184	-9.731392	0.945191	-9.694697	7.155800	8.329959	5.305784	-17.272932	7.558925	9.791918	6.820138	6.064424	6.944542	-8.637644	-11.322462	6.022916	-26.009599	1.051544	-22.979428	6.477714	-8.732809	-10.304120	-20.450143	-1.116447	3.061443	10.703165	-9.149231	-15.391354	-15.277585	5.949819	-9.694697	7.155800	8.329959	5.305784	-17.272932	7.558925	9.791918	6.820138	5.641168	6.944542	1.447778	-11.303421	6.022916	-19.947920	1.051580	-13.510486	6.477454	-4.180678	-9.148378	-8.890821	-1.116437	-1.007017	7.619448	0.953283	-15.004900	-14.965385	3.437203	7.686767	-9.788837	-19.280567	-9.140583	9.566376	-7.184616	-12.291667	-2.583190	-7.152123	-11.140066	1.693595	13.065783	-4.340751	-19.934403	1.051580	-12.087883	6.477328	-3.896620	-9.038089	-8.649146	-1.116436	-1.050859	7.440573	-1.029065	-14.931358	-14.836621	3.246995	7.686767	-9.788837	-19.280554	-9.140583	9.566376	-7.184616	-12.291667	-2.583190	-6.596130	-11.140066	-8.635060	13.065783	-4.340751	-19.571404	1.051590	-15.465597	5.153036	2.343576	-6.567626	-13.125318	-1.116433	1.674660	6.886519	-7.993328	-11.792184	-9.731392	0.945191	7.686767	-9.788837	-19.280565	-9.140583	9.566376	-7.184616	-12.291667	-2.583190	-7.019386	-11.140066	1.447778	13.065783	-4.340751	-19.947920	1.051580	-13.510486	6.477454	-4.180678	-9.148378	-8.890821	-1.116437	-1.007017	7.619448	0.953283	-15.004900	-14.965385	3.437203
55	7	5.005144	-7.235785	-19.500929	-9.532003	9.921096	-4.202515	-13.964651	-4.235598	-9.731485	-7.859834	7.009151	7.827449	-7.693350	-5.573847	7.865026	-6.868078	4.255860	2.885089	-7.876741	-3.144305	1.530162	-4.186110	4.193506	-2.097717	-14.366447	-8.174921	-9.561634	5.005144	-7.235785	-19.497762	-9.522352	9.921096	-4.201638	-13.962343	-4.235598	-5.532946	-7.693780	-4.496100	7.827405	-7.693350	9.787361	7.901779	6.301199	-7.548319	3.127582	6.384617	4.128849	6.475837	-4.940864	-4.697022	-8.068129	2.369196	3.740860	-4.950108	-11.424423	6.525479	4.287428	4.935318	-12.448878	8.760866	6.069792	4.544126	2.059675	4.996224	7.009151	-20.582388	1.861664	-5.573847	7.865026	-6.868078	4.255860	2.885089	-7.876741	-3.144304	1.530162	-4.186110	4.193506	-2.097715	-14.366447	-8.174921	-9.561634	5.005144	-7.235785	-19.497762	-9.522352	9.921096	-4.201637	-13.962343	-4.235598	-5.532946	-7.693780	-4.863723	7.827405	-7.693350	-9.978188	7.865026	-19.815754	7.506861	-7.793276	-15.829856	-17.233352	1.526461	5.686236	10.930430	-18.902046	-20.752362	-13.424625	-7.613777	-11.433594	6.525501	4.292908	4.947349	-12.458198	8.761142	6.885128	4.544126	6.258214	5.458019	-4.496101	-20.592340	1.861665	9.787361	7.901779	6.301199	-7.548319	3.127582	6.384617	4.128849	6.475837	-4.940864	-4.697022	-8.067339	2.369196	3.740860	-4.950108	-11.433594	6.525501	4.292908	4.947349	-12.458198	8.761142	6.885128	4.544126	6.258214	5.458019	-4.863723	-20.592340	1.861665	-9.978188	7.865026	-19.815754	7.506861	-7.793276	-15.829856	-17.233352	1.526461	5.686236	10.930430	-19.036275	-20.752500	-13.424625	-7.613777	5.005144	-7.235785	-19.500928	-9.531861	9.921096	-4.202323	-13.964513	-4.235598	-9.406841	-7.857250	3.369455	7.827448	-7.693350	-5.573922	7.865026	-6.878412	4.259805	2.882587	-8.567848	-3.254811	1.530162	-3.755694	4.577241	4.184209	-14.366761	-8.175112	-9.406971
65	7	-5.854529	6.423907	9.681478	7.254894	-19.432348	8.390953	8.908729	6.675456	7.328074	6.684864	-12.173751	-9.816545	5.305991	-15.312921	1.307834	-24.987288	5.131038	-8.086523	-20.304054	-13.106479	5.376817	9.379714	9.574968	-17.745946	-21.697052	-12.239874	-4.812187	5.679078	-10.474011	-16.910236	-4.919945	11.564243	-4.637964	-13.995144	-5.567485	-4.369155	-10.974859	2.901444	9.586929	-1.155651	7.854755	6.042916	6.212949	-7.034840	9.404101	-8.034762	4.648670	8.767936	-3.598841	-2.884425	4.450889	-11.035309	-0.175898	-2.057506	-5.854529	6.423907	9.557711	7.254893	-19.432267	8.390953	8.890862	6.675456	2.605797	6.209022	2.901444	-9.812909	5.305991	7.854755	6.042916	6.212949	-7.034840	9.404101	-8.034762	4.648670	8.767936	-3.598841	-2.884425	4.450889	-11.035309	-0.175898	-2.057506	5.679077	-10.474011	-14.942258	-4.919724	11.564243	-4.637962	-9.793826	-5.567485	0.353123	-8.202645	-12.173751	9.586922	-1.155651	-15.312920	1.307834	-24.987288	5.131038	-8.086522	-20.304054	-13.106479	5.376817	9.379714	9.574968	-17.745946	-21.697052	-12.239874	-4.812249	-5.854529	6.423907	9.559678	7.254893	-19.432268	8.390953	8.891306	6.675456	2.617960	6.215781	2.892708	-9.812969	5.305991	7.985819	6.042916	6.256944	-7.034927	9.403933	-3.716486	4.663102	8.767936	-3.617319	-2.871204	4.459513	-10.884832	3.225342	-2.050964	-5.854529	6.423907	9.625338	7.254893	-19.432313	8.390953	8.903470	6.675456	3.196091	6.455031	2.501020	-9.814933	5.305991	9.282780	6.042916	10.755008	-12.034475	9.446714	2.651185	9.427454	8.767936	-10.763017	-8.379265	4.821966	-5.505305	6.387450	-7.366621	5.679078	-10.474011	-16.910073	-4.919945	11.564243	-4.637964	-13.990474	-5.567485	-4.356991	-10.974630	2.892708	9.586929	-1.155651	7.985819	6.042916	6.256944	-7.034927	9.403933	-3.716486	4.663102	8.767936	-3.617319	-2.871204	4.459513	-10.884832	3.225342	-2.050964
