point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
AS(AS_AS),AS,0.7088293650793649,0.6817941673710902,1.3451842275371686,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,top60
C(AS_C),C,0.2928583168967782,0.42429315476190477,0.37277383833746175,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top60
AS(AS_C),AS,0.2928583168967782,0.6817941673710902,0.7744594115561856,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top60
E(AS_E),E,0.46544480887593115,0.6873897707231039,0.5632183908045977,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
AS(AS_E),AS,0.46544480887593115,0.6817941673710902,0.7956654059451719,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
M(AS_M),M,0.48963176246830076,0.4442857142857143,0.2720496894409935,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top60
AS(AS_M),AS,0.48963176246830076,0.6817941673710902,1.0712738825793942,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top60
AS(AS_PS),AS,0.31334419160149846,0.6534559961561061,0.7196703787655357,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top60
PS(AS_PS),PS,0.31334419160149846,0.12723097718915685,0.12783559431909086,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top60
AS(AS_RS),AS,0.5785592501942304,0.676920518256322,1.0263350303989194,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top60
RS(AS_RS),RS,0.5785592501942304,0.8799232075895493,0.8487851878768806,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top60
C(C_AS_RS),C,0.43452741080366636,0.42373511904761907,0.41611539279010445,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
AS(C_AS_RS),AS,0.43452741080366636,0.676920518256322,0.6777952547586242,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
RS(C_AS_RS),RS,0.43452741080366636,0.8799232075895493,0.570448706781515,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
C(C_C),C,0.6428571428571428,0.42429315476190477,0.8605442176870748,0.0,0.19444444444444445,0.28125,0.125,top60
M(C_M),M,0.6807142857142857,0.6285714285714286,1.3657142857142857,0.0,0.1625,0.20833333333333334,0.11666666666666667,top60
C(C_M),C,0.6807142857142857,0.5174231150793651,1.0624999999999998,0.0,0.1625,0.20833333333333334,0.11666666666666667,top60
C(C_PS),C,0.27415740389529464,0.42429315476190477,0.42743776806054223,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top60
PS(C_PS),PS,0.27415740389529464,0.12722322628632415,0.12774056429356803,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top60
C(C_RS),C,0.5446428571428572,0.42429315476190477,0.887471655328798,0.0,0.14166666666666666,0.16071428571428573,0.125,top60
RS(C_RS),RS,0.5446428571428572,0.8807043650793651,0.5895691609977322,0.0,0.14166666666666666,0.16071428571428573,0.125,top60
E(E_AS),E,0.46544480887593115,0.6873897707231039,0.5632183908045977,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
AS(E_AS),AS,0.46544480887593115,0.6817941673710902,0.796742167128481,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
E(E_C),E,0.5524784710481827,0.7442680776014107,1.091575091575092,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,top60
C(E_C),C,0.5524784710481827,0.44624255952380953,0.7268772893772891,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,top60
E(E_C_AS_RS),E,0.31393375865399503,0.7409521986354164,0.3743279173424952,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
C(E_C_AS_RS),C,0.31393375865399503,0.44327393836322415,0.3250639813226839,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
AS(E_C_AS_RS),AS,0.31393375865399503,0.6769174488519277,0.5271498391456683,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
RS(E_C_AS_RS),RS,0.31393375865399503,0.8798154688905409,0.42347347510982847,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
E(E_E),E,0.8833705357142855,0.6873897707231039,1.3611111111111112,0.0,0.34444444444444444,0.29310344827586204,0.4375,top60
M(E_M),M,0.7175099206349206,0.5314285714285714,1.0031746031746032,0.0,0.19523809523809524,0.16666666666666666,0.25,top60
E(E_M),E,0.7175099206349206,0.6873897707231039,1.2504409171075834,0.0,0.19523809523809524,0.16666666666666666,0.25,top60
E(E_PS),E,0.29575936562178545,0.6873897707231039,0.6049382716049383,0.29473684210526313,0.15833333333333333,0.24390243902439024,0.05514705882352941,top60
PS(E_PS),PS,0.29575936562178545,0.12722322628632415,0.1358344608807596,0.29473684210526313,0.15833333333333333,0.24390243902439024,0.05514705882352941,top60
M(E_PS_RS_AS_C_M),M,0.2537689877497329,0.6384455632473254,0.49490578700156684,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top60
E(E_PS_RS_AS_C_M),E,0.2537689877497329,0.7419246724958456,0.42996492243878637,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top60
C(E_PS_RS_AS_C_M),C,0.2537689877497329,0.5395257426240058,0.3948008989017415,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top60
AS(E_PS_RS_AS_C_M),AS,0.2537689877497329,0.6411378204316052,0.3524502773653954,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top60
RS(E_PS_RS_AS_C_M),RS,0.2537689877497329,0.6739219405309257,0.36938339364799844,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top60
