point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
AS(AS_AS),AS,0.7088293650793649,0.6817941673710902,1.3451842275371688,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,top30
C(AS_C),C,0.2928583168967782,0.42429315476190477,0.38863287250384027,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top30
AS(AS_C),AS,0.2928583168967782,0.6817941673710902,0.7744594115561856,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top30
E(AS_E),E,0.46544480887593115,0.6873897707231039,0.5632183908045976,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top30
AS(AS_E),AS,0.46544480887593115,0.6817941673710902,1.0549450549450552,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top30
M(AS_M),M,0.48963176246830076,0.4442857142857143,0.2720496894409934,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top30
AS(AS_M),AS,0.48963176246830076,0.6817941673710902,1.1923076923076925,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top30
AS(AS_PS),AS,0.31334419160149846,0.6534559961561061,0.7075331864140608,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top30
PS(AS_PS),PS,0.31334419160149846,0.12723097718915685,0.12479334688552743,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top30
AS(AS_RS),AS,0.5785592501942304,0.676920518256322,1.1075519909973166,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top30
RS(AS_RS),RS,0.5785592501942304,0.8799232075895493,1.1165829875920863,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top30
C(C_AS_RS),C,0.43452741080366636,0.42373511904761907,0.4338330302460503,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
AS(C_AS_RS),AS,0.43452741080366636,0.676920518256322,0.7204176270673063,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
RS(C_AS_RS),RS,0.43452741080366636,0.8799232075895493,0.7080488436861693,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
C(C_C),C,0.6428571428571428,0.42429315476190477,0.8605442176870748,0.0,0.19444444444444445,0.28125,0.125,top30
M(C_M),M,0.6807142857142857,0.6285714285714286,1.3657142857142857,0.0,0.1625,0.20833333333333334,0.11666666666666667,top30
C(C_M),C,0.6807142857142857,0.5174231150793651,1.0624999999999998,0.0,0.1625,0.20833333333333334,0.11666666666666667,top30
C(C_PS),C,0.27415740389529464,0.42429315476190477,0.7095144045208579,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top30
PS(C_PS),PS,0.27415740389529464,0.12722322628632415,0.12774056429356784,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top30
C(C_RS),C,0.5446428571428572,0.42429315476190477,0.8874716553287978,0.0,0.14166666666666666,0.16071428571428573,0.125,top30
