point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
AS(AS_AS),AS,0.234375,0.22004437869822485,0.44909502262443424,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,top60
C(AS_C),C,0.08995931952662722,0.1111111111111111,0.1000254599320187,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top60
AS(AS_C),AS,0.08995931952662722,0.22004437869822485,0.24875930521091813,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top60
E(AS_E),E,0.12726757369614514,0.2716049382716049,0.22222222222222218,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
AS(AS_E),AS,0.12726757369614514,0.22004437869822485,0.2633333874387876,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
M(AS_M),M,0.1359328772189349,0.17,0.11304347826086968,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top60
AS(AS_M),AS,0.1359328772189349,0.22004437869822485,0.33324028414972834,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top60
AS(AS_PS),AS,0.10992417800453515,0.22004437869822485,0.23239185560076983,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top60
PS(AS_PS),PS,0.10992417800453515,0.2152777777777778,0.16922130286090847,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top60
AS(AS_RS),AS,0.14339524872448978,0.22004437869822485,0.3215251864664448,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top60
RS(AS_RS),RS,0.14339524872448978,0.3663194444444445,0.225584961540621,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top60
C(C_AS_RS),C,0.08541666666666667,0.1111111111111111,0.08606113695348726,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
AS(C_AS_RS),AS,0.08541666666666667,0.22004437869822485,0.2048336052435231,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
RS(C_AS_RS),RS,0.08541666666666667,0.3663194444444445,0.14289668840758205,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
C(C_C),C,0.180625,0.1111111111111111,0.22916666666666674,0.0,0.19444444444444445,0.28125,0.125,top60
M(C_M),M,0.1475,0.17,0.3600000000000001,0.0,0.1625,0.20833333333333334,0.11666666666666667,top60
C(C_M),C,0.1475,0.1111111111111111,0.21250000000000013,0.0,0.1625,0.20833333333333334,0.11666666666666667,top60
C(C_PS),C,0.08901234567901234,0.1111111111111111,0.11080810745582689,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top60
PS(C_PS),PS,0.08901234567901234,0.2152777777777778,0.16954022988505732,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top60
C(C_RS),C,0.140625,0.1111111111111111,0.1706349206349207,0.0,0.14166666666666666,0.16071428571428573,0.125,top60
RS(C_RS),RS,0.140625,0.3663194444444445,0.25396825396825395,0.0,0.14166666666666666,0.16071428571428573,0.125,top60
E(E_AS),E,0.12726757369614514,0.2716049382716049,0.2222222222222222,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
AS(E_AS),AS,0.12726757369614514,0.22004437869822485,0.26334410910064127,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
E(E_C),E,0.12051590236686391,0.2716049382716049,0.26068376068376065,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,top60
C(E_C),C,0.12051590236686391,0.1111111111111111,0.1330128205128206,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,top60
E(E_C_AS_RS),E,0.06672215616329766,0.2716049382716049,0.1299971513815801,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
C(E_C_AS_RS),C,0.06672215616329766,0.1111111111111111,0.0670833333333333,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
AS(E_C_AS_RS),AS,0.06672215616329766,0.22004437869822485,0.15581697684315415,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
RS(E_C_AS_RS),RS,0.06672215616329766,0.3663194444444445,0.10516473260468673,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
E(E_E),E,0.3515625,0.2716049382716049,0.537037037037037,0.0,0.34444444444444444,0.29310344827586204,0.4375,top60
M(E_M),M,0.19444444444444442,0.17,0.15555555555555556,0.0,0.19523809523809524,0.16666666666666666,0.25,top60
E(E_M),E,0.19444444444444442,0.2716049382716049,0.39506172839506165,0.0,0.19523809523809524,0.16666666666666666,0.25,top60
E(E_PS),E,0.10913170415224914,0.2716049382716049,0.2386831275720165,0.29473684210526313,0.15833333333333333,0.24390243902439024,0.05514705882352941,top60
PS(E_PS),PS,0.10913170415224914,0.2152777777777778,0.18223887770485303,0.29473684210526313,0.15833333333333333,0.24390243902439024,0.05514705882352941,top60
M(E_PS_RS_AS_C_M),M,0.05055527061918693,0.17,0.1019216932026944,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top60
E(E_PS_RS_AS_C_M),E,0.05055527061918693,0.2716049382716049,0.09344466557800914,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top60
C(E_PS_RS_AS_C_M),C,0.05055527061918693,0.1111111111111111,0.06224253355276578,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top60
AS(E_PS_RS_AS_C_M),AS,0.05055527061918693,0.22004437869822485,0.10608951051627499,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top60
RS(E_PS_RS_AS_C_M),RS,0.05055527061918693,0.3663194444444445,0.09640822744437647,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top60
PS(E_PS_RS_AS_C_M),PS,0.05055527061918693,0.2152777777777778,0.07637177230046949,0.08300395256916997,0.05897435897435897,0.05391373801916933,0.06606942889137737,top60
E(E_RS),E,0.12548225308641975,0.2716049382716049,0.3391812865497076,0.22,0.18382352941176472,0.2734375,0.10416666666666667,top60
RS(E_RS),RS,0.12548225308641975,0.3663194444444445,0.2791754049306583,0.22,0.18382352941176472,0.2734375,0.10416666666666667,top60
M(M_M),M,0.203125,0.17,0.4333333333333331,0.0,0.35,0.4166666666666667,0.25,top60
M(M_PS),M,0.14322518110396898,0.17,0.12380952380952383,0.17142857142857143,0.18421052631578946,0.21978021978021978,0.15151515151515152,top60
PS(M_PS),PS,0.14322518110396898,0.2152777777777778,0.2450879105276571,0.17142857142857143,0.18421052631578946,0.21978021978021978,0.15151515151515152,top60
M(M_RS),M,0.2109375,0.17,0.2000000000000001,0.08333333333333333,0.18181818181818182,0.19117647058823528,0.171875,top60
RS(M_RS),RS,0.2109375,0.3663194444444445,0.4102564102564103,0.08333333333333333,0.18181818181818182,0.19117647058823528,0.171875,top60
PS(PS_PS),PS,0.17978395061728392,0.2152777777777778,0.32777777777777783,0.15873015873015872,0.3,0.3235294117647059,0.2777777777777778,top60
PS(PS_RS),PS,0.13834635416666666,0.2152777777777778,0.22337471904855222,0.11578947368421053,0.20562770562770563,0.1925925925925926,0.22395833333333334,top60
RS(PS_RS),RS,0.13834635416666666,0.3663194444444445,0.32767810953442833,0.11578947368421053,0.20562770562770563,0.1925925925925926,0.22395833333333334,top60
RS(RS_RS),RS,0.3663194444444445,0.3663194444444445,0.7619047619047621,0.0,0.40476190476190477,0.3333333333333333,0.4583333333333333,top60
AS(AS),AS,0.234375,0.22004437869822485,0.4490950226244341,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,top60
C(C),C,0.180625,0.1111111111111111,0.22916666666666652,0.0,0.19444444444444445,0.28125,0.125,top60
E(E),E,0.3515625,0.2716049382716049,0.537037037037037,0.0,0.34444444444444444,0.29310344827586204,0.4375,top60
M(M),M,0.203125,0.17,0.4333333333333333,0.0,0.35,0.4166666666666667,0.25,top60
PS(PS),PS,0.17978395061728392,0.2152777777777778,0.3277777777777778,0.15873015873015872,0.3,0.3235294117647059,0.2777777777777778,top60
RS(RS),RS,0.3663194444444445,0.3663194444444445,0.7619047619047616,0.0,0.40476190476190477,0.3333333333333333,0.4583333333333333,top60
