16	10	4.908391	2.746824	0.789899	-1.349844	0.071732	2.414009	1.940913	4.676700	10.430098	-7.683361	8.977553	6.640904	10.164156	4.700387	0.453941	-11.863182	-6.135699	2.020359	-2.621527	4.929490	-4.536890	4.908391	2.746824	0.789899	-1.349844	0.071732	2.414009	-28.548584	-0.241980	-22.478474	6.322545	-7.657521	-14.606561	-18.577126	-0.726414	-9.042508	2.346204	8.301695	-15.813029	-18.378628	-11.242240	-4.247848	4.908391	2.746824	0.789899	-1.349844	0.071732	2.414009	1.687181	4.676700	10.415212	-7.683262	8.964363	6.640897	10.144326	4.694443	0.660113	-11.836425	-6.101521	1.696207	-2.621527	4.927308	-4.459506	7.333765	2.746710	6.929611	5.499872	3.794280	5.695559	-28.548584	-0.241980	-24.239147	6.322545	-7.657521	-14.606561	-18.553969	-0.726414	-9.042508	2.346204	8.301695	-15.813029	-18.378628	-11.242241	-4.247848	7.333765	2.746710	6.929611	5.499872	3.794280	5.695559	-22.808941	-0.241980	-9.791787	3.549833	2.842449	-9.268126	-5.169080	-0.726414	-3.310847	-2.472397	5.007127	-7.011129	-13.544280	-5.010278	-4.212707	4.908391	2.746824	0.789899	-1.349844	0.071732	2.414009	1.637740	4.676699	10.398063	-7.683013	8.942929	6.640890	10.126074	4.685637	1.224337	-11.898201	-6.160444	1.338291	-2.621527	4.922017	-4.415309	4.908391	2.746824	0.789899	-1.349844	0.071732	2.414009	-22.808888	-0.241980	-9.792449	3.549833	2.842449	-9.268126	-5.168995	-0.726414	-3.310847	-2.472397	5.007128	-7.011129	-13.544280	-5.010278	-4.212707	7.333765	2.746710	6.929611	5.499872	3.794280	5.695559	-10.616721	-0.241980	0.207984	-0.309138	2.848332	6.490736	0.574870	-0.726317	-4.260284	-5.249285	-0.830111	-7.011308	-4.752927	2.592427	-4.801539	4.908391	2.746824	0.789899	-1.349844	0.071732	2.414009	4.645455	4.676700	10.483739	-7.682852	8.990917	6.640934	10.230121	4.710374	2.105121	-13.061609	-7.353233	3.450153	-2.621527	4.921234	-5.576359	7.333765	2.746710	6.929611	5.499872	3.794280	5.695559	4.048198	4.676700	10.487168	-7.683144	8.995782	6.640935	10.240913	4.710529	1.397751	-12.654195	-6.989566	3.649586	-2.621527	4.926307	-5.430869
23	10	8.185617	1.969453	1.613372	-2.162449	4.919057	-0.028459	-18.824509	-0.284769	-23.929084	5.816424	-9.048196	-9.164912	-18.557913	1.528168	-5.832736	5.424384	9.706172	-13.673155	-14.825599	-15.696761	-0.257378	8.191952	1.967392	5.664537	4.198533	5.816245	2.851970	4.679634	6.313324	1.867035	-1.571910	-7.938769	6.075528	-3.127812	6.848943	-14.027704	2.251537	3.259301	3.551575	6.010356	2.660833	7.482210	5.273988	6.652853	1.613371	-8.697459	-1.542730	-0.092731	5.796525	6.329200	-4.869085	0.835027	-8.031488	3.378629	-6.337826	6.869439	-15.681460	2.346846	4.915739	5.882384	1.364724	1.014139	4.629750	8.185617	1.969453	1.613372	-2.162449	4.919057	-0.028459	8.087104	6.325968	2.282008	-2.087158	-10.349096	5.873189	-3.984456	6.883519	-13.400197	2.477640	2.528629	7.989259	6.004420	2.472229	7.030800	8.185617	1.969453	1.613372	-2.162449	4.919057	-0.028459	4.299022	6.308164	0.671419	-0.259179	-9.864298	5.660366	-4.726297	6.837680	-14.716359	2.432895	4.432173	3.202326	5.915345	2.417704	7.080085	8.191952	1.967392	5.664537	4.198533	5.816245	2.851970	2.079852	6.211570	-6.226896	0.879177	-7.661274	3.148378	-6.319555	6.671613	-7.789907	2.319756	4.916729	1.185203	-0.433236	1.001370	4.705324	8.191952	1.967392	5.664537	4.198533	5.816245	2.851969	-18.823928	-0.284768	-23.929084	5.816424	-9.048196	-9.164912	-18.557913	1.528168	-5.832736	5.424384	9.706172	-13.748024	-14.825598	-15.696234	-0.257377	8.185617	1.969453	1.613372	-2.162449	4.919057	-0.028459	4.775432	6.314228	2.171551	-1.969684	-7.434758	6.139892	-2.664556	6.851341	-13.602227	2.161879	2.736649	3.637613	6.022008	2.721376	7.578915	8.185617	1.969453	1.613372	-2.162449	4.919057	-0.028459	4.748252	6.313971	2.086191	-1.861138	-7.575289	6.123574	-2.794994	6.850677	-13.722722	2.189357	2.892073	3.612657	6.018908	2.704316	7.551768	8.185617	1.969453	1.613372	-2.162449	4.919057	-0.028459	7.296405	6.331042	-0.194548	0.225153	-13.107200	5.072100	-6.099267	6.880870	-15.692048	2.526785	4.725084	7.261712	5.702935	1.970106	6.204602
26	10	2.712036	6.081533	5.928217	4.875496	2.955739	5.496206	-6.695215	-0.037654	-1.519651	4.194290	4.362584	-6.639946	-2.362690	1.395132	7.172612	-3.471737	-0.579592	-3.214809	-13.602439	-8.673074	-7.790605	0.111877	6.106025	0.898933	-2.218554	-1.085330	0.069527	-9.857038	-0.037654	-8.447608	7.026316	-1.224125	-15.795400	-5.463171	1.387593	6.438345	0.007173	4.724812	-8.292441	-18.072065	-14.471453	-6.348667	2.712036	6.081533	5.928217	4.875496	2.955739	5.496206	-14.082643	-0.037654	-15.340992	5.421243	2.852894	-11.480155	-12.505371	1.387583	-2.215954	1.815487	6.470118	-8.064435	-14.206835	-9.110303	-5.196031	0.111877	6.106025	0.898933	-2.218554	-1.085330	0.069537	-18.444959	-0.037654	-22.138194	7.210254	-4.168082	-17.942667	-19.491936	1.387583	-3.186285	5.291459	9.514169	-13.264661	-19.556161	-15.281928	-3.439799	2.712036	6.081533	5.928217	4.875496	2.955739	5.496206	-18.444959	-0.037654	-22.138194	7.210254	-4.168082	-17.942667	-19.491936	1.387583	-3.186277	5.291459	9.514169	-13.264661	-19.556161	-15.285689	-3.439799	2.712036	6.081533	5.928217	4.875496	2.955739	5.496206	3.088377	6.024286	8.203458	-4.068043	10.344854	-3.532817	4.094023	6.737418	10.098362	-0.855649	-7.839610	-3.746951	-7.289656	4.218318	-4.733592	0.111877	6.106025	0.898933	-2.218554	-1.085330	0.069537	-14.082643	-0.037654	-15.340992	5.421243	2.852894	-11.480165	-12.505371	1.387583	-2.215983	1.815487	6.470118	-8.064511	-14.206835	-9.112486	-5.196031	0.111877	6.106025	0.898933	-2.218554	-1.085330	0.069527	3.088377	6.024286	8.203458	-4.068043	10.344854	-3.532817	4.094023	6.737418	10.098362	-0.855649	-7.839610	-3.746951	-7.289656	4.218318	-4.733592	2.712036	6.081533	5.928217	4.875496	2.955739	5.496206	-9.857038	-0.037654	-8.447608	7.026316	-1.224125	-15.795400	-5.463171	1.387593	6.438345	0.007173	4.724812	-8.292441	-18.072065	-14.471520	-6.348667	0.111877	6.106025	0.898933	-2.218554	-1.085330	0.069536	-6.695215	-0.037654	-1.519651	4.194290	4.362584	-6.639946	-2.362690	1.395132	7.172612	-3.471737	-0.579592	-3.214809	-13.602439	-8.673074	-7.790605
28	10	2.338234	5.311720	6.762149	6.005985	5.687686	2.037378	-16.531078	-0.311029	-9.325182	1.010385	4.005620	-15.234962	-12.698239	2.660857	-4.836285	0.764438	9.404122	2.870194	-3.555036	-6.399697	4.333654	2.138211	5.312053	4.004404	-3.104595	0.311037	0.965458	-18.748463	-0.311029	-14.708371	5.712618	0.426667	-15.776783	-14.184512	2.660857	-4.070020	1.439790	11.128624	-3.983105	-5.921700	-6.399807	2.787095	2.138211	5.312053	4.004404	-3.104595	0.311037	0.965458	-16.526672	-0.311029	-9.950624	0.647846	3.789100	-15.240226	-12.808056	2.660857	-5.434956	1.136260	9.063428	2.787530	-3.547950	-6.399723	4.200546	2.138211	5.312053	4.004404	-3.104595	0.311037	0.965458	-16.878408	-0.311029	-9.521773	4.248238	4.085180	-15.391944	-13.600364	2.660857	-3.427707	0.075470	10.890451	-3.161305	-4.097403	-6.399805	2.564862	2.138211	5.312053	4.004404	-3.104595	0.311037	0.965458	-16.546424	-0.311029	-8.589695	1.719958	4.188219	-15.234814	-12.664021	2.660857	-3.418243	0.179373	9.836937	-1.702807	-3.582622	-6.399683	4.192942	2.138211	5.312053	4.004404	-3.104595	0.311037	0.965458	-18.678703	-0.311029	-14.802447	5.703402	0.194041	-15.778109	-14.171291	2.660857	-4.122269	1.517656	11.098619	-3.922472	-5.862150	-6.399806	2.819974	2.138211	5.312053	4.004404	-3.104595	0.311037	0.965458	-16.534706	-0.311029	-8.763883	1.229688	4.071986	-15.233956	-12.668781	2.660857	-3.665849	0.572841	9.556875	-1.663156	-3.561613	-6.399667	4.340666	2.138211	5.312053	4.004404	-3.104595	0.311037	0.965458	-16.815330	-0.311029	-12.897061	3.252170	0.688846	-15.462966	-13.663198	2.660857	-4.980698	2.498185	10.286496	-2.901465	-4.264236	-6.399786	3.333529	2.138211	5.312053	4.004404	-3.104595	0.311037	0.965458	-16.965220	-0.311029	-9.791315	4.455142	3.881737	-15.429900	-13.715860	2.660857	-3.499472	0.233479	10.967483	0.588266	-4.226810	-6.399811	2.522529	2.338234	5.311720	6.762149	6.005985	5.687686	2.037378	-16.549234	-0.311029	-8.723571	1.809229	4.208406	-15.235449	-12.671123	2.660857	-3.873124	0.113383	9.882272	2.790956	-3.587562	-6.399697	4.145543
29	10	2.768502	4.350953	5.797386	5.161743	5.728432	3.276356	10.657016	6.263756	10.666713	-7.516343	12.768789	6.681275	10.425401	5.096388	5.585490	-12.041691	-5.763856	-0.549582	0.241103	2.267034	-4.785941	2.745329	4.386092	0.985051	0.228758	4.957711	1.245466	-20.336329	1.751526	-25.284232	5.662758	-4.811806	-10.320564	-16.030532	-0.471173	-9.274671	5.263578	10.399312	-20.085789	-16.968315	-14.927623	-3.445335	2.768502	4.350953	5.797386	5.161743	5.728432	3.276356	9.678652	6.263751	9.121610	-7.516269	8.148590	6.679918	7.905592	5.096388	1.109367	-7.525535	-5.159704	-0.342486	8.493736	2.258573	0.889368	2.745329	4.386092	0.985051	0.228758	4.957711	1.245466	9.678652	6.263751	9.121610	-7.516269	8.148590	6.679918	7.905592	5.096388	1.109367	-7.525535	-5.159704	-0.342486	8.493736	2.258573	0.889368	2.745329	4.386092	0.985051	0.228758	4.957711	1.245466	10.657016	6.263756	10.666713	-7.516343	12.768789	6.681275	10.425401	5.096388	5.585490	-12.041691	-5.763856	-0.549582	0.241103	2.267034	-4.785941	2.745329	4.386092	0.985051	0.228758	4.957711	1.245466	6.541987	6.263232	5.198561	-7.495335	5.099325	6.679021	3.762349	5.096388	-5.181481	-2.098322	-4.865543	-3.827316	11.526902	2.080260	5.667473	2.745329	4.386092	0.985051	0.228758	4.957711	1.245466	-4.521147	1.769438	-2.590251	-3.323147	6.251534	5.394472	-0.514179	-0.471173	-6.213006	-0.494656	-1.298123	-5.587276	-5.918443	-3.226526	-0.964643	2.768502	4.350953	5.797386	5.161743	5.728432	3.276356	6.541987	6.263232	5.198561	-7.495335	5.099325	6.679021	3.762349	5.096388	-5.181481	-2.098322	-4.865543	-3.827316	11.526902	2.080260	5.667473	-2.096161	6.655446	0.933442	-3.573803	3.078971	1.173692	10.657016	6.263756	10.666713	-7.516343	12.768789	6.681275	10.425401	5.096388	5.585490	-12.041691	-5.763856	-0.549582	0.241103	2.267034	-4.785941	-2.096161	6.655446	0.933442	-3.573803	3.078971	1.173692	-20.336329	1.751526	-25.284232	5.662758	-4.811825	-10.320564	-16.030541	-0.471173	-9.274671	5.263579	10.399312	-20.085789	-16.968315	-14.927624	-3.445335
45	10	7.264156	-1.484911	3.153738	1.229792	3.633681	1.061769	-20.453176	2.791236	-26.853651	8.511694	-4.779301	-9.560483	-10.161068	3.429970	-3.586565	0.348566	10.470651	3.831557	-13.966603	-20.132870	2.025851	8.405712	-1.484928	5.770867	7.050499	8.931567	5.669474	-20.453176	2.791236	-26.853651	8.511694	-4.779301	-9.560483	-10.161068	3.429970	-3.586565	0.348566	10.470651	3.831557	-13.966603	-20.132870	2.025851	8.405712	-1.484928	5.770867	7.050499	8.931567	5.669474	8.914679	6.393107	11.113051	-3.635461	3.790788	5.095555	9.918202	5.805469	5.993974	-7.398830	-4.838781	10.388031	6.427782	1.042787	1.038553	8.405712	-1.484928	5.770867	7.050499	8.931567	5.669474	5.612610	6.393107	10.890475	-6.337769	0.836808	5.353781	9.393202	5.805469	0.170612	-8.724988	-2.376476	11.355488	6.586930	-0.183593	6.550790	7.264156	-1.484911	3.153738	1.229792	3.633681	1.061769	9.032124	6.393108	11.267961	-5.452807	4.925512	6.242236	10.438137	5.805469	4.453461	-11.098409	-8.183318	11.407270	5.340399	1.230258	-0.860522	8.405712	-1.484928	5.770867	7.050499	8.931567	5.669474	2.711277	6.392763	10.052024	-6.324506	-1.088047	4.055990	7.408426	5.805469	-0.299406	-4.282709	-0.675002	10.760165	3.802740	-3.490597	7.409067	8.405712	-1.484928	5.770867	7.050499	8.931567	5.669474	9.040073	6.393108	11.264551	-5.088992	4.843730	6.222806	10.422024	5.805469	4.845491	-10.212746	-7.392478	11.312121	5.570174	1.228786	-0.660408	8.405712	-1.484928	5.770867	7.050499	8.931567	5.669474	8.806334	6.393108	11.266483	-6.243913	5.037994	6.248882	10.446482	5.805469	2.599769	-13.040773	-7.671613	11.535783	5.109875	1.230722	-0.983644	7.264156	-1.484911	3.153738	1.229792	3.633681	1.061769	9.042303	6.393108	11.253519	-4.667595	4.702487	6.155008	10.380601	5.805469	5.223519	-9.305868	-6.570778	11.163675	5.894382	1.222693	-0.308230	8.405712	-1.484928	5.770867	7.050499	8.931567	5.669474	8.924799	6.393108	11.268344	-6.148252	5.031684	6.249107	10.446759	5.805469	3.100213	-12.983807	-8.919417	11.531868	5.093052	1.230723	-1.046079
51	10	4.860286	5.245028	0.109238	-4.731687	-0.228959	0.037899	-9.475924	1.961934	-19.935429	8.606995	-1.252625	-12.880643	-19.380251	6.239062	-11.232584	2.169452	10.665817	-10.101565	-8.137754	-7.845910	-0.257508	4.860286	5.245028	0.109238	-4.731687	-0.228959	0.037899	-9.107929	1.961934	-16.545532	6.664408	0.581697	-11.209559	-12.474093	6.241379	-9.814847	1.065022	10.376421	-5.436728	-5.861544	-6.156202	0.995564	4.860284	5.245029	0.109238	-4.731687	-0.228963	0.037894	9.751164	6.774415	12.941394	-9.241667	10.820270	6.744563	8.447618	7.671786	5.487759	-14.067268	-11.427635	1.399770	-3.558578	6.055552	-6.470503	4.860284	5.245029	0.109238	-4.731687	-0.228963	0.037894	-7.991299	1.961934	-13.494787	3.274134	4.893299	-9.558544	-7.622639	6.260915	-5.479835	-1.478636	5.304118	0.699771	-7.302490	-4.929473	-1.175514	4.860284	5.245029	0.109238	-4.731687	-0.228963	0.037894	9.753013	6.774415	12.941394	-9.241667	10.820291	6.744563	8.447830	7.671786	5.951878	-14.079638	-11.427638	-3.994398	-3.559221	6.055552	-6.474022	4.860286	5.245028	0.109238	-4.731687	-0.228959	0.037899	-9.088887	1.961934	-17.315990	7.176942	-0.111914	-11.823989	-14.513442	6.241732	-10.479799	1.648843	10.519027	-6.668524	-5.744680	-6.522393	0.937223	4.860286	5.245028	0.109238	-4.731687	-0.228959	0.037899	-9.097682	1.961934	-18.414021	7.929988	-0.898869	-12.477884	-17.082223	6.241953	-11.016381	2.009174	10.609992	-8.281791	-6.026988	-7.090555	0.623309	4.860286	5.245028	0.109238	-4.731687	-0.228959	0.037899	-9.092169	1.961934	-17.076602	6.979739	0.070022	-11.657800	-13.944385	6.241651	-10.302441	1.517807	10.487876	-6.305816	-5.747158	-6.413822	0.984148	4.860286	5.245028	0.109238	-4.731687	-0.228959	0.037899	-9.181915	1.961934	-17.718788	7.470660	1.296514	-10.956649	-13.029485	6.240450	-10.545480	1.090030	10.410425	-6.741853	-6.610232	-6.062040	-0.092387	4.860286	5.245028	0.109238	-4.731687	-0.228959	0.037899	-9.477334	1.961934	-19.915516	8.611773	-1.219525	-12.874436	-19.379679	6.238993	-11.232628	2.168808	10.665984	-10.109084	-8.085433	-7.828708	-0.271004
53	10	7.866118	1.350071	7.079888	7.505600	6.018617	4.759515	-16.378898	0.107784	-7.697465	2.564459	-0.822838	1.386884	-6.726459	-2.978978	-9.198685	1.607134	1.841070	-16.984812	-11.006557	-10.818177	-2.794761	7.864960	1.350578	3.099759	2.373852	5.543273	-0.484856	0.991380	6.283017	3.036369	-1.501072	-4.423236	2.307461	1.764538	2.288773	-3.269144	-1.372772	-2.702236	3.846880	3.303694	-3.803396	7.867462	7.866118	1.350071	7.079888	7.505600	6.018617	4.759515	-23.128916	0.107784	-23.485638	5.039013	-7.626727	-1.946347	-18.106377	-2.979997	-10.636115	2.855278	9.592856	-17.367409	-17.401345	-13.966809	-5.839607	7.864960	1.350578	3.099759	2.373852	5.543273	-0.484856	-0.637684	6.283017	-1.786799	2.328047	-7.578433	1.777208	-0.225496	1.654621	3.455553	-4.748411	-3.128696	4.239410	-0.822203	-6.033632	4.125595	7.866118	1.350071	7.079888	7.505600	6.018617	4.759515	-0.288845	6.283017	-1.205486	2.135898	-7.492532	1.884236	0.304111	1.823691	4.160654	-3.516895	-3.102655	3.744501	0.571098	-5.549109	5.603666	7.864960	1.350578	3.099759	2.373852	5.543273	-0.484856	-16.768712	0.107784	-7.812880	2.680609	0.079519	1.099763	-5.970142	-2.979356	-8.604968	1.224936	1.642749	-16.939861	-10.817238	-11.074034	-2.502420	7.864960	1.350578	3.099759	2.373852	5.543273	-0.484856	-16.331133	0.107784	-7.679112	2.547096	-0.793501	1.391775	-6.714993	-2.978958	-9.216455	1.641487	1.672311	-16.979845	-10.948363	-10.766467	-2.774125	7.866118	1.350071	7.079888	7.505600	6.018617	4.759515	-16.014004	0.107784	-7.626382	2.377088	-0.297870	1.368241	-6.453261	-2.978917	-9.108914	1.811272	0.138048	-16.935995	-10.303203	-10.414126	-2.469883	7.866118	1.350071	7.079888	7.505600	6.018617	4.759515	-23.129028	0.107784	-26.117558	7.282589	-8.215423	-6.116097	-18.281714	-2.979997	-11.461612	3.608810	9.601308	-17.387584	-17.409388	-19.262117	-6.855300	7.866118	1.350071	7.079888	7.505600	6.018617	4.759515	-1.258370	6.283017	-2.739632	2.527290	-5.312364	1.601738	-0.966886	1.309126	2.133905	-3.212576	-2.792720	4.326767	-3.272889	-6.886967	1.545426
56	10	7.846344	1.091471	4.790750	6.043465	4.971494	2.945088	-22.555967	2.867487	-28.731717	1.430785	-0.908019	-12.533755	-14.496417	1.887868	-9.325594	2.486511	10.843714	-14.859921	-14.185268	-15.565503	0.675270	1.340833	1.845142	0.252766	-2.371156	2.043651	-4.149699	-23.175277	2.867487	-28.732534	1.688065	-1.175283	-12.584016	-14.595963	1.887868	-9.524148	2.487010	10.851022	-14.757764	-13.477229	-15.567264	1.056395	1.340833	1.845142	0.252766	-2.371156	2.043651	-4.149699	-22.774780	2.867487	-28.732740	1.558094	-0.983645	-12.568798	-14.545660	1.887868	-9.324562	2.486809	10.849656	-14.918869	-14.019305	-15.566587	0.655261	1.340833	1.845142	0.252766	-2.371156	2.043651	-4.149699	-22.367943	2.867487	-28.730027	1.277921	-0.851932	-12.489790	-14.438263	1.887868	-9.388981	2.486094	10.835402	-14.760491	-14.267652	-15.563973	0.864459	7.846344	1.091471	4.790750	6.043465	4.971494	2.945088	-23.185599	2.867487	-28.732234	1.678378	-1.194232	-12.575581	-14.592775	1.887868	-9.571449	2.486979	10.849499	-14.691696	-13.400115	-15.567140	1.140307	1.340833	1.845142	0.252766	-2.371156	2.043651	-4.149699	-22.301479	2.867487	-28.729032	1.201759	-0.838445	-12.467291	-14.410648	1.887868	-9.446512	2.485872	10.830844	-14.702292	-14.248546	-15.563152	1.019598	7.846344	1.091471	4.790750	6.043465	4.971494	2.945088	-23.176820	2.867487	-28.731806	1.656313	-1.211119	-12.562230	-14.585341	1.887868	-9.632049	2.486924	10.847159	-14.601416	-13.313195	-15.566922	1.243197	7.846344	1.091471	4.790750	6.043465	4.971494	2.945088	-22.919152	2.867487	-28.733050	1.623081	-1.038912	-12.584679	-14.570665	1.887868	-9.352545	2.486938	10.852046	-14.925244	-13.883195	-15.567047	0.715119	1.340833	1.845142	0.252766	-2.371156	2.043651	-4.149699	-22.276743	2.867487	-28.726811	1.064056	-0.887624	-12.417963	-14.370817	1.887868	-9.686283	2.485502	10.820397	-14.482028	-13.837345	-15.561738	1.529092	7.846344	1.091471	4.790750	6.043465	4.971494	2.945088	-22.713306	2.867487	-28.728226	1.302191	-1.127541	-12.445962	-14.466505	1.887868	-9.924115	2.486159	10.826246	-14.126329	-13.110636	-15.564069	1.758427
64	10	2.779471	6.854570	8.272325	6.540033	4.339176	3.764125	8.666018	6.955699	11.864746	-0.228781	5.585075	3.846553	10.123185	6.570960	6.891356	-7.124461	-5.183563	6.275366	5.641978	4.814091	0.576736	2.779471	6.854570	8.272325	6.540033	4.339176	3.764125	10.342508	6.955699	11.897548	-3.740254	1.514925	5.210543	9.429441	6.570960	1.509721	-7.199577	-6.652133	3.433647	8.918626	5.282954	5.707062	2.779471	6.854570	8.272325	6.540033	4.339176	3.764125	-15.981257	0.678157	-26.269321	5.146297	-6.446948	-15.267717	-15.940794	1.678809	-8.689185	3.605049	8.425154	-15.718485	-16.386302	-8.091547	-3.132992	2.779471	6.854570	8.272325	6.540033	4.339176	3.764125	11.246324	6.955699	13.271143	-4.526093	11.526857	5.466702	10.990157	6.570960	9.446334	-12.453236	-12.693361	-2.943516	-2.431808	5.948927	-7.617936	2.779471	6.854570	8.272325	6.540033	4.339176	3.764125	-12.502565	0.678157	-16.142813	5.145339	-0.030554	-13.251644	-1.851695	1.678809	2.350008	-2.234589	6.205465	0.250145	-14.663485	-5.328288	-1.424663	2.779471	6.854570	8.272325	6.540033	4.339176	3.764125	11.226310	6.955699	13.170234	-4.523243	3.418984	5.461147	9.279340	6.570960	1.415912	-11.228048	-7.163374	3.333261	9.455548	5.888292	4.549510	2.779471	6.854570	8.272325	6.540033	4.339176	3.764125	10.881964	6.955699	12.747393	-4.304029	2.034082	5.360796	9.351735	6.570960	1.429364	-8.577614	-7.096990	3.400203	9.070740	5.556010	4.939752	2.779471	6.854570	8.272325	6.540033	4.339176	3.764125	5.748608	6.955699	7.550658	0.185937	-0.808978	0.419747	8.938121	6.570960	7.569848	-6.038162	-4.925700	-1.339562	6.105064	1.102930	2.193523	2.779471	6.854570	8.272325	6.540033	4.339176	3.764125	11.213289	6.955699	13.129381	-4.515495	5.404070	5.465061	9.240010	6.570960	1.186305	-11.104026	-6.820861	3.465254	9.693301	5.945038	4.566736	2.779471	6.854570	8.272325	6.540033	4.339176	3.764125	11.190069	6.955699	12.947004	-4.485238	6.275746	5.461700	9.129733	6.570960	0.997723	-10.571818	-6.624866	3.426360	9.716575	5.947281	4.603119
