point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
AS(AS_AS),AS,0.5972222222222222,0.5743343195266273,19.307692307692307,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,top30
C(AS_C),C,0.24038050624589083,0.33506944444444453,9.591666666666665,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top30
AS(AS_C),AS,0.24038050624589083,0.5743343195266273,20.103846153846156,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top30
E(AS_E),E,0.37692743764172326,0.6512345679012346,15.400000000000002,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top30
AS(AS_E),AS,0.37692743764172326,0.5743343195266273,23.130769230769232,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top30
M(AS_M),M,0.3845460428994083,0.348,5.039999999999999,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top30
AS(AS_M),AS,0.3845460428994083,0.5743343195266273,21.71923076923077,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top30
AS(AS_PS),AS,0.2808500692377631,0.5654230183156318,19.10046176987958,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top30
PS(AS_PS),PS,0.2808500692377631,0.1757142656302318,5.542971817655703,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top30
AS(AS_RS),AS,0.46731820483423153,0.5732582734223637,21.584623733475045,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top30
RS(AS_RS),RS,0.46731820483423153,0.8329861111111111,21.316666666666666,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top30
C(C_AS_RS),C,0.33574716657618975,0.33506944444444453,11.628650793650797,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
AS(C_AS_RS),AS,0.33574716657618975,0.5732582734223637,22.139518838370147,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
RS(C_AS_RS),RS,0.33574716657618975,0.8329861111111111,21.316666666666666,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
C(C_C),C,0.5146250000000001,0.33506944444444453,9.591666666666665,0.0,0.19444444444444445,0.28125,0.125,top30
M(C_M),M,0.5552222222222222,0.52,23.840000000000003,0.0,0.1625,0.20833333333333334,0.11666666666666667,top30
C(C_M),C,0.5552222222222222,0.4111979166666666,17.166666666666668,0.0,0.1625,0.20833333333333334,0.11666666666666667,top30
