33	2	34	7.834527	5.393250	7.102774	6.443974	-6.207624	-7.782349	-15.957706	4.374264	1.041762	7.238579	10.004618	6.809264	10.718109	8.324176	6.069194	3.692089	7.456383
34	2	30	6.132300	-0.844915	2.169376	8.419048	-3.532998	-15.605694	-8.883232	-0.484364	6.629659	6.661530	4.721543	7.469916	11.703680	7.411961	5.367386	5.567624	6.375474
34	2	70	6.132300	-7.220119	-13.888399	5.425379	7.031839	10.619558	6.422818	-5.208891	-9.830302	-5.598666	-15.339441	-24.417315	-18.787416	-3.991768	-6.880935	7.203976	-4.844884
35	2	93	8.838989	0.517554	-15.988669	2.237960	8.456569	8.603856	6.298075	-7.452825	-10.706217	-8.357784	-12.825169	-25.597050	-27.682390	-4.303741	-8.028370	5.546166	-11.393795
35	2	7	8.838989	6.453633	5.901358	8.669298	-0.013208	-10.402141	-11.067651	3.044171	5.870261	5.793162	9.036227	9.982578	6.865944	4.982592	4.950298	2.156178	4.358208
36	2	88	5.814617	0.332928	-14.092857	0.218687	5.555950	10.284024	7.383579	-7.347200	-11.099533	-12.800391	-18.116325	-17.837793	-19.718274	-5.111501	-6.078984	8.255741	-14.194383
36	2	12	5.814617	5.776766	5.457187	6.721601	-3.974190	-18.053303	-14.553120	5.392290	5.366681	4.751433	9.987233	10.483422	10.305185	7.244450	5.951204	4.808277	2.655926
37	2	67	6.384214	-3.244346	-11.075914	-1.921515	7.220616	9.355918	4.765625	-1.316718	-6.676839	-9.797846	-17.695059	-21.154503	-13.158014	-1.330242	-5.290194	6.931935	-5.862251
37	2	33	6.384214	2.302368	2.377823	4.717794	5.213228	-10.630588	-8.634155	6.581238	0.441950	2.327982	1.923617	3.026209	6.187249	6.537953	6.482916	3.567199	6.586843
38	2	96	7.985720	0.551626	-13.048665	-0.118441	6.082867	9.772015	5.745302	-4.225894	-4.836355	-9.967648	-14.292373	-21.341049	-22.723166	-4.049358	-5.586220	8.948867	-11.004426
38	2	4	7.985720	4.643511	4.628232	5.952483	-1.339885	-20.948997	-7.830332	5.495169	7.309392	6.523066	9.349683	9.630625	8.804582	6.427268	7.121033	2.372432	4.345954
39	1	100	0.693146	-4.498663	-16.488612	0.425325	6.368951	10.641198	7.403801	-5.103999	-3.330765	-10.428168	-20.327831	-20.405777	-22.483887	-5.474982	-3.514738	6.230977	-4.058053
40	1	100	7.559932	-0.103864	-8.890274	0.168966	5.898208	12.320816	6.165971	-5.002508	-9.595376	-11.769815	-13.367915	-18.847598	-22.437697	0.328886	-2.103385	4.400745	-3.443301
41	3	35	7.628000	7.600031	8.850686	5.198262	3.276704	-9.457523	-11.675210	6.296284	2.350867	6.185869	8.502255	11.573347	7.180072	5.512475	7.036864	-1.132091	8.673904
41	3	56	7.628000	7.319128	1.681954	5.182603	6.096666	3.522437	-4.867593	5.980490	-4.660667	-1.907696	0.680936	-11.280479	-16.377792	-3.483799	-6.148450	5.490607	1.299449
41	3	9	7.628000	3.286956	-4.469724	0.471845	8.616579	10.952825	4.271384	-0.799956	-10.180405	-9.334007	-10.187581	-18.912113	-21.522951	-3.483799	-6.149323	5.490607	-4.094061
42	2	47	7.557105	0.618041	-9.071135	-3.246142	7.676379	9.662620	2.693954	2.561001	-7.638387	-10.337026	-15.189672	-21.883902	-14.179378	-4.766093	-7.466038	4.006377	-4.178339
42	2	53	7.557105	6.061367	6.150250	2.399839	1.304283	-15.672995	-17.170161	7.192396	8.609950	0.042242	-0.084295	8.321620	7.353387	6.349327	2.694674	4.005205	7.950990
43	3	35	7.872663	6.336631	6.702805	4.398924	2.930429	-11.322598	-3.519026	5.261201	2.940563	4.735327	3.213719	5.954962	5.355031	7.192643	6.189456	0.962712	7.479473
43	3	28	7.872663	5.213546	0.824092	3.926755	3.999538	3.859711	2.926136	4.816249	-8.417172	-4.391035	-5.072901	-17.464427	-9.577983	-1.194213	-1.692986	7.411202	2.497218
43	3	37	7.872663	0.862480	-11.751777	-1.980299	6.918766	10.694352	7.521376	-1.703081	-8.699534	-7.305744	-15.389467	-25.621773	-11.169362	-1.194197	-1.692986	7.411202	-2.451885
