24	2	-4.776634	-1.490460	-2.361496	4.792330	6.077549	7.237759	-2.047430	6.423173	-14.382136	-1.040153	8.748071	6.099025	1.621003	5.958309	-0.589799	7.982653	-7.751806	-19.167794	-10.648802	10.403505	-12.233217	-10.653772	-5.148539	-6.722334	-15.475498	-5.681016	-4.761950	-1.490460	-2.361496	4.788759	6.073213	7.230031	-2.047414	6.423173	-14.372968	-7.235105	-13.272810	6.093971	1.621534	5.958306	-0.577494	-9.361923	9.037724	9.560872	6.230484	-19.355724	3.934402	5.364159	6.562278	2.065842	3.014593	6.674431
26	2	6.344863	4.463947	4.865580	-2.642110	-3.013455	4.240794	7.723843	6.598906	6.445538	-0.016600	7.926959	0.882086	5.765957	5.380704	2.104606	8.659721	-12.730081	-17.830363	-9.960926	8.804080	-7.733621	-6.247014	-1.189222	-9.772578	-11.570651	-0.945813	6.344864	4.463947	4.865580	-2.737889	-3.013598	4.240794	7.723843	6.598906	6.445538	-6.632053	-18.756194	0.872212	5.765957	5.380704	2.104606	-6.738079	4.820251	9.069669	7.615949	-15.906119	6.973220	11.018006	8.398072	1.941532	3.433864	7.366255
31	2	11.044584	6.819728	6.135710	-1.398652	-0.374167	1.535876	5.554785	6.663675	5.892892	-3.416905	10.444027	-1.010048	7.730528	4.173537	7.425034	4.050578	-8.094450	-12.973234	-13.668808	9.137848	-7.558991	-9.597864	-4.350185	0.123254	1.059343	-0.879470	11.044584	6.819728	6.135710	-1.432752	-0.374167	1.535876	5.554785	6.663675	5.892892	-8.564707	-11.619756	-1.010048	7.730528	4.173537	7.425034	-8.208135	7.324752	9.973587	3.491672	-13.362647	8.158091	4.194770	3.596947	6.842802	7.957512	6.701049
32	2	12.529107	7.582073	7.435974	3.978451	-1.611914	-0.399152	9.380140	8.414989	6.836034	-10.730260	-14.939938	-1.142489	7.358864	0.389847	6.538992	-10.212272	7.494950	10.604369	7.726921	-18.544619	7.855232	9.442435	5.902369	6.882510	6.900632	6.278123	12.527198	7.582072	7.435974	3.985075	-1.611914	-0.399152	9.380140	8.414989	6.835957	-4.878208	9.789813	-1.137901	7.358864	0.389847	6.537753	7.030883	-8.238573	-13.656528	-6.044455	7.181542	-8.161979	-8.234482	-4.377719	-2.396069	-6.041726	-4.922787
39	2	-15.896868	-4.342005	-1.763065	2.564568	7.563324	7.035432	6.023699	1.210431	-13.107040	1.188450	-12.040990	2.959208	1.958111	6.320630	5.069562	-8.868963	6.740214	10.256638	7.794277	-16.486827	8.734783	8.962919	6.026268	7.347855	6.731371	5.992420	-16.308448	-4.342005	-1.763065	5.231654	7.770735	7.058390	6.023699	1.210431	-13.729913	7.526825	9.701943	4.282147	1.958111	6.320630	1.562164	7.118712	-7.092873	-15.949725	-6.307638	9.284165	-8.541392	-10.967767	-6.311062	-3.953076	-12.310570	-5.030963
40	2	-10.136287	0.186679	5.385749	4.896766	8.196427	6.454541	1.147226	3.410188	-0.655240	1.387379	-19.647163	7.004916	1.118383	5.790224	3.026662	-7.856693	8.286874	7.572481	8.226759	-21.904318	5.489304	5.526773	6.493897	2.032148	4.595946	6.723055	-10.860420	0.186669	5.385741	6.419942	8.212638	6.454551	1.147226	3.410188	-3.262166	8.018273	7.734588	7.386315	1.118383	5.790224	3.015396	5.005235	-6.304352	-14.422625	-8.068522	6.848591	-9.657550	-17.771987	-4.507658	-10.170351	-12.297690	-3.625932
41	2	6.951488	6.481753	4.652032	0.658629	6.058854	4.293072	5.573068	5.912563	6.510804	-8.212600	-11.978001	2.301254	6.271024	5.889304	8.145012	-13.982643	6.822423	8.809180	4.656635	-17.967259	6.855815	9.268526	6.272077	3.849652	6.718520	4.303100	4.867262	6.481213	4.651883	3.796575	6.452590	4.780541	5.571880	5.908347	6.160024	-1.781713	9.207870	4.754648	6.268641	5.893070	7.730970	4.167168	-9.284388	-18.562232	-13.518127	7.918563	-10.736720	-12.772790	-6.386667	-5.697031	-10.572995	-7.667260
42	2	-12.140822	2.467718	1.192259	5.805733	6.986879	5.496023	5.674278	3.886595	-3.373847	5.714384	9.456991	7.122947	0.537251	8.310822	0.822705	8.422524	-10.994772	-13.923765	-11.483823	10.493889	-12.458042	-21.379939	-0.849857	-11.052210	-8.238681	-2.908134	9.884794	7.129591	6.944164	0.270537	2.399892	-0.876736	6.914342	9.435416	6.325152	-1.104453	9.456991	0.670351	6.104467	7.093779	3.137631	8.422524	-10.994772	-13.923765	-11.483823	10.493889	-12.458042	-18.141001	-0.849857	-11.015834	-8.238681	-2.908134
43	2	6.390765	6.183064	5.630528	8.430429	0.183948	2.120391	8.062263	3.951244	-0.571114	6.069016	10.361906	4.023067	6.567852	8.202147	0.694539	6.816970	-8.944577	-14.622174	-8.061918	11.151985	-6.960886	-9.214010	3.239669	-9.453084	-12.307056	-10.328061	6.539369	6.183064	5.630528	8.118591	0.174919	2.120277	8.062263	3.955430	-0.379218	3.355377	-16.241852	4.016033	6.567854	8.202145	0.696330	-10.589571	6.517942	8.495747	6.078566	-14.065861	6.565612	6.242557	8.005904	3.093491	6.257831	1.578302
48	2	5.575275	6.806572	4.288383	0.225709	-1.133611	1.774553	3.550518	6.760618	3.668724	-4.056073	9.634387	1.635418	5.962267	4.484414	4.554448	8.293100	-12.974361	-11.723633	-8.418889	7.324309	-3.099062	-4.767026	1.676672	-9.707630	-6.562273	3.903716	5.575275	6.806572	4.288383	0.225708	-1.133611	1.774553	3.550518	6.760618	3.668724	-8.765540	-12.213468	1.635418	5.962267	4.484414	4.554448	-7.412106	4.553660	9.190155	6.628723	-15.366539	9.817844	8.531013	6.535092	2.179853	6.989924	9.860930
49	2	-15.288960	-0.861023	1.721974	4.567035	6.640251	6.575946	2.974169	4.563283	-7.570916	1.583798	-15.068032	4.410757	-0.027392	6.346593	8.393658	-10.584859	7.630307	7.121976	6.718203	-12.575495	6.732666	11.015643	9.191672	8.095014	7.300719	4.788069	-15.935442	-0.862276	1.721973	4.797510	6.766992	6.581960	2.973869	4.563283	-7.664684	7.939269	11.840584	4.665258	-0.027392	6.346593	8.352977	7.012925	-10.079055	-14.894885	-9.471953	11.964337	-8.353264	-5.542674	-3.180330	-1.661401	-11.143076	-7.585005
53	2	-12.625098	-0.737557	0.671843	6.083751	7.331906	8.950248	0.428617	0.341713	-12.884843	1.217688	-19.213274	5.010249	0.167495	5.791830	5.810129	-11.560234	6.754036	11.257580	8.663329	-16.880986	7.133096	9.110977	4.553013	7.146085	4.363413	6.603048	-14.028376	-0.739688	0.671843	7.111332	7.416662	8.963430	0.428617	0.338661	-13.451880	6.970491	6.190453	5.479628	0.167495	5.791830	5.253465	5.989310	-10.708776	-13.194592	-9.957559	8.699064	-6.625854	-10.397707	-7.756024	-5.201561	-11.766876	-0.802867
55	2	-5.671157	2.740486	1.049777	4.776260	6.359404	4.335078	-0.575292	-0.208890	-1.323367	6.174107	-20.416482	7.634754	1.142855	9.038668	4.021330	-9.588950	4.533047	9.977701	5.971020	-18.094879	6.612788	8.207042	6.855670	4.745429	8.680935	7.291187	-5.671157	2.740486	1.049777	4.776260	6.359404	4.335078	-0.575292	-0.208890	-1.323367	6.906310	10.260569	7.634754	1.142855	9.038668	4.021330	6.064467	-12.614994	-19.760437	-9.363806	6.095930	-8.288455	-10.676349	-5.225344	-8.038929	-8.408708	-3.113533
56	2	-12.850948	-0.534244	1.729685	7.056734	6.271188	5.932181	2.688744	0.553084	-8.478718	9.405060	10.811962	8.578590	2.575571	7.819346	2.479255	3.348731	-11.020917	-10.845478	-12.221705	10.612947	-2.119515	-13.463771	-4.825425	-6.605397	-13.295045	-3.567490	-12.846007	-0.534244	1.729685	7.053522	6.271188	5.932181	2.688744	0.553084	-8.478559	3.023217	-14.656034	8.578547	2.575571	7.819346	2.487746	-8.191658	3.549947	9.235312	2.773873	-10.869646	8.872441	10.694028	6.817067	2.892087	5.533050	7.858380
57	2	2.326507	5.084166	2.832020	5.624596	1.608221	-3.150641	6.213632	6.467392	-1.592195	5.247562	10.283610	7.488161	6.081399	7.266370	6.387422	6.138246	-12.698278	-17.057733	-10.497018	5.503877	-8.580701	-13.281583	-0.023469	-4.089693	-11.243438	-2.551039	3.357755	5.119339	2.875302	0.455190	-1.777904	-3.151713	6.615206	6.542738	-0.268120	-1.578027	-11.246060	2.881715	6.284800	6.941326	8.748926	-7.064646	7.023436	11.149752	5.494273	-20.405707	5.450681	10.175556	6.491555	5.334930	5.668300	6.694171
58	2	5.780064	7.484323	5.246751	-1.751586	-0.094656	-0.901353	3.316778	7.293821	6.660874	0.937904	10.258927	0.287380	7.062027	5.649756	6.796427	6.199558	-8.834885	-20.266354	-10.039135	10.770800	-6.724652	-8.096362	-3.324251	-7.301789	-11.526250	-2.587686	5.780064	7.484323	5.246751	-2.067990	-0.094656	-0.901353	3.316778	7.293821	6.662281	-5.604348	-9.568497	0.287380	7.062027	5.649756	6.796427	-8.421188	6.200547	8.599897	7.551707	-16.055632	7.444386	9.246003	8.769998	3.852653	4.747844	7.918497
59	2	8.217294	7.206189	6.218191	-0.294079	2.327762	1.509453	3.551245	4.664607	6.327104	-1.907856	9.065778	0.303798	8.009664	0.547909	6.389015	4.816580	-11.692135	-21.264018	-12.560512	8.124181	-13.747165	-9.515935	-5.647415	-3.874939	-12.811644	-2.378144	8.217294	7.206189	6.218191	-0.296911	2.327761	1.509452	3.551245	4.664607	6.327105	-8.475691	-16.750597	0.303760	8.009664	0.547909	6.389015	-13.975996	4.267025	5.649332	4.600176	-17.896066	4.370914	9.369568	6.293198	6.195151	2.023215	6.297354
60	2	-12.190049	0.175158	-0.681009	6.309954	6.965021	6.876176	4.660674	0.857670	-10.415559	3.187078	7.165817	3.632214	1.770553	7.544502	-3.031013	6.149307	-8.852873	-18.515015	-10.483228	10.545360	-8.729039	-15.545632	-4.808001	-9.052319	-14.401512	-8.702093	-7.840196	0.175158	-0.681009	0.070960	5.441652	6.851249	4.660674	0.972431	-8.046690	-2.804609	-15.379838	1.387682	1.770553	7.544502	2.622346	-9.715892	3.039030	10.066586	5.534137	-12.024840	5.486090	9.209093	5.843855	2.441448	4.596596	3.256206
61	2	-15.576671	-0.610145	-1.646178	2.663062	8.069663	8.606775	1.763493	0.741016	-7.640697	6.399542	11.711466	5.214023	0.475083	7.174360	6.398214	6.099312	-11.102472	-18.196396	-8.589290	10.533001	-11.794307	-13.027870	-5.927990	-9.278048	-11.301916	-1.692070	-14.796861	-0.610145	-1.646178	-3.462781	7.139292	8.577393	1.763493	0.741016	-5.734060	0.179943	-12.330412	2.994027	0.475083	7.174360	6.804526	-10.131590	3.694626	8.583679	7.393391	-13.873964	5.323702	9.149167	5.859916	3.567720	6.349375	9.774745
63	2	6.354278	6.853773	6.302111	-2.041400	2.026081	8.038019	4.914608	7.161685	4.299339	-1.333281	10.099525	0.481636	6.588261	1.040214	4.539424	7.342087	-5.501052	-17.426381	-10.565132	11.472440	-10.918710	-12.265096	-3.942891	-8.748331	-10.105723	-9.769366	6.354278	6.853773	6.302111	-2.051206	2.026081	8.038019	4.914608	7.161685	4.299339	-6.442634	-14.988596	0.481630	6.588261	1.040214	4.539424	-6.048763	6.193998	9.592310	5.436566	-12.980430	6.057179	9.909971	5.887497	3.394875	6.781093	3.273732
64	2	-15.465159	3.011743	5.511699	8.132298	6.387090	6.301260	-1.185838	2.181758	-8.483938	6.486665	10.512755	6.377940	1.455170	6.223603	-1.586468	8.440857	-9.040142	-17.125544	-13.055231	8.639943	-11.378540	-14.123152	-4.736965	-4.590779	-6.155304	-3.530707	-11.514346	3.014633	5.512553	2.477959	6.386953	6.301240	-1.185837	2.181758	-2.800832	0.701780	-14.675464	6.377620	1.455170	6.223603	4.174689	-5.899385	8.894623	7.097239	3.362241	-17.545065	7.386457	10.856238	7.428689	8.696430	7.497020	6.093817
65	2	8.313064	7.902935	5.656083	1.740152	-0.697750	0.640796	6.714087	7.490350	2.768779	0.690785	9.639965	-1.190825	3.370560	5.932252	5.117685	6.899053	-4.792442	-17.796872	-12.130520	5.976231	-10.480041	-8.173664	2.668875	-2.512334	-8.003250	-5.646547	8.313363	7.902935	5.656083	0.292599	-0.697750	0.640796	6.714087	7.490350	2.768779	-2.327478	-9.206350	-1.479154	3.370560	5.932252	5.117697	-9.554100	6.491409	9.357435	4.627957	-15.034196	3.562615	5.685246	7.929485	5.713115	6.877461	7.140963
66	2	9.150385	7.869376	4.597064	1.527998	0.358989	-0.591509	5.224900	5.765221	4.569996	-2.426692	9.747583	1.878688	6.002170	3.986584	9.153358	5.994192	-10.623962	-23.749575	-6.628341	10.483202	-10.661378	-11.359757	-4.488935	-6.802446	-10.285258	-4.633193	9.150397	7.869376	4.597064	-0.221966	0.358978	-0.591509	5.224900	5.765221	4.593886	-8.389155	-16.982420	1.878668	6.002170	3.986584	9.153358	-10.856498	8.492516	5.541426	6.702384	-14.278928	5.899912	8.660853	6.236927	5.584617	5.633765	5.463384
68	2	-5.573958	4.894209	4.918592	3.578100	7.675658	6.317727	2.373754	1.479445	-3.074731	-2.461509	-14.039941	4.236656	7.281826	4.137476	6.787762	-5.952338	8.336811	12.125699	6.244668	-14.164800	6.974344	9.774243	6.824146	4.126198	7.966508	6.832874	-6.765008	4.894209	4.918592	6.221876	7.727779	6.317742	2.367827	0.803989	-4.184763	3.858314	10.066910	5.595010	7.281826	4.137476	5.156627	8.204692	-5.161462	-13.358770	-11.348627	8.334045	-10.591430	-13.925214	-4.468439	-8.114755	-5.813936	-4.510667
70	2	-4.725183	5.382865	6.724279	6.746727	7.510251	8.812188	0.980677	-2.470325	-5.845976	5.722469	7.545165	7.261368	0.847242	7.605894	0.704771	7.293277	-9.634193	-15.059378	-11.364648	10.635655	-11.732737	-10.143947	-5.609906	-6.339879	-9.014396	-3.844647	-3.448480	5.385004	6.724495	2.753600	7.431056	8.808711	0.980677	-2.469824	-0.906767	-0.310939	-17.128432	6.683277	0.847242	7.605894	3.920496	-8.776446	6.671242	9.079021	5.415595	-12.163411	3.903511	9.923759	6.212182	4.873964	6.009083	7.322951
72	2	7.582255	6.740633	6.213545	0.698535	-0.155280	1.258366	6.187583	7.488933	7.618913	-4.850947	8.067870	-0.469158	5.880134	3.286549	4.843163	7.417091	-10.959064	-17.009402	-9.455159	8.449704	-13.074974	-8.558023	-3.801859	-6.564259	-11.278429	-1.757498	7.582255	6.740633	6.213545	0.698200	-0.155280	1.258366	6.187583	7.488933	7.618914	-10.865141	-14.935104	-0.469158	5.880134	3.286548	4.843165	-6.349333	6.055664	13.156282	6.597828	-16.172009	3.595309	8.530830	6.829100	5.959476	5.750048	6.965264
75	2	-6.476262	1.010483	1.883670	8.461258	3.673578	6.756133	2.975757	-2.799873	-6.777265	6.097975	9.958012	6.096580	0.262281	7.214958	7.262460	6.225126	-6.394910	-14.186813	-8.847433	9.983309	-8.806514	-3.765247	-4.698265	-1.567688	-11.253930	-4.522032	7.229481	6.513530	6.808141	1.933405	-2.495038	4.491721	8.984268	2.601701	4.678527	-5.334000	-11.780708	-0.229884	6.532476	6.222141	8.143272	-11.875170	9.024872	9.641489	8.227245	-14.801918	6.733962	10.104326	7.318470	8.682447	6.968017	7.352943
76	2	3.208672	6.906215	5.302980	1.116122	-0.889740	0.155623	7.080151	7.589012	3.256625	-2.607350	9.582481	0.320978	6.221925	2.391964	6.844054	6.314407	-7.741958	-16.728236	-10.020070	9.899424	-9.971473	-14.235353	-4.075169	-5.212085	-10.015876	-3.536416	3.208672	6.906215	5.302980	0.996183	-0.889744	0.155623	7.080151	7.589012	3.256639	-8.953550	-10.143926	0.320934	6.221925	2.391964	6.844056	-12.536470	8.958984	9.466695	3.377438	-18.612622	7.724442	10.041794	6.154915	5.875297	8.892579	6.989480
77	2	7.060887	7.125302	8.385834	2.214848	3.376733	4.929260	5.153869	5.868048	4.916287	-8.248761	11.253747	4.108298	5.069538	7.686055	6.309431	6.382938	-10.422178	-20.164895	-7.220821	9.442637	-9.381975	-9.558766	-3.030198	-3.913697	-8.614904	0.595427	7.193421	7.125302	8.385834	2.011037	3.211979	4.747276	5.153884	5.871221	5.003229	-13.712915	-4.386797	4.007741	5.069538	7.686055	6.343335	-10.459201	7.014777	7.647438	7.034416	-16.442522	6.442768	10.562089	6.991649	6.022203	7.175814	8.579205
78	2	-13.586920	1.562750	0.413054	7.091973	7.860623	4.990827	-1.301980	1.289634	-7.937521	7.608953	11.736053	6.774526	-1.556653	2.696047	2.647104	6.766966	-12.865982	-16.764582	-8.377502	9.815704	-7.566743	-18.294025	0.141167	-10.355152	-9.656664	-6.274745	8.664896	6.444687	5.908154	2.558406	5.479602	2.415968	5.081543	5.813555	0.643119	-5.230233	-15.223035	1.836666	4.840984	2.670009	6.481586	-10.101254	3.660204	9.201685	7.471580	-14.559751	6.094688	8.894745	7.751015	6.557121	6.982671	5.223616
80	2	5.788016	9.192290	5.956687	5.860140	7.318553	6.273857	6.840932	6.989626	-4.172147	-1.876382	11.673522	6.135426	6.053099	5.849345	4.334381	7.374797	-8.079170	-19.462172	-8.980812	10.356508	-6.361646	-8.863002	-2.934539	-5.489705	-10.141766	-5.615485	7.248132	9.193694	5.956747	2.291188	4.370070	6.249010	6.842345	6.989626	3.284857	-8.286645	-6.278367	4.044267	6.079276	5.816101	7.127953	-9.525546	7.054680	8.407258	4.751784	-15.891538	8.016759	10.142173	5.772230	6.095176	6.438646	6.524619
81	2	1.236449	2.371202	6.857335	1.285751	6.433925	7.148740	7.444774	0.650695	1.342325	-1.513206	-15.662595	4.751071	7.716767	0.146290	6.722449	-6.472938	3.564951	8.818944	6.690329	-18.074341	7.089988	7.593864	6.649708	7.383374	6.961300	4.701822	-1.923952	0.243247	5.296300	6.894004	6.517688	7.149550	4.298836	-0.600727	-8.854703	5.105828	8.511837	7.917173	4.738255	1.716209	0.336286	7.897244	-4.529336	-16.061051	-9.954829	8.673208	-8.719846	-18.396250	0.024324	-8.287506	-1.917621	-3.130666
82	2	-9.252125	1.766632	1.245681	0.039751	9.009953	6.957197	-0.012565	1.778632	-1.130347	-0.679920	-22.639165	4.249076	3.827445	6.825808	5.350200	-12.706544	8.702290	6.875039	6.686651	-15.647190	7.250493	7.386371	6.910177	4.920592	8.343804	6.094787	-13.877960	1.766575	1.245681	5.922325	9.183126	6.957725	-0.012565	1.373654	-7.468702	5.180603	4.768716	4.764781	3.807361	6.826088	4.196293	3.832807	-6.970101	-18.819177	-9.712799	10.965585	-11.526658	-21.714568	-1.758702	-6.555703	-7.490958	-5.335571
91	2	-7.173337	0.978338	1.327042	4.919975	7.275101	2.949140	3.419315	1.483600	-4.470143	7.199146	5.052009	5.353457	1.533258	8.949986	-1.686868	6.198098	-14.375536	-16.965949	-7.888819	8.131732	-11.689612	-16.243155	-5.776635	-4.906445	-8.802715	-5.577877	-7.084052	0.978338	1.327042	3.953211	7.273395	2.948965	3.422100	1.487484	-4.254434	0.812408	-22.592194	4.833181	1.533258	8.949986	0.048085	-12.783441	3.217557	10.447113	7.036439	-15.973260	6.238894	5.632892	5.793289	2.687631	6.578892	4.805647
94	2	-11.220068	2.040234	2.284654	9.009167	7.521056	7.180108	-0.270600	-2.691180	-6.331080	5.593284	11.679248	6.402457	2.426773	1.969399	5.173393	6.958992	-11.702322	-18.424729	-10.318475	11.577308	-6.924063	-17.003465	-4.419329	-5.672326	-10.960036	-5.480072	-11.220069	2.040234	2.284654	9.009166	7.521056	7.180108	-0.270600	-2.691180	-6.331080	5.200703	-6.221535	6.402457	2.426773	1.969399	5.173393	-9.307169	6.574697	9.680109	4.347772	-15.071539	8.159526	5.343123	6.140162	5.781892	2.316504	6.060318
95	2	10.396195	6.313199	7.000585	-0.755936	1.208056	-1.300938	7.464229	4.780966	7.151767	-7.449016	-20.616189	-0.815820	5.283180	5.649247	7.328760	-5.852690	6.374886	9.225186	7.264844	-21.798492	6.708606	10.392408	6.270760	9.062329	7.049179	6.248639	10.396195	6.313199	7.000585	-0.751139	1.208056	-1.300938	7.464229	4.780966	7.151767	-3.354724	9.971656	-0.815818	5.283180	5.649247	7.328760	7.249643	-9.314832	-10.325350	-5.749125	5.955316	-12.604112	-13.215076	-4.554395	-1.930562	-5.475723	-2.033449
97	2	-0.495465	1.233914	1.050301	4.239451	3.907361	2.977431	2.198434	1.618298	3.089946	1.346968	9.833694	0.992719	7.024177	-0.844671	-1.406472	6.823621	-5.336140	-17.611505	-8.972050	9.035311	-6.799858	-20.907940	-3.433053	-11.025005	-11.574356	-5.947488	7.793639	6.427673	5.827717	-1.338588	3.884424	2.883021	5.591138	6.297845	5.888367	-2.569920	9.833694	0.894150	9.743968	-0.867157	5.010622	6.823621	-5.336140	-17.611017	-8.972050	9.035311	-6.799858	-17.344528	-3.433053	-6.783446	-11.573834	-5.947471
