9	2	16	-5.466476	0.704030	1.425726	4.087348	8.784120	5.999348	2.586282	0.928733	-7.150295	0.436289	-15.545754	4.794985	4.652435	-0.660256	7.364832	-10.712688	7.209717	9.389289	5.451825	-9.967924	6.630259	7.537459	5.688663	6.703469	4.497506	7.040382
9	2	84	-9.077724	0.704025	1.425726	7.530798	8.831668	5.999433	2.586282	0.928733	-12.534332	6.601816	8.943471	8.150808	4.652423	-0.660222	1.090706	5.239260	-4.500644	-12.251012	-13.496125	9.681503	-10.193195	-15.772928	-7.280136	-6.673453	-14.055193	-2.883604
10	3	75	-11.729744	0.184659	2.409122	7.362364	5.814240	6.418711	0.168106	3.301974	-6.484927	6.816805	3.933203	7.360089	4.329248	7.879635	1.250576	6.634361	-11.509061	-16.843227	-10.556117	10.470377	-6.537412	-17.027126	-6.606848	-7.699515	-11.315728	-4.442413
10	3	16	-5.863703	0.184661	2.409122	0.894495	5.806921	6.414848	0.168108	3.301974	-4.782778	0.460649	-18.775728	1.760927	4.329248	7.879635	6.811219	-8.216349	6.356993	10.043879	5.909220	-15.046826	6.814775	9.906319	5.960232	5.752915	6.370991	6.674028
10	3	9	2.121932	6.674895	8.181054	0.719709	5.806921	6.414848	6.348793	7.425580	0.123099	-4.311061	-18.775728	1.760926	8.673756	3.346995	6.811222	-8.216349	6.356993	10.043879	5.909220	-15.046826	6.814775	9.906319	5.960232	5.752916	6.370991	6.674028
11	4	20	-10.273080	0.237687	2.667303	5.877832	6.205706	7.359455	3.707906	0.561574	-8.495873	1.645294	-18.576658	6.083962	1.884242	4.144528	1.175442	-10.572201	6.879608	10.071035	8.039038	-17.508425	5.913595	5.706280	5.926269	4.787893	8.821557	5.496577
11	4	39	-11.758950	0.237648	2.667303	6.585013	6.352110	7.530608	3.707906	0.561573	-10.133728	6.341356	8.827017	6.682228	1.884240	4.144533	0.856716	8.099909	-10.423284	-18.317804	-5.065624	11.087949	-6.096095	-9.213983	-4.704091	-6.028390	-5.562178	-2.241106
11	4	35	8.784876	6.041918	6.571059	3.473973	2.645002	2.280512	7.760532	6.182691	4.782794	-8.999701	-18.590235	2.511375	7.215292	0.739413	4.179482	-10.572201	6.879608	10.071142	8.039038	-17.508425	5.913595	6.606912	5.926269	5.367040	8.822068	5.496577
11	4	6	8.768509	6.041918	6.571059	3.668604	2.906023	2.281566	7.760532	6.182691	4.781877	-4.299216	8.827017	2.796257	7.215290	0.739413	3.884684	8.099909	-10.423284	-18.317804	-5.065624	11.087949	-6.096095	-8.749104	-4.704091	-5.668319	-5.562651	-2.241106
12	2	65	11.596838	7.833757	5.185087	1.131726	0.300801	2.307919	6.631916	6.683709	5.182975	-5.983963	-14.365567	-0.024147	8.432408	0.609991	5.287803	-15.852410	5.982827	10.031939	8.676341	-16.543449	7.217619	9.857399	6.609486	6.610128	6.946922	6.807061
12	2	35	11.561215	7.833757	5.185087	3.101932	0.325468	2.307919	6.631916	6.683709	5.182141	-0.499864	12.979137	2.144432	8.432408	0.609991	4.996829	3.934213	-8.372500	-20.455668	-7.850533	9.418753	-8.644597	-13.144945	-4.143449	-1.909587	-5.087735	-4.327379
13	6	10	-4.228818	0.331914	1.609322	8.387496	4.716162	-1.705087	2.944232	-1.481413	-8.670403	2.171619	-8.456106	3.842927	-2.228181	7.608876	0.910604	-4.468278	5.624813	7.260773	1.112246	-8.429694	6.993809	-2.141423	7.456465	2.960716	2.846039	8.112058
13	6	45	-4.228857	0.331914	1.609322	8.398028	4.716447	-1.704540	2.944232	-1.481413	-8.670433	7.420066	11.151065	3.843051	-2.228181	7.608876	0.909494	6.354880	-9.779913	-12.266652	-12.076724	11.648956	-8.560967	-16.531086	-1.209842	-8.813378	-9.505437	-3.734681
13	6	30	8.034076	6.579380	5.424667	8.064821	4.703665	-1.728780	3.556740	4.628221	-5.987422	0.871581	11.151065	3.837431	3.693295	5.105376	0.953071	6.354880	-9.779913	-12.266652	-12.076722	11.648956	-8.560967	-16.531073	-1.209842	-8.799298	-9.505232	-3.734681
13	6	2	8.399806	6.579380	5.424667	5.374402	3.821716	-2.370020	3.556740	4.628221	-3.866168	-4.376866	-17.354800	2.282056	3.693295	5.105376	2.849648	-9.549501	5.915324	10.419762	5.975877	-11.897510	6.993835	4.180580	7.456471	4.588925	6.277675	8.133456
13	6	10	-4.228818	0.331914	1.609322	8.387496	4.716162	-1.705087	2.944232	-1.481413	-8.670403	2.171619	-17.328385	3.842927	-2.228181	7.608876	0.910604	-9.549501	5.915324	10.415379	5.975500	-11.897487	6.993835	4.162266	7.456471	2.960739	6.274406	8.133456
13	6	3	8.399806	6.579380	5.424667	5.374402	3.821716	-2.370020	3.556740	4.628221	-3.866168	-4.376866	-8.473665	2.282056	3.693295	5.105376	2.849648	-4.559127	5.639448	7.297981	1.140093	-8.472711	6.993811	-2.123471	7.456466	4.588907	2.847063	8.112133
14	1	100	-11.499594	0.129619	1.115336	9.059215	6.772020	4.636800	-2.927376	2.290332	-3.581881	6.611699	11.600072	6.292237	-0.010443	6.523105	-0.266222	5.209241	-8.968441	-18.148112	-10.537696	9.554247	-6.021916	-21.422064	-3.233992	-7.578351	-9.822080	-4.097815
15	2	71	8.962606	7.351110	6.644200	0.773339	2.152651	5.635583	7.472875	3.828584	-0.241149	-6.150239	-18.263917	-0.214181	4.395374	4.799166	6.512335	-7.771596	5.877827	7.863797	8.764201	-20.536987	6.084396	7.825287	7.321814	4.745499	7.521523	6.909001
15	2	29	8.962186	7.351110	6.644200	2.083456	2.152676	5.635589	7.472873	3.828581	-0.241209	-1.431727	7.584789	0.148448	4.395374	4.799166	6.512334	8.633304	-10.928244	-8.473514	-8.193896	7.250808	-5.725882	-9.313784	-3.413543	-6.763682	-9.639203	-4.310137
16	2	27	-11.942602	0.055643	-0.143920	4.573607	5.583339	6.332004	0.435872	0.690093	-8.753778	2.798971	-14.516211	8.045207	3.025321	6.842695	9.071635	-3.431060	6.106220	11.410645	4.862563	-14.326204	8.345552	9.717584	6.513772	6.203599	6.530522	6.562552
16	2	73	-11.963689	0.055643	-0.143920	5.157177	5.583383	6.332064	0.435872	0.690093	-9.548712	7.555545	6.809660	8.055169	3.025212	6.842717	8.706054	7.725852	-12.719048	-11.419958	-9.671074	10.895204	-5.610042	-2.978296	1.379463	-2.791222	-8.447158	-5.493077
17	2	76	10.050716	6.502739	8.464150	-0.545182	0.460147	4.199081	4.284178	7.931494	1.665200	-3.114796	10.081367	-4.638361	4.233874	-1.425040	9.439477	6.501251	-8.254136	-13.419519	-8.362713	9.401788	-7.347604	-17.844556	-6.670086	-5.490408	-10.920133	-3.644991
17	2	24	10.050716	6.502739	8.464150	-0.545184	0.460147	4.199081	4.284178	7.931494	1.665200	-8.781208	-17.975481	-4.638361	4.233874	-1.425040	9.439477	-6.702666	6.050099	8.999470	5.189845	-17.975422	6.757151	7.020807	6.529057	7.420020	7.745854	5.342076
18	3	25	-3.986384	2.702279	5.407390	8.757850	4.502366	5.828639	3.809919	0.600125	-3.973768	7.841759	-18.422816	5.384596	0.561739	5.165634	1.171227	-8.145412	7.201502	8.205930	6.248924	-20.960286	6.777195	5.402647	7.283864	3.905444	6.156486	7.131388
18	3	72	-3.986384	2.702279	5.407390	8.757850	4.502366	5.828639	3.809919	0.600125	-3.973768	8.200479	9.608920	5.384596	0.561739	5.165634	1.171227	8.647702	-11.124403	-17.988282	-10.853350	7.714590	-2.360196	-18.630531	-5.373823	-7.471566	-12.611520	-3.917718
18	3	3	2.584692	7.890252	6.313009	3.828779	4.009931	4.770099	6.284856	6.858809	-3.808967	-3.719800	9.608920	3.502561	7.133062	1.728959	7.599975	8.647697	-11.124403	-17.411803	-10.853350	7.714590	-2.360184	-13.784280	-5.373823	-4.285327	-12.611520	-3.917718
19	4	34	7.429562	7.030043	7.882035	2.208037	0.625523	0.719494	6.227667	4.932723	5.760845	-1.278587	9.748699	-2.392755	6.906505	5.389623	6.423725	6.294214	-7.851236	-13.689119	-8.358224	9.053719	-6.089968	-11.300643	-4.381069	-10.872940	-7.502876	-0.896031
19	4	41	7.429572	7.030043	7.882035	2.205624	0.625523	0.719494	6.227667	4.932723	5.760874	-7.395292	-16.375780	-2.393918	6.906505	5.389623	6.423817	-8.824624	7.369699	9.343729	8.922324	-17.814480	7.100767	7.516908	7.166734	1.955047	7.722302	7.258653
19	4	7	-4.614668	0.669287	3.856836	5.332530	0.625528	0.719494	-0.045048	-0.772765	-0.004764	5.798332	9.748699	1.427663	0.291587	7.261773	5.166731	6.294217	-7.851470	-13.689125	-8.361645	9.053719	-6.089988	-12.009463	-4.381086	-10.872961	-7.502892	-0.896037
19	4	18	-3.733007	0.669347	3.856870	2.239724	0.625523	0.719494	-0.045010	-0.772765	-0.001520	-0.318400	-16.375780	-2.377215	0.292220	7.261773	6.422490	-8.824622	7.369699	9.343729	8.922318	-17.814480	7.100767	7.516519	7.166734	1.955047	7.722302	7.258653
20	2	77	2.856322	6.914513	1.928360	-5.479342	-1.748189	2.895463	6.977744	7.075608	0.480506	-2.924573	9.694426	-1.248445	0.183007	6.311786	7.320694	4.125339	-14.852913	-17.170923	-13.708492	7.663779	-8.279566	-9.474313	-4.697545	-3.712650	-6.169820	-5.557582
20	2	23	2.856322	6.914513	1.928360	-5.482941	-1.748191	2.895463	6.977744	7.075608	0.480506	-9.235253	-11.784926	-1.248606	0.183007	6.311786	7.320694	-7.107761	2.074802	8.925202	5.489780	-10.858348	6.914840	10.355535	5.400864	8.703094	5.904347	6.500601
21	1	100	-10.643009	3.524819	1.248947	6.018847	5.699848	5.811150	3.132034	1.994449	-11.726252	7.674086	3.892629	6.517814	-0.025765	7.095006	1.329174	5.830229	-14.922792	-11.707024	-7.629015	9.548506	-12.074251	-17.596331	-3.935049	-5.924644	-10.273616	-2.709904
22	4	36	-7.284654	0.852299	2.606921	5.616098	2.880525	1.543576	2.133320	1.881426	1.884619	7.829874	11.338169	7.847399	2.287864	6.776577	3.374660	4.067799	-7.365804	-17.219024	-10.225177	11.032448	-9.090146	-12.056830	-2.094904	-10.188384	-6.265914	-6.426724
22	4	22	5.749486	7.175664	7.629931	1.815465	2.678138	1.369115	6.154235	5.939957	7.599916	0.005729	11.338169	5.927540	7.720523	0.542070	8.103360	4.067799	-7.365804	-17.219024	-10.225177	11.032448	-9.090146	-10.243742	-2.094904	-6.952728	-6.265898	-6.426724
22	4	24	-7.231341	0.852299	2.606921	5.453902	2.880017	1.543105	2.133320	1.881435	1.955310	2.437671	-10.427929	7.791118	2.287864	6.776577	3.827824	-13.336512	6.136340	9.801579	5.643150	-10.557231	7.517980	9.447270	4.829450	0.555999	2.108021	4.926206
22	4	18	5.968277	7.175664	7.629931	0.199863	2.200541	1.058842	6.154503	5.940940	7.662553	-5.388175	-10.441350	5.265549	7.720524	0.542070	8.103495	-13.504077	6.136435	10.595903	5.687691	-10.557266	7.517980	12.450167	4.829456	3.662596	7.017027	5.747484
23	2	89	-16.729895	2.128050	3.495079	8.827654	4.535549	1.664655	-1.816711	-2.302209	-5.989969	0.346668	-11.638581	3.892001	-0.125946	4.129426	2.277135	-9.957795	4.314343	9.600250	8.029079	-17.798871	5.453089	8.185207	7.052515	3.458357	5.806027	6.703751
23	2	11	-16.730553	2.128050	3.495079	8.985763	4.535549	1.664655	-1.816711	-2.302209	-6.138015	6.334189	10.914027	3.892001	-0.125946	4.129426	2.212895	3.178566	-9.071989	-15.937614	-1.585321	8.685121	-9.846474	-5.608780	1.486550	-6.111389	-8.254073	0.463975
24	2	97	-4.776634	-1.490460	-2.361496	4.792330	6.077549	7.237759	-2.047430	6.423173	-14.382136	-1.040153	8.748071	6.099025	1.621003	5.958309	-0.589799	7.982653	-7.751806	-19.167794	-10.648802	10.403505	-12.233217	-10.653772	-5.148539	-6.722334	-15.475498	-5.681016
24	2	3	-4.761950	-1.490460	-2.361496	4.788759	6.073213	7.230031	-2.047414	6.423173	-14.372968	-7.235105	-13.272810	6.093971	1.621534	5.958306	-0.577494	-9.361923	9.037724	9.560872	6.230484	-19.355724	3.934402	5.364159	6.562278	2.065842	3.014593	6.674431
25	4	22	-10.049876	0.815110	4.590647	7.115099	8.048449	6.333436	2.245447	-0.829474	-5.763677	3.717022	-14.116110	5.732579	1.024833	0.524204	-0.334499	-11.873384	6.281139	10.442891	6.767904	-14.238404	6.740541	4.653534	7.040662	1.480881	6.764966	7.709810
25	4	67	-10.050344	0.815110	4.590647	7.115389	8.048523	6.333445	2.245447	-0.829474	-5.763918	8.694031	7.717809	5.732688	1.024814	0.524205	-0.334507	1.313408	-8.577854	-19.000809	-9.160590	9.556476	-11.898938	-17.214887	-0.104758	-6.713891	-6.919765	-3.079885
25	4	10	-10.049876	0.815110	4.590648	7.115099	8.048449	6.333436	2.245447	-0.829474	-5.763677	3.717108	-8.385186	5.732579	1.024833	0.524204	-0.334499	-9.501445	5.930231	4.040422	3.631890	-9.226958	6.518098	-1.462650	7.038444	1.480881	3.405437	7.469114
25	4	1	3.894052	6.325910	9.354684	1.701130	3.743059	4.657601	6.804663	5.733045	8.170602	-3.682504	7.717806	-0.192217	5.748106	-4.885047	6.264904	1.313406	-8.575410	-13.956532	-9.154137	9.556426	-11.898938	-9.741421	-0.104754	-0.554768	-2.876401	-3.079302
26	2	75	6.344863	4.463947	4.865580	-2.642110	-3.013455	4.240794	7.723843	6.598906	6.445538	-0.016600	7.926959	0.882086	5.765957	5.380704	2.104606	8.659721	-12.730081	-17.830363	-9.960926	8.804080	-7.733621	-6.247014	-1.189222	-9.772578	-11.570651	-0.945813
26	2	25	6.344864	4.463947	4.865580	-2.737889	-3.013598	4.240794	7.723843	6.598906	6.445538	-6.632053	-18.756194	0.872212	5.765957	5.380704	2.104606	-6.738079	4.820251	9.069669	7.615949	-15.906119	6.973220	11.018006	8.398072	1.941532	3.433864	7.366255
27	3	77	-3.726402	0.981698	4.312503	9.057806	5.708864	5.385037	2.060853	-0.167563	-7.912452	7.762117	10.700149	6.060712	6.363621	3.546969	2.783525	6.845139	-10.942687	-17.266692	-10.624990	7.949362	-7.731832	-10.402096	-6.384677	-9.360061	-12.056219	-3.070753
27	3	18	-3.325604	0.982576	4.313096	8.691371	5.708847	5.385028	2.149246	-0.166804	-7.903676	1.477625	-15.079528	6.060678	6.367504	3.543827	3.156603	-10.933700	7.597311	6.256689	5.486291	-19.051931	7.902264	8.641777	5.707851	2.750077	6.094092	6.775020
27	3	5	7.095715	6.834896	7.292781	4.173432	2.391829	3.082993	8.100861	5.655795	-0.828725	-2.229895	-15.123452	1.448695	7.637600	2.561955	7.755381	-10.934670	7.597332	6.663641	5.520890	-19.075367	7.902441	10.431988	5.707851	4.932633	6.595891	6.775020
28	4	80	-13.688865	0.764247	-2.657906	6.297099	6.919989	4.297040	3.716221	4.242228	-4.467567	6.723047	9.990360	5.388712	-0.006863	5.618631	2.703813	8.454525	-12.438157	-17.554530	-8.590038	9.814377	-7.121330	-19.548350	-3.969742	-8.306890	-10.791844	-2.232059
28	4	11	6.060408	6.726094	3.758630	1.327199	1.240425	-1.372879	6.512070	8.288109	6.597077	-3.424988	9.990360	-0.212234	4.293526	5.616465	4.113761	8.454524	-12.438157	-17.201482	-8.590038	9.814377	-7.121330	-18.204733	-3.969742	-6.797923	-10.791844	-2.232055
28	4	5	6.060412	6.726094	3.758630	-0.086839	0.974413	-1.372902	6.512070	8.288109	6.697973	-9.002979	-15.794396	-0.395608	4.293526	5.616465	4.165167	-5.336902	4.329270	10.335394	5.800204	-13.965817	8.292945	5.140677	6.329865	5.765240	5.690643	8.635484
28	4	4	-10.068806	0.815510	-2.657906	4.763148	6.919645	4.297040	3.716221	4.247052	-2.649107	1.144607	-15.402787	3.615233	-0.006863	5.618631	3.485574	-5.335971	4.329233	10.327523	5.764640	-13.952437	8.292881	4.267691	6.329865	5.608453	5.689726	8.635483
29	1	100	-7.929177	1.939791	2.183848	7.815383	6.087571	4.244497	0.368167	0.967233	-8.407646	6.036251	7.948268	6.254196	3.054292	5.333005	-1.533351	8.015977	-9.374702	-16.646076	-11.956530	8.146433	-6.384409	-18.703501	-3.299462	-14.445044	-10.647090	-0.312799
30	4	59	-6.236970	-2.741968	1.753159	4.775510	6.086370	6.243278	-1.086437	-0.560689	-7.412912	6.777291	9.896815	4.495452	1.052338	7.146380	-3.103268	5.890385	-10.713180	-17.504465	-10.990406	10.261041	-7.426731	-17.606007	0.759668	-9.834377	-11.123293	-1.692386
30	4	15	-4.338980	-2.422399	1.753159	4.212602	5.776079	5.508178	-1.086432	-0.559944	-3.365029	0.556495	-4.500138	3.948163	1.054085	7.146380	-2.168680	-9.966947	2.347091	4.181173	4.104190	-9.896032	7.150698	1.672822	7.225174	1.766675	4.834756	6.914703
30	4	8	3.294446	3.008162	1.757631	-1.387095	2.870308	0.395461	5.500702	5.721615	2.078967	-8.149803	-9.325965	0.127985	6.733981	3.540532	2.580286	-11.506057	2.676522	9.500710	7.995119	-10.166355	7.217355	3.976201	7.348818	2.446111	6.381706	6.914841
30	4	18	3.294432	3.008162	1.757631	-0.531462	2.892753	0.395730	5.500701	5.721614	2.078148	-1.932715	9.896815	0.157586	6.733981	3.540533	2.577999	5.890385	-10.713180	-17.504465	-10.990406	10.261041	-7.426711	-16.142615	0.759668	-9.157432	-11.123293	-1.692386
31	2	50	11.044584	6.819728	6.135710	-1.398652	-0.374167	1.535876	5.554785	6.663675	5.892892	-3.416905	10.444027	-1.010048	7.730528	4.173537	7.425034	4.050578	-8.094450	-12.973234	-13.668808	9.137848	-7.558991	-9.597864	-4.350185	0.123254	1.059343	-0.879470
31	2	50	11.044584	6.819728	6.135710	-1.432752	-0.374167	1.535876	5.554785	6.663675	5.892892	-8.564707	-11.619756	-1.010048	7.730528	4.173537	7.425034	-8.208135	7.324752	9.973587	3.491672	-13.362647	8.158091	4.194770	3.596947	6.842802	7.957512	6.701049
32	2	96	12.529107	7.582073	7.435974	3.978451	-1.611914	-0.399152	9.380140	8.414989	6.836034	-10.730260	-14.939938	-1.142489	7.358864	0.389847	6.538992	-10.212272	7.494950	10.604369	7.726921	-18.544619	7.855232	9.442435	5.902369	6.882510	6.900632	6.278123
32	2	4	12.527198	7.582072	7.435974	3.985075	-1.611914	-0.399152	9.380140	8.414989	6.835957	-4.878208	9.789813	-1.137901	7.358864	0.389847	6.537753	7.030883	-8.238573	-13.656528	-6.044455	7.181542	-8.161979	-8.234482	-4.377719	-2.396069	-6.041726	-4.922787
33	4	52	-7.807151	2.562612	2.500933	7.596765	6.700481	8.860694	-1.345845	2.861570	-8.191385	5.009053	9.784381	8.022190	0.593460	4.369491	3.432759	4.395959	-6.205193	-17.748668	-7.839826	11.347322	-3.593489	-9.666014	-5.134931	-7.382365	-10.818043	2.854844
33	4	3	3.515453	8.828141	6.775650	1.401831	4.785446	8.652185	2.920088	9.006064	1.149696	-10.742968	-12.203276	1.704623	6.452218	2.788923	6.815006	-6.477687	7.162906	9.126417	6.642434	-9.771426	7.988313	8.990328	3.336723	4.411723	7.210019	9.199596
33	4	39	3.515453	8.828141	6.775650	1.401831	4.785446	8.652185	2.920088	9.006064	1.149696	-5.791332	9.784381	1.704623	6.452218	2.788923	6.815006	4.395959	-6.205193	-17.748668	-7.839826	11.347322	-3.593489	-9.002922	-5.134931	-5.147361	-10.817697	2.854844
33	4	6	-7.681902	2.562612	2.500933	7.137821	6.700447	8.860694	-1.345840	2.861579	-7.718594	0.057559	-12.192309	8.016275	0.593460	4.369491	3.436928	-6.477686	7.162906	9.126370	6.642419	-9.771409	7.988313	8.328841	3.336723	2.183004	7.109911	9.199596
34	4	32	-0.944744	-1.438941	1.810067	2.509196	2.617219	1.235723	3.339182	3.441380	4.335406	0.003681	-13.003604	1.635087	6.603906	1.649430	6.889405	-12.236358	5.822509	12.718020	7.252947	-13.071661	6.472058	12.192462	3.684510	6.900257	2.192538	5.249130
34	4	12	6.266183	4.851259	5.881998	2.425089	2.614112	1.235714	6.243439	6.073310	7.991287	-2.991550	8.850891	1.630177	6.604858	1.648590	6.889406	6.420254	-9.423229	-12.466675	-8.908532	10.546442	-12.152452	-8.076352	-5.706972	-4.447412	-14.885176	-1.815588
34	4	51	-5.576582	-1.441642	1.808798	7.069555	5.662140	6.547769	0.025194	1.163372	-6.927247	4.683194	8.852164	6.380269	0.461637	7.394737	1.480413	6.420254	-9.423228	-12.466485	-8.908532	10.546442	-12.152452	-10.917156	-5.706972	-8.172022	-14.895136	-1.815588
34	4	5	6.266183	4.851259	5.881998	2.425067	2.614111	1.235714	6.243439	6.073310	7.991287	-7.669227	-13.003604	1.630176	6.604858	1.648590	6.889406	-12.236358	5.822509	12.718020	7.252947	-13.071661	6.472058	12.192462	3.684510	6.900258	2.192538	5.249130
35	3	53	-5.818706	-1.462021	-0.251235	-1.180618	2.668080	-0.828120	0.986213	2.389701	2.980697	-2.192916	-16.544347	1.082850	0.463014	6.723595	6.132047	-8.938829	9.306582	11.429095	5.101516	-12.565142	5.701112	9.559867	3.742762	8.530554	5.653167	3.376999
35	3	45	-6.109103	-1.462127	-0.251235	5.032808	2.684550	-0.824934	0.986213	2.203294	2.861472	3.278438	5.770834	4.088894	0.463014	6.723595	5.244331	0.521654	1.298050	-10.565889	-6.987574	10.812014	-12.365789	-2.427302	-0.136725	3.999315	-1.294959	-8.847987
35	3	2	-6.109103	-1.462127	-0.251235	5.032808	2.684550	-0.824934	0.986213	2.203294	2.861472	3.278438	7.124297	4.088894	0.463014	6.723595	5.244331	4.760850	-1.074072	-16.589071	-8.212359	10.913185	-12.371742	-9.309522	-6.338232	-1.629914	-4.433677	-9.332660
36	4	41	-5.024926	1.300986	1.038896	1.873021	4.170761	2.720548	-1.784701	3.183808	-1.438775	1.738807	-4.812658	0.747870	0.663431	7.089222	8.366870	-12.336053	6.025361	9.118912	6.655324	-15.512842	6.616792	8.822225	5.775141	4.404527	2.120253	3.171464
36	4	46	-11.517664	1.293624	1.036899	4.633608	5.574934	5.624902	-1.784701	3.183808	-6.348268	7.340301	9.624376	1.416537	0.030273	7.089222	7.541542	5.853011	-10.784294	-4.354543	-10.651984	10.266774	-9.444085	-11.845532	-4.388050	-6.458305	-12.174607	-5.873661
